date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
26 Sep 2023,,Arizona Diamondbacks,Chicago White Sox,-154,+135,15,4
26 Sep 2023,,Athletics,Minnesota Twins,+179,-222,3,11
26 Sep 2023,,St.Louis Cardinals,Milwaukee Brewers,+145,-164,4,1
26 Sep 2023,,Chicago Cubs,Atlanta Braves,+125,-145,6,7
26 Sep 2023,,Tampa Bay Rays,Boston Red Sox,-120,+100,9,7
26 Sep 2023,,New York Yankees,Toronto Blue Jays,+154,-175,2,0
26 Sep 2023,,Kansas City Royals,Detroit Tigers,+135,-154,3,6
26 Sep 2023,,Pittsburgh Pirates,Philadelphia Phillies,+160,-179,2,3
26 Sep 2023,,Washington Nationals,Baltimore Orioles,+204,-244,0,1
26 Sep 2023,,Cincinnati Reds,Cleveland Guardians,-105,-115,11,7
25 Sep 2023,,San Diego Padres,San Francisco Giants,-120,+100,1,2
25 Sep 2023,,Houston Astros,Seattle Mariners,+110,-130,5,1
25 Sep 2023,,Texas Rangers,Los Angeles Angels,-185,+165,5,1
25 Sep 2023,,Arizona Diamondbacks,New York Yankees,-115,-105,4,6
24 Sep 2023,,San Francisco Giants,Los Angeles Dodgers,+154,-175,2,3
24 Sep 2023,,Atlanta Braves,Washington Nationals,,,8,5
24 Sep 2023,,New York Mets,Philadelphia Phillies,+154,-175,2,5
24 Sep 2023,,St.Louis Cardinals,San Diego Padres,+170,-200,2,12
24 Sep 2023,,Detroit Tigers,Athletics,-141,+120,2,0
24 Sep 2023,,Seattle Mariners,Texas Rangers,+110,-130,8,9
24 Sep 2023,,Colorado Rockies,Chicago Cubs,+204,-244,3,4
24 Sep 2023,,Kansas City Royals,Houston Astros,+225,-278,6,5
24 Sep 2023,,Los Angeles Angels,Minnesota Twins,+210,-250,3,9
24 Sep 2023,,Baltimore Orioles,Cleveland Guardians,-105,-115,5,1
24 Sep 2023,,Pittsburgh Pirates,Cincinnati Reds,+125,-145,2,4
24 Sep 2023,,Milwaukee Brewers,Miami Marlins,-130,+110,1,6
24 Sep 2023,,Arizona Diamondbacks,New York Yankees,-115,-105,7,1
24 Sep 2023,,Chicago White Sox,Boston Red Sox,+145,-164,3,2
24 Sep 2023,,Toronto Blue Jays,Tampa Bay Rays,-110,-110,9,5
23 Sep 2023,,San Francisco Giants,Los Angeles Dodgers,+175,-208,0,7
23 Sep 2023,,St.Louis Cardinals,San Diego Padres,+167,-192,5,2
23 Sep 2023,,Kansas City Royals,Houston Astros,+235,-294,3,2
23 Sep 2023,,Seattle Mariners,Texas Rangers,+110,-130,0,2
23 Sep 2023,,Pittsburgh Pirates,Cincinnati Reds,+114,-135,13,12
23 Sep 2023,,Baltimore Orioles,Cleveland Guardians,-130,+110,2,1
23 Sep 2023,,Milwaukee Brewers,Miami Marlins,-115,-105,4,5
23 Sep 2023,,Chicago White Sox,Boston Red Sox,+129,-149,1,0
23 Sep 2023,,Toronto Blue Jays,Tampa Bay Rays,-110,-110,6,7
23 Sep 2023,,Detroit Tigers,Athletics,-130,+110,1,4
23 Sep 2023,,New York Mets,Philadelphia Phillies,+160,-179,5,7
23 Sep 2023,,Colorado Rockies,Chicago Cubs,+190,-233,3,6
23 Sep 2023,,Los Angeles Angels,Minnesota Twins,+170,-200,1,0
22 Sep 2023,,San Francisco Giants,Los Angeles Dodgers,+150,-169,5,1
22 Sep 2023,,Detroit Tigers,Athletics,-154,+135,2,8
22 Sep 2023,,St.Louis Cardinals,San Diego Padres,+154,-175,2,4
22 Sep 2023,,Kansas City Royals,Houston Astros,+190,-233,7,5
22 Sep 2023,,Los Angeles Angels,Minnesota Twins,+220,-270,6,8
22 Sep 2023,,Seattle Mariners,Texas Rangers,+114,-135,5,8
22 Sep 2023,,Baltimore Orioles,Cleveland Guardians,-105,-115,8,9
22 Sep 2023,,Chicago White Sox,Boston Red Sox,+175,-208,2,3
22 Sep 2023,,Arizona Diamondbacks,New York Yankees,-120,+100,1,7
22 Sep 2023,,Atlanta Braves,Washington Nationals,-250,+210,9,6
22 Sep 2023,,New York Mets,Philadelphia Phillies,+145,-164,4,5
22 Sep 2023,,Pittsburgh Pirates,Cincinnati Reds,+129,-149,7,5
22 Sep 2023,,Milwaukee Brewers,Miami Marlins,-145,+125,16,1
22 Sep 2023,,Toronto Blue Jays,Tampa Bay Rays,+129,-149,6,2
22 Sep 2023,,Colorado Rockies,Chicago Cubs,+210,-250,0,6
21 Sep 2023,,San Francisco Giants,Los Angeles Dodgers,+165,-185,2,7
21 Sep 2023,,Detroit Tigers,Athletics,-179,+160,7,3
21 Sep 2023,,Pittsburgh Pirates,Chicago Cubs,+154,-175,8,6
21 Sep 2023,,Baltimore Orioles,Cleveland Guardians,-154,+135,2,5
21 Sep 2023,,New York Mets,Philadelphia Phillies,+140,-159,4,5
21 Sep 2023,,Atlanta Braves,Washington Nationals,-270,+220,10,3
21 Sep 2023,,Toronto Blue Jays,New York Yankees,+125,-145,3,5
21 Sep 2023,,Milwaukee Brewers,St.Louis Cardinals,-110,-110,6,0
21 Sep 2023,,Los Angeles Angels,Tampa Bay Rays,+229,-278,4,5
20 Sep 2023,,Detroit Tigers,Los Angeles Dodgers,+215,-263,4,2
20 Sep 2023,,Milwaukee Brewers,St.Louis Cardinals,-120,+100,8,2
20 Sep 2023,,Pittsburgh Pirates,Chicago Cubs,+170,-200,13,7
20 Sep 2023,,Toronto Blue Jays,New York Yankees,-120,+100,6,1
20 Sep 2023,,Los Angeles Angels,Tampa Bay Rays,+204,-244,8,3
20 Sep 2023,,New York Mets,Miami Marlins,+100,-120,8,3
20 Sep 2023,,Colorado Rockies,San Diego Padres,+215,-263,2,3
20 Sep 2023,,San Francisco Giants,Arizona Diamondbacks,-115,-105,1,7
20 Sep 2023,,Seattle Mariners,Athletics,-263,+215,6,3
20 Sep 2023,,Baltimore Orioles,Houston Astros,-115,-105,1,2
20 Sep 2023,,Cleveland Guardians,Kansas City Royals,-149,+129,2,6
20 Sep 2023,,Boston Red Sox,Texas Rangers,+129,-149,5,15
20 Sep 2023,,Chicago White Sox,Washington Nationals,+114,-135,3,13
20 Sep 2023,,Minnesota Twins,Cincinnati Reds,+114,-135,5,3
20 Sep 2023,,Philadelphia Phillies,Atlanta Braves,+120,-141,6,5
19 Sep 2023,,Detroit Tigers,Los Angeles Dodgers,+215,-263,2,3
19 Sep 2023,,San Francisco Giants,Arizona Diamondbacks,+125,-145,4,8
19 Sep 2023,,Seattle Mariners,Athletics,-233,+190,7,2
19 Sep 2023,,Colorado Rockies,San Diego Padres,+245,-303,0,2
19 Sep 2023,,Baltimore Orioles,Houston Astros,+154,-175,9,5
19 Sep 2023,,Boston Red Sox,Texas Rangers,+135,-154,4,6
19 Sep 2023,,Milwaukee Brewers,St.Louis Cardinals,-130,+110,7,3
19 Sep 2023,,Pittsburgh Pirates,Chicago Cubs,+145,-164,1,14
19 Sep 2023,,Cleveland Guardians,Kansas City Royals,-154,+135,6,7
19 Sep 2023,,Philadelphia Phillies,Atlanta Braves,+179,-222,3,9
19 Sep 2023,,Chicago White Sox,Washington Nationals,+100,-120,3,4
19 Sep 2023,,Toronto Blue Jays,New York Yankees,-105,-115,7,1
19 Sep 2023,,Minnesota Twins,Cincinnati Reds,-125,+104,7,0
19 Sep 2023,,Los Angeles Angels,Tampa Bay Rays,+175,-208,2,6
19 Sep 2023,,New York Mets,Miami Marlins,+129,-149,3,4
18 Sep 2023,,Detroit Tigers,Los Angeles Dodgers,+165,-185,3,8
18 Sep 2023,,Seattle Mariners,Athletics,-169,+150,5,0
18 Sep 2023,,Colorado Rockies,San Diego Padres,+220,-270,9,11
18 Sep 2023,,Baltimore Orioles,Houston Astros,+167,-192,8,7
18 Sep 2023,,Boston Red Sox,Texas Rangers,+160,-179,4,2
18 Sep 2023,,Milwaukee Brewers,St.Louis Cardinals,-169,+150,0,1
18 Sep 2023,,Philadelphia Phillies,Atlanta Braves,-115,-105,7,1
18 Sep 2023,,Chicago White Sox,Washington Nationals,-130,+110,6,1
18 Sep 2023,,Minnesota Twins,Cincinnati Reds,-149,+129,3,7
18 Sep 2023,,New York Mets,Miami Marlins,+140,-159,2,1
18 Sep 2023,,Cleveland Guardians,Kansas City Royals,-130,+110,4,6
17 Sep 2023,,Chicago Cubs,Arizona Diamondbacks,-115,-105,2,6
17 Sep 2023,,Los Angeles Dodgers,Seattle Mariners,+154,-175,6,1
17 Sep 2023,,San Diego Padres,Athletics,-164,+145,10,1
17 Sep 2023,,Detroit Tigers,Los Angeles Angels,-120,+100,5,3
17 Sep 2023,,San Francisco Giants,Colorado Rockies,-175,+154,11,10
17 Sep 2023,,Philadelphia Phillies,St.Louis Cardinals,-145,+125,5,6
17 Sep 2023,,Minnesota Twins,Chicago White Sox,-179,+160,4,0
17 Sep 2023,,Houston Astros,Kansas City Royals,-238,+200,7,1
17 Sep 2023,,Washington Nationals,Milwaukee Brewers,+240,-303,2,1
17 Sep 2023,,Atlanta Braves,Miami Marlins,-120,+100,2,16
17 Sep 2023,,Cincinnati Reds,New York Mets,+114,-135,4,8
17 Sep 2023,,Texas Rangers,Cleveland Guardians,-120,+100,2,9
17 Sep 2023,,Boston Red Sox,Toronto Blue Jays,+129,-149,2,3
17 Sep 2023,,Tampa Bay Rays,Baltimore Orioles,+100,-120,4,5
17 Sep 2023,,New York Yankees,Pittsburgh Pirates,-159,+140,2,3
16 Sep 2023,,Los Angeles Dodgers,Seattle Mariners,-141,+120,6,2
16 Sep 2023,,Detroit Tigers,Los Angeles Angels,-125,+104,5,4
16 Sep 2023,,Chicago Cubs,Arizona Diamondbacks,-115,-105,6,7
16 Sep 2023,,Philadelphia Phillies,St.Louis Cardinals,-125,+104,6,1
16 Sep 2023,,Minnesota Twins,Chicago White Sox,-227,+185,6,7
16 Sep 2023,,Cincinnati Reds,New York Mets,-110,-110,3,2
16 Sep 2023,,Houston Astros,Kansas City Royals,-149,+129,8,10
16 Sep 2023,,Washington Nationals,Milwaukee Brewers,+225,-278,5,9
16 Sep 2023,,Tampa Bay Rays,Baltimore Orioles,-120,+100,0,8
16 Sep 2023,,New York Yankees,Pittsburgh Pirates,-120,+100,6,3
16 Sep 2023,,Texas Rangers,Cleveland Guardians,+100,-120,1,2
16 Sep 2023,,Atlanta Braves,Miami Marlins,-120,+100,5,11
16 Sep 2023,,San Diego Padres,Athletics,-135,+114,5,2
16 Sep 2023,,Boston Red Sox,Toronto Blue Jays,+129,-149,3,4
16 Sep 2023,,San Francisco Giants,Colorado Rockies,,,5,9
15 Sep 2023,,Los Angeles Dodgers,Seattle Mariners,-115,-105,6,3
15 Sep 2023,,Chicago Cubs,Arizona Diamondbacks,-130,+110,4,6
15 Sep 2023,,San Diego Padres,Athletics,-192,+167,8,3
15 Sep 2023,,Detroit Tigers,Los Angeles Angels,-130,+110,11,2
15 Sep 2023,,San Francisco Giants,Colorado Rockies,-227,+185,2,3
15 Sep 2023,,Philadelphia Phillies,St.Louis Cardinals,-149,+129,5,4
15 Sep 2023,,Houston Astros,Kansas City Royals,-200,+170,2,4
15 Sep 2023,,Washington Nationals,Milwaukee Brewers,+165,-185,3,5
15 Sep 2023,,Minnesota Twins,Chicago White Sox,-169,+150,10,2
15 Sep 2023,,Cincinnati Reds,New York Mets,-110,-110,5,3
15 Sep 2023,,Texas Rangers,Cleveland Guardians,-120,+100,3,12
15 Sep 2023,,Boston Red Sox,Toronto Blue Jays,+125,-145,0,3
15 Sep 2023,,Tampa Bay Rays,Baltimore Orioles,-130,+110,7,1
15 Sep 2023,,Atlanta Braves,Miami Marlins,-159,+140,6,9
15 Sep 2023,,New York Yankees,Pittsburgh Pirates,-154,+135,7,5
14 Sep 2023,,Minnesota Twins,Chicago White Sox,-179,+160,10,2
14 Sep 2023,,Tampa Bay Rays,Baltimore Orioles,+110,-130,4,3
14 Sep 2023,,Texas Rangers,Toronto Blue Jays,+135,-154,9,2
14 Sep 2023,,Arizona Diamondbacks,New York Mets,-105,-115,1,11
14 Sep 2023,,Miami Marlins,Milwaukee Brewers,-115,-105,2,4
14 Sep 2023,,New York Yankees,Boston Red Sox,,,0,5
14 Sep 2023,,Cincinnati Reds,Detroit Tigers,+104,-125,2,8
14 Sep 2023,,Washington Nationals,Pittsburgh Pirates,+145,-164,0,2
13 Sep 2023,,San Diego Padres,Los Angeles Dodgers,+114,-135,6,1
13 Sep 2023,,Kansas City Royals,Chicago White Sox,+135,-154,7,1
13 Sep 2023,,Miami Marlins,Milwaukee Brewers,+100,-120,2,0
13 Sep 2023,,Arizona Diamondbacks,New York Mets,-159,+140,1,7
13 Sep 2023,,Athletics,Houston Astros,+220,-270,2,6
13 Sep 2023,,Texas Rangers,Toronto Blue Jays,+114,-135,10,0
13 Sep 2023,,Atlanta Braves,Philadelphia Phillies,-154,+135,4,1
13 Sep 2023,,Cincinnati Reds,Detroit Tigers,+114,-135,4,3
13 Sep 2023,,St.Louis Cardinals,Baltimore Orioles,+170,-200,1,0
13 Sep 2023,,Washington Nationals,Pittsburgh Pirates,+125,-145,6,7
13 Sep 2023,,Los Angeles Angels,Seattle Mariners,+235,-294,2,3
13 Sep 2023,,Cleveland Guardians,San Francisco Giants,+120,-141,5,6
13 Sep 2023,,Chicago Cubs,Colorado Rockies,-192,+167,3,7
13 Sep 2023,,Tampa Bay Rays,Minnesota Twins,-120,+100,5,4
12 Sep 2023,,San Diego Padres,Los Angeles Dodgers,+129,-149,2,11
12 Sep 2023,,Cleveland Guardians,San Francisco Giants,+150,-169,3,1
12 Sep 2023,,Los Angeles Angels,Seattle Mariners,+175,-208,0,8
12 Sep 2023,,Chicago Cubs,Colorado Rockies,-175,+154,4,6
12 Sep 2023,,Athletics,Houston Astros,+250,-312,6,2
12 Sep 2023,,Kansas City Royals,Chicago White Sox,,,11,10
12 Sep 2023,,Miami Marlins,Milwaukee Brewers,+140,-159,1,3
12 Sep 2023,,Tampa Bay Rays,Minnesota Twins,+104,-125,2,3
12 Sep 2023,,Arizona Diamondbacks,New York Mets,+100,-120,4,7
12 Sep 2023,,New York Yankees,Boston Red Sox,,,4,1
12 Sep 2023,,Texas Rangers,Toronto Blue Jays,-115,-105,6,3
12 Sep 2023,,Atlanta Braves,Philadelphia Phillies,-115,-105,7,6
12 Sep 2023,,Cincinnati Reds,Detroit Tigers,-125,+104,6,5
12 Sep 2023,,St.Louis Cardinals,Baltimore Orioles,+165,-185,5,2
12 Sep 2023,,Washington Nationals,Pittsburgh Pirates,+129,-149,1,5
12 Sep 2023,,New York Yankees,Boston Red Sox,,,3,2
11 Sep 2023,,San Diego Padres,Los Angeles Dodgers,+150,-169,11,8
11 Sep 2023,,Cleveland Guardians,San Francisco Giants,+114,-135,4,5
11 Sep 2023,,Los Angeles Angels,Seattle Mariners,+195,-233,8,5
11 Sep 2023,,Chicago Cubs,Colorado Rockies,-179,+160,5,4
11 Sep 2023,,Athletics,Houston Astros,+240,-303,4,0
11 Sep 2023,,Miami Marlins,Milwaukee Brewers,+120,-141,0,12
11 Sep 2023,,Tampa Bay Rays,Minnesota Twins,-120,+100,7,4
11 Sep 2023,,Arizona Diamondbacks,New York Mets,+110,-130,4,3
11 Sep 2023,,Texas Rangers,Toronto Blue Jays,+114,-135,10,4
11 Sep 2023,,St.Louis Cardinals,Baltimore Orioles,+150,-169,5,11
11 Sep 2023,,Washington Nationals,Pittsburgh Pirates,+125,-145,6,2
11 Sep 2023,,Atlanta Braves,Philadelphia Phillies,,,10,8
10 Sep 2023,,Colorado Rockies,San Francisco Giants,+175,-208,3,6
10 Sep 2023,,Cleveland Guardians,Los Angeles Angels,-159,+140,1,2
10 Sep 2023,,Athletics,Texas Rangers,+204,-244,4,9
10 Sep 2023,,Arizona Diamondbacks,Chicago Cubs,+120,-141,2,5
10 Sep 2023,,San Diego Padres,Houston Astros,+150,-169,2,12
10 Sep 2023,,New York Mets,Minnesota Twins,+160,-179,2,0
10 Sep 2023,,St.Louis Cardinals,Cincinnati Reds,+125,-145,1,7
10 Sep 2023,,Kansas City Royals,Toronto Blue Jays,+150,-169,2,5
10 Sep 2023,,Pittsburgh Pirates,Atlanta Braves,+215,-263,2,5
10 Sep 2023,,Baltimore Orioles,Boston Red Sox,-120,+100,3,7
10 Sep 2023,,Los Angeles Dodgers,Washington Nationals,-222,+179,7,3
10 Sep 2023,,Milwaukee Brewers,New York Yankees,+120,-141,3,4
10 Sep 2023,,Chicago White Sox,Detroit Tigers,+120,-141,2,3
10 Sep 2023,,Seattle Mariners,Tampa Bay Rays,+120,-141,3,6
10 Sep 2023,,Miami Marlins,Philadelphia Phillies,+145,-164,5,4
09 Sep 2023,,Cleveland Guardians,Los Angeles Angels,-141,+120,2,6
09 Sep 2023,,Colorado Rockies,San Francisco Giants,+225,-278,1,9
09 Sep 2023,,Pittsburgh Pirates,Atlanta Braves,+185,-227,8,4
09 Sep 2023,,San Diego Padres,Houston Astros,+100,-120,5,7
09 Sep 2023,,Athletics,Texas Rangers,+200,-238,2,3
09 Sep 2023,,St.Louis Cardinals,Cincinnati Reds,-120,+100,4,3
09 Sep 2023,,Chicago White Sox,Detroit Tigers,+165,-185,1,3
09 Sep 2023,,Miami Marlins,Philadelphia Phillies,+165,-185,4,8
09 Sep 2023,,Baltimore Orioles,Boston Red Sox,+120,-141,13,12
09 Sep 2023,,Los Angeles Dodgers,Washington Nationals,-227,+185,6,7
09 Sep 2023,,Seattle Mariners,Tampa Bay Rays,+135,-154,5,7
09 Sep 2023,,Kansas City Royals,Toronto Blue Jays,+260,-323,1,5
09 Sep 2023,,Arizona Diamondbacks,Chicago Cubs,+125,-145,3,2
09 Sep 2023,,New York Mets,Minnesota Twins,+125,-145,4,8
09 Sep 2023,,Milwaukee Brewers,New York Yankees,+125,-145,9,2
08 Sep 2023,,Colorado Rockies,San Francisco Giants,+185,-227,8,9
08 Sep 2023,,Cleveland Guardians,Los Angeles Angels,-130,+110,6,3
08 Sep 2023,,San Diego Padres,Houston Astros,+120,-141,11,2
08 Sep 2023,,New York Mets,Minnesota Twins,-120,+100,2,5
08 Sep 2023,,Athletics,Texas Rangers,+210,-250,6,3
08 Sep 2023,,Pittsburgh Pirates,Atlanta Braves,+170,-200,2,8
08 Sep 2023,,Baltimore Orioles,Boston Red Sox,-120,+100,11,2
08 Sep 2023,,Kansas City Royals,Toronto Blue Jays,+220,-270,4,5
08 Sep 2023,,Los Angeles Dodgers,Washington Nationals,-149,+129,8,5
08 Sep 2023,,Miami Marlins,Philadelphia Phillies,+114,-135,3,2
08 Sep 2023,,Milwaukee Brewers,New York Yankees,-110,-110,8,2
08 Sep 2023,,Chicago White Sox,Detroit Tigers,+120,-141,6,0
08 Sep 2023,,St.Louis Cardinals,Cincinnati Reds,+104,-125,9,4
08 Sep 2023,,Seattle Mariners,Tampa Bay Rays,-115,-105,4,7
08 Sep 2023,,Arizona Diamondbacks,Chicago Cubs,-120,+100,1,0
