roi,win_rate,n_bets,threshold,w_comb_k_pct,seed
-3.688218428604987,0.5092989985693849,699,2.2887372481724046,1.0,24331
-3.699456375011454,0.5092724679029957,701,2.2868650152658283,1.0,24331
-3.702250903538012,0.5096700796359499,879,2.1360136112341985,1.0,24331
-3.7047889655504873,0.5089020771513353,674,2.3240719768927813,1.0,24331
-3.7368320992942636,0.5085803432137286,641,2.358667230272868,1.0,24331
-3.7368320992942636,0.5085803432137286,641,2.3580792863991826,1.0,24331
-3.740854425785694,0.5088235294117647,680,2.3193180549550214,1.0,24331
-3.742346027993462,0.5077821011673151,514,2.5156764532814804,1.0,24331
-3.785031489783517,0.508695652173913,690,2.296317917473729,1.0,24331
-3.8116801638749003,0.509090909090909,880,2.135545014055027,1.0,24331
-3.828069243880173,0.5047619047619047,315,2.7946688479094655,1.0,24331
-3.828069243880173,0.5047619047619047,315,2.794909715113919,1.0,24331
-3.8316325914605702,0.5089485458612976,894,2.1255752730842854,1.0,24331
-3.8768253069211855,0.5086393088552916,926,2.105242377425955,1.0,24331
-3.8867747284230885,0.5077881619937694,642,2.357396823425291,1.0,24331
-3.8932868456585563,0.5085714285714286,875,2.138851218982892,1.0,24331
-3.9185871690716656,0.5084134615384616,832,2.172259158355215,1.0,24331
-3.9208610036434868,0.5085130533484676,881,2.13369879586309,1.0,24331
-3.921385640280207,0.5083426028921023,899,2.120307966386153,1.0,24331
-3.921385640280207,0.5083426028921023,899,2.120595696925653,1.0,24331
-3.921385640280207,0.5083426028921023,899,2.119843872431443,1.0,24331
-3.929254093958524,0.5067961165048543,515,2.514599187168919,1.0,24331
-3.9304861438858683,0.5079136690647482,695,2.2911721499456883,1.0,24331
-3.9304861438858683,0.5079136690647482,695,2.291842560643417,1.0,24331
-3.9304861438858683,0.5079136690647482,695,2.2943503175494153,1.0,24331
-3.9304861438858683,0.5079136690647482,695,2.2942097695473196,1.0,24331
-3.9345180530968435,0.5045871559633027,327,2.776316206319173,1.0,24331
-3.9390832813025134,0.5083798882681564,895,2.1225975921065787,1.0,24331
-3.9390832813025134,0.5083798882681564,895,2.1234244324065603,1.0,24331
-3.943601521406312,0.5066666666666667,525,2.4902486186771196,1.0,24331
-3.970143830622986,0.5066413662239089,527,2.487614134908015,1.0,24331
-3.970143830622986,0.5066413662239089,527,2.4873350355849575,1.0,24331
-3.9733700682409974,0.5074404761904762,672,2.3287820858634802,1.0,24331
-3.987281840042098,0.5081029551954243,1049,2.028646249946609,1.0,24331
-4.039599416919578,0.5076923076923077,975,2.0736087313848612,1.0,24331
