game_date,home_team,away_team,snapshot_label,snapshot_logged_at,fd_home_ml,fd_away_ml,market_prob_home,market_prob_away,home_win,residual
2021-08-06,LAD,LAA,historical,,-220.0,184.0,0.661304,0.338696,0,-0.661304
2021-08-06,SD,ARI,historical,,-220.0,184.0,0.661304,0.338696,0,-0.661304
2021-08-07,NYY,SEA,historical,,-215.0,180.0,0.656489,0.343511,1,0.343511
2021-08-07,CHC,CHW,historical,,164.0,-196.0,0.363887,0.636113,0,-0.363887
2021-08-07,OAK,TEX,historical,,-250.0,205.0,0.685393,0.314607,1,0.314607
2021-08-07,PHI,NYM,historical,,-116.0,-102.0,0.515397,0.484603,1,0.484603
2021-08-07,BAL,TB,historical,,194.0,-235.0,0.326543,0.673457,0,-0.326543
2021-08-07,MIL,SF,historical,,-200.0,168.0,0.641148,0.358852,0,-0.641148
2021-08-07,HOU,MIN,historical,,-240.0,198.0,0.677786,0.322214,1,0.322214
2021-08-07,CIN,PIT,historical,,-215.0,180.0,0.656489,0.343511,1,0.343511
2021-08-07,STL,KC,historical,,-154.0,130.0,0.582374,0.417626,1,0.417626
2021-08-07,ATL,WAS,historical,,-275.0,225.0,0.704433,0.295567,0,-0.704433
2021-08-07,COL,MIA,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2021-08-07,SD,ARI,historical,,-330.0,265.0,0.736923,0.263077,1,0.263077
2021-08-07,LAD,LAA,historical,,-375.0,300.0,0.759494,0.240506,1,0.240506
2021-08-08,PHI,NYM,historical,,-154.0,130.0,0.582374,0.417626,1,0.417626
2021-08-08,NYY,SEA,historical,,-142.0,120.0,0.563492,0.436508,0,-0.563492
2021-08-08,BAL,TB,historical,,152.0,-180.0,0.381679,0.618321,0,-0.381679
2021-08-08,TOR,BOS,historical,,-220.0,184.0,0.661304,0.338696,1,0.338696
2021-08-08,CIN,PIT,historical,,-250.0,205.0,0.685393,0.314607,1,0.314607
2021-08-08,ATL,WAS,historical,,-205.0,172.0,0.646418,0.353582,1,0.353582
2021-08-08,MIL,SF,historical,,-116.0,-102.0,0.515397,0.484603,0,-0.515397
2021-08-08,HOU,MIN,historical,,-184.0,154.0,0.622019,0.377981,0,-0.622019
2021-08-08,STL,KC,historical,,-142.0,120.0,0.563492,0.436508,0,-0.563492
2021-08-08,COL,MIA,historical,,-172.0,144.0,0.606755,0.393245,1,0.393245
2021-08-08,OAK,TEX,historical,,-290.0,235.0,0.713551,0.286449,1,0.286449
2021-08-08,SD,ARI,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018
2021-08-08,LAD,LAA,historical,,-330.0,265.0,0.736923,0.263077,1,0.263077
2021-08-08,CHC,CHW,historical,,156.0,-186.0,0.375249,0.624751,0,-0.375249
2021-08-09,KC,NYY,historical,,144.0,-172.0,0.393245,0.606755,0,-0.393245
2021-08-09,MIN,CHW,historical,,172.0,-205.0,0.353582,0.646418,0,-0.353582
2021-08-09,SD,MIA,historical,,-255.0,210.0,0.690092,0.309908,1,0.309908
2021-08-10,TOR,LAA,historical,,136.0,-162.0,0.40663,0.59337,0,-0.40663
2021-08-10,PIT,STL,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485
2021-08-10,PHI,LAD,historical,,126.0,-148.0,0.425766,0.574234,0,-0.425766
2021-08-10,BAL,DET,historical,,114.0,-134.0,0.449343,0.550657,0,-0.449343
2021-08-10,BOS,TB,historical,,-124.0,106.0,0.532788,0.467212,0,-0.532788
2021-08-10,ATL,CIN,historical,,-112.0,-104.0,0.508909,0.491091,1,0.491091
2021-08-10,HOU,COL,historical,,-184.0,154.0,0.622019,0.377981,1,0.377981
2021-08-10,KC,NYY,historical,,134.0,-158.0,0.411011,0.588989,1,0.588989
2021-08-10,MIN,CHW,historical,,132.0,-156.0,0.414293,0.585707,1,0.585707
2021-08-10,SF,ARI,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018
2021-08-10,SEA,TEX,historical,,-225.0,188.0,0.665982,0.334018,0,-0.665982
2021-08-10,SD,MIA,historical,,-240.0,198.0,0.677786,0.322214,1,0.322214
2021-08-11,MIN,CHW,historical,,148.0,-176.0,0.387379,0.612621,1,0.612621
2021-08-11,HOU,COL,historical,,-260.0,215.0,0.694656,0.305344,1,0.305344
2021-08-11,KC,NYY,historical,,128.0,-152.0,0.42101,0.57899,0,-0.42101
2021-08-11,NYM,WAS,historical,,-230.0,190.0,0.669007,0.330993,1,0.330993
2021-08-11,SD,MIA,historical,,-164.0,138.0,0.596528,0.403472,0,-0.596528
2021-08-11,PIT,STL,historical,,144.0,-172.0,0.393245,0.606755,0,-0.393245
2021-08-11,PHI,LAD,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485
2021-08-11,BAL,DET,historical,,100.0,-118.0,0.480176,0.519824,0,-0.480176
2021-08-11,BOS,TB,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779
2021-08-11,ATL,CIN,historical,,-126.0,108.0,0.536961,0.463039,1,0.463039
2021-08-11,CHC,MIL,historical,,220.0,-270.0,0.299838,0.700162,0,-0.299838
2021-08-11,LAA,TOR,historical,,158.0,-188.0,0.372555,0.627445,0,-0.372555
2021-08-11,SF,ARI,historical,,-295.0,240.0,0.717454,0.282546,1,0.282546
2021-08-11,SEA,TEX,historical,,-205.0,172.0,0.646418,0.353582,1,0.353582
2021-08-12,NYM,WAS,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2021-08-12,PIT,STL,historical,,114.0,-134.0,0.449343,0.550657,0,-0.449343
2021-08-12,PHI,LAD,historical,,120.0,-142.0,0.436508,0.563492,1,0.563492
2021-08-12,CHC,MIL,historical,,188.0,-225.0,0.334018,0.665982,0,-0.334018
2021-08-12,BAL,DET,historical,,-148.0,126.0,0.574234,0.425766,0,-0.574234
2021-08-12,BOS,TB,historical,,-108.0,-108.0,0.5,0.5,0,-0.5
2021-08-12,SEA,TEX,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018
2021-08-12,ATL,CIN,historical,,-154.0,130.0,0.582374,0.417626,0,-0.582374
2021-08-12,CHW,NYY,historical,,-166.0,140.0,0.599639,0.400361,1,0.400361
2021-08-12,LAA,TOR,historical,,116.0,-136.0,0.445485,0.554515,1,0.554515
2021-08-12,ARI,SD,historical,,205.0,-245.0,0.315862,0.684138,1,0.684138
2021-08-12,SF,COL,historical,,-198.0,166.0,0.638648,0.361352,1,0.361352
2021-08-13,PHI,CIN,historical,,-174.0,146.0,0.609709,0.390291,0,-0.609709
2021-08-13,WAS,ATL,historical,,148.0,-174.0,0.388366,0.611634,0,-0.388366
2021-08-13,MIA,CHC,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779
2021-08-13,BOS,BAL,historical,,-290.0,235.0,0.713551,0.286449,1,0.286449
2021-08-13,NYM,LAD,historical,,144.0,-172.0,0.393245,0.606755,0,-0.393245
2021-08-13,TEX,OAK,historical,,142.0,-168.0,0.397296,0.602704,1,0.602704
2021-08-13,KC,STL,historical,,120.0,-142.0,0.436508,0.563492,0,-0.436508
2021-08-13,MIN,TB,historical,,140.0,-166.0,0.400361,0.599639,0,-0.400361
2021-08-13,LAA,HOU,historical,,110.0,-130.0,0.457256,0.542744,0,-0.457256
2021-08-13,ARI,SD,historical,,156.0,-186.0,0.375249,0.624751,1,0.624751
2021-08-13,SF,COL,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018
2021-08-13,SEA,TOR,historical,,140.0,-166.0,0.400361,0.599639,1,0.599639
2021-08-14,PHI,CIN,historical,,114.0,-134.0,0.449343,0.550657,1,0.550657
2021-08-14,BOS,BAL,historical,,-295.0,240.0,0.717454,0.282546,1,0.282546
2021-08-14,WAS,ATL,historical,,154.0,-184.0,0.377981,0.622019,0,-0.377981
2021-08-14,MIA,CHC,historical,,-158.0,134.0,0.588989,0.411011,1,0.411011
2021-08-14,TEX,OAK,historical,,190.0,-230.0,0.330993,0.669007,0,-0.330993
2021-08-14,KC,STL,historical,,-116.0,-102.0,0.515397,0.484603,0,-0.515397
2021-08-14,CHW,NYY,historical,,-134.0,114.0,0.550657,0.449343,0,-0.550657
2021-08-14,NYM,LAD,historical,,154.0,-184.0,0.377981,0.622019,0,-0.377981
2021-08-14,MIN,TB,historical,,-110.0,-106.0,0.504452,0.495548,1,0.495548
2021-08-14,ARI,SD,historical,,190.0,-230.0,0.330993,0.669007,1,0.669007
2021-08-14,SF,COL,historical,,-205.0,172.0,0.646418,0.353582,0,-0.646418
2021-08-14,LAA,HOU,historical,,176.0,-210.0,0.348471,0.651529,0,-0.348471
2021-08-14,SEA,TOR,historical,,128.0,-152.0,0.42101,0.57899,1,0.57899
2021-08-15,WAS,ATL,historical,,136.0,-162.0,0.40663,0.59337,0,-0.40663
2021-08-15,PHI,CIN,historical,,-142.0,120.0,0.563492,0.436508,0,-0.563492
2021-08-15,PIT,MIL,historical,,172.0,-205.0,0.353582,0.646418,0,-0.353582
2021-08-15,MIA,CHC,historical,,-154.0,130.0,0.582374,0.417626,1,0.417626
2021-08-15,BOS,BAL,historical,,-320.0,260.0,0.732824,0.267176,1,0.267176
2021-08-15,KC,STL,historical,,104.0,-122.0,0.471458,0.528542,0,-0.471458
2021-08-15,CHW,NYY,historical,,-172.0,144.0,0.606755,0.393245,0,-0.606755
2021-08-15,MIN,TB,historical,,142.0,-168.0,0.397296,0.602704,1,0.602704
2021-08-15,TEX,OAK,historical,,188.0,-225.0,0.334018,0.665982,1,0.665982
2021-08-15,SF,COL,historical,,-198.0,166.0,0.638648,0.361352,1,0.361352
2021-08-15,LAA,HOU,historical,,168.0,-200.0,0.358852,0.641148,1,0.641148
2021-08-15,ARI,SD,historical,,146.0,-174.0,0.390291,0.609709,0,-0.390291
2021-08-15,SEA,TOR,historical,,-104.0,-112.0,0.491091,0.508909,0,-0.491091
2021-08-15,NYM,LAD,historical,,154.0,-184.0,0.377981,0.622019,0,-0.377981
2021-08-16,NYY,LAA,historical,,-290.0,235.0,0.713551,0.286449,1,0.286449
2021-08-16,MIA,ATL,historical,,138.0,-164.0,0.403472,0.596528,0,-0.403472
2021-08-16,TB,BAL,historical,,-275.0,225.0,0.704433,0.295567,1,0.295567
2021-08-16,CIN,CHC,historical,,-215.0,180.0,0.656489,0.343511,1,0.343511
2021-08-16,CHW,OAK,historical,,-104.0,-112.0,0.491091,0.508909,1,0.508909
2021-08-16,KC,HOU,historical,,130.0,-154.0,0.417626,0.582374,1,0.582374
2021-08-16,COL,SD,historical,,110.0,-130.0,0.457256,0.542744,1,0.542744
2021-08-16,SF,NYM,historical,,-220.0,184.0,0.661304,0.338696,1,0.338696
2021-08-16,LAD,PIT,historical,,-270.0,220.0,0.700162,0.299838,1,0.299838
2021-08-17,NYY,BOS,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779
2021-08-17,WAS,TOR,historical,,166.0,-198.0,0.361352,0.638648,1,0.638648
2021-08-17,MIA,ATL,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485
2021-08-17,DET,LAA,historical,,-138.0,118.0,0.55831,0.44169,0,-0.55831
2021-08-17,CIN,CHC,historical,,-164.0,138.0,0.596528,0.403472,0,-0.596528
2021-08-17,TB,BAL,historical,,-255.0,210.0,0.690092,0.309908,1,0.309908
2021-08-17,STL,MIL,historical,,134.0,-158.0,0.411011,0.588989,0,-0.411011
2021-08-17,TEX,SEA,historical,,120.0,-142.0,0.436508,0.563492,0,-0.436508
2021-08-17,KC,HOU,historical,,150.0,-178.0,0.384509,0.615491,1,0.615491
2021-08-17,CHW,OAK,historical,,-108.0,-108.0,0.5,0.5,1,0.5
2021-08-17,COL,SD,historical,,-106.0,-110.0,0.495548,0.504452,1,0.504452
2021-08-17,ARI,PHI,historical,,130.0,-154.0,0.417626,0.582374,1,0.582374
2021-08-17,SF,NYM,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2021-08-17,LAD,PIT,historical,,-335.0,270.0,0.740221,0.259779,1,0.259779
2021-08-18,CIN,CHC,historical,,-290.0,235.0,0.713551,0.286449,0,-0.713551
2021-08-18,COL,SD,historical,,118.0,-138.0,0.44169,0.55831,1,0.55831
2021-08-18,SF,NYM,historical,,-144.0,122.0,0.56713,0.43287,0,-0.56713
2021-08-18,WAS,TOR,historical,,136.0,-162.0,0.40663,0.59337,1,0.59337
2021-08-18,NYY,BOS,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779
2021-08-18,MIA,ATL,historical,,194.0,-240.0,0.325172,0.674828,0,-0.325172
2021-08-18,DET,LAA,historical,,114.0,-134.0,0.449343,0.550657,0,-0.449343
2021-08-18,TB,BAL,historical,,-335.0,270.0,0.740221,0.259779,1,0.259779
2021-08-18,STL,MIL,historical,,106.0,-124.0,0.467212,0.532788,0,-0.467212
2021-08-18,TEX,SEA,historical,,140.0,-166.0,0.400361,0.599639,0,-0.400361
2021-08-18,CHW,OAK,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018
2021-08-18,KC,HOU,historical,,154.0,-184.0,0.377981,0.622019,1,0.622019
2021-08-18,ARI,PHI,historical,,146.0,-174.0,0.390291,0.609709,1,0.609709
2021-08-18,LAD,PIT,historical,,-320.0,260.0,0.732824,0.267176,1,0.267176
2021-08-19,DET,LAA,historical,,100.0,-118.0,0.480176,0.519824,0,-0.480176
2021-08-19,TB,BAL,historical,,-390.0,310.0,0.765438,0.234562,1,0.234562
2021-08-19,TEX,SEA,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485
2021-08-19,CHW,OAK,historical,,-148.0,126.0,0.574234,0.425766,0,-0.574234
2021-08-19,KC,HOU,historical,,144.0,-172.0,0.393245,0.606755,0,-0.393245
2021-08-19,ARI,PHI,historical,,172.0,-205.0,0.353582,0.646418,1,0.646418
2021-08-19,NYY,MIN,historical,,-245.0,200.0,0.680556,0.319444,1,0.319444
2021-08-19,CIN,MIA,historical,,-320.0,260.0,0.732824,0.267176,1,0.267176
2021-08-19,STL,MIL,historical,,168.0,-200.0,0.358852,0.641148,1,0.641148
2021-08-19,LAD,NYM,historical,,-210.0,176.0,0.651529,0.348471,1,0.348471
2021-08-20,CHC,KC,historical,,-112.0,-104.0,0.508909,0.491091,0,-0.508909
2021-08-20,NYY,MIN,historical,,-245.0,200.0,0.680556,0.319444,1,0.319444
2021-08-20,BAL,ATL,historical,,215.0,-260.0,0.305344,0.694656,0,-0.305344
2021-08-20,TOR,DET,historical,,-300.0,245.0,0.721254,0.278746,0,-0.721254
2021-08-20,BOS,TEX,historical,,-330.0,265.0,0.736923,0.263077,1,0.263077
2021-08-20,CIN,MIA,historical,,-190.0,160.0,0.630102,0.369898,1,0.369898
2021-08-20,TB,CHW,historical,,-102.0,-116.0,0.484603,0.515397,0,-0.484603
2021-08-20,HOU,SEA,historical,,-196.0,164.0,0.636113,0.363887,1,0.363887
2021-08-20,MIL,WAS,historical,,-184.0,154.0,0.622019,0.377981,0,-0.622019
2021-08-20,STL,PIT,historical,,-205.0,172.0,0.646418,0.353582,0,-0.646418
2021-08-20,COL,ARI,historical,,-205.0,172.0,0.646418,0.353582,1,0.353582
2021-08-20,OAK,SF,historical,,100.0,-118.0,0.480176,0.519824,1,0.519824
2021-08-20,SD,PHI,historical,,-220.0,184.0,0.661304,0.338696,0,-0.661304
2021-08-20,LAD,NYM,historical,,-245.0,200.0,0.680556,0.319444,1,0.319444
2021-08-21,NYY,MIN,historical,,-235.0,194.0,0.673457,0.326543,1,0.326543
2021-08-21,TB,CHW,historical,,-144.0,122.0,0.56713,0.43287,1,0.43287
2021-08-21,CHC,KC,historical,,-138.0,118.0,0.55831,0.44169,0,-0.55831
2021-08-21,TOR,DET,historical,,-260.0,215.0,0.694656,0.305344,1,0.305344
2021-08-21,MIL,WAS,historical,,-230.0,190.0,0.669007,0.330993,1,0.330993
2021-08-21,LAD,NYM,historical,,-270.0,220.0,0.700162,0.299838,1,0.299838
2021-08-21,OAK,SF,historical,,-102.0,-116.0,0.484603,0.515397,0,-0.484603
2021-08-21,HOU,SEA,historical,,-148.0,126.0,0.574234,0.425766,1,0.425766
2021-08-21,CIN,MIA,historical,,-200.0,168.0,0.641148,0.358852,1,0.358852
2021-08-21,BAL,ATL,historical,,154.0,-184.0,0.377981,0.622019,0,-0.377981
2021-08-21,BOS,TEX,historical,,-375.0,300.0,0.759494,0.240506,0,-0.759494
2021-08-21,STL,PIT,historical,,-210.0,176.0,0.651529,0.348471,0,-0.651529
2021-08-21,COL,ARI,historical,,-154.0,130.0,0.582374,0.417626,1,0.417626
2021-08-21,SD,PHI,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2021-08-22,BAL,ATL,historical,,142.0,-168.0,0.397296,0.602704,0,-0.397296
2021-08-22,TOR,DET,historical,,-255.0,210.0,0.690092,0.309908,0,-0.690092
2021-08-22,CIN,MIA,historical,,-136.0,116.0,0.554515,0.445485,1,0.445485
2021-08-22,TB,CHW,historical,,-130.0,110.0,0.542744,0.457256,1,0.457256
2021-08-22,MIL,WAS,historical,,-225.0,188.0,0.665982,0.334018,1,0.334018
2021-08-22,HOU,SEA,historical,,-210.0,176.0,0.651529,0.348471,0,-0.651529
2021-08-22,STL,PIT,historical,,-235.0,194.0,0.673457,0.326543,1,0.326543
2021-08-22,CHC,KC,historical,,-116.0,-102.0,0.515397,0.484603,0,-0.515397
2021-08-22,COL,ARI,historical,,-180.0,152.0,0.618321,0.381679,0,-0.618321
2021-08-22,SD,PHI,historical,,-166.0,140.0,0.599639,0.400361,0,-0.599639
2021-08-22,OAK,SF,historical,,-108.0,-108.0,0.5,0.5,0,-0.5
2021-08-22,LAD,NYM,historical,,-184.0,154.0,0.622019,0.377981,0,-0.622019
2021-08-23,BOS,TEX,historical,,-300.0,245.0,0.721254,0.278746,1,0.278746
2021-08-23,PIT,ARI,historical,,-118.0,100.0,0.519824,0.480176,1,0.480176
2021-08-23,TOR,CHW,historical,,-112.0,-104.0,0.508909,0.491091,1,0.491091
2021-08-23,ATL,NYY,historical,,-106.0,-110.0,0.495548,0.504452,0,-0.495548
2021-08-23,CHC,COL,historical,,-126.0,108.0,0.536961,0.463039,1,0.463039
2021-08-23,HOU,KC,historical,,-250.0,205.0,0.685393,0.314607,0,-0.685393
2021-08-23,OAK,SEA,historical,,-142.0,120.0,0.563492,0.436508,0,-0.563492
2021-08-24,OAK,SEA,historical,,-158.0,134.0,0.588989,0.411011,0,-0.588989
2021-08-24,PHI,TB,historical,,100.0,-118.0,0.480176,0.519824,0,-0.480176
2021-08-24,PIT,ARI,historical,,-102.0,-116.0,0.484603,0.515397,1,0.515397
2021-08-24,BAL,LAA,historical,,112.0,-132.0,0.453267,0.546733,0,-0.453267
2021-08-24,TOR,CHW,historical,,-134.0,116.0,0.552957,0.447043,0,-0.552957
2021-08-24,MIA,WAS,historical,,-112.0,-104.0,0.508909,0.491091,0,-0.508909
2021-08-24,BOS,MIN,historical,,-230.0,190.0,0.669007,0.330993,1,0.330993
2021-08-24,NYM,SF,historical,,-110.0,-106.0,0.504452,0.495548,0,-0.504452
2021-08-24,ATL,NYY,historical,,-142.0,120.0,0.563492,0.436508,0,-0.563492
2021-08-24,STL,DET,historical,,-245.0,200.0,0.680556,0.319444,0,-0.680556
2021-08-24,HOU,KC,historical,,-275.0,225.0,0.704433,0.295567,1,0.295567
2021-08-24,MIL,CIN,historical,,-215.0,180.0,0.656489,0.343511,1,0.343511
2021-08-24,SD,LAD,historical,,120.0,-142.0,0.436508,0.563492,0,-0.436508
2021-08-25,STL,DET,historical,,-126.0,108.0,0.536961,0.463039,1,0.463039
2021-08-25,HOU,KC,historical,,-255.0,210.0,0.690092,0.309908,1,0.309908
2021-08-25,BAL,LAA,historical,,180.0,-215.0,0.343511,0.656489,1,0.656489
2021-08-25,PHI,TB,historical,,-152.0,128.0,0.57899,0.42101,0,-0.57899
2021-08-25,PIT,ARI,historical,,-104.0,-112.0,0.491091,0.508909,0,-0.491091
2021-08-25,TOR,CHW,historical,,-120.0,102.0,0.524221,0.475779,1,0.475779
2021-08-25,MIA,WAS,historical,,-108.0,-108.0,0.5,0.5,1,0.5
2021-08-25,NYM,SF,historical,,-108.0,-108.0,0.5,0.5,0,-0.5
2021-08-25,BOS,MIN,historical,,-166.0,140.0,0.599639,0.400361,0,-0.599639
2021-08-25,MIL,CIN,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2021-08-25,SD,LAD,historical,,120.0,-142.0,0.436508,0.563492,0,-0.436508
2021-08-26,BAL,LAA,historical,,102.0,-120.0,0.475779,0.524221,1,0.524221
2021-08-26,MIL,CIN,historical,,-108.0,-108.0,0.5,0.5,0,-0.5
2021-08-26,TOR,CHW,historical,,-110.0,-106.0,0.504452,0.495548,0,-0.504452
2021-08-26,PIT,STL,historical,,142.0,-168.0,0.397296,0.602704,1,0.602704
2021-08-26,PHI,ARI,historical,,-142.0,120.0,0.563492,0.436508,0,-0.563492
2021-08-26,NYM,SF,historical,,102.0,-120.0,0.475779,0.524221,0,-0.475779
2021-08-26,MIA,WAS,historical,,-118.0,100.0,0.519824,0.480176,1,0.480176
2021-08-26,BOS,MIN,historical,,-275.0,225.0,0.704433,0.295567,1,0.295567
2021-08-26,SD,LAD,historical,,116.0,-136.0,0.445485,0.554515,0,-0.445485
2021-08-26,OAK,NYY,historical,,108.0,-126.0,0.463039,0.536961,0,-0.463039
2021-08-26,SEA,KC,historical,,-164.0,138.0,0.596528,0.403472,0,-0.596528
2021-08-27,BAL,TB,historical,,190.0,-230.0,0.330993,0.669007,0,-0.330993
2021-08-27,PIT,STL,historical,,144.0,-172.0,0.393245,0.606755,0,-0.393245
2021-08-27,PHI,ARI,historical,,-275.0,225.0,0.704433,0.295567,1,0.295567
2021-08-27,NYM,WAS,historical,,-198.0,166.0,0.638648,0.361352,0,-0.638648
2021-08-27,DET,TOR,historical,,146.0,-174.0,0.390291,0.609709,1,0.609709
2021-08-27,MIA,CIN,historical,,118.0,-138.0,0.44169,0.55831,0,-0.44169
2021-08-27,ATL,SF,historical,,-130.0,110.0,0.542744,0.457256,1,0.457256
2021-08-27,TEX,HOU,historical,,172.0,-205.0,0.353582,0.646418,0,-0.353582
2021-08-27,MIN,MIL,historical,,114.0,-134.0,0.449343,0.550657,1,0.550657
2021-08-27,CHW,CHC,historical,,-230.0,190.0,0.669007,0.330993,1,0.330993
2021-08-27,LAA,SD,historical,,180.0,-215.0,0.343511,0.656489,0,-0.343511
2021-08-27,OAK,NYY,historical,,148.0,-176.0,0.387379,0.612621,0,-0.387379
2021-08-27,SEA,KC,historical,,-188.0,158.0,0.627445,0.372555,0,-0.627445
2021-08-27,LAD,COL,historical,,-275.0,225.0,0.704433,0.295567,0,-0.704433
2021-08-28,OAK,NYY,historical,,-122.0,104.0,0.528542,0.471458,1,0.471458
2021-08-28,SEA,KC,historical,,-152.0,128.0,0.57899,0.42101,0,-0.57899
2021-08-28,PHI,ARI,historical,,-174.0,146.0,0.609709,0.390291,1,0.390291
2021-08-28,MIA,CIN,historical,,-104.0,-112.0,0.491091,0.508909,1,0.508909
2021-08-28,DET,TOR,historical,,164.0,-196.0,0.363887,0.636113,0,-0.363887
2021-08-28,TEX,HOU,historical,,200.0,-245.0,0.319444,0.680556,0,-0.319444
2021-08-28,BAL,TB,historical,,148.0,-176.0,0.387379,0.612621,0,-0.387379
2021-08-28,PIT,STL,historical,,158.0,-188.0,0.372555,0.627445,0,-0.372555
2021-08-28,CHW,CHC,historical,,-310.0,250.0,0.725753,0.274247,0,-0.725753
2021-08-28,NYM,WAS,historical,,-220.0,184.0,0.661304,0.338696,1,0.338696
2021-08-28,MIN,MIL,historical,,126.0,-148.0,0.425766,0.574234,1,0.574234
2021-08-28,ATL,SF,historical,,-110.0,-106.0,0.504452,0.495548,0,-0.504452
2021-08-28,LAA,SD,historical,,106.0,-124.0,0.467212,0.532788,1,0.532788
2021-08-28,LAD,COL,historical,,-250.0,205.0,0.685393,0.314607,1,0.314607
2021-08-29,PHI,ARI,historical,,-184.0,154.0,0.622019,0.377981,1,0.377981
2021-08-29,BAL,TB,historical,,205.0,-250.0,0.314607,0.685393,0,-0.314607
2021-08-29,PIT,STL,historical,,136.0,-162.0,0.40663,0.59337,1,0.59337
2021-08-29,MIA,CIN,historical,,164.0,-196.0,0.363887,0.636113,1,0.636113
2021-08-29,DET,TOR,historical,,154.0,-184.0,0.377981,0.622019,0,-0.377981
2021-08-29,NYM,WAS,historical,,-196.0,164.0,0.636113,0.363887,1,0.363887
2021-08-29,ATL,SF,historical,,-138.0,118.0,0.55831,0.44169,1,0.44169
2021-08-29,MIN,MIL,historical,,136.0,-162.0,0.40663,0.59337,0,-0.40663
2021-08-29,CHW,CHC,historical,,-255.0,210.0,0.690092,0.309908,1,0.309908
2021-08-29,TEX,HOU,historical,,184.0,-220.0,0.338696,0.661304,1,0.661304
2021-08-29,SEA,KC,historical,,-162.0,136.0,0.59337,0.40663,1,0.40663
2021-08-29,LAD,COL,historical,,-250.0,205.0,0.685393,0.314607,0,-0.685393
2021-08-29,OAK,NYY,historical,,120.0,-142.0,0.436508,0.563492,1,0.563492
2021-08-30,DET,MIN,historical,,118.0,-138.0,0.44169,0.55831,0,-0.44169
2021-08-30,CIN,STL,historical,,-215.0,180.0,0.656489,0.343511,0,-0.656489
2021-08-30,WAS,PHI,historical,,130.0,-154.0,0.417626,0.582374,0,-0.417626
2021-08-30,TOR,BAL,historical,,-360.0,290.0,0.753219,0.246781,1,0.246781
2021-08-30,TB,BOS,historical,,-144.0,122.0,0.56713,0.43287,1,0.43287
2021-08-30,TEX,COL,historical,,130.0,-154.0,0.417626,0.582374,1,0.582374
2021-08-30,LAA,NYY,historical,,164.0,-196.0,0.363887,0.636113,1,0.636113
2021-08-30,ARI,SD,historical,,164.0,-196.0,0.363887,0.636113,0,-0.363887
2021-08-30,SF,MIL,historical,,120.0,-142.0,0.436508,0.563492,0,-0.436508
2021-08-30,SEA,HOU,historical,,140.0,-166.0,0.400361,0.599639,0,-0.400361
2021-08-30,LAD,ATL,historical,,-210.0,176.0,0.651529,0.348471,1,0.348471
2021-08-31,NYM,MIA,historical,,-176.0,148.0,0.612621,0.387379,1,0.387379
2021-08-31,WAS,PHI,historical,,-132.0,112.0,0.546733,0.453267,0,-0.546733
2021-08-31,TOR,BAL,historical,,-320.0,260.0,0.732824,0.267176,0,-0.732824
2021-08-31,TB,BOS,historical,,-152.0,128.0,0.57899,0.42101,1,0.42101
2021-08-31,DET,OAK,historical,,100.0,-118.0,0.480176,0.519824,0,-0.480176
2021-08-31,TEX,COL,historical,,110.0,-130.0,0.457256,0.542744,1,0.542744
2021-08-31,MIN,CHC,historical,,-156.0,132.0,0.585707,0.414293,0,-0.585707
2021-08-31,CHW,PIT,historical,,-360.0,290.0,0.753219,0.246781,1,0.246781
2021-08-31,LAA,NYY,historical,,172.0,-205.0,0.353582,0.646418,1,0.646418
2021-08-31,ARI,SD,historical,,146.0,-174.0,0.390291,0.609709,0,-0.390291
2021-08-31,SF,MIL,historical,,112.0,-132.0,0.453267,0.546733,0,-0.453267
2021-08-31,SEA,HOU,historical,,136.0,-162.0,0.40663,0.59337,1,0.59337
2021-08-31,LAD,ATL,historical,,-198.0,166.0,0.638648,0.361352,1,0.361352
2021-09-01,CIN,STL,historical,,-174.0,146.0,0.609709,0.390291,0,-0.609709
2021-09-01,TEX,COL,historical,,120.0,-142.0,0.436508,0.563492,0,-0.436508
2021-09-01,ARI,SD,historical,,188.0,-225.0,0.334018,0.665982,1,0.665982
2021-09-01,SEA,HOU,historical,,112.0,-132.0,0.453267,0.546733,1,0.546733
2021-09-01,LAA,NYY,historical,,245.0,-300.0,0.278746,0.721254,0,-0.278746
2021-09-01,TOR,BAL,historical,,-255.0,210.0,0.690092,0.309908,1,0.309908
