season,date,home_team,away_team,home_win_pct,away_win_pct,avg_total,fd_total,ml_bet,ml_edge,ml_odds,ml_result,ou_bet,ou_edge,ou_result,actual_total,home_score,away_score
2021,2021-07-18,PIT,NYM,0.3981,0.6019,9.59,8.5,,,,,,,,13,6,7
2021,2021-07-18,PHI,MIA,0.6145,0.3855,8.64,8.0,away,0.068,215.0,LOSS,,,,6,4,2
2021,2021-07-18,CIN,MIL,0.3986,0.6014,8.57,7.5,away,0.0559,-120.0,WIN,,,,8,0,8
2021,2021-07-18,DET,MIN,0.4145,0.5855,9.79,10.5,,,,,,,,7,7,0
2021,2021-07-18,ATL,TBR,0.5228,0.4772,8.69,9.0,,,,,,,,12,5,7
2021,2021-07-18,CHW,HOU,0.6405,0.3595,9.16,8.0,home,0.0607,-138.0,WIN,,,,4,4,0
2021,2021-07-18,KCR,BAL,0.5874,0.4126,10.35,10.0,,,,,,,,5,0,5
2021,2021-07-18,STL,SFG,0.3274,0.6726,8.85,9.0,away,0.1271,-120.0,LOSS,,,,3,2,1
2021,2021-07-18,COL,LAD,0.285,0.715,9.3,11.5,away,0.1026,-158.0,LOSS,under,-2.2,WIN,11,6,5
2021,2021-07-18,LAA,SEA,0.5357,0.4643,9.01,8.5,,,,,,,,11,4,7
2021,2021-07-18,ARI,CHC,0.4373,0.5627,9.91,9.0,,,,,,,,10,6,4
2021,2021-07-18,NYY,BOS,0.5283,0.4717,8.66,9.5,,,,,,,,10,9,1
2021,2021-07-19,WSN,MIA,0.513,0.487,9.55,9.5,away,0.0325,120.0,LOSS,,,,19,18,1
2021,2021-07-19,TOR,BOS,0.6347,0.3653,8.96,10.5,home,0.0657,-132.0,LOSS,under,-1.54,LOSS,17,4,13
2021,2021-07-19,TBR,BAL,0.7126,0.2874,9.37,9.0,,,,,,,,7,1,6
2021,2021-07-19,CIN,NYM,0.4534,0.5466,9.16,11.0,away,0.0466,100.0,WIN,under,-1.84,LOSS,26,11,15
2021,2021-07-19,DET,TEX,0.5875,0.4125,9.28,9.0,home,0.0683,-108.0,WIN,,,,14,14,0
2021,2021-07-19,STL,CHC,0.5463,0.4537,9.39,8.5,home,0.0513,102.0,WIN,,,,11,8,3
2021,2021-07-19,ATH,LAA,0.529,0.471,8.66,8.0,,,,,,,,5,4,1
2021,2021-07-19,ARI,PIT,0.4084,0.5916,10.27,9.5,away,0.1014,104.0,LOSS,,,,6,4,2
2021,2021-07-19,LAD,SFG,0.5391,0.4609,8.45,8.0,,,,,,,,9,2,7
2021,2021-07-20,ATH,LAA,0.5546,0.4454,8.63,8.5,,,,,,,,6,6,0
2021,2021-07-20,MIL,KCR,0.7098,0.2902,8.99,9.0,home,0.0774,-172.0,LOSS,,,,7,2,5
2021,2021-07-20,NYY,PHI,0.559,0.441,8.87,9.0,home,0.0828,110.0,WIN,,,,10,6,4
2021,2021-07-20,WSN,MIA,0.5832,0.4168,10.09,9.0,home,0.0462,-116.0,WIN,,,,9,6,3
2021,2021-07-20,TBR,BAL,0.6518,0.3482,9.4,7.5,,,,,over,1.9,WIN,12,9,3
2021,2021-07-20,CIN,NYM,0.4346,0.5654,9.56,10.5,away,0.138,134.0,LOSS,,,,7,4,3
2021,2021-07-20,DET,TEX,0.6428,0.3572,9.47,9.0,home,0.0973,-120.0,WIN,,,,5,4,1
2021,2021-07-20,ATL,SDP,0.5039,0.4961,10.06,9.0,home,0.1071,152.0,WIN,,,,3,2,1
2021,2021-07-20,CHW,MIN,0.658,0.342,8.99,9.5,home,0.0678,-144.0,WIN,,,,14,9,5
2021,2021-07-20,STL,CHC,0.5762,0.4238,9.34,9.0,home,0.0479,-112.0,LOSS,,,,13,6,7
2021,2021-07-20,COL,SEA,0.4816,0.5184,9.09,11.0,away,0.1338,160.0,WIN,under,-1.91,WIN,10,4,6
2021,2021-07-20,ARI,PIT,0.4179,0.5821,9.98,9.0,away,0.0629,-108.0,LOSS,,,,17,11,6
2021,2021-07-20,LAD,SFG,0.5186,0.4814,8.59,8.0,away,0.035,124.0,LOSS,,,,14,8,6
2021,2021-07-21,TBR,BAL,0.6663,0.3337,9.38,9.0,,,,,,,,9,5,4
2021,2021-07-21,ATL,SDP,0.4778,0.5222,9.62,7.5,,,,,over,2.12,LOSS,5,2,3
2021,2021-07-21,CIN,NYM,0.4323,0.5677,9.73,10.5,,,,,,,,7,0,7
2021,2021-07-21,MIL,KCR,0.6881,0.3119,8.9,9.0,home,0.0353,-188.0,LOSS,,,,9,3,6
2021,2021-07-21,COL,SEA,0.4485,0.5515,9.25,11.0,away,0.1167,130.0,LOSS,under,-1.75,WIN,9,6,3
2021,2021-07-21,ARI,PIT,0.4442,0.5558,10.38,9.0,away,0.0928,116.0,LOSS,,,,10,6,4
2021,2021-07-21,NYY,PHI,0.5498,0.4502,8.81,10.0,home,0.0448,-102.0,WIN,,,,11,6,5
2021,2021-07-21,WSN,MIA,0.6124,0.3876,10.11,9.5,,,,,,,,4,1,3
2021,2021-07-21,TOR,BOS,0.5474,0.4526,9.34,10.5,away,0.0903,176.0,WIN,,,,11,4,7
2021,2021-07-21,DET,TEX,0.6563,0.3437,9.54,9.5,home,0.1068,-122.0,WIN,,,,6,4,2
2021,2021-07-21,CHW,MIN,0.6628,0.3372,9.23,8.5,home,0.0445,-162.0,LOSS,,,,9,2,7
2021,2021-07-21,STL,CHC,0.5568,0.4432,9.72,8.0,,,,,over,1.72,LOSS,5,3,2
2021,2021-07-21,LAD,SFG,0.5073,0.4927,8.9,8.5,away,0.0795,142.0,WIN,,,,6,2,4
2021,2021-07-22,DET,TEX,0.6819,0.3181,9.28,9.5,home,0.0884,-146.0,WIN,,,,12,7,5
2021,2021-07-22,PHI,ATL,0.5011,0.4989,9.18,8.5,home,0.0506,122.0,LOSS,,,,9,2,7
2021,2021-07-22,BOS,NYY,0.4358,0.5642,8.95,9.5,away,0.1137,122.0,LOSS,,,,9,5,4
2021,2021-07-22,MIA,SDP,0.3079,0.6921,9.29,8.5,away,0.0858,-154.0,WIN,,,,5,2,3
2021,2021-07-22,STL,CHC,0.5764,0.4236,9.2,8.5,,,,,,,,5,3,2
2021,2021-07-22,MIN,LAA,0.512,0.488,9.04,9.0,,,,,,,,5,2,3
2021,2021-07-22,SEA,ATH,0.4171,0.5829,8.52,7.5,,,,,,,,5,1,4
2021,2021-07-22,LAD,SFG,0.496,0.504,8.53,8.0,away,0.1103,154.0,WIN,,,,8,3,5
2021,2021-07-23,CHC,ARI,0.494,0.506,9.65,10.0,away,0.0596,124.0,LOSS,,,,11,8,3
2021,2021-07-23,PHI,ATL,0.4505,0.5495,9.14,7.5,away,0.1185,132.0,LOSS,over,1.64,LOSS,6,5,1
2021,2021-07-23,BAL,WSN,0.3893,0.6107,10.89,10.5,away,0.0417,-132.0,LOSS,,,,7,6,1
2021,2021-07-23,MIA,SDP,0.2995,0.7005,9.19,8.0,away,0.1037,-148.0,WIN,,,,7,2,5
2021,2021-07-23,BOS,NYY,0.4675,0.5325,8.98,8.5,away,0.0423,104.0,LOSS,,,,8,6,2
2021,2021-07-23,CIN,STL,0.4788,0.5212,9.4,9.5,away,0.1147,146.0,LOSS,,,,11,6,5
2021,2021-07-23,NYM,TOR,0.4467,0.5533,9.47,8.5,away,0.0483,-102.0,LOSS,,,,3,3,0
2021,2021-07-23,MIL,CHW,0.4785,0.5215,8.45,8.0,away,0.0453,110.0,LOSS,,,,8,7,1
2021,2021-07-23,MIN,LAA,0.5153,0.4847,9.03,9.5,,,,,,,,9,5,4
2021,2021-07-23,KCR,DET,0.3711,0.6289,9.27,10.5,away,0.1339,102.0,LOSS,,,,8,5,3
2021,2021-07-23,HOU,TEX,0.7158,0.2842,9.51,9.0,home,0.0384,-210.0,WIN,,,,10,7,3
2021,2021-07-23,SFG,PIT,0.7011,0.2989,9.22,8.5,home,0.0459,-190.0,LOSS,,,,10,4,6
2021,2021-07-23,SEA,ATH,0.4031,0.5969,8.45,7.5,away,0.0433,-124.0,LOSS,,,,7,4,3
2021,2021-07-23,LAD,COL,0.6661,0.3339,9.3,9.0,away,0.0354,235.0,WIN,,,,15,6,9
2021,2021-07-24,CHC,ARI,0.5064,0.4936,9.7,11.0,away,0.0871,146.0,WIN,,,,10,3,7
2021,2021-07-24,BOS,NYY,0.4758,0.5242,8.82,9.0,away,0.1144,144.0,WIN,,,,7,3,4
2021,2021-07-24,PHI,ATL,0.4775,0.5225,9.04,10.0,away,0.0417,108.0,WIN,,,,18,3,15
2021,2021-07-24,MIA,SDP,0.303,0.697,8.77,8.5,away,0.0787,-162.0,LOSS,,,,5,3,2
2021,2021-07-24,BAL,WSN,0.4084,0.5916,10.88,10.5,,,,,,,,8,5,3
2021,2021-07-24,KCR,DET,0.4254,0.5746,9.47,10.0,away,0.0984,110.0,LOSS,,,,17,9,8
2021,2021-07-24,MIL,CHW,0.4948,0.5052,8.41,7.0,,,,,,,,7,6,1
2021,2021-07-24,MIN,LAA,0.5261,0.4739,8.97,9.0,,,,,,,,3,1,2
2021,2021-07-24,NYM,TOR,0.4613,0.5387,9.1,8.5,,,,,,,,13,3,10
2021,2021-07-24,HOU,TEX,0.7299,0.2701,9.39,8.0,home,0.0525,-210.0,WIN,,,,5,4,1
2021,2021-07-24,CIN,STL,0.4672,0.5328,9.58,9.0,away,0.123,144.0,LOSS,,,,8,5,3
2021,2021-07-24,SFG,PIT,0.6761,0.3239,9.33,8.0,,,,,,,,12,2,10
2021,2021-07-24,LAD,COL,0.6494,0.3506,9.48,8.5,,,,,,,,1,1,0
2021,2021-07-24,SEA,ATH,0.4105,0.5895,8.41,7.5,away,0.0482,-118.0,LOSS,,,,9,5,4
2021,2021-07-25,BAL,WSN,0.42,0.58,10.45,10.5,away,0.0608,-108.0,LOSS,,,,9,5,4
2021,2021-07-25,PHI,ATL,0.4421,0.5579,9.33,9.5,away,0.1579,150.0,LOSS,,,,3,2,1
2021,2021-07-25,NYM,TOR,0.4295,0.5705,9.44,9.5,,,,,,,,9,5,4
2021,2021-07-25,MIA,SDP,0.3336,0.6664,8.64,8.0,,,,,,,,12,9,3
2021,2021-07-25,BOS,NYY,0.4515,0.5485,8.83,10.5,away,0.094,120.0,LOSS,under,-1.67,WIN,9,5,4
2021,2021-07-25,CIN,STL,0.487,0.513,9.6,10.0,away,0.0998,142.0,WIN,,,,16,6,10
2021,2021-07-25,MIN,LAA,0.5342,0.4658,8.73,10.0,,,,,,,,8,2,6
2021,2021-07-25,KCR,DET,0.4583,0.5417,9.68,10.0,,,,,,,,7,6,1
2021,2021-07-25,HOU,TEX,0.7223,0.2777,9.34,8.5,,,,,,,,4,3,1
2021,2021-07-25,CHC,ARI,0.4644,0.5356,9.9,9.0,away,0.148,158.0,LOSS,,,,6,5,1
2021,2021-07-25,SFG,PIT,0.6346,0.3654,9.65,7.5,,,,,over,2.15,LOSS,7,6,1
2021,2021-07-25,SEA,ATH,0.4254,0.5746,8.44,8.5,,,,,,,,7,4,3
2021,2021-07-25,LAD,COL,0.6323,0.3677,9.23,8.5,,,,,,,,5,3,2
2021,2021-07-25,MIL,CHW,0.5546,0.4454,8.4,7.5,,,,,,,,4,1,3
2021,2021-07-26,NYM,ATL,0.4602,0.5398,8.98,6.5,away,0.105,130.0,WIN,over,2.48,LOSS,2,0,2
2021,2021-07-26,PHI,WSN,0.4943,0.5057,10.06,9.5,,,,,,,,11,6,5
2021,2021-07-26,BOS,TOR,0.4886,0.5114,9.46,11.5,away,0.0569,120.0,LOSS,under,-2.04,WIN,9,5,4
2021,2021-07-26,CHC,CIN,0.4795,0.5205,9.78,8.5,away,0.0575,116.0,LOSS,,,,11,6,5
2021,2021-07-26,KCR,CHW,0.3901,0.6099,9.02,9.5,away,0.0563,-124.0,LOSS,,,,7,4,3
2021,2021-07-26,MIN,DET,0.4913,0.5087,9.4,10.0,away,0.1022,146.0,LOSS,,,,11,6,5
2021,2021-07-26,LAA,COL,0.499,0.501,8.74,7.5,away,0.0624,128.0,LOSS,,,,8,6,2
2021,2021-07-26,SEA,HOU,0.3926,0.6074,8.9,8.5,,,,,,,,19,11,8
2021,2021-07-27,PIT,MIL,0.3316,0.6684,9.21,8.5,away,0.1189,-122.0,WIN,,,,9,0,9
2021,2021-07-27,BAL,MIA,0.5138,0.4862,8.89,9.0,home,0.0508,116.0,LOSS,,,,10,3,7
2021,2021-07-27,PHI,WSN,0.4988,0.5012,9.94,10.5,,,,,,,,10,4,6
2021,2021-07-27,TBR,NYY,0.5224,0.4776,8.6,8.0,,,,,,,,7,3,4
2021,2021-07-27,NYM,ATL,0.457,0.543,8.05,9.0,,,,,,,,17,5,12
2021,2021-07-27,CHC,CIN,0.4763,0.5237,9.73,10.5,away,0.1139,144.0,WIN,,,,11,4,7
2021,2021-07-27,TEX,ARI,0.4162,0.5838,9.61,8.5,away,0.1293,120.0,LOSS,,,,9,5,4
2021,2021-07-27,MIN,DET,0.5529,0.4471,9.51,9.0,away,0.0683,164.0,WIN,,,,11,5,6
2021,2021-07-27,KCR,CHW,0.4197,0.5803,8.92,9.5,,,,,,,,8,3,5
2021,2021-07-27,LAA,COL,0.5314,0.4686,8.62,9.0,,,,,,,,15,3,12
2021,2021-07-27,SFG,LAD,0.51,0.49,8.59,8.5,,,,,,,,3,2,1
2021,2021-07-27,SDP,ATH,0.4943,0.5057,8.47,8.5,away,0.0747,132.0,LOSS,,,,11,7,4
2021,2021-07-27,SEA,HOU,0.4071,0.5929,9.35,8.0,,,,,,,,14,6,8
2021,2021-07-28,MIN,DET,0.5326,0.4674,9.61,10.0,,,,,,,,31,14,17
2021,2021-07-28,SEA,HOU,0.4017,0.5983,9.65,8.5,away,0.07,-112.0,WIN,,,,15,4,11
2021,2021-07-28,SDP,ATH,0.5404,0.4596,8.63,8.0,,,,,,,,14,4,10
2021,2021-07-28,BAL,MIA,0.4392,0.5608,8.77,10.0,away,0.0846,110.0,LOSS,,,,15,8,7
2021,2021-07-28,PIT,MIL,0.2918,0.7082,9.21,9.0,away,0.1114,-148.0,WIN,,,,10,3,7
2021,2021-07-28,NYM,ATL,0.42,0.58,8.4,7.5,away,0.1127,114.0,LOSS,,,,3,2,1
2021,2021-07-28,TBR,NYY,0.5534,0.4466,8.56,9.0,,,,,,,,4,1,3
2021,2021-07-28,TEX,ARI,0.4412,0.5588,9.4,9.0,away,0.0588,100.0,WIN,,,,5,2,3
2021,2021-07-28,CHC,CIN,0.4553,0.5447,9.56,10.0,,,,,,,,10,2,8
2021,2021-07-28,KCR,CHW,0.4022,0.5978,8.98,10.0,,,,,,,,5,3,2
2021,2021-07-28,LAA,COL,0.4727,0.5273,9.07,9.0,away,0.165,176.0,LOSS,,,,15,8,7
2021,2021-07-28,SFG,LAD,0.4869,0.5131,8.34,7.5,,,,,,,,8,0,8
2021,2021-07-29,NYM,ATL,0.4112,0.5888,8.22,8.5,away,0.1171,112.0,WIN,,,,9,3,6
2021,2021-07-29,TBR,NYY,0.5188,0.4812,8.31,7.5,home,0.038,108.0,WIN,,,,14,14,0
2021,2021-07-29,KCR,CHW,0.4359,0.5641,8.71,9.5,home,0.0571,164.0,WIN,,,,5,5,0
2021,2021-07-29,CHC,CIN,0.4187,0.5813,9.76,7.0,,,,,over,2.76,WIN,11,4,7
2021,2021-07-29,SFG,LAD,0.4625,0.5375,8.12,8.5,,,,,,,,5,5,0
2021,2021-07-29,PIT,MIL,0.2799,0.7201,9.23,8.0,away,0.0579,-196.0,WIN,,,,12,0,12
2021,2021-07-29,DET,BAL,0.5659,0.4341,10.64,10.0,,,,,,,,8,6,2
2021,2021-07-29,BOS,TOR,0.4841,0.5159,8.7,10.5,,,,,under,-1.8,LOSS,14,1,13
2021,2021-07-29,LAA,ATH,0.4266,0.5734,8.81,9.5,,,,,,,,4,0,4
2021,2021-07-29,SDP,COL,0.5493,0.4507,9.48,8.0,away,0.1522,235.0,LOSS,,,,3,3,0
2021,2021-07-30,PIT,PHI,0.3767,0.6233,9.76,9.0,away,0.047,-136.0,LOSS,,,,7,7,0
2021,2021-07-30,TOR,KCR,0.6159,0.3841,9.02,10.0,away,0.0393,190.0,LOSS,,,,10,6,4
2021,2021-07-30,MIA,NYY,0.4439,0.5561,8.35,7.5,home,0.0307,142.0,LOSS,,,,4,1,3
2021,2021-07-30,TBR,BOS,0.6203,0.3797,8.63,9.0,home,0.044,-136.0,WIN,,,,10,7,3
2021,2021-07-30,NYM,CIN,0.4464,0.5536,9.24,8.0,away,0.0949,118.0,WIN,,,,8,2,6
2021,2021-07-30,DET,BAL,0.5772,0.4228,10.41,9.0,,,,,,,,7,3,4
2021,2021-07-30,ATL,MIL,0.4449,0.5551,8.35,8.5,,,,,,,,14,5,9
2021,2021-07-30,TEX,SEA,0.3887,0.6113,9.0,7.5,,,,,over,1.5,WIN,14,5,9
2021,2021-07-30,STL,MIN,0.4711,0.5289,9.9,9.0,away,0.0903,128.0,LOSS,,,,6,5,1
2021,2021-07-30,LAA,ATH,0.4182,0.5818,8.7,8.5,away,0.0363,-120.0,WIN,,,,2,0,2
2021,2021-07-30,ARI,LAD,0.3193,0.6807,9.18,9.5,,,,,,,,11,6,5
2021,2021-07-30,SFG,HOU,0.4926,0.5074,9.02,8.5,,,,,,,,15,6,9
2021,2021-07-30,SDP,COL,0.5856,0.4144,9.24,8.5,away,0.0385,166.0,WIN,,,,13,4,9
2021,2021-07-31,TOR,KCR,0.6405,0.3595,9.16,9.5,,,,,,,,4,4,0
2021,2021-07-31,SFG,HOU,0.4743,0.5257,9.22,8.5,,,,,,,,14,8,6
2021,2021-07-31,LAA,ATH,0.4219,0.5781,8.47,10.0,,,,,under,-1.53,WIN,1,1,0
2021,2021-07-31,TBR,BOS,0.6291,0.3709,8.65,8.5,home,0.0878,-118.0,WIN,,,,14,9,5
2021,2021-07-31,MIA,NYY,0.4383,0.5617,8.24,7.5,,,,,,,,6,2,4
2021,2021-07-31,DET,BAL,0.5509,0.4491,10.34,9.5,,,,,,,,7,2,5
2021,2021-07-31,PIT,PHI,0.4208,0.5792,9.63,7.5,home,0.0302,156.0,WIN,over,2.13,LOSS,5,3,2
2021,2021-07-31,WSN,CHC,0.5921,0.4079,10.07,8.0,home,0.0385,-124.0,LOSS,over,2.07,WIN,9,3,6
2021,2021-07-31,TEX,SEA,0.3683,0.6317,9.35,8.5,away,0.0554,-136.0,LOSS,,,,9,5,4
2021,2021-07-31,NYM,CIN,0.4538,0.5462,9.1,9.0,away,0.0654,108.0,LOSS,,,,9,5,4
2021,2021-07-31,STL,MIN,0.4944,0.5056,9.74,8.5,away,0.0469,118.0,WIN,,,,9,1,8
2021,2021-07-31,ATL,MIL,0.3988,0.6012,8.42,9.0,,,,,,,,9,8,1
2021,2021-07-31,ARI,LAD,0.3199,0.6801,9.02,9.5,away,0.0451,-174.0,WIN,,,,11,3,8
2021,2021-07-31,SDP,COL,0.5555,0.4445,9.33,7.0,away,0.0686,166.0,WIN,over,2.33,WIN,8,3,5
2021,2021-08-01,WSN,CHC,0.5748,0.4252,10.19,8.5,home,0.0465,-112.0,WIN,over,1.69,WIN,11,6,5
2021,2021-08-01,PIT,PHI,0.407,0.593,9.36,9.0,,,,,,,,19,4,15
2021,2021-08-01,TOR,KCR,0.6597,0.3403,8.74,8.5,,,,,,,,6,5,1
2021,2021-08-01,MIA,NYY,0.4223,0.5777,8.24,7.0,,,,,,,,4,1,3
2021,2021-08-01,DET,BAL,0.5401,0.4599,10.12,10.0,away,0.0362,136.0,LOSS,,,,8,6,2
2021,2021-08-01,NYM,CIN,0.4632,0.5368,9.16,8.5,away,0.1431,154.0,WIN,,,,8,1,7
2021,2021-08-01,ATL,MIL,0.4506,0.5494,8.37,9.5,away,0.1429,146.0,WIN,,,,3,1,2
2021,2021-08-01,STL,MIN,0.4695,0.5305,9.86,8.0,away,0.1068,136.0,LOSS,over,1.86,WIN,10,7,3
2021,2021-08-01,TEX,SEA,0.3752,0.6248,9.31,8.5,away,0.0313,-146.0,LOSS,,,,7,4,3
2021,2021-08-01,SFG,HOU,0.4791,0.5209,9.52,8.5,,,,,,,,8,5,3
2021,2021-08-01,LAA,ATH,0.4071,0.5929,8.25,9.5,away,0.0879,-102.0,WIN,,,,11,3,8
2021,2021-08-01,SDP,COL,0.5473,0.4527,9.6,8.5,,,,,,,,9,8,1
2021,2021-08-01,ARI,LAD,0.2742,0.7258,9.0,9.5,,,,,,,,13,0,13
2021,2021-08-01,TBR,BOS,0.6417,0.3583,8.87,9.0,,,,,,,,5,3,2
2021,2021-08-02,NYY,BAL,0.6548,0.3452,8.98,10.0,away,0.0327,220.0,WIN,,,,8,1,7
2021,2021-08-02,WSN,PHI,0.4648,0.5352,10.11,8.5,,,,,over,1.61,WIN,12,5,7
2021,2021-08-02,TBR,SEA,0.6432,0.3568,9.13,9.0,,,,,,,,10,2,8
2021,2021-08-02,MIA,NYM,0.4855,0.5145,8.11,7.5,home,0.0653,138.0,WIN,,,,9,6,3
2021,2021-08-02,TEX,LAA,0.4319,0.5681,8.62,8.5,away,0.0583,-104.0,LOSS,,,,5,4,1
2021,2021-08-02,MIL,PIT,0.7577,0.2423,9.29,9.0,home,0.0654,-225.0,WIN,,,,8,6,2
2021,2021-08-02,ARI,SFG,0.2894,0.7106,9.19,9.5,away,0.0332,-210.0,WIN,,,,19,8,11
2021,2021-08-03,WSN,PHI,0.4516,0.5484,10.05,8.0,home,0.0484,148.0,LOSS,over,2.05,WIN,9,4,5
2021,2021-08-03,NYY,BAL,0.6192,0.3808,8.88,10.5,away,0.0452,198.0,LOSS,under,-1.62,LOSS,14,13,1
2021,2021-08-03,TBR,SEA,0.6175,0.3825,9.28,8.0,,,,,,,,6,2,4
2021,2021-08-03,DET,BOS,0.4917,0.5083,9.65,10.0,home,0.0492,126.0,WIN,,,,6,4,2
2021,2021-08-03,MIA,NYM,0.4842,0.5158,8.27,8.5,home,0.1083,166.0,WIN,,,,9,5,4
2021,2021-08-03,CIN,MIN,0.5688,0.4312,10.12,9.0,,,,,,,,12,5,7
2021,2021-08-03,TEX,LAA,0.4724,0.5276,8.49,8.5,,,,,,,,14,3,11
2021,2021-08-03,MIL,PIT,0.7724,0.2276,9.38,9.0,home,0.0665,-240.0,LOSS,,,,13,5,8
2021,2021-08-03,CHW,KCR,0.6209,0.3791,8.53,9.0,away,0.0565,210.0,LOSS,,,,8,7,1
2021,2021-08-03,STL,ATL,0.3798,0.6202,9.17,9.0,away,0.0627,-126.0,WIN,,,,7,1,6
2021,2021-08-03,COL,CHC,0.5633,0.4367,9.74,11.0,,,,,,,,19,13,6
2021,2021-08-03,ARI,SFG,0.2743,0.7257,9.67,9.5,away,0.0754,-186.0,LOSS,,,,4,3,1
2021,2021-08-03,ATH,SDP,0.5348,0.4652,8.7,8.5,away,0.0378,134.0,WIN,,,,9,1,8
2021,2021-08-03,LAD,HOU,0.5808,0.4192,9.43,8.5,,,,,,,,3,0,3
2021,2021-08-04,CIN,MIN,0.5581,0.4419,10.28,9.5,away,0.114,205.0,LOSS,,,,11,6,5
2021,2021-08-04,TBR,SEA,0.6282,0.3718,8.97,8.0,,,,,,,,7,4,3
2021,2021-08-04,MIL,PIT,0.7268,0.2732,9.58,8.5,,,,,,,,6,4,2
2021,2021-08-04,ATH,SDP,0.4753,0.5247,8.8,8.0,,,,,,,,9,5,4
2021,2021-08-04,WSN,PHI,0.4306,0.5694,10.01,9.0,away,0.0694,100.0,WIN,,,,14,5,9
2021,2021-08-04,NYY,BAL,0.6899,0.3101,9.24,9.0,,,,,,,,13,10,3
2021,2021-08-04,MIA,NYM,0.478,0.522,8.05,7.5,home,0.0543,136.0,LOSS,,,,8,3,5
2021,2021-08-04,DET,BOS,0.4914,0.5086,9.58,9.0,home,0.0566,130.0,LOSS,,,,5,1,4
2021,2021-08-04,TEX,LAA,0.43,0.57,8.78,8.5,home,0.0363,154.0,LOSS,,,,3,1,2
2021,2021-08-04,CHW,KCR,0.657,0.343,8.64,8.5,away,0.0445,235.0,WIN,,,,10,1,9
2021,2021-08-04,STL,ATL,0.3513,0.6487,9.2,9.0,away,0.1341,-106.0,WIN,,,,11,4,7
2021,2021-08-04,COL,CHC,0.6169,0.3831,10.13,11.0,,,,,,,,5,2,3
2021,2021-08-04,ARI,SFG,0.2966,0.7034,9.59,8.5,away,0.039,-198.0,WIN,,,,8,1,7
2021,2021-08-04,LAD,HOU,0.5816,0.4184,9.33,9.0,away,0.0712,188.0,LOSS,,,,12,7,5
2021,2021-08-05,MIA,NYM,0.4601,0.5399,8.13,8.0,,,,,,,,6,4,2
2021,2021-08-05,DET,BOS,0.4536,0.5464,9.36,10.0,,,,,,,,9,8,1
2021,2021-08-05,TEX,LAA,0.4134,0.5866,8.37,8.5,away,0.0674,-108.0,WIN,,,,5,0,5
2021,2021-08-05,COL,CHC,0.5857,0.4143,9.85,11.5,,,,,under,-1.65,WIN,11,6,5
2021,2021-08-05,ARI,SFG,0.2577,0.7423,9.63,9.0,away,0.1099,-172.0,WIN,,,,9,4,5
2021,2021-08-05,WSN,PHI,0.4029,0.5971,10.4,8.5,,,,,over,1.9,WIN,13,6,7
2021,2021-08-05,NYY,SEA,0.5905,0.4095,9.05,9.5,away,0.0419,172.0,LOSS,,,,8,5,3
2021,2021-08-05,CIN,PIT,0.6685,0.3315,10.24,9.5,,,,,,,,11,7,4
2021,2021-08-05,CHW,KCR,0.5913,0.4087,8.63,9.5,away,0.0516,180.0,WIN,,,,5,2,3
2021,2021-08-05,HOU,MIN,0.5973,0.4027,10.56,9.5,away,0.0671,198.0,WIN,,,,8,3,5
2021,2021-08-05,STL,ATL,0.3385,0.6615,9.09,9.0,away,0.116,-120.0,WIN,,,,12,4,8
2021,2021-08-06,CHC,CHW,0.3471,0.6529,9.3,8.5,,,,,,,,14,6,8
2021,2021-08-06,PHI,NYM,0.5759,0.4241,8.97,9.5,home,0.0389,-116.0,WIN,,,,6,4,2
2021,2021-08-06,NYY,SEA,0.6266,0.3734,8.71,10.0,,,,,,,,5,3,2
2021,2021-08-06,BAL,TBR,0.2522,0.7478,9.3,10.0,away,0.1415,-154.0,WIN,,,,16,6,10
2021,2021-08-06,TOR,BOS,0.6578,0.3422,8.71,9.5,home,0.0515,-154.0,WIN,,,,16,12,4
2021,2021-08-06,CIN,PIT,0.6457,0.3543,10.13,9.5,,,,,,,,10,10,0
2021,2021-08-06,ATL,WSN,0.6313,0.3687,9.68,9.0,,,,,,,,12,8,4
2021,2021-08-06,HOU,MIN,0.588,0.412,10.49,9.0,away,0.0389,168.0,WIN,,,,9,4,5
2021,2021-08-06,MIL,SFG,0.5062,0.4938,8.68,8.0,away,0.059,130.0,LOSS,,,,3,2,1
2021,2021-08-06,STL,KCR,0.444,0.556,9.17,8.0,away,0.125,132.0,LOSS,,,,6,4,2
2021,2021-08-06,COL,MIA,0.5216,0.4784,8.59,9.5,away,0.0617,140.0,LOSS,,,,16,14,2
2021,2021-08-06,ATH,TEX,0.6593,0.3407,8.48,8.0,away,0.0667,265.0,LOSS,,,,5,4,1
2021,2021-08-06,LAD,LAA,0.6312,0.3688,8.13,8.5,,,,,,,,7,3,4
2021,2021-08-06,SDP,ARI,0.6653,0.3347,9.71,8.5,,,,,,,,13,5,8
2021,2021-08-07,NYY,SEA,0.6259,0.3741,8.59,10.0,,,,,,,,9,5,4
2021,2021-08-07,CHC,CHW,0.346,0.654,9.47,8.5,,,,,,,,4,0,4
2021,2021-08-07,ATH,TEX,0.6488,0.3512,8.18,8.5,,,,,,,,15,12,3
2021,2021-08-07,PHI,NYM,0.5974,0.4026,8.89,9.5,home,0.0604,-116.0,WIN,,,,8,5,3
2021,2021-08-07,BAL,TBR,0.2668,0.7332,9.53,10.0,away,0.0317,-235.0,WIN,,,,15,3,12
