"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
68,621076,"Kaprielian, James","2021-10-02",632249,68,100,0.231,0.231,0.375,0.462,0.313,0.242,0.185,3,13,87.6,6.1,2032,89.9,89.12,10,31,37,-0.8000000000000114,6.01,113,145,124,149,285,328,294,"0.193","-0.193",,,15,9,1,1,1,0,5,33.3,1,6.7,1.94059,0.92838,0.41515,-0.12544,"91.8",176,33.33333333333333,0,0,6.23,-2.4,0.21,2.72,0.286,0,"-0.283823529",0.243,0.299,"0.283823529",0.046,0.04299999999999998,0.163,0.071,32.3,"39.9",,,,,,
67,664299,"Javier, Cristian","2021-05-28",633918,67,100,0.143,0.214,0.111,0.357,0.267,0.458,0.312,2,14,96.4,25,2401,87.9,87.06,8,32,35,-0.8000000000000114,5.89,102,151,116,149,286,328,296,"0.364","-0.364",,,16,10,1,0,0,1,4,25,2,12.5,2.00866,1.00925,0.12,0.01493,"92.3",204,60,20,12.5,5.66,-2.15,0.37,2.59,0.25,2,"-0.543283582",0.398,0.716,"0.543283582",-0.169,-0.14800000000000002,-0.359,-0.191,25,"35.2",,,,,,
66,660365,"Yang, Hyeon-Jong","2021-04-26",634377,66,100,0.278,0.222,0.25,0.5,0.327,0.331,0.235,5,18,78.3,15.5,2094,85.1,85.84,7,32,34,0.7000000000000028,6.69,109,150,121,141,291,321,301,"0.916","-0.916",,,18,17,3,1,0,1,1,5.6,0,0,2.31576,0.86154,0.17227,-0.18652,"91.3",146,23.52941176470588,17.647058823529413,16.666666666666664,5.97,2.07,-0.12,2.06,0.278,3,"-1.387878788",0.235,0.55,"1.387878788",0.043,0.04300000000000004,-0.05,-0.004,21.9,"61.5",,,,,,
66,642083,"Slegers, Aaron","2021-08-11",632965,66,100,0.25,0.188,0.273,0.438,0.314,0.238,0.175,4,16,89.8,8.3,1961,87.5,88.48,9,31,35,1,6.89,114,154,119,148,297,326,296,"-0.121","0.121",,,17,12,3,0,0,1,4,23.5,1,5.9,2.68242,0.30197,0.39076,0.0953,"90.9",109,25,8.333333333333332,5.88235294117647,6.21,-2.36,0.08,2.25,0.294,1,"0.183333333",0.224,0.297,"-0.183333333",0.075,0.06999999999999998,0.141,0.076,29,"39.6",,,,,,
66,668338,"Miller, Tyson","2022-09-27",662117,66,100,0.154,0,0.2,0.154,0.175,0.2,0.17,2,13,83.5,5,2224,87.1,88.51,7,30,36,1.4000000000000057,7.16,115,151,111,146,296,307,287,"1.48","-1.48",,,14,10,2,0,0,0,3,21.4,1,7.1,2.51576,0.51955,-0.28619,-0.05222,"90.2",105,30,0,0,4.79,-3.55,0.26,2.11,0.214,0,"-2.242424242",0.229,0.204,"2.242424242",-0.016,-0.015000000000000013,-0.05,-0.025,23.3,"20.1",,,,,,
65,621368,"Hearn, Taylor","2021-08-11",632952,65,100,0.167,0.083,0.222,0.25,0.33,0.355,0.175,2,12,91.4,21,2209,92.2,92.5,4,23,42,0.29999999999999716,6.35,112,155,116,149,300,314,290,"0.031","-0.031",,,17,9,1,1,0,0,3,17.6,4,23.5,1.656,1.02585,0.50277,-0.12923,"93.0",199,55.55555555555556,11.11111111111111,5.88235294117647,6.19,2.55,-0.01,2.39,0.412,1,"-0.047692308",0.417,0.334,"0.047692308",-0.008,-0.0050000000000000044,-0.084,-0.025,17.4,"38.1",,,,,,
65,640462,"Puk, A.J.","2021-04-05",634600,65,100,0.091,0,0.143,0.091,0.211,0.28,0.175,1,11,92.6,8.4,2223,91.6,92.52,6,23,42,0.9000000000000057,6.93,107,151,136,164,291,323,310,"1.432","-1.432",,,14,7,1,0,0,0,4,28.6,3,21.4,1.69308,1.06141,0.28092,-0.29846,"92.2",163,42.857142857142854,0,0,6.29,1.83,-0.43,2.23,0.286,0,"-2.203076923",0.352,0.219,"2.203076923",-0.084,-0.066,-0.128,-0.069,26.1,"49.2",,,,,,
64,656981,"Solomon, Peter","2021-09-29",632305,64,100,0.308,0.231,0.333,0.538,0.415,0.436,0.376,4,13,90.6,0.8,2083,86,85.17,6,31,33,-0.7999999999999972,5.87,117,154,122,152,283,314,285,"-0.988","0.988",,,16,12,2,1,1,0,1,6.3,3,18.8,2.57562,0.55875,0.36313,-0.32406,"92.7",136,50,0,0,6.5,-1.19,0.1,2.44,0.438,0,"1.54375",0.493,0.492,"-1.54375",-0.068,-0.05499999999999999,0.046,-0.021,19.4,"52.1",,,,,,
63,621368,"Hearn, Taylor","2022-08-12",661791,63,100,0.273,0.091,0.3,0.364,0.364,0.344,0.265,3,11,84.5,14.9,2230,91.9,91.99,4,29,34,0.09999999999999432,6.38,117,153,120,148,306,328,299,"-0.253","0.253",,,14,10,2,1,0,0,1,7.1,3,21.4,1.75952,0.96048,0.43508,-0.08492,"91.0",155,30,0,0,6.23,2.62,-0.19,2.58,0.429,0,"0.401587302",0.422,0.299,"-0.401587302",0.008,0.007000000000000006,0.065,0.02,13.8,"35.7",,,,,,
63,621079,"Wiles, Collin","2022-09-23",662305,63,100,0.133,0.133,0.167,0.267,0.231,0.278,0.185,2,15,86.4,3.8,2106,86.3,87.19,9,31,32,0.9000000000000057,6.78,114,148,131,150,305,327,304,"1.038","-1.038",,,17,12,0,2,0,0,3,17.6,1,5.9,2.46762,0.60952,0.23823,-0.09339,"91.6",139,41.66666666666667,8.333333333333332,5.88235294117647,5.7,-1.32,-0.01,2.12,0.235,1,"-1.647619048",0.281,0.328,"1.647619048",-0.052,-0.04600000000000004,-0.061,-0.047,29,"37.7",,,,,,
62,621368,"Hearn, Taylor","2021-08-05",633004,62,100,0.188,0,0.25,0.188,0.223,0.271,0.228,3,16,72.8,4.2,2208,91.3,90.72,4,31,31,-0.5999999999999943,6,114,151,116,147,313,330,293,"1.926","-1.926",,,18,12,3,0,0,0,4,22.2,2,11.1,1.58306,1.17274,0.50774,-0.28774,"88.4",132,0,0,0,6.21,2.57,-0.14,2.14,0.278,0,"-3.106451613",0.314,0.26,"3.106451613",-0.04,-0.035999999999999976,-0.072,-0.048,12.9,"36.6",,,,,,
62,677651,"Garcia, Luis","2021-04-12",632220,62,100,0.133,0.067,0.25,0.2,0.176,0.22,0.15,2,15,91.6,35.8,2341,88.6,88.47,14,36,26,-0.09999999999999432,6.28,113,162,127,154,283,321,291,"2.08","-2.08",,,16,8,1,1,0,0,7,43.8,1,6.3,2.17629,0.785,-0.0279,-0.32403,"91.8",178,62.5,12.5,6.25,6,-1.48,0.45,2.11,0.188,1,"-3.35483871",0.203,0.302,"3.35483871",-0.017,-0.015000000000000013,-0.102,-0.044,38.9,"46.8",,,,,,
62,594577,"Mayers, Mike","2022-08-12",663373,62,100,0.267,0.267,0.333,0.533,0.34,0.314,0.253,4,15,92.6,16.8,2157,90.7,90.33,10,35,27,-0.4000000000000057,6.14,111,149,118,152,297,321,292,"-0.363","0.363",,,15,10,2,1,0,1,5,33.3,0,0,1.83629,0.9579,0.68952,-0.05532,"90.8",199,50,10,6.666666666666667,5.67,-1.91,0.11,2.47,0.267,1,"0.585483871",0.253,0.492,"-0.585483871",0.014,0.014000000000000012,0.041,0.026,28.6,"38.2",,,,,,
62,642545,"Barria, Jaime","2022-05-16",661145,62,100,0.188,0,0.25,0.188,0.196,0.326,0.262,3,16,87.7,19.9,2225,89.3,88.48,10,35,27,-0.7999999999999972,5.86,114,153,119,160,296,330,294,"1.613","-1.613",,,17,12,3,0,0,0,4,23.5,1,5.9,1.89113,0.99,0.18903,-0.05161,"90.6",171,33.33333333333333,8.333333333333332,5.88235294117647,6.36,-2.06,-0.08,2.3,0.235,1,"-2.601612903",0.305,0.455,"2.601612903",-0.074,-0.07,-0.267,-0.13,28.6,"52.5",,,,,,
61,657053,"Toussaint, Touki","2022-08-30",663437,61,100,0.063,0,0.071,0.063,0.093,0.262,0.244,1,16,91.9,3.9,2141,85.5,86.49,6,26,35,1,6.95,112,157,117,150,301,325,292,"3.136","-3.136",,,17,14,1,0,0,0,2,11.8,1,5.9,3.2359,-0.0418,0.31918,0.29623,"94.1",113,50,0,0,5.37,-1.5,0.09,2.05,0.118,0,"-5.140983607",0.288,0.296,"5.140983607",-0.181,-0.16999999999999998,-0.233,-0.169,23.1,"29.5",,,,,,
61,642545,"Barria, Jaime","2022-06-28",663392,61,100,0.357,0.143,0.5,0.5,0.391,0.347,0.268,5,14,86.2,8.6,2164,89.3,89.09,12,33,28,-0.20000000000000284,6.16,114,151,121,151,300,323,292,"-0.68","0.68",,,15,10,3,2,0,0,4,26.7,1,6.7,2.04607,0.82623,0.17721,0.0159,"90.7",161,40,20,13.333333333333334,6.44,-1.82,-0.05,2.43,0.4,2,"1.114754098",0.317,0.482,"-1.114754098",0.089,0.08300000000000002,0.018,0.044,36.4,"55.0",,,,,,
61,621079,"Wiles, Collin","2022-09-18",662822,61,100,0.385,0,0.5,0.385,0.365,0.316,0.294,5,13,89.7,5,2258,85.2,85.77,9,29,32,0.5999999999999943,6.73,98,147,116,145,306,333,296,"-0.503","0.503",,,14,10,5,0,0,0,3,21.4,1,7.1,2.76,0.43131,-0.13066,-0.16672,"90.7",128,20,0,0,5.93,-1.07,0.29,2.04,0.429,0,"0.824590164",0.344,0.365,"-0.824590164",0.091,0.08500000000000002,0.02,0.049,31,"40.4",,,,,,
61,623167,"Flexen, Chris","2022-08-30",662804,61,100,0.313,0.25,0.357,0.563,0.344,0.289,0.259,5,16,84,12.3,2122,87.3,86.93,11,34,27,-0.3999999999999915,5.91,124,157,134,152,281,330,299,"-0.396","0.396",,,17,14,3,0,2,0,3,17.6,0,0,2.22639,0.77754,-0.01262,-0.02115,"91.2",161,35.714285714285715,7.142857142857142,5.88235294117647,6.78,-0.54,0.1,2.67,0.294,1,"0.649180328",0.252,0.444,"-0.649180328",0.054,0.04199999999999998,0.119,0.055,32.4,"67.7",,,,,,
61,670766,"McCaughan, Darren","2021-07-21",633190,61,100,0,0,0,0,0.13,0.283,0.168,0,12,80.9,4.3,1935,84.5,85.39,1,22,39,0.9000000000000057,6.51,109,150,117,147,300,331,301,"2.256","-2.256",,,17,14,0,0,0,0,0,0,3,17.6,2.80951,0.36934,0.45721,-0.19623,"90.5",128,28.57142857142857,0,0,5.51,-1.99,-0.42,2.65,0.188,0,"-3.698360656",0.326,0.211,"3.698360656",-0.168,-0.138,-0.211,-0.153,4.5,"37.5",,,,,,
60,621368,"Hearn, Taylor","2022-07-23",662348,60,100,0.231,0.154,0.3,0.385,0.293,0.253,0.194,3,13,81.1,15.4,2160,91.1,91.25,8,31,29,0.20000000000000284,6.42,114,150,125,149,302,307,289,"-0.098","0.098",,,14,10,1,2,0,0,3,21.4,1,7.1,1.8715,0.894,0.31933,-0.295,"90.3",151,20,0,0,6.25,2.52,-0.21,2.11,0.286,0,"0.163333333",0.251,0.317,"-0.163333333",0.037,0.034999999999999976,0.068,0.04,25.8,"37.1",,,,,,
60,663465,"Allard, Kolby","2022-10-04",662010,60,100,0.154,0.231,0.167,0.385,0.289,0.222,0.122,2,13,86.4,15.6,1953,87.5,86.51,10,26,34,-1,5.76,112,153,117,147,310,324,292,"0.122","-0.122",,,15,7,1,0,0,1,6,40,2,13.3,1.88683,1.11583,0.50733,-0.50733,"90.0",156,28.57142857142857,14.285714285714285,6.666666666666667,5.53,1.23,0.57,2.64,0.267,1,"-0.203333333",0.239,0.231,"0.203333333",0.032,0.028000000000000025,0.154,0.067,38.5,"42.8",,,,,,
