"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
80,661269,"Gutierrez, Vladimir","2024-03-31",746090,80,100,0.2,0.2,0.2,0.4,0.305,0.278,0.165,3,15,81.3,28.3,2115,85.8,86.71,11,38,42,0.9000000000000057,7.05,113,149,112,147,287,315,293,"-0.035","0.035",,,17,11,2,0,0,1,4,23.5,2,11.8,2.43012,0.72512,0.25475,-0.09025,"89.6",157,18.181818181818183,9.090909090909092,5.88235294117647,5.22,-2.33,-0.52,2.13,0.294,1,"0.04375",0.263,0.365,"-0.04375",0.035,0.030999999999999972,0.035,0.027,28.9,"41.6",,,,,,
80,694918,"Tidwell, Blade","2025-07-02",777276,80,100,0.278,0.389,0.231,0.667,0.424,0.337,0.229,5,18,87.6,29.1,2341,91,91.52,3,36,44,0.5,6.64,106,151,114,151,299,328,297,"-1.098","1.098","71.4","7.3",20,15,2,1,0,2,3,15,2,10,1.817,0.97725,0.132,0.2485,"91.4",196,26.666666666666668,13.333333333333334,10,6.15,-1.63,0.22,2.37,0.35,2,"1.3725",0.306,0.479,"-1.3725",0.049,0.043999999999999984,0.188,0.087,8.3,"45.2",8.040914627229654,2.66055084175677,29.761107978198133,0.5277777777777778,37.20882905442527,29.679504175257023
78,646241,"De Jesus, Enmanuel","2023-09-09",716653,78,100,0.133,0.067,0.167,0.2,0.236,0.358,0.24,2,15,93.8,18.7,2218,89.6,88.83,11,35,43,-0.7999999999999972,5.94,112,150,117,150,297,311,287,"1.088","-1.088","72.4","7.7",18,12,1,1,0,0,3,16.7,2,11.1,2.14449,0.75065,0.81538,-0.13333,"93.8",141,50,16.666666666666664,11.11111111111111,5.87,2.35,0.09,2.2,0.278,2,"-1.394871795",0.367,0.443,"1.394871795",-0.107,-0.08899999999999997,-0.243,-0.122,31.4,"39.7",14.819792741657778,-3.3343823983365644,32.77477330664756,0.4857142857142857,37.06477763619215,31.289752924381585
78,670241,"Vines, Darius","2024-05-24",745501,78,100,0.4,0.4,0.385,0.8,0.499,0.456,0.402,6,15,86.4,12.4,2126,85.3,85.69,13,47,31,0.4000000000000057,6.37,113,152,125,148,301,323,283,"-3.228","3.228","72.4","7.7",18,14,2,3,0,1,2,11.1,1,5.6,2.30308,0.83513,0.45592,0.11382,"91.1",156,42.857142857142854,7.142857142857142,5.555555555555555,5.87,-1.25,0.44,2.26,0.444,1,"4.138461538",0.447,0.635,"-4.138461538",-0.002,-0.0030000000000000027,0.165,0.043,27.7,"45.2",14.939346839641086,-7.512615393291924,32.67769824167661,0.4772727272727273,39.207586950202895,35.476830194880215
77,675650,"Mercado, Michael","2024-07-14",745551,77,100,0.313,0.625,0.182,0.938,0.545,0.498,0.301,5,16,89.7,20.6,2153,91.9,92.1,6,34,43,0.19999999999998863,6.33,105,149,122,149,293,327,292,"-4.096","4.096","72.5","7.0",19,14,1,1,0,3,2,10.5,3,15.8,1.9474,0.76494,0.5804,0.16973,"90.7",229,35.714285714285715,21.428571428571427,15.789473684210526,6.12,-2.11,0.12,2.9,0.421,3,"5.319480519",0.411,0.827,"-5.319480519",0.012,0.010000000000000009,0.111,0.047,17.6,"36.8",10.303184426918113,-2.338819421869369,29.56422249216869,0.5294117647058824,35.887017352606634,28.952163876394774
77,676265,"Abbott, Cory","2023-06-26",717602,77,100,0.25,0.083,0.375,0.333,0.341,0.323,0.154,3,12,90.9,5.5,2333,88.3,88.27,11,31,46,0,6.21,118,149,117,148,302,318,300,"-0.902","0.902",,,17,8,2,1,0,0,5,29.4,4,23.5,2.72922,0.20519,0.16753,0.04078,"91.2",131,50,12.5,5.88235294117647,5.51,-2.8,-0.02,2.18,0.412,1,"1.171428571",0.356,0.305,"-1.171428571",0.096,0.055999999999999994,0.028,0.018,35.5,"39.6",,,,,,
76,663399,"Waddell, Brandon","2025-07-18",777111,76,100,0.267,0.133,0.308,0.4,0.372,0.401,0.32,4,15,87.7,16.6,2166,85.4,85.06,4,29,47,-0.30000000000001137,6.18,103,151,127,150,301,329,293,"-0.394","0.394","72.9","7.2",19,13,2,2,0,0,2,10.5,3,15.8,2.4125,0.75842,0.14132,-0.16053,"93.0",159,30.76923076923077,0,0,5.94,2.77,-0.06,2.32,0.421,0,"0.518421053",0.463,0.427,"-0.518421053",-0.053,-0.04200000000000004,-0.027,-0.029,13.8,"38.6",11.048817260535186,-1.501619011443085,30.58512060545051,0.5,37.08638252231863,32.7215673693103
75,694462,"Waldrep, Hurston","2025-08-02",776907,75,100,0.158,0,0.188,0.158,0.183,0.315,0.257,3,19,93.1,5.5,1947,90,90.19,7,31,44,0.20000000000000284,6.49,100,148,118,147,302,331,300,"2.329","-2.329","72.0","10.1",22,16,3,0,0,0,4,18.2,2,9.1,2.60647,0.22706,0.2444,0.1556,"94.3",142,60,0,0,6.17,-0.91,0.07,2.33,0.227,0,"-3.105333333",0.35,0.35,"3.105333333",-0.099,-0.12299999999999997,-0.192,-0.132,22.6,"56.5",15.10399869037661,-9.139289879063806,29.980834213297136,0.6470588235294118,36.28867082872191,38.0621601226115
75,663795,"Hagenman, Justin","2025-09-09",776404,75,100,0.471,0.235,0.538,0.706,0.505,0.434,0.37,8,17,91,9.3,2270,86.9,86.68,9,45,30,-0.20000000000000284,6.23,109,151,121,149,294,312,292,"-2.575","2.575","72.5","7.5",17,14,6,1,0,1,3,17.6,0,0,2.54413,0.4924,0.2216,-0.0232,"92.9",165,50,14.285714285714285,11.76470588235294,5.28,-3.2,0.22,2.28,0.471,2,"3.433333333",0.37,0.649,"-3.433333333",0.101,0.10099999999999998,0.057,0.071,20,"22.6",12.807160307089388,-3.1097422167932613,32.48249530045465,0.5111111111111111,37.572574329709276,31.42595449157162
73,620982,"Pinto, Ricardo","2024-04-02",745598,73,100,0.294,0.118,0.357,0.412,0.286,0.255,0.222,5,17,86.3,-7.3,1729,87.2,86.76,7,36,37,-0.4000000000000057,6.14,115,150,117,151,285,320,282,"0.078","-0.078",,,18,14,3,2,0,0,4,22.2,0,0,2.55836,0.48139,0.92288,0.05219,"91.5",90,35.714285714285715,7.142857142857142,5.555555555555555,6.11,-1.34,-0.03,2.11,0.278,1,"-0.106849315",0.245,0.305,"0.106849315",0.072,0.03300000000000003,0.107,0.031,19.4,"47.5",,,,,,
73,694918,"Tidwell, Blade","2025-06-27",777341,73,100,0.313,0.25,0.286,0.563,0.407,0.349,0.251,5,16,84,2,2311,92.2,92.79,7,34,39,0.5999999999999943,6.73,112,151,122,150,307,325,289,"-2.112","2.112","71.2","7.3",18,15,3,1,0,1,1,5.6,2,11.1,1.88082,0.83315,0.43603,0.38918,"91.4",184,20,6.666666666666667,5.555555555555555,6.2,-1.71,0.22,2.4,0.389,1,"2.893150685",0.334,0.468,"-2.893150685",0.062,0.05499999999999999,0.095,0.058,20.6,"44.2",7.554753079834846,6.240281163871804,32.792162141189024,0.38235294117647056,37.88730406917239,24.955716196126392
72,665795,"Cabrera, Edward","2023-09-06",716695,73,98.6,0.077,0,0.2,0.077,0.152,0.15,0.063,1,13,91.2,23.6,2203,93.1,93.56,11,35,37,0.5,6.68,113,150,125,151,295,312,296,"2.142","-2.142","66.9","6.9",15,5,1,0,0,0,8,53.3,2,13.3,2.13667,0.52375,0.63764,-0.08347,"90.1",165,20,0,0,6.19,-1.51,-0.25,2.24,0.2,0,"-2.975",0.188,0.09,"2.975",0.014,0.01200000000000001,-0.013,0.002,31.4,"44.0",8.59866837354606,1.3560564414998522,33.72548300930872,0.5,35.90341677535138,28.711209149627926
72,593423,"Montas, Frankie","2025-08-09",776817,72,100,0.231,0.231,0.222,0.462,0.346,0.343,0.257,3,13,87.2,10.3,2167,90,89.71,10,35,37,-0.29999999999999716,5.98,116,149,114,151,300,318,284,"-1.054","1.054","70.7","7.2",15,10,2,0,0,1,3,20,2,13.3,2.2325,0.59507,0.31915,-0.01859,"91.3",164,44.44444444444444,11.11111111111111,6.666666666666667,6.01,-0.82,0.11,2.41,0.333,1,"1.463888889",0.363,0.412,"-1.463888889",-0.026,-0.02999999999999997,0.05,0.003,28.6,"47.5",9.728157160651564,-1.5574852347852344,31.843359115200794,0.5142857142857142,36.305731326998526,30.476375094502277
71,621112,"Blackburn, Paul","2025-06-08",777583,71,100,0.389,0.278,0.467,0.667,0.457,0.321,0.291,7,18,88.1,7.2,2525,85.7,85.83,10,36,35,0.09999999999999432,6.15,112,150,125,149,308,339,305,"-1.71","1.71","67.6","7.1",19,15,3,3,1,0,3,15.8,1,5.3,3.23746,-0.1331,-0.51014,-0.19042,"92.9",166,35.714285714285715,0,0,5.64,-2.47,0.27,1.99,0.421,0,"2.408450704",0.331,0.401,"-2.408450704",0.098,0.08999999999999997,0.266,0.136,27.8,"37.8",9.401880770904164,-0.5363611879474878,32.71932527538047,0.5428571428571428,37.57133642026585,31.639065508870146
71,660604,"Rangel, Alan","2025-06-27",777342,71,100,0.3,0.1,0.375,0.4,0.32,0.427,0.337,6,20,90.2,18.3,2226,86.6,86.96,7,36,35,0.4000000000000057,6.52,115,149,118,150,301,326,294,"0.081","-0.081","67.2","7.1",21,16,4,2,0,0,4,19,1,4.8,2.01493,1.05761,0.3631,-0.20338,"92.6",209,50,25,19.047619047619047,6.35,0.45,0.03,2.23,0.333,4,"-0.114084507",0.369,0.652,"0.114084507",-0.037,-0.035999999999999976,-0.252,-0.107,19.4,"70.9",8.094894560172571,0.5684932399800643,34.44065356939664,0.5428571428571428,38.036576395274736,32.036475333467806
71,663465,"Allard, Kolby","2024-09-24",745526,71,100,0.294,0.176,0.417,0.471,0.343,0.24,0.184,5,17,87.4,21.3,1953,85.8,85.47,12,36,35,-0.29999999999999716,6.13,107,138,113,139,296,325,285,"0.07","-0.07","69.8","7.2",18,12,3,1,1,0,5,27.8,1,5.6,2.24958,0.90634,0.45282,-0.07592,"90.4",127,25,8.333333333333332,5.555555555555555,5.58,1.74,0.09,2.51,0.333,1,"-0.098591549",0.229,0.325,"0.098591549",0.11,0.10400000000000001,0.146,0.103,33.3,"47.6",8.82397233794764,-4.078960203247247,32.02194279391873,0.5,35.38926947324637,30.988118175027488
71,640455,"Manaea, Sean","2025-09-16",776304,71,100,0.211,0.211,0.214,0.421,0.266,0.238,0.209,4,19,82.4,10.5,2104,87.4,87.66,9,39,32,0.29999999999999716,6.68,115,150,115,150,292,323,305,"1.105","-1.105","66.6","6.5",19,15,2,1,0,1,4,21.1,0,0,2.3538,0.73029,0.70127,0.07451,"91.1",162,33.33333333333333,0,0,4.99,3.87,0.06,2.42,0.211,0,"-1.556338028",0.209,0.352,"1.556338028",0.002,0.0020000000000000018,0.069,0.028,23.1,"13.8",0.4785872092482707,8.394764091008275,34.36117033875061,0.17142857142857143,35.1605127989976,24.29588460427555
71,676265,"Abbott, Cory","2023-09-21",716496,71,100,0.364,0.364,0.5,0.727,0.467,0.336,0.239,8,22,94.6,19.5,2387,89.3,89.15,13,45,26,-0.09999999999999432,6.27,118,148,120,149,305,327,301,"-2.265","2.265","70.5","7.4",23,14,4,2,0,2,8,34.8,0,0,2.43577,0.44239,0.21843,0.09871,"92.4",223,42.857142857142854,28.57142857142857,17.391304347826086,5.59,-2.71,-0.05,2.31,0.391,4,"3.190140845",0.274,0.522,"-3.190140845",0.125,0.11699999999999999,0.205,0.131,28.9,"38.2",9.232857759860469,-0.5145927999640355,34.38000356030115,0.55,36.61656418155085,32.645877215625845
69,663773,"Hoeing, Bryan","2023-09-22",716482,69,100,0.526,0.368,0.529,0.895,0.606,0.51,0.423,10,19,85.9,13.9,2090,88.5,88.7,2,30,39,0.20000000000000284,6.63,109,148,119,149,294,318,291,"-5.347","5.347","70.8","7.5",20,18,5,4,0,1,1,5,0,0,2.72522,0.24275,0.74594,-0.03145,"91.5",150,27.77777777777778,16.666666666666664,15,6.07,-3,-0.08,2.1,0.55,3,"7.749275362",0.452,0.748,"-7.749275362",0.103,0.09800000000000003,0.147,0.096,6.7,"36.7",14.529778790352916,-2.858213037877029,30.928056358870545,0.5555555555555556,37.470985312031374,33.190222607214395
69,656793,"Nelson, Nick","2023-10-01",716355,69,100,0.111,0.167,0.071,0.278,0.214,0.336,0.255,2,18,82.7,6.5,1963,90.4,89.94,9,38,31,-0.5,6.29,115,145,125,148,291,331,297,"0.247","-0.247","71.9","7.4",20,15,1,0,0,1,3,15,2,10,1.9658,0.86551,1.04232,0.11217,"91.0",128,26.666666666666668,6.666666666666667,5,5.52,-2.6,-0.32,2.04,0.2,1,"-0.357971014",0.33,0.429,"0.357971014",-0.144,-0.13,-0.151,-0.122,23.7,"46.0",12.194028333961855,-3.277646772969491,32.69031251283961,0.34285714285714286,33.71526955572893,30.085411996217374
68,663773,"Hoeing, Bryan","2023-09-10",716643,68,100,0.167,0.333,0.111,0.5,0.303,0.385,0.302,2,12,96.1,12.1,1992,89.7,89.85,9,32,36,0.09999999999999432,6.52,113,151,117,151,293,315,293,"0.608","-0.608","73.9","7.7",13,10,0,1,0,1,2,15.4,1,7.7,2.69059,0.18647,0.74676,0.18235,"93.2",169,60,10,7.6923076923076925,6.33,-2.9,0.06,2.01,0.231,1,"-0.894117647",0.356,0.56,"0.894117647",-0.135,-0.12499999999999997,-0.06,-0.082,28.1,"36.2",13.113662748754535,2.140700572417748,36.610094419286746,0.5625,38.0889005474595,26.496378909851114
68,680735,"Cox, Austin","2025-08-28",776560,68,100,0.4,0.533,0.364,0.933,0.572,0.353,0.249,6,15,90.6,15.1,2111,88,87.87,5,33,35,-0.09999999999999432,6.25,118,148,123,147,301,322,293,"-3.441","3.441","71.3","7.2",17,13,2,2,0,2,2,11.8,2,11.8,2.11971,0.85441,0.10647,-0.09324,"90.7",155,38.46153846153847,15.384615384615385,11.76470588235294,6.38,1.47,-0.4,2.23,0.471,2,"5.060294118",0.337,0.484,"-5.060294118",0.151,0.13399999999999995,0.449,0.219,15.2,"52.8",9.239131407134058,-1.2082100767967137,31.877369860303162,0.30303030303030304,38.63621766018735,29.81618436827827
68,570632,"Ureña, José","2025-04-28",778138,68,100,0.438,0.438,0.455,0.875,0.562,0.47,0.355,7,16,87.5,15.8,2087,91.6,91.49,6,35,33,-0.09999999999999432,6.32,118,151,126,150,306,318,294,"-3.683","3.683","70.8","7.3",17,13,4,1,0,2,3,17.6,1,5.9,1.90529,0.83618,0.98029,0.15176,"91.3",171,23.076923076923077,15.384615384615385,11.76470588235294,5.7,-3.04,0.25,2.13,0.471,2,"5.416176471",0.393,0.724,"-5.416176471",0.083,0.07799999999999996,0.151,0.092,17.1,"29.4",10.374826311918861,-1.9062050968756215,32.2264343200209,0.6285714285714286,37.57338133591066,31.00255629416455
68,656970,"Smeltzer, Devin","2023-04-10",718633,69,98.6,0.455,0.409,0.444,0.864,0.559,0.484,0.372,10,22,86.3,13.7,2277,82.3,81.04,3,30,38,-1.2999999999999972,5.71,117,146,122,151,294,319,288,"-3.328","3.328",,,23,20,5,3,0,2,2,8.7,1,4.3,2.84956,0.60235,0.15691,-0.07868,"92.9",163,45,10,8.695652173913043,6.02,2.38,-0.38,2.28,0.478,2,"4.894117647",0.399,0.762,"-4.894117647",0.083,0.07899999999999996,0.102,0.075,10,"33.1",,,,,,
68,623451,"Stephens, Jackson","2023-09-16",716565,68,100,0.333,0,0.5,0.333,0.352,0.35,0.294,4,12,97.2,9.5,2281,88.2,86.91,6,27,41,-1.2999999999999972,5.47,106,151,120,150,303,320,297,"-0.017","0.017","67.9","6.5",14,8,4,0,0,0,4,28.6,2,14.3,2.62662,0.38015,0.18618,0.07588,"92.0",179,75,0,0,5.96,-1.03,0.24,2.78,0.429,0,"0.025",0.395,0.388,"-0.025",0.039,0.033999999999999975,-0.055,0.002,22.2,"40.7",2.5744888392832803,10.498964625041992,27.729491064221275,0.37037037037037035,37.22167088933424,23.307977141266377
68,676083,"Junk, Janson","2025-05-24",777781,68,100,0.3,0.05,0.375,0.35,0.303,0.41,0.354,6,20,91.7,4.9,2358,87.4,87.91,9,37,31,0.5,6.7,105,149,119,150,308,322,300,"0.65","-0.65","71.7","7.5",21,16,5,1,0,0,4,19,1,4.8,2.56574,0.45176,-0.33388,-0.2891,"93.5",165,56.25,12.5,9.523809523809524,5.75,-0.71,0.05,2.16,0.333,2,"-0.955882353",0.385,0.576,"0.955882353",-0.054,-0.05199999999999999,-0.226,-0.107,24.3,"51.5",13.579224858187624,-5.248561370724834,34.346445241449295,0.5454545454545454,38.43502848720656,33.56804504461769
67,656970,"Smeltzer, Devin","2023-09-07",716682,67,100,0.438,0.25,0.429,0.688,0.493,0.431,0.344,7,16,96.2,15.5,2085,83.8,82.9,4,33,34,-0.8999999999999915,5.83,116,151,127,149,296,310,290,"-1.939","1.939","71.8","7.3",17,15,5,1,0,1,1,5.9,0,0,2.8403,0.46657,0.40866,-0.03791,"92.8",163,60,6.666666666666667,5.88235294117647,5.83,3.07,-0.07,2.15,0.471,1,"2.894029851",0.383,0.644,"-2.894029851",0.094,0.08799999999999997,0.044,0.062,12.1,"33.5",11.295147977084364,-3.679872179945164,33.37194227954914,0.625,38.40685147047873,33.233739201652995
67,663559,"Falter, Bailey","2023-05-15",718170,67,100,0.381,0.333,0.368,0.714,0.436,0.298,0.295,8,21,85.9,7.5,1898,85.1,86.96,3,36,31,1.9000000000000057,7.29,114,148,113,149,300,316,291,"-2.967","2.967",,,22,20,4,2,1,1,2,9.1,0,0,2.4506,0.7306,-0.05212,0.02909,"91.1",152,20,5,4.545454545454546,5.86,1.01,-0.14,2.45,0.364,1,"4.428358209",0.291,0.404,"-4.428358209",0.086,0.07300000000000001,0.31,0.138,8.3,"58.2",,,,,,
65,678368,"Bellozo, Valente","2025-08-29",776548,65,100,0.235,0.235,0.231,0.471,0.339,0.454,0.326,4,17,87.4,22.6,2367,84,83.4,8,32,33,-0.5999999999999943,6.33,111,151,121,151,315,341,300,"0.18","-0.18","69.2","7.0",19,14,2,1,0,1,3,15.8,2,10.5,2.58246,0.74292,-0.05262,-0.31262,"92.6",189,42.857142857142854,21.428571428571427,15.789473684210526,5.78,-1.39,0.44,2.44,0.316,3,"-0.276923077",0.397,0.689,"0.276923077",-0.091,-0.08100000000000002,-0.218,-0.115,25,"41.1",9.56095852819604,7.178498456161232,29.43097311860726,0.6774193548387096,38.67917942424918,23.938469148444383
65,663465,"Allard, Kolby","2024-08-03",745225,65,100,0.154,0.231,0.125,0.385,0.287,0.296,0.149,2,13,90.2,22.7,1898,84.4,84.17,4,25,40,-0.20000000000000284,6.01,108,151,119,147,303,323,283,"0.156","-0.156","67.2","7.0",15,9,1,0,0,1,4,26.7,2,13.3,2.53523,0.69662,0.38262,-0.40354,"90.7",165,44.44444444444444,22.22222222222222,13.333333333333334,5.46,1.85,0.19,2.13,0.267,2,"-0.24",0.263,0.412,"0.24",0.005,0.0040000000000000036,-0.027,-0.009,16,"48.3",10.004005722290092,-2.756416300442923,32.672871980129415,0.72,39.077930344251676,30.34567484168165
65,640455,"Manaea, Sean","2025-07-13",777124,65,100,0.333,0,0.625,0.333,0.294,0.221,0.238,5,15,69.6,13.8,2122,88.8,89.72,13,31,34,0.9000000000000057,6.83,104,145,123,150,313,339,305,"0.87","-0.87","67.8","6.7",15,8,5,0,0,0,7,46.7,0,0,2.34169,0.59231,0.41785,-0.23969,"89.8",132,12.5,0,0,4.93,3.78,0.09,2.69,0.333,0,"-1.338461538",0.238,0.261,"1.338461538",0.095,0.09500000000000003,0.072,0.073,41.9,"15.2",3.6058766125274477,7.8108383204699425,29.86664623718253,0.2903225806451613,37.7052919421768,25.390066006475276
