"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
112,656232,"Bielak, Brandon","2023-08-24",716873,112,100,0.333,0.095,0.389,0.429,0.389,0.329,0.223,7,21,92.3,0.8,2261,89.4,87.88,7,49,63,-1.5,5.48,115,149,119,148,284,323,290,"-0.771","0.771","70.4","7.4",25,18,5,2,0,0,3,12,3,12,2.19527,0.69884,0.61045,0.07205,"93.0",157,50,11.11111111111111,8,6.29,-0.95,-0.06,2.24,0.44,2,"0.688392857",0.348,0.387,"-0.688392857",0.11,0.09200000000000003,0.042,0.06,14.3,"46.1",11.644382262882589,3.600372876265668,31.45611602161845,0.5319148936170213,37.870369537687445,28.09763469589319
106,605488,"Springs, Jeffrey","2025-06-04",777643,106,100,0.2,0.12,0.235,0.32,0.257,0.324,0.233,5,25,90.5,10.1,1967,85.8,85.73,15,50,56,-0.09999999999999432,6.37,110,152,121,147,294,324,281,"1.731","-1.731","70.1","7.5",27,18,4,0,0,1,7,25.9,2,7.4,2.30132,0.83972,0.73208,-0.69792,"92.4",165,38.88888888888889,11.11111111111111,7.4074074074074066,6.08,2.34,0.44,2.64,0.259,2,"-1.633018868",0.29,0.471,"1.633018868",-0.033,-0.030999999999999972,-0.151,-0.067,30,"43.3",10.854995572201886,-7.389167525453004,29.889208920546242,0.46,39.56146038281223,32.441521869011936
106,674370,"Bido, Osvaldo","2024-06-22",745644,106,100,0.25,0.15,0.357,0.4,0.346,0.282,0.206,5,20,78.2,21,2300,90.9,90.95,17,53,53,0.09999999999999432,6.35,115,147,116,148,307,321,299,"-0.616","0.616","70.2","7.5",24,14,2,3,0,0,6,25,3,12.5,1.91538,0.86019,0.51915,0.14802,"89.6",138,7.142857142857142,0,0,5.75,-2.11,0.24,2.33,0.375,0,"0.581132075",0.338,0.248,"-0.581132075",0.044,0.03699999999999998,0.152,0.064,32.1,"34.7",12.785892096617646,-7.587235831688143,30.40920300672103,0.5576923076923077,38.69973390103471,33.512886222562614
98,671109,"Eder, Jake","2025-07-23",777034,98,100,0.28,0.2,0.353,0.48,0.351,0.347,0.26,7,25,91.1,22.2,2080,89.2,90.41,14,52,46,1.2000000000000028,7.04,111,150,117,148,299,328,296,"-0.502","0.502","71.3","7.0",27,18,4,2,0,1,7,25.9,1,3.7,2.05643,0.82827,0.31439,-0.28276,"91.1",169,33.33333333333333,11.11111111111111,7.4074074074074066,5.73,1.28,0.05,2.69,0.333,2,"0.512244898",0.315,0.498,"-0.512244898",0.02,0.018000000000000016,-0.018,0.004,26.9,"39.0",6.3264967972555946,5.405440180434758,31.344025731997988,0.4230769230769231,36.09489278885653,24.499384829131746
97,641540,"Dunning, Dane","2023-09-05",716705,97,100,0.423,0.423,0.421,0.846,0.542,0.379,0.273,11,26,88.2,10.2,2055,88.2,88.94,12,48,49,0.7000000000000028,6.8,116,152,127,148,315,327,305,"-3.838","3.838","71.1","7.6",28,22,6,2,0,3,4,14.3,2,7.1,2.50804,0.45381,0.68691,0.43124,"93.3",154,40.909090909090914,18.181818181818183,14.285714285714285,5.39,-2.38,0.06,2.15,0.464,4,"3.956701031",0.325,0.586,"-3.956701031",0.15,0.139,0.26,0.163,25,"36.8",12.411324797303239,-1.382844445926148,32.886988029527245,0.45652173913043476,38.830914521140414,28.877919625793545
96,665622,"Medina, Luis","2023-09-16",716564,96,100,0.154,0,0.333,0.154,0.293,0.357,0.245,2,13,73.8,11.2,2262,90.5,91.08,13,38,58,0.5999999999999943,6.62,107,147,111,151,293,321,293,"0.439","-0.439","67.8","7.3",18,6,2,0,0,0,7,38.9,4,22.2,2.22177,0.61316,0.44094,0.00156,"88.7",99,16.666666666666664,0,0,6.19,-2.15,0.13,2.27,0.389,0,"-0.457291667",0.455,0.263,"0.457291667",-0.091,-0.066,-0.109,-0.064,34.2,"47.7",10.970025603142016,-6.248175872735171,30.19014246253625,0.5405405405405406,36.178223619064056,31.85076096649597
96,682052,"Lopez, Jacob","2025-06-03",777658,96,100,0.278,0.5,0.333,0.778,0.465,0.37,0.217,5,18,86.5,24.6,2218,85.7,86.59,17,44,52,0.8999999999999915,6.99,108,152,118,149,296,322,282,"-2.321","2.321","70.6","7.5",20,9,2,0,0,3,9,45,1,5,2.55323,0.60052,0.35792,-0.33125,"92.1",205,33.33333333333333,33.33333333333333,15,5.17,3.8,0.13,2.55,0.35,3,"2.417708333",0.295,0.59,"-2.417708333",0.061,0.05499999999999999,0.188,0.095,38.6,"18.3",12.186488003387174,-8.927500439521888,27.989327358014513,0.5454545454545454,37.891655606127344,32.74796036389698
95,670046,"Rosenberg, Kenny","2024-07-11",746204,95,100,0.333,0.292,0.333,0.625,0.438,0.465,0.316,8,24,90.7,13.3,2056,84.7,83.77,9,45,50,-0.9000000000000057,5.78,105,149,119,149,308,325,301,"-2.77","2.77","73.5","7.5",27,20,5,1,0,2,4,14.8,3,11.1,2.30337,0.92521,0.58253,-0.33579,"92.6",164,45,20,14.814814814814813,6.05,1.76,-0.09,1.94,0.407,4,"2.915789474",0.392,0.725,"-2.915789474",0.017,0.014999999999999958,-0.1,-0.027,20,"45.8",14.850694302446922,-8.17871836023214,34.70803989706276,0.5365853658536586,37.67247876441848,35.312197649662885
94,663687,"Harris, Hogan","2024-05-07",745668,94,100,0.333,0.083,0.4,0.417,0.326,0.325,0.298,8,24,89.4,15.9,2382,86.2,86.44,10,46,48,0.20000000000000284,6.64,115,151,123,151,294,323,293,"-0.689","0.689","67.3","6.8",26,20,6,2,0,0,5,19.2,1,3.8,2.77415,0.43585,0.16553,-0.1166,"91.1",161,40,5,3.8461538461538463,5.86,2.27,-0.06,2.4,0.346,1,"0.732978723",0.326,0.399,"-0.732978723",0.035,0.019999999999999962,0.018,0.001,21.7,"50.2",5.765960623762644,4.8797281391248735,31.87290897326557,0.2972972972972973,35.901801524403055,30.02809730569719
92,683004,"Leiter, Jack","2024-09-20",744960,92,100,0.286,0.286,0.25,0.571,0.36,0.402,0.283,6,21,89.8,18.1,2403,91.3,91.94,12,40,52,0.6000000000000085,6.78,109,146,110,149,301,330,306,"-2.231","2.231","68.1","6.9",25,18,4,0,0,2,5,20,2,8,2.09402,0.67793,0.21576,-0.1362,"93.2",194,58.82352941176471,11.76470588235294,8,5.64,-2.06,0.34,2.03,0.32,2,"2.425",0.34,0.586,"-2.425",0.003,-0.020000000000000018,-0.015,-0.042,30,"51.6",8.347277307487632,-3.4638910569342265,33.825554510623974,0.28205128205128205,37.778885050483595,30.78909057017185
92,665622,"Medina, Luis","2023-06-09",717831,92,100,0.176,0.118,0.273,0.294,0.273,0.298,0.179,3,17,92.1,24.6,2199,91.4,91.61,9,27,65,0.19999999999998863,6.5,115,150,114,151,296,320,293,"0.302","-0.302",,,20,11,1,2,0,0,6,30,3,15,1.98467,0.79707,0.21402,0.10663,"92.1",201,45.45454545454545,9.090909090909092,5,6.1,-2.48,0.22,2.11,0.3,1,"-0.32826087",0.302,0.366,"0.32826087",-0.003,-0.0020000000000000018,-0.072,-0.025,33.3,"46.0",,,,,,
91,669721,"Daniel, Davis","2023-09-22",716475,91,100,0.2,0.4,0.222,0.6,0.395,0.353,0.165,3,15,87.5,13.3,2223,87.2,87.34,9,34,57,0.09999999999999432,6.43,113,149,117,150,297,325,298,"-2.27","2.27","70.2","7.0",21,10,0,1,1,1,6,28.6,5,23.8,2.42604,0.65055,0.02253,-0.13989,"90.8",166,40,20,9.523809523809524,5.74,-1.49,0.22,2.52,0.381,2,"2.494505495",0.365,0.413,"-2.494505495",0.035,0.016000000000000014,0.187,0.042,26.5,"47.1",9.964169086554469,1.7719461184719705,31.802696229592538,0.46875,34.814448924123155,27.731231426659576
89,670046,"Rosenberg, Kenny","2023-08-11",717037,89,100,0.318,0.091,0.389,0.409,0.397,0.389,0.285,7,22,88.7,13.7,1994,86.3,85.13,7,41,48,-1.2000000000000028,5.78,114,152,122,147,292,331,298,"-1.298","1.298","72.0","7.8",28,18,5,2,0,0,4,14.3,5,17.9,2.14315,0.97596,0.68674,-0.35978,"92.2",150,33.33333333333333,5.555555555555555,3.571428571428571,5.97,1.41,-0.26,2.26,0.464,1,"1.458426966",0.438,0.425,"-1.458426966",0.033,0.026000000000000023,-0.016,0.008,17.1,"48.2",12.745857387956788,-4.334856777059958,34.84631594047809,0.4473684210526316,37.40204282934493,30.7679503738604
88,608334,"Fulmer, Carson","2025-07-10",777159,88,100,0.238,0.19,0.267,0.429,0.334,0.304,0.202,5,21,85.7,22.6,2181,89.9,89.85,8,33,55,0,6.36,112,147,126,150,312,331,307,"-0.73","0.73","68.4","7.2",24,16,3,1,0,1,5,20.8,3,12.5,2.04864,0.80057,0.6492,0.0183,"90.6",137,31.25,12.5,8.333333333333332,5.62,-2.23,0.27,1.91,0.333,2,"0.829545455",0.302,0.384,"-0.829545455",0.036,0.031000000000000028,0.045,0.03,24.2,"36.3",9.114845715869432,1.9156035715305029,32.303072493560435,0.6666666666666666,35.60783775687598,28.39638971870299
87,663687,"Harris, Hogan","2023-06-24",717634,87,100,0.263,0.263,0.333,0.526,0.407,0.373,0.23,5,19,84.7,18.3,2289,87.6,87.3,6,32,55,-0.29999999999999716,6.4,109,150,116,149,298,329,296,"-1.894","1.894",,,24,13,2,2,0,1,6,25,4,16.7,2.06908,0.99195,0.70747,-0.53943,"90.4",192,23.076923076923077,7.6923076923076925,4.166666666666666,5.8,3.33,-0.17,2.47,0.417,1,"2.177011494",0.39,0.453,"-2.177011494",0.033,0.02699999999999997,0.073,0.034,18.8,"44.6",,,,,,
87,542881,"Anderson, Tyler","2023-08-23",716890,87,100,0.176,0.176,0.182,0.353,0.293,0.366,0.231,3,17,89.7,15.7,2115,84.9,84.76,12,42,45,-0.10000000000000853,6.19,102,148,116,145,300,329,301,"-0.29","0.29","69.6","7.2",20,12,2,0,0,1,5,25,3,15,2.17575,1.02621,0.45345,-0.3123,"91.4",156,50,8.333333333333332,5,6.22,1.65,-0.11,2.16,0.3,1,"0.333333333",0.346,0.511,"-0.333333333",-0.055,-0.045999999999999985,-0.158,-0.073,28.6,"50.3",13.110519815581592,-7.4450930670149305,34.67479630009404,0.4878048780487805,37.91420981372652,35.255680710767216
86,663687,"Harris, Hogan","2023-06-02",717927,86,100,0.263,0.053,0.357,0.316,0.251,0.215,0.201,5,19,90.1,11.8,2302,88.2,87.75,7,42,44,-0.4000000000000057,6.27,116,148,115,147,294,310,296,"1.041","-1.041",,,19,14,4,1,0,0,5,26.3,0,0,2.14488,0.86384,0.44202,-0.41917,"91.6",142,50,7.142857142857142,5.263157894736842,6.02,2.73,-0.45,2.25,0.263,1,"-1.210465116",0.201,0.295,"1.210465116",0.062,0.062,0.021,0.036,16.7,"52.0",,,,,,
86,665622,"Medina, Luis","2023-05-28",717980,87,98.9,0.333,0.429,0.308,0.762,0.485,0.324,0.215,7,21,87.8,12.9,2199,90.4,90.25,8,41,45,-0.20000000000000284,6.31,114,150,120,148,303,323,287,"-3.53","3.53",,,24,16,4,0,0,3,5,20.8,3,12.5,2.10907,0.74105,0.25547,0.11221,"92.3",172,37.5,6.25,4.166666666666666,6.33,-2.49,-0.05,2.2,0.417,1,"4.104651163",0.314,0.43,"-4.104651163",0.118,0.10299999999999998,0.332,0.161,19.5,"44.4",,,,,,
86,663687,"Harris, Hogan","2023-08-22",716888,86,100,0.278,0.056,0.385,0.333,0.308,0.342,0.292,5,18,90.7,5.6,2198,87.5,87.7,12,40,46,0.20000000000000284,6.5,107,146,119,148,291,326,294,"-1.441","1.441","69.6","6.9",20,13,4,1,0,0,5,25,2,10,2.25709,0.77965,0.54628,-0.36698,"92.3",145,46.15384615384615,7.6923076923076925,5,6.06,2.87,-0.11,2.4,0.35,1,"1.675581395",0.363,0.404,"-1.675581395",-0.014,-0.013000000000000012,-0.071,-0.034,30,"50.3",6.542047717295077,5.1275846404164085,31.358713901535197,0.35,37.85697885683351,28.243019374628126
85,686613,"Brown, Hunter","2024-05-11",746480,85,100,0.238,0.19,0.308,0.429,0.283,0.19,0.163,5,21,86.8,2.4,2107,92.1,92.72,8,41,44,0.6000000000000085,6.61,112,150,125,150,288,334,302,"0.135","-0.135","67.9","6.6",21,14,3,1,0,1,7,33.3,0,0,1.86259,0.83659,0.2006,0.0225,"91.0",130,50,7.142857142857142,4.761904761904762,5.98,-1.63,0.04,2.54,0.238,1,"-0.158823529",0.163,0.277,"0.158823529",0.075,0.07499999999999998,0.152,0.093,19.5,"55.4",6.3378339356842055,10.324200131199147,32.224157162455725,0.39473684210526316,35.497574821460184,21.952402625262767
85,608334,"Fulmer, Carson","2025-08-10",776806,85,100,0.067,0.2,0,0.267,0.253,0.377,0.158,1,15,90.9,35.4,2174,90,90.18,6,37,48,0.20000000000000284,6.31,108,148,135,150,304,341,300,"0.475","-0.475","72.1","7.5",19,12,0,0,0,1,3,15.8,4,21.1,2.11929,0.70047,0.74882,-0.29447,"91.3",196,41.66666666666667,16.666666666666664,10.526315789473683,5.35,-2.46,-0.21,2.01,0.263,2,"-0.558823529",0.335,0.564,"0.558823529",-0.091,-0.07200000000000001,-0.297,-0.124,16.2,"34.5",11.703247582396822,-0.7204167389790965,37.04331302650703,0.34285714285714286,36.90910623206307,29.91279491916062
85,670046,"Rosenberg, Kenny","2023-09-17",716544,85,100,0.318,0.318,0.294,0.636,0.424,0.347,0.212,7,22,88.8,12.1,2025,84.5,83.34,6,42,43,-1.2000000000000028,5.66,115,149,122,150,301,324,300,"-2.277","2.277","69.3","7.6",24,19,4,1,0,2,3,12.5,2,8.3,2.41129,0.836,0.41459,-0.18259,"91.5",155,36.84210526315789,15.789473684210526,12.5,6.04,1.43,-0.26,2.12,0.375,3,"2.678823529",0.278,0.555,"-2.678823529",0.106,0.09699999999999998,0.081,0.077,14.3,"48.8",10.373303539879833,-2.050130425291832,34.542540088051,0.6097560975609756,36.758490006195245,31.55982404045872
85,605488,"Springs, Jeffrey","2025-06-09",777576,85,100,0.208,0.125,0.267,0.333,0.232,0.283,0.249,5,24,88.4,18,1904,83.4,82.87,20,51,34,-0.5,6.06,115,151,117,148,308,321,292,"1.072","-1.072","68.0","7.7",24,16,4,0,0,1,8,33.3,0,0,2.54565,0.78835,0.45871,-0.47565,"91.6",195,37.5,6.25,4.166666666666666,6.16,2.35,0.37,2.37,0.208,1,"-1.261176471",0.249,0.414,"1.261176471",-0.041,-0.04100000000000001,-0.081,-0.051,39.2,"42.9",17.675849337709195,-12.795020542544256,33.24956745908078,0.4583333333333333,40.804226956639,38.20414835926047
84,665622,"Medina, Luis","2023-07-07",717461,88,95.5,0.28,0.08,0.438,0.36,0.275,0.191,0.191,7,25,88,3.6,2330,90.7,91.13,16,41,43,0.3999999999999915,6.53,110,145,117,148,283,315,294,"0.894","-0.894",,,26,16,6,0,1,0,9,34.6,1,3.8,2.30917,0.50488,0.41602,0.00301,"92.6",133,37.5,6.25,3.8461538461538463,6.04,-2.67,0.21,2.07,0.308,1,"-1.064285714",0.222,0.248,"1.064285714",0.089,0.086,0.112,0.084,39,"42.6",,,,,,
84,663687,"Harris, Hogan","2023-06-13",717774,84,100,0.167,0.083,0.182,0.25,0.177,0.245,0.229,4,24,89.2,22.2,2189,86.9,86.76,4,47,37,-0.10000000000000853,6.34,111,147,108,142,300,324,286,"3.056","-3.056",,,25,23,2,2,0,0,2,8,0,0,2.3894,0.7056,0.47226,-0.47226,"92.5",171,34.78260869565217,0,0,5.97,2.88,-0.21,2.21,0.167,0,"-3.638095238",0.229,0.344,"3.638095238",-0.062,-0.062,-0.094,-0.068,8.5,"49.3",,,,,,
83,596271,"Lawrence, Casey","2025-04-25",778175,83,100,0.4,0.32,0.421,0.72,0.475,0.4,0.325,10,25,91.7,14.7,2174,83,82.57,6,36,47,-0.4000000000000057,6.06,110,149,112,145,292,319,295,"-3.876","3.876","70.0","7.3",25,21,6,2,0,2,4,16,0,0,2.97892,0.36301,0.73386,-0.39169,"93.9",170,42.857142857142854,19.047619047619047,16,5.09,-2.83,-0.22,2.1,0.4,4,"4.669879518",0.325,0.63,"-4.669879518",0.075,0.07500000000000001,0.09,0.075,16.7,"19.9",12.20635318522158,-2.3433225485259372,31.344605687273553,0.6111111111111112,37.98106763446188,31.179676294885997
82,661309,"Martinez, Adrián","2023-08-08",717069,82,100,0.235,0.412,0.273,0.647,0.407,0.398,0.237,4,17,97.7,23.2,2156,90,89.97,10,40,42,0,6.29,123,149,118,151,294,333,299,"-1.169","1.169","70.3","7.1",20,12,0,2,1,1,5,25,3,15,2.57024,0.2839,1.24549,0.08793,"92.3",191,66.66666666666666,33.33333333333333,20,5.81,-1.61,-0.28,2.79,0.35,4,"1.425609756",0.351,0.602,"-1.425609756",-0.002,-0.0010000000000000009,0.045,0.009,25,"21.8",6.9466314604493515,4.135180500052586,31.505251476889292,0.5,33.93392143461588,29.57104224161446
82,656641,"Latz, Jacob","2025-06-19",777443,82,100,0.158,0.211,0.111,0.368,0.243,0.347,0.29,3,19,91,14.7,2326,88.7,88.86,11,45,37,0.20000000000000284,6.69,117,152,116,151,298,326,293,"1.776","-1.776","69.4","6.9",20,19,1,1,0,1,0,0,1,5,2.04695,0.91732,0.64829,-0.36024,"92.4",146,42.10526315789473,5.263157894736842,5,5.83,1.76,-0.13,2.48,0.2,1,"-2.165853659",0.325,0.478,"2.165853659",-0.132,-0.125,-0.11,-0.104,24.4,"47.3",7.444239455549187,-2.8532937945698023,27.891449870941816,0.5365853658536586,38.295287694934885,29.347559110582274
82,502624,"Anderson, Chase","2024-09-02",744972,82,100,0.294,0.235,0.364,0.529,0.387,0.385,0.283,5,17,88.4,19.3,2321,88,86.96,7,36,46,-1,5.8,108,142,115,142,297,330,303,"-0.271","0.271","72.0","7.3",19,12,3,1,0,1,5,26.3,1,5.3,2.24354,0.74439,0.51793,-0.25085,"91.1",168,50,8.333333333333332,5.263157894736842,5.75,-1.46,0.14,2.57,0.368,1,"0.330487805",0.359,0.525,"-0.330487805",0.011,0.009000000000000008,0.004,0.002,19.4,"42.5",10.672307986878206,4.288936837177637,31.101804503221683,0.5714285714285714,39.81216957646344,26.613694230157474
81,670124,"Oller, Adam","2023-04-01",718757,81,100,0.3,0.2,0.294,0.5,0.355,0.33,0.261,6,20,92.1,13.7,2111,87.9,88.01,8,38,43,0.09999999999999432,6.34,108,147,115,148,300,316,297,"-2.128","2.128",,,23,18,4,1,0,1,3,13,2,8.7,2.41617,0.55716,0.05937,-0.12287,"93.3",158,55.55555555555556,5.555555555555555,4.3478260869565215,5.75,-1.91,0.28,2.4,0.348,1,"2.627160494",0.316,0.458,"-2.627160494",0.039,0.03199999999999997,0.042,0.025,21.1,"42.3",,,,,,
80,670124,"Oller, Adam","2023-04-07",718678,80,100,0.118,0.176,0.077,0.294,0.249,0.386,0.246,2,17,90.5,21.5,2240,88.1,87.57,7,31,49,-0.5,6.2,107,150,118,148,309,330,299,"0.952","-0.952",,,20,14,1,0,0,1,3,15,3,15,2.45787,0.53087,-0.08225,-0.21575,"91.6",195,28.57142857142857,14.285714285714285,10,5.71,-1.9,0.66,2.64,0.25,2,"-1.19",0.359,0.55,"1.19",-0.128,-0.10899999999999999,-0.256,-0.137,22.6,"43.5",,,,,,
80,663687,"Harris, Hogan","2023-07-15",717399,80,100,0.353,0.176,0.455,0.529,0.44,0.403,0.273,6,17,85.2,22.1,2253,89,89.01,9,35,45,0,6.36,111,148,115,149,295,316,289,"-2.375","2.375","69.7","6.7",21,12,5,0,0,1,5,23.8,3,14.3,2.07438,0.86013,0.57595,-0.39975,"92.1",181,45.45454545454545,9.090909090909092,4.761904761904762,6.02,3.02,0.06,2.75,0.476,1,"2.96875",0.419,0.498,"-2.96875",0.08,0.056999999999999995,0.031,0.037,25.7,"49.9",3.721540740905884,10.79196819207121,35.048141754502915,0.37142857142857144,36.456031839385304,26.366720376009813
80,686610,"Waldichuk, Ken","2023-09-17",716538,80,100,0.45,0.2,0.471,0.65,0.471,0.393,0.342,9,20,82.5,15.4,2140,88.4,89.28,12,48,32,0.8999999999999915,6.91,110,147,117,148,303,319,289,"-2.017","2.017","66.7","7.0",21,19,7,1,0,1,2,9.5,0,0,2.08712,0.87487,0.56375,-0.6465,"90.5",185,26.31578947368421,10.526315789473683,9.523809523809524,5.5,2,0.21,2.5,0.45,2,"2.52125",0.342,0.584,"-2.52125",0.108,0.10799999999999998,0.066,0.078,25,"35.0",3.7572664172895904,0.9705681642441806,29.17623028660919,0.46808510638297873,39.71429473978672,26.093665485204642
78,674003,"Bradford, Cody","2023-07-25",717255,78,100,0.286,0.333,0.25,0.619,0.376,0.391,0.304,6,21,93.3,21.1,2077,86.9,88.7,9,44,34,1.7999999999999972,7.62,115,153,121,148,293,327,298,"-0.499","0.499","71.2","7.4",21,18,3,1,0,2,3,14.3,0,0,1.78474,1.27321,0.69831,-0.48974,"93.1",187,55.55555555555556,11.11111111111111,9.523809523809524,6.17,0.62,0.26,2.3,0.286,2,"0.63974359",0.304,0.631,"-0.63974359",-0.018,-0.018000000000000016,-0.012,-0.015,20.5,"54.9",12.173826611163125,0.7271736158270362,34.340915648824854,0.5454545454545454,39.882450571877264,29.209202673815316
78,670046,"Rosenberg, Kenny","2024-08-13",746187,78,100,0.111,0.056,0.143,0.167,0.176,0.207,0.133,2,18,84.1,10.1,2075,86.2,85.29,7,33,45,-0.9000000000000057,5.74,112,151,117,151,308,325,301,"1.407","-1.407","69.4","7.6",20,14,1,1,0,0,4,20,2,10,2.18295,0.91731,0.58321,-0.14833,"89.6",136,14.285714285714285,0,0,6.06,1.65,-0.24,1.82,0.2,0,"-1.803846154",0.22,0.205,"1.803846154",-0.022,-0.01999999999999999,-0.038,-0.031,21.2,"47.6",14.844398384011493,-8.455845881908665,32.802109216193315,0.3870967741935484,38.376701148508545,35.332486353642075
77,663687,"Harris, Hogan","2023-05-27",718003,77,100,0.067,0,0.1,0.067,0.099,0.269,0.174,1,15,91.5,16.1,2270,87.1,86.81,11,42,35,-0.29999999999999716,6.18,108,149,114,150,301,318,299,"3.079","-3.079",,,16,10,1,0,0,0,5,31.3,1,6.3,2.36987,0.70403,0.37355,-0.31276,"91.2",196,50,10,6.25,6.12,2.66,-0.16,2.21,0.125,1,"-3.998701299",0.226,0.41,"3.998701299",-0.107,-0.101,-0.343,-0.17,26.2,"50.2",,,,,,
77,686610,"Waldichuk, Ken","2023-05-24",718037,77,100,0.5,0.063,0.889,0.563,0.5,0.365,0.304,8,16,89.9,17.2,2131,86.6,87.75,15,36,41,1.2000000000000028,6.91,104,142,114,137,295,321,293,"-2.934","2.934",,,19,9,7,1,0,0,7,36.8,3,15.8,2.41494,0.65675,0.11675,-0.22221,"92.5",184,44.44444444444444,0,0,5.39,2.87,-0.05,2.43,0.579,0,"3.81038961",0.414,0.39,"-3.81038961",0.196,0.16499999999999998,0.173,0.135,41.7,"32.1",,,,,,
76,596133,"Weaver, Luke","2023-09-09",716656,76,100,0.25,0.125,0.286,0.375,0.335,0.393,0.339,4,16,82.6,13.9,2259,89.9,88.94,9,35,41,-1,5.81,113,150,113,149,298,333,303,"-0.379","0.379","71.9","7.2",19,14,2,2,0,0,2,10.5,2,10.5,1.93066,0.9175,0.39573,-0.1504,"90.5",176,35.714285714285715,0,0,5.69,-1.45,0.23,2.55,0.368,0,"0.498684211",0.444,0.422,"-0.498684211",-0.089,-0.07600000000000001,-0.047,-0.058,25.7,"47.4",11.110672545146588,-3.19055179775632,31.711774851336507,0.47058823529411764,36.970916136748244,31.422990523984236
75,656232,"Bielak, Brandon","2023-05-01",718350,75,100,0.143,0.214,0.143,0.357,0.293,0.391,0.219,2,14,90.8,26.1,2324,88.4,86.69,9,27,48,-1.7000000000000028,5.48,109,148,110,147,292,326,296,"-0.246","0.246",,,17,8,1,0,0,1,6,35.3,3,17.6,2.432,0.55253,0.13893,-0.28613,"94.5",249,62.5,25,11.76470588235294,6.34,-1.39,0.06,2.45,0.294,2,"0.328",0.357,0.573,"-0.328",-0.076,-0.063,-0.216,-0.098,33.3,"49.2",,,,,,
75,570632,"Ureña, José","2024-09-06",744967,75,100,0.143,0.143,0.118,0.286,0.226,0.316,0.24,3,21,88.2,3.5,2107,92.1,91.81,10,43,32,-0.29999999999999716,6.29,108,149,113,149,301,316,293,"1.283","-1.283","67.8","7.3",23,18,2,0,0,1,3,13,2,8.7,1.928,0.79093,1.05013,0.1624,"92.9",127,44.44444444444444,5.555555555555555,4.3478260869565215,5.6,-2.96,-0.08,2.19,0.217,1,"-1.710666667",0.306,0.406,"1.710666667",-0.097,-0.089,-0.12,-0.09,23.3,"30.0",13.867537312636829,-4.4300015562825745,36.35749734959163,0.5384615384615384,36.92996284735535,33.49554791340974
75,669920,"Alexander, Jason","2025-05-15",777946,75,100,0.5,0.714,0.4,1.214,0.71,0.537,0.341,7,14,96.2,20.8,2090,86.6,86.91,4,26,49,0.30000000000001137,6.44,112,150,127,149,302,317,307,"-5.995","5.995","71.5","7.4",18,13,3,1,0,3,1,5.6,4,22.2,2.82027,0.25767,0.76987,-0.34667,"94.7",166,69.23076923076923,23.076923076923077,16.666666666666664,5.44,-1.6,-0.07,2.35,0.611,3,"7.993333333",0.488,0.848,"-7.993333333",0.159,0.123,0.366,0.173,15.4,"23.6",13.18563200195189,-3.9484338671556642,36.798583990927575,0.48,38.341494988452226,32.9167820101159
74,656288,"Canning, Griffin","2024-08-22",744894,74,100,0.1,0.05,0.143,0.15,0.107,0.208,0.164,2,20,86.9,3.6,2219,89.7,88.77,13,38,36,-0.9000000000000057,5.84,110,151,118,151,299,326,286,"3.572","-3.572","67.2","7.3",20,14,1,1,0,0,6,30,0,0,2.31176,0.55568,0.50743,0.05662,"91.6",125,35.714285714285715,14.285714285714285,10,5.87,-1.48,0.2,2.15,0.1,2,"-4.827027027",0.164,0.301,"4.827027027",-0.064,-0.064,-0.151,-0.101,34.2,"47.6",10.107292707030087,0.15419134715089816,31.798549343070942,0.5,38.08780225385567,28.093880199791585
74,661309,"Martinez, Adrián","2023-09-15",716569,74,100,0.235,0.059,0.286,0.294,0.319,0.384,0.325,4,17,92.5,4.4,2130,89.5,89.09,8,34,40,-0.4000000000000057,6.16,110,146,112,146,304,324,289,"0.404","-0.404","70.1","7.3",21,14,3,1,0,0,3,14.3,3,14.3,2.61838,0.27149,1.0837,0.79384,"92.1",139,35.714285714285715,0,0,5.7,-1.75,0,2.06,0.381,0,"-0.545945946",0.453,0.386,"0.545945946",-0.09,-0.07200000000000001,-0.092,-0.065,23.5,"21.9",8.352167974808623,0.16474678874093074,31.447234337738738,0.53125,35.672091155304656,31.889736795543186
