"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
71,676596,"Fleming, Josh","2021-04-25",634376,71,100,0.235,0,0.286,0.235,0.258,0.312,0.273,4,17,80.7,11.8,1766,86.3,86.43,9,38,33,0.10000000000000853,6.58,101,152,111,148,299,321,292,"1.638","-1.638",,,19,14,4,0,0,0,3,15.8,2,10.5,2.68676,0.41366,0.82535,0.04817,"91.6",153,21.428571428571427,0,0,5.51,2.61,0.37,2.35,0.316,0,"-2.307042254",0.35,0.338,"2.307042254",-0.038,-0.033999999999999975,-0.103,-0.054,23.7,"33.1",,,,,,
71,595263,"Jannis, Mickey","2021-06-23",633568,71,100,0.471,0.647,0.385,1.118,0.662,0.691,0.485,8,17,95.4,24.9,635,78.5,77.44,0,24,47,-1.0999999999999943,5.84,108,152,126,150,292,318,296,"-5.133","5.133",,,21,16,3,2,0,3,1,4.8,4,19,3.37423,0.40817,0.202,0,"94.9",204,62.5,31.25,23.809523809523807,5.96,-1.32,-0.37,2.56,0.571,5,"7.229577465",0.583,1.187,"-7.229577465",-0.014,-0.01200000000000001,-0.069,-0.029,0,"54.8",,,,,,
70,642232,"Yarbrough, Ryan","2021-08-18",632849,70,100,0.063,0.063,0.077,0.125,0.078,0.209,0.144,1,16,80.5,23.9,2035,77.4,78.01,5,36,34,0.5999999999999943,6.78,112,154,116,151,299,323,293,"3.236","-3.236",,,16,13,0,1,0,0,3,18.8,0,0,3.21914,0.641,-0.14,-0.03543,"90.4",167,15.384615384615385,15.384615384615385,12.5,4.9,3.06,0.01,2.37,0.063,2,"-4.622857143",0.144,0.364,"4.622857143",-0.081,-0.08099999999999999,-0.239,-0.131,13.9,"19.6",,,,,,
70,608379,"Wacha, Michael","2021-06-30",633427,70,100,0.438,0.688,0.5,1.125,0.645,0.451,0.295,7,16,95.1,9.5,1874,90.4,91.41,5,34,36,1,6.69,108,155,113,145,296,322,298,"-5.603","5.603",,,18,11,3,0,1,3,5,27.8,2,11.1,1.82229,0.96443,0.57629,-0.12657,"92.2",187,63.63636363636363,27.27272727272727,16.666666666666664,6.47,-1.4,0.17,2.37,0.5,3,"8.004285714",0.373,0.732,"-8.004285714",0.143,0.127,0.393,0.194,14.7,"52.8",,,,,,
69,650633,"King, Michael","2021-04-16",634464,69,100,0.182,0,0.286,0.182,0.304,0.358,0.253,2,11,98.1,-0.3,2280,90.8,90.44,9,29,40,-0.3999999999999915,6.18,102,152,120,149,305,331,283,"0.155","-0.155",,,15,7,2,0,0,0,4,26.7,3,20,2.09072,0.69855,0.93942,0.28667,"95.1",136,71.42857142857143,0,0,5.25,-2.68,-0.02,2.48,0.4,0,"-0.224637681",0.452,0.283,"0.224637681",-0.071,-0.05199999999999999,-0.101,-0.054,31,,,,,,,
68,650633,"King, Michael","2021-04-04",634607,68,100,0.053,0,0.063,0.053,0.079,0.228,0.184,1,19,80.8,9.4,2302,90.6,90.27,6,31,37,-0.29999999999999716,6.18,114,153,119,150,302,325,288,"3.39","-3.39",,,21,16,1,0,0,0,3,14.3,1,4.8,2.09309,0.71618,0.97956,0.52221,"91.6",158,18.75,6.25,4.761904761904762,5.39,-2.56,-0.06,2.1,0.1,1,"-4.985294118",0.225,0.29,"4.985294118",-0.131,-0.125,-0.237,-0.149,19.4,"33.2",,,,,,
68,608379,"Wacha, Michael","2021-04-11",632232,68,100,0.214,0.286,0.25,0.5,0.365,0.368,0.222,3,14,90.9,0,1900,88.7,89.78,9,30,38,1.0999999999999943,7.03,104,152,114,145,309,341,298,"-0.448","0.448",,,17,9,1,1,0,1,5,29.4,3,17.6,1.96912,0.94971,0.40897,0.21368,"91.9",142,44.44444444444444,11.11111111111111,5.88235294117647,6.4,-1.58,0.21,2.29,0.353,1,"0.658823529",0.359,0.496,"-0.658823529",-0.008,-0.006000000000000005,0.004,-0.003,30,"51.1",,,,,,
67,676596,"Fleming, Josh","2021-05-06",634247,67,100,0.316,0.263,0.333,0.579,0.391,0.363,0.285,6,19,90.4,-1.9,1789,86.9,86.8,4,28,39,-0.10000000000000853,6.3,105,156,116,149,307,319,289,"-1.246","1.246",,,20,16,3,2,0,1,3,15,1,5,2.87,0.18379,0.94627,-0.73821,"92.8",116,43.75,6.25,5,5.62,2.53,0.54,2.35,0.35,1,"1.859701493",0.321,0.513,"-1.859701493",0.031,0.02899999999999997,0.066,0.028,14.3,"33.7",,,,,,
67,657508,"Baumann, Mike","2021-09-12",632498,67,100,0.308,0.385,0.3,0.692,0.467,0.481,0.311,4,13,94.8,23.1,2118,90.3,90.6,6,28,39,0.29999999999999716,6.6,114,156,132,151,294,326,297,"-2.205","2.205",,,16,11,1,2,0,1,2,12.5,2,12.5,1.93507,0.88821,0.03284,-0.07821,"94.2",203,54.54545454545454,18.181818181818183,12.5,6.42,-1.39,-0.09,2.6,0.438,2,"3.291044776",0.44,0.74,"-3.291044776",-0.003,-0.0020000000000000018,-0.048,-0.014,21.4,"59.5",,,,,,
67,642232,"Yarbrough, Ryan","2021-06-22",633519,67,100,0.5,0.5,0.5,1,0.589,0.419,0.286,5,10,90.6,27.9,1975,81,81.28,6,31,36,0.29999999999999716,6.79,106,152,116,151,298,326,291,"-2.926","2.926",,,13,9,2,2,0,1,2,15.4,1,7.7,2.87164,0.68373,0.59791,-0.35761,"90.7",159,33.33333333333333,11.11111111111111,7.6923076923076925,5.12,2.83,0.31,1.93,0.538,1,"4.367164179",0.417,0.55,"-4.367164179",0.214,0.12100000000000005,0.45,0.17,19.4,"24.1",,,,,,
66,641743,"Kay, Anthony","2021-05-09",634192,66,100,0.444,0.556,0.6,1,0.623,0.483,0.324,4,9,94.2,16.7,2244,88.4,87.56,6,29,37,-0.8000000000000114,5.89,113,158,125,150,282,320,287,"-3.19","3.19",,,12,6,1,2,0,1,3,25,2,16.7,2.38576,0.58652,0.08621,-0.20955,"91.1",183,83.33333333333334,16.666666666666664,8.333333333333332,5.95,2.77,-0.37,2.41,0.583,1,"4.833333333",0.493,0.668,"-4.833333333",0.12,0.08999999999999997,0.332,0.14,20.7,"42.6",,,,,,
65,642232,"Yarbrough, Ryan","2021-05-05",634281,69,94.2,0.357,0.071,0.455,0.429,0.405,0.364,0.312,5,14,76.2,-0.9,2161,80.5,80.81,6,29,36,0.29999999999999716,6.57,103,145,113,146,302,318,290,"-0.523","0.523",,,19,12,4,1,0,0,3,15.8,2,10.5,2.93292,0.63246,0.31123,-0.38262,"89.7",116,25,0,0,5.31,2.83,0.16,2.49,0.5,0,"0.804615385",0.465,0.345,"-0.804615385",0.045,0.034999999999999976,0.084,0.041,20.7,"22.9",,,,,,
65,641482,"Cortes, Nestor","2021-05-30",633854,65,100,0.214,0.071,0.273,0.286,0.32,0.334,0.244,3,14,83.1,-6.8,2189,85.5,84.79,6,28,37,-0.7000000000000028,5.83,104,146,116,143,298,332,277,"-0.992","0.992",,,18,11,2,1,0,0,3,16.7,4,22.2,2.22523,0.92385,0.10323,-0.10169,"90.3",121,18.181818181818183,0,0,5.49,1.73,0.15,2.65,0.389,0,"1.526153846",0.412,0.283,"-1.526153846",-0.03,-0.022999999999999965,0.003,-0.014,21.4,"43.1",,,,,,
65,641482,"Cortes, Nestor","2021-06-12",633763,65,100,0.286,0.071,0.5,0.357,0.305,0.244,0.204,4,14,82.7,22.4,2150,84.1,83.45,7,28,37,-0.6999999999999886,5.83,105,156,115,148,293,323,281,"0.166","-0.166",,,15,8,3,1,0,0,6,40,1,6.7,2.44292,0.81538,0.04508,-0.11308,"91.0",138,37.5,0,0,5.43,1.73,-0.05,2.31,0.333,0,"-0.255384615",0.257,0.289,"0.255384615",0.082,0.07600000000000001,0.068,0.061,25,"41.4",,,,,,
65,608650,"Enns, Dietrich","2021-08-11",632931,65,100,0.214,0.214,0.273,0.429,0.339,0.251,0.145,3,14,86.7,33.4,2068,88,88.39,6,39,26,0.4000000000000057,6.31,103,149,122,145,284,318,309,"0.058","-0.058",,,17,11,1,1,1,0,3,17.6,3,17.6,2.23677,0.72323,0.076,-0.03015,"91.3",170,45.45454545454545,0,0,5.92,2.05,-0.02,2.56,0.353,0,"-0.089230769",0.296,0.22,"0.089230769",0.069,0.056999999999999995,0.209,0.088,15.4,"46.6",,,,,,
64,542882,"Andriese, Matt","2021-05-18",634133,64,100,0.438,0.25,0.5,0.688,0.49,0.462,0.389,7,16,90.9,10.3,2350,88.7,88.37,7,32,32,-0.29999999999999716,5.82,111,154,125,145,291,331,280,"-2.007","2.007",,,17,13,5,1,0,1,3,17.6,1,5.9,2.22016,0.66766,0.24453,0.22172,"92.2",170,46.15384615384615,15.384615384615385,11.76470588235294,5.97,-2.07,0.04,2.14,0.471,2,"3.1359375",0.425,0.65,"-3.1359375",0.049,0.045999999999999985,0.038,0.028,21.9,,,,,,,
63,676596,"Fleming, Josh","2021-05-11",634169,63,100,0.214,0.286,0.167,0.5,0.346,0.407,0.281,3,14,88,-2.6,1747,86.7,86.69,3,28,35,0,6.47,106,155,120,148,301,317,295,"-1.399","1.399",,,16,13,1,1,0,1,1,6.3,1,6.3,2.69714,0.3773,1.01952,-0.87476,"92.9",137,46.15384615384615,15.384615384615385,12.5,5.47,2.61,0.54,2.2,0.313,2,"2.220634921",0.371,0.552,"-2.220634921",-0.067,-0.057999999999999996,-0.052,-0.061,10.7,"33.5",,,,,,
63,676596,"Fleming, Josh","2021-06-13",633737,63,100,0,0,0,0,0.053,0.261,0.239,0,12,82.3,5.2,1758,86.8,86.72,10,36,27,-0.09999999999999432,6.47,107,160,121,152,306,309,284,"2.867","-2.867",,,13,9,0,0,0,0,3,23.1,1,7.7,2.83048,0.24468,1.03333,-0.83968,"90.7",119,22.22222222222222,0,0,5.44,2.8,0.55,2.17,0.077,0,"-4.550793651",0.297,0.277,"4.550793651",-0.239,-0.21999999999999997,-0.277,-0.208,27.8,"28.9",,,,,,
62,595939,"Ellis, Chris","2021-08-17",632864,62,100,0.2,0.067,0.375,0.267,0.231,0.219,0.189,3,15,93.3,24.4,2282,88.7,88.98,16,36,26,0.29999999999999716,6.68,103,155,122,151,294,321,294,"1.388","-1.388",,,16,8,2,1,0,0,7,43.8,1,6.3,2.33242,0.61468,0.32306,-0.13694,"91.0",193,37.5,12.5,6.25,6.25,-1.18,0.24,2.17,0.25,1,"-2.238709677",0.239,0.249,"2.238709677",0.011,0.01100000000000001,0.018,0.012,44.4,"44.4",,,,,,
62,650633,"King, Michael","2021-07-03",633440,62,100,0.188,0,0.429,0.188,0.196,0.142,0.11,3,16,84,2,2334,91.3,90.94,17,37,25,-0.3999999999999915,6.24,104,143,114,140,303,323,282,"1.589","-1.589",,,17,7,3,0,0,0,9,52.9,1,5.9,1.97613,0.80823,0.95532,0.01984,"91.3",151,28.57142857142857,0,0,5.44,-2.65,0.02,2.43,0.235,0,"-2.562903226",0.163,0.135,"2.562903226",0.078,0.07199999999999998,0.053,0.054,45.9,"32.5",,,,,,
61,607391,"Mazza, Chris","2021-04-05",634601,61,100,0.538,0.308,0.545,0.846,0.556,0.332,0.279,7,13,88.7,20.3,2254,87.1,87.7,5,27,34,0.6000000000000085,6.72,103,143,116,142,292,324,295,"-3.202","3.202",,,15,12,5,1,0,1,2,13.3,1,6.7,2.41115,0.6141,0.4859,0.07639,"92.1",173,33.33333333333333,8.333333333333332,6.666666666666667,5.34,-3.2,0.24,2.45,0.533,1,"5.249180328",0.31,0.492,"-5.249180328",0.259,0.22300000000000003,0.354,0.224,18.5,"28.9",,,,,,
61,675912,"Lowther, Zac","2021-07-07",633332,61,100,0.25,0.125,0.333,0.375,0.387,0.541,0.316,2,8,91,10,2123,88.2,89.04,5,28,33,0.7999999999999972,6.96,111,152,123,147,298,317,289,"-0.552","0.552",,,11,6,1,1,0,0,2,18.2,1,9.1,1.95443,1.02344,0.80016,-0.6277,"91.3",194,50,33.33333333333333,18.181818181818183,5.72,1.91,-0.03,2.62,0.455,2,"0.904918033",0.502,0.847,"-0.904918033",-0.066,-0.046999999999999986,-0.472,-0.154,17.9,"40.6",,,,,,
59,592831,"Wade, Konner","2021-10-02",632247,59,100,0.429,0.5,0.444,0.929,0.564,0.328,0.28,6,14,94.8,24.6,2102,86.2,84.61,5,24,35,-1.6000000000000085,5.28,112,153,123,148,303,322,293,"-3.178","3.178",,,14,11,3,1,0,2,3,21.4,0,0,2.28186,0.80864,1.04034,1.04034,"93.9",186,54.54545454545454,9.090909090909092,7.142857142857142,6.01,-1.49,0.46,2.29,0.429,1,"5.386440678",0.28,0.5,"-5.386440678",0.149,0.14899999999999997,0.429,0.236,20.8,"30.3",,,,,,
59,608650,"Enns, Dietrich","2021-09-11",632515,59,100,0,0,0,0,0,0.103,0.082,0,13,81.8,12.9,2183,91.3,91.4,11,35,24,0.10000000000000853,6.26,102,171,119,151,304,330,298,"2.782","-2.782",,,13,7,0,0,0,0,6,46.2,0,0,1.95661,0.78814,0.16271,-0.13458,"89.6",177,14.285714285714285,0,0,6.05,2.07,-0.19,2.75,0,0,"-4.715254237",0.082,0.165,"4.715254237",-0.082,-0.082,-0.165,-0.103,31.4,"42.6",,,,,,
59,676477,"Whitlock, Garrett","2021-04-04",634610,59,100,0.231,0,0.375,0.231,0.203,0.182,0.172,3,13,89.3,17.3,2099,91.8,93.21,8,28,31,1.4000000000000057,7.11,109,149,123,150,278,324,306,"1.425","-1.425",,,13,8,3,0,0,0,5,38.5,0,0,1.95559,0.81211,1.29864,-0.26746,"90.5",163,37.5,0,0,5.44,-2.14,0.05,2.39,0.231,0,"-2.415254237",0.172,0.25,"2.415254237",0.059,0.059000000000000025,-0.019,0.021,28.6,"34.0",,,,,,
57,608650,"Enns, Dietrich","2021-09-16",632474,57,100,0.231,0.231,0.222,0.462,0.318,0.333,0.25,3,13,82.5,23.5,2191,89.3,89.01,10,33,24,-0.29999999999999716,6.19,101,172,114,150,308,327,288,"0.056","-0.056",,,14,10,2,0,0,1,3,21.4,1,7.1,2.02667,0.86351,0.09965,-0.09965,"91.1",177,30,10,7.142857142857142,6.19,2.31,-0.14,2.9,0.286,1,"-0.098245614",0.304,0.47,"0.098245614",-0.019,-0.018000000000000016,-0.008,-0.015,30.3,"43.9",,,,,,
57,572070,"Richards, Garrett","2021-08-18",632852,57,100,0,0,0,0,0.053,0.187,0.112,0,12,90.9,8.4,2407,91.1,90.65,9,28,29,-0.5,6.01,114,165,125,153,308,325,287,"2.734","-2.734",,,13,7,0,0,0,0,5,38.5,1,7.7,2.66526,0.12298,-0.1314,0.03737,"91.4",117,42.857142857142854,0,0,5.63,-2.54,-0.23,2.43,0.077,0,"-4.796491228",0.18,0.228,"4.796491228",-0.112,-0.103,-0.228,-0.134,32.1,"39.5",,,,,,
56,543521,"McHugh, Collin","2021-06-02",633882,56,100,0.25,0,0.667,0.25,0.272,0.224,0.172,2,8,88.9,19,2679,83.1,83.42,7,27,29,0.30000000000001137,6.54,97,151,121,145,304,313,288,"0.479","-0.479",,,9,3,2,0,0,0,5,55.6,1,11.1,3.16446,0.17582,-1.00446,-0.82982,"89.1",173,0,0,0,5.35,-2.23,-0.14,2.38,0.333,0,"-0.855357143",0.264,0.211,"0.855357143",0.078,0.069,0.039,0.048,25.9,"30.2",,,,,,
56,670167,"Schreiber, John","2021-09-05",632592,56,100,0.333,0.167,0.571,0.5,0.379,0.313,0.298,4,12,88.1,17.4,2256,88.1,88.79,6,25,31,0.7000000000000028,6.66,110,151,125,149,280,316,294,"-0.506","0.506",,,13,7,2,2,0,0,5,38.5,1,7.7,2.66393,0.31,0.21339,-0.04089,"91.5",150,57.14285714285714,0,0,4.19,-3.15,0.01,1.99,0.385,0,"0.903571429",0.352,0.341,"-0.903571429",0.035,0.03300000000000003,0.159,0.066,24,"9.9",,,,,,
56,672715,"Patiño, Luis","2021-05-04",634267,56,100,0.182,0.273,0.2,0.455,0.262,0.254,0.196,2,11,98.6,17.2,2422,93.6,94.36,8,24,32,0.8000000000000114,6.75,105,167,120,149,305,321,296,"0.389","-0.389",,,11,6,1,0,0,1,5,45.5,0,0,1.42161,1.19696,0.20339,-0.08125,"92.8",204,66.66666666666666,16.666666666666664,9.090909090909092,5.98,-1.77,-0.06,2.02,0.182,1,"-0.694642857",0.196,0.414,"0.694642857",-0.014,-0.014000000000000012,0.041,0.008,33.3,"47.2",,,,,,
56,607391,"Mazza, Chris","2021-08-02",633070,56,100,0.25,0.25,0.286,0.5,0.368,0.345,0.228,3,12,88.6,26.1,2057,83.3,84.3,15,27,29,1,7.09,109,161,120,155,288,324,299,"-0.457","0.457",,,14,8,2,0,0,1,4,28.6,2,14.3,2.79643,0.53821,-0.04589,-0.24018,"92.3",149,37.5,25,14.285714285714285,5.28,-2.25,0.28,2.37,0.357,2,"0.816071429",0.338,0.459,"-0.816071429",0.022,0.01899999999999996,0.041,0.023,55.6,"27.4",,,,,,
56,642232,"Yarbrough, Ryan","2021-05-12",634210,56,100,0.167,0,0.25,0.167,0.147,0.307,0.268,2,12,85.8,13.9,2125,80.7,81.87,6,18,38,1.2000000000000028,6.91,105,154,117,149,300,308,291,"2.026","-2.026",,,12,8,2,0,0,0,4,33.3,0,0,2.84018,0.74327,0.47411,-0.41232,"91.8",148,37.5,12.5,8.333333333333332,5.14,2.9,0.58,2.36,0.167,1,"-3.617857143",0.268,0.439,"3.617857143",-0.101,-0.101,-0.272,-0.16,33.3,"23.0",,,,,,
55,570488,"Valdez, Phillips","2021-07-23",633181,55,100,0.111,0,0.5,0.111,0.208,0.205,0.094,1,9,94.3,-7,2153,90.2,91.34,11,20,35,1.0999999999999943,6.94,103,150,116,144,284,321,298,"1.702","-1.702",,,11,2,1,0,0,0,7,63.6,1,9.1,2.58382,0.23815,1.39818,0.66073,"92.6",177,50,50,9.090909090909092,4.87,-1.94,-0.15,2.16,0.273,1,"-3.094545455",0.258,0.12,"3.094545455",0.017,0.015000000000000013,-0.009,0.003,55,"23.1",,,,,,
