"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
100,675912,"Lowther, Zac","2022-05-31",661075,100,100,0.348,0.13,0.333,0.478,0.367,0.367,0.331,8,23,89,18.8,2124,86.2,86.71,7,42,58,0.5,6.79,108,155,118,148,312,323,291,"-2.621","2.621",,,28,24,6,1,1,0,1,3.6,2,7.1,2.344,0.7798,0.6749,-0.1011,"93.3",140,45.83333333333333,4.166666666666666,3.571428571428571,5.53,2.04,-0.13,2.36,0.393,1,"2.621",0.383,0.468,"-2.621",0.017,0.010000000000000009,0.01,0,16.7,"33.8",,,,,,
95,642232,"Yarbrough, Ryan","2022-06-30",661726,95,100,0.348,0.348,0.286,0.696,0.464,0.343,0.261,8,23,91,11.3,1925,80.1,79.99,8,50,45,-0.09999999999999432,6.4,103,162,115,146,304,325,298,"-2.295","2.295",,,25,23,4,2,0,2,0,0,1,4,3.02842,0.61137,0.44021,-0.44021,"92.8",146,43.47826086956522,8.695652173913043,8,5.16,3,-0.04,2.45,0.4,2,"2.415789474",0.32,0.47,"-2.415789474",0.087,0.08000000000000002,0.226,0.121,16,"20.3",,,,,,
93,676596,"Fleming, Josh","2022-07-04",663251,93,100,0.348,0.174,0.389,0.522,0.376,0.273,0.236,8,23,86,-9.1,1761,89.1,89.1,13,47,46,0,6.33,110,153,111,145,281,321,306,"-2.477","2.477",,,23,19,6,1,0,1,4,17.4,0,0,2.80419,0.09935,0.97935,-0.0357,"92.0",114,36.84210526315789,5.263157894736842,4.3478260869565215,5.37,2.94,0.28,1.83,0.348,1,"2.66344086",0.236,0.396,"-2.66344086",0.112,0.11199999999999999,0.126,0.103,27.7,"26.9",,,,,,
92,669145,"Zimmermann, Bruce","2022-09-05",661045,92,100,0.308,0.423,0.25,0.731,0.447,0.353,0.274,8,26,91.4,8.6,2193,86.2,85.78,6,44,48,-0.4000000000000057,6.01,114,157,116,149,300,318,298,"-3.571","3.571",,,27,23,3,2,0,3,3,11.1,1,3.7,2.69391,0.39109,0.67099,-0.29253,"93.7",141,52.17391304347826,13.043478260869565,11.11111111111111,6.25,1.05,0.19,2.19,0.333,3,"3.881521739",0.301,0.528,"-3.881521739",0.034,0.03200000000000003,0.203,0.094,13.6,"42.2",,,,,,
92,665152,"Kremer, Dean","2022-09-07",663457,92,100,0.273,0,0.316,0.273,0.278,0.39,0.345,6,22,88.1,14.9,2162,88.2,88.04,7,55,37,-0.20000000000000284,6.38,112,155,117,150,305,316,293,"1.34","-1.34",,,24,19,6,0,0,0,3,12.5,2,8.3,2.41674,0.5675,0.67837,0.41228,"92.1",127,47.368421052631575,10.526315789473683,8.333333333333332,5.94,-2.57,-0.15,2.27,0.333,2,"-1.456521739",0.4,0.486,"1.456521739",-0.072,-0.067,-0.213,-0.112,12.7,"35.9",,,,,,
87,596271,"Lawrence, Casey","2022-07-02",661724,87,100,0.292,0.25,0.313,0.542,0.37,0.239,0.174,7,24,87.9,25,2223,85.4,85.17,14,48,39,-0.20000000000000284,6.12,114,150,119,151,286,320,291,"-3.681","3.681",,,25,18,5,0,0,2,6,24,1,4,2.38276,0.76103,0.65895,-0.31291,"91.5",166,38.88888888888889,11.11111111111111,8,5.13,-2.82,0.12,2.23,0.32,2,"4.231034483",0.207,0.348,"-4.231034483",0.118,0.11300000000000002,0.194,0.131,29.2,"21.1",,,,,,
87,667498,"Dugger, Robert","2022-05-01",661905,87,100,0.333,0.083,0.471,0.417,0.326,0.248,0.242,8,24,88.4,17.9,2042,83.3,82.75,11,50,37,-0.5,6.15,104,157,120,150,304,325,300,"0.12","-0.12",,,24,17,6,2,0,0,7,29.2,0,0,2.83425,0.55391,0.24276,-0.39149,"91.5",170,29.411764705882355,5.88235294117647,4.166666666666666,5.15,-1.89,-0.12,2.22,0.333,1,"-0.137931034",0.242,0.332,"0.137931034",0.091,0.09100000000000003,0.085,0.078,22,"30.4",,,,,,
83,669952,"White, Mitch","2022-09-13",661840,83,100,0.304,0.043,0.318,0.348,0.274,0.271,0.256,7,23,84.4,14.2,2294,88.5,87.78,8,51,32,-0.7000000000000028,6.2,111,151,114,150,300,318,289,"1.215","-1.215",,,24,22,6,1,0,0,2,8.3,0,0,2.51651,0.46108,0.06855,-0.18446,"90.2",155,18.181818181818183,0,0,6.19,-1.41,0.18,2.3,0.292,0,"-1.463855422",0.266,0.343,"1.463855422",0.048,0.025999999999999968,0.005,0.003,15.7,"44.0",,,,,,
82,657093,"Watkins, Spenser","2022-09-26",663250,82,100,0.421,0.053,0.471,0.474,0.42,0.37,0.344,8,19,87.9,14.7,2334,85.3,84.88,3,33,49,-0.3999999999999915,6.02,113,155,122,152,275,323,301,"-1.425","1.425",,,21,17,7,1,0,0,2,9.5,2,9.5,2.68915,0.48915,-0.37099,-0.07741,"93.0",193,35.294117647058826,0,0,6.21,-1.96,0.06,2.24,0.476,0,"1.737804878",0.406,0.427,"-1.737804878",0.077,0.06999999999999995,0.047,0.05,9.1,"53.9",,,,,,
82,676710,"Crawford, Kutter","2022-07-04",663251,82,100,0.105,0,0.182,0.105,0.123,0.134,0.101,2,19,85.6,22.1,2251,88.6,88.47,11,44,38,-0.09999999999999432,6.21,120,164,121,151,287,321,297,"1.586","-1.586",,,20,11,2,0,0,0,8,40,1,5,2.4678,0.48136,0.0622,-0.08585,"89.3",152,18.181818181818183,0,0,5.92,-2.01,0.28,2.29,0.15,0,"-1.934146341",0.146,0.141,"1.934146341",0.004,0.0040000000000000036,-0.036,-0.011,25,"46.9",,,,,,
81,642232,"Yarbrough, Ryan","2022-08-26",663171,81,100,0.471,0.235,0.5,0.706,0.501,0.407,0.323,8,17,93.3,19,2036,79.8,80.08,9,38,43,0.29999999999999716,6.5,99,149,111,148,287,318,305,"-2.541","2.541",,,20,15,6,1,0,1,3,15,2,10,3.05901,0.57568,0.27704,-0.13309,"92.5",193,46.666666666666664,13.333333333333334,10,5.15,3.02,-0.05,2.22,0.5,2,"3.137037037",0.375,0.617,"-3.137037037",0.148,0.125,0.089,0.094,23.7,"22.4",,,,,,
77,643361,"Herget, Kevin","2022-10-03",663453,77,100,0.368,0.211,0.412,0.579,0.385,0.294,0.26,7,19,88.3,5.9,2102,85.7,84.76,7,34,43,-0.9000000000000057,5.84,103,155,110,145,275,319,307,"-0.85","0.85",,,20,17,3,4,0,0,3,15,0,0,2.23831,0.90195,0.57208,-0.18584,"93.1",172,29.411764705882355,17.647058823529413,15,5.86,-2.28,-0.04,2.11,0.35,3,"1.103896104",0.249,0.468,"-1.103896104",0.108,0.10099999999999998,0.111,0.091,20.6,"44.5",,,,,,
74,642232,"Yarbrough, Ryan","2022-07-23",662657,74,100,0.353,0.353,0.308,0.706,0.477,0.394,0.27,6,17,81.6,12.1,1989,80.9,81.38,8,38,36,0.5,6.5,106,155,106,150,304,328,310,"-3.101","3.101",,,19,15,4,0,0,2,2,10.5,2,10.5,2.96135,0.5873,0.24595,0.01486,"90.5",163,26.666666666666668,13.333333333333334,10.526315789473683,5.01,2.88,-0.26,2.48,0.421,2,"4.190540541",0.347,0.578,"-4.190540541",0.083,0.07400000000000001,0.128,0.083,21.1,"21.3",,,,,,
73,669952,"White, Mitch","2022-10-05",663451,73,100,0.389,0.278,0.462,0.667,0.464,0.331,0.279,7,18,90.1,21.3,2077,87.9,87.88,5,31,42,0,6.33,107,155,122,150,300,322,286,"-2.125","2.125",,,19,14,4,2,0,1,4,21.1,1,5.3,2.11329,0.86863,0.19603,-0.14808,"92.0",145,42.857142857142854,7.142857142857142,5.263157894736842,6.31,-1.35,-0.09,2.13,0.421,1,"2.910958904",0.317,0.45,"-2.910958904",0.11,0.10399999999999998,0.217,0.133,16.1,"45.2",,,,,,
73,607391,"Mazza, Chris","2022-04-11",661915,73,100,0.389,0.5,0.364,0.889,0.558,0.566,0.412,7,18,90.9,14.9,2033,83.6,84.21,10,35,38,0.6000000000000085,6.9,111,158,115,147,309,324,308,"-6.062","6.062",,,20,14,4,0,0,3,4,20,1,5,2.98082,0.34917,-0.03795,-0.19548,"94.4",173,50,21.428571428571427,15,5.44,-2.41,0.13,2.05,0.45,3,"8.304109589",0.47,0.892,"-8.304109589",-0.023,-0.019999999999999962,-0.003,-0.008,28.6,"27.0",,,,,,
71,642060,"Sedlock, Cody","2022-05-29",663299,71,100,0.4,0.133,0.5,0.533,0.422,0.376,0.318,6,15,90.2,7.7,2087,86.4,86.88,12,38,33,0.5,6.52,106,154,116,148,291,321,300,"-1.429","1.429",,,16,12,4,2,0,0,3,18.8,1,6.3,1.97901,1.08845,0.54775,0.27592,"92.6",150,66.66666666666666,8.333333333333332,6.25,5.95,-2.42,-0.15,2.08,0.438,1,"2.012676056",0.36,0.503,"-2.012676056",0.082,0.07800000000000001,0.03,0.046,31.6,"44.4",,,,,,
69,666721,"Castillo, Max","2022-06-25",661264,69,100,0.077,0,0.167,0.077,0.151,0.261,0.16,1,13,93.6,0,1964,90.5,91.13,10,31,38,0.5999999999999943,6.78,107,156,125,150,296,324,294,"1.977","-1.977",,,15,6,1,0,0,0,7,46.7,2,13.3,2.04406,0.76464,0.90826,0.27464,"91.0",102,50,16.666666666666664,6.666666666666667,5.77,-3.09,-0.07,1.78,0.2,1,"-2.865217391",0.272,0.293,"2.865217391",-0.083,-0.07200000000000001,-0.216,-0.11,32.3,"29.6",,,,,,
67,676596,"Fleming, Josh","2022-07-11",661878,67,100,0.429,0.214,0.545,0.643,0.488,0.323,0.239,6,14,89.1,-1.8,1783,87.4,87.36,6,32,35,0,6.45,109,149,114,151,306,326,297,"-2.196","2.196",,,16,11,3,3,0,0,3,18.8,2,12.5,3.07075,-0.03343,0.8903,-0.23418,"91.0",134,45.45454545454545,9.090909090909092,6.25,5.58,3.09,0.14,1.89,0.5,1,"3.27761194",0.334,0.392,"-3.27761194",0.19,0.16599999999999998,0.251,0.165,18.8,"27.6",,,,,,
65,676596,"Fleming, Josh","2022-04-19",663196,65,100,0.286,0.286,0.273,0.571,0.386,0.307,0.235,4,14,89.9,-0.6,1826,85.3,85.34,6,29,36,0,6.34,102,155,113,147,304,313,287,"-0.697","0.697",,,15,12,2,1,0,1,2,13.3,1,6.7,2.88277,0.27985,0.54969,-0.45892,"92.4",86,41.66666666666667,8.333333333333332,6.666666666666667,5.53,2.74,0.11,2.4,0.333,1,"1.072307692",0.286,0.415,"-1.072307692",0.051,0.04700000000000004,0.156,0.079,20.7,"29.7",,,,,,
64,642232,"Yarbrough, Ryan","2022-09-11",661232,64,100,0.125,0,0.154,0.125,0.11,0.185,0.182,2,16,78.1,16.5,2046,78.2,78.32,6,36,28,0.09999999999999432,6.47,99,151,120,148,309,324,285,"2.712","-2.712",,,16,13,2,0,0,0,3,18.8,0,0,3.30484,0.50111,0.24188,-0.24188,"91.0",130,30.76923076923077,0,0,5.06,3.04,-0.04,2.11,0.125,0,"-4.2375",0.182,0.242,"4.2375",-0.057,-0.056999999999999995,-0.117,-0.075,16.7,"20.4",,,,,,
63,642232,"Yarbrough, Ryan","2022-08-09",661182,63,100,0.308,0,0.5,0.308,0.354,0.356,0.291,4,13,82.2,3.9,2042,78.1,77.92,9,30,33,-0.19999999999998863,6.27,102,149,110,151,299,311,298,"-0.214","0.214",,,16,8,4,0,0,0,5,31.3,1,6.3,3.29492,0.55825,-0.16937,-0.4481,"89.3",115,12.5,0,0,5.1,2.9,-0.16,2.2,0.438,0,"0.33968254",0.424,0.334,"-0.33968254",0.017,0.014000000000000012,-0.026,-0.002,30,"21.9",,,,,,
62,678394,"Bello, Brayan","2022-07-29",663190,66,93.9,0.267,0.2,0.364,0.467,0.374,0.292,0.186,4,15,85.5,-13.5,2179,93.4,93.74,7,29,33,0.29999999999999716,6.43,107,151,115,151,284,323,297,"-0.589","0.589",,,19,11,2,1,1,0,4,21.1,3,15.8,2.2221,0.40726,0.96694,-0.04274,"91.4",78,45.45454545454545,9.090909090909092,5.263157894736842,5.23,-1.81,-0.34,2.44,0.421,1,"0.95",0.357,0.308,"-0.95",0.081,0.064,0.159,0.082,24.1,"29.3",,,,,,
62,607391,"Mazza, Chris","2022-04-17",661462,62,100,0.222,0,0.25,0.222,0.395,0.424,0.26,2,9,87.7,12.9,2167,83.1,83.93,5,27,35,0.8000000000000114,6.93,102,146,107,142,302,323,288,"-0.929","0.929",,,15,8,2,0,0,0,1,6.7,5,33.3,2.82016,0.52484,0.02048,-0.10016,"91.8",132,50,0,0,5.32,-2.58,0.7,2.2,0.533,0,"1.498387097",0.556,0.288,"-1.498387097",-0.038,-0.02300000000000002,-0.066,-0.029,18.5,"27.8",,,,,,
61,593140,"Feliz, Michael","2022-07-08",663202,61,100,0.091,0.273,0,0.364,0.296,0.397,0.24,1,11,88.6,-2.9,2089,88.2,89.08,7,24,37,0.8999999999999915,6.84,115,160,122,151,290,325,299,"0.636","-0.636",,,14,7,0,0,0,1,4,28.6,3,21.4,2.07705,0.902,0.01967,-0.13639,"92.7",133,42.857142857142854,14.285714285714285,7.142857142857142,6.24,-1.54,0.05,2.04,0.286,1,"-1.042622951",0.403,0.512,"1.042622951",-0.149,-0.11700000000000005,-0.148,-0.101,29.2,"55.5",,,,,,
60,676596,"Fleming, Josh","2022-04-26",661929,60,100,0.333,0.167,0.4,0.5,0.407,0.304,0.238,4,12,85.3,-9.4,1806,86.6,86.51,3,28,32,-0.09999999999999432,6.48,99,146,110,145,302,321,292,"-2.097","2.097",,,14,10,2,2,0,0,2,14.3,1,7.1,2.90783,0.18322,0.8205,-0.2995,"91.4",54,40,0,0,5.58,2.82,0.14,2.08,0.429,0,"3.495",0.347,0.309,"-3.495",0.095,0.08200000000000002,0.191,0.103,10.7,"28.6",,,,,,
60,657376,"Schmidt, Clarke","2022-08-23",661237,60,100,0.3,0,0.3,0.3,0.363,0.483,0.37,3,10,87.6,3,2703,90.1,89.78,3,25,35,-0.29999999999999716,6.02,116,159,107,151,286,331,288,"-0.564","0.564",,,14,11,3,0,0,0,0,0,3,21.4,2.41883,0.40567,-0.10167,-0.05,"91.5",146,36.36363636363637,9.090909090909092,7.142857142857142,5.55,-1.17,0.02,2.12,0.462,1,"0.94",0.515,0.618,"-0.94",-0.07,-0.05299999999999999,-0.318,-0.12,12,"36.9",,,,,,
59,656354,"Davis, Austin","2022-08-23",663174,59,100,0.364,0.182,0.4,0.545,0.433,0.322,0.267,4,11,86.8,-3.8,2271,89.2,89.09,6,33,26,-0.10000000000000853,6.29,100,150,119,151,285,325,297,"-0.888","0.888",,,13,10,3,0,1,0,1,7.7,2,15.4,2.09237,0.83845,0.53441,-0.47441,"90.1",133,20,0,0,5.75,2.57,0.23,2.35,0.462,0,"1.505084746",0.38,0.307,"-1.505084746",0.097,0.08200000000000002,0.238,0.111,18.2,"31.6",,,,,,
59,642232,"Yarbrough, Ryan","2022-09-17",662015,59,100,0.308,0.231,0.3,0.538,0.409,0.253,0.18,4,13,83.8,12,2040,77.6,77.55,6,30,29,0,6.37,97,158,114,149,295,314,297,"-0.801","0.801",,,15,11,3,0,0,1,2,13.3,1,6.7,3.25492,0.60831,-0.21288,-0.07322,"90.4",104,27.27272727272727,0,0,5.06,3.29,0.14,2.55,0.4,0,"1.357627119",0.289,0.236,"-1.357627119",0.128,0.11100000000000004,0.302,0.156,20,"17.1",,,,,,
58,669211,"Akin, Keegan","2022-05-16",661308,58,100,0.083,0,0.111,0.083,0.121,0.197,0.13,1,12,84.2,14.1,2149,87.9,86.99,6,26,32,-0.9000000000000057,5.92,105,157,118,151,301,322,288,"2.205","-2.205",,,13,9,1,0,0,0,3,23.1,1,7.7,2.18569,0.81017,0.62534,-0.62879,"90.4",161,37.5,12.5,7.6923076923076925,5.9,2.41,0.22,2.27,0.154,1,"-3.801724138",0.203,0.225,"3.801724138",-0.047,-0.049000000000000016,-0.142,-0.076,23.1,"41.4",,,,,,
58,656557,"Houck, Tanner","2022-05-19",663269,58,100,0.077,0,0.143,0.077,0.112,0.203,0.176,1,13,92.8,14,2223,90.2,89.69,9,26,32,-0.3999999999999915,6.13,114,158,115,153,290,325,294,"2.391","-2.391",,,14,7,1,0,0,0,6,42.9,1,7.1,2.50328,0.33172,0.16293,0.05603,"92.3",130,71.42857142857143,0,0,5.3,-2.86,0.06,2.15,0.143,0,"-4.122413793",0.235,0.199,"4.122413793",-0.099,-0.092,-0.122,-0.091,34.6,"17.5",,,,,,
58,642232,"Yarbrough, Ryan","2022-08-15",661283,58,100,0.214,0,0.375,0.214,0.189,0.202,0.218,3,14,69.3,-10.4,2089,79.5,79.58,9,31,27,0.09999999999999432,6.37,107,154,128,146,308,328,294,"1.225","-1.225",,,15,9,3,0,0,0,6,40,0,0,3.12966,0.54776,-0.02569,0.15362,"88.9",132,0,0,0,4.96,2.93,-0.09,2.45,0.214,0,"-2.112068966",0.218,0.235,"2.112068966",-0.004,-0.0040000000000000036,-0.021,-0.013,29,"18.5",,,,,,
57,656557,"Houck, Tanner","2022-05-25",661487,57,100,0.25,0,0.333,0.25,0.288,0.278,0.219,3,12,86,-15.9,2256,90.1,89.77,10,26,31,-0.29999999999999716,6.13,105,152,119,151,304,329,294,"0.658","-0.658",,,14,9,3,0,0,0,3,21.4,2,14.3,2.94561,-0.11018,0.20737,0.35123,"91.6",84,11.11111111111111,0,0,5.29,-2.89,0.15,2.12,0.357,0,"-1.154385965",0.339,0.239,"1.154385965",0.031,0.01799999999999996,0.011,0.01,38.5,"15.4",,,,,,
56,670174,"Winckowski, Josh","2022-10-01",661736,56,100,0.462,0.077,0.545,0.538,0.425,0.298,0.226,6,13,95.6,2.3,2126,91.8,91.89,7,29,27,0.10000000000000853,6.45,108,157,122,153,295,332,290,"-1.139","1.139",,,15,11,5,1,0,0,3,20,1,6.7,2.15589,0.57339,0.48946,0.18625,"94.3",124,63.63636363636363,9.090909090909092,6.666666666666667,5.98,-2.01,0.33,2.33,0.467,1,"2.033928571",0.286,0.321,"-2.033928571",0.236,0.18100000000000005,0.217,0.127,24.1,"49.0",,,,,,
56,656354,"Davis, Austin","2022-06-18",663255,56,100,0.273,0.091,0.429,0.364,0.339,0.317,0.182,3,11,94.7,15.7,2229,86.9,86.66,7,27,29,-0.20000000000000284,6.19,114,154,124,150,279,318,292,"-0.121","0.121",,,13,7,2,1,0,0,4,30.8,2,15.4,2.34179,0.73661,-0.09304,0.08446,"91.5",173,28.57142857142857,14.285714285714285,7.6923076923076925,5.81,2.67,0.28,2.39,0.385,1,"0.216071429",0.308,0.414,"-0.216071429",0.091,0.07700000000000001,-0.05,0.022,25.9,"33.7",,,,,,
56,642232,"Yarbrough, Ryan","2022-05-20",661348,56,100,0.333,0.111,0.429,0.444,0.337,0.313,0.274,6,18,75.4,17.9,1981,79.7,79.57,9,34,22,-0.10000000000000853,6.32,97,152,109,148,307,329,289,"-0.774","0.774",,,18,14,4,2,0,0,4,22.2,0,0,3.11625,0.53464,0.40875,-0.49232,"91.0",129,18.181818181818183,9.090909090909092,5.555555555555555,5.24,2.93,0,2.42,0.333,1,"1.382142857",0.274,0.457,"-1.382142857",0.059,0.059,-0.013,0.024,26.5,"20.8",,,,,,
56,656557,"Houck, Tanner","2022-05-05",663227,56,100,0.417,0.25,0.571,0.667,0.501,0.286,0.168,5,12,85.4,33,2366,89.6,89.2,6,24,32,-0.3999999999999915,6.15,110,155,113,149,284,321,304,"-2.133","2.133",,,14,8,4,0,0,1,4,28.6,1,7.1,2.66732,0.20661,0.10679,0.08679,"91.2",189,37.5,12.5,7.142857142857142,5.25,-2.96,-0.15,2.1,0.5,1,"3.808928571",0.287,0.349,"-3.808928571",0.249,0.21300000000000002,0.318,0.215,25,"18.0",,,,,,
56,666974,"Cano, Yennier","2022-09-10",663455,56,100,0.545,0,0.75,0.545,0.526,0.397,0.331,6,11,84.1,-13.8,2085,92.8,91.65,8,27,29,-1.2000000000000028,5.89,106,151,122,149,307,317,295,"-2.249","2.249",,,14,8,6,0,0,0,3,21.4,3,21.4,2.58446,0.09839,1.33696,0.54482,"91.6",71,37.5,0,0,5.42,-2.14,-0.09,1.59,0.643,0,"4.016071429",0.475,0.392,"-4.016071429",0.214,0.16800000000000004,0.153,0.129,29.6,"14.4",,,,,,
56,657376,"Schmidt, Clarke","2022-07-24",661056,56,100,0.182,0,0.25,0.182,0.242,0.232,0.137,2,11,87.5,24.3,2780,89.7,89.02,8,25,31,-0.7000000000000028,5.88,109,160,120,149,311,322,290,"0.813","-0.813",,,13,8,2,0,0,0,3,23.1,2,15.4,2.64232,0.21268,-0.12554,0.02804,"92.5",150,25,0,0,5.65,-1.25,0.07,2.2,0.308,0,"-1.451785714",0.27,0.203,"1.451785714",0.045,0.03799999999999998,-0.021,0.01,32,"36.6",,,,,,
55,656354,"Davis, Austin","2022-08-18",662413,55,100,0.25,0.083,0.375,0.333,0.286,0.255,0.227,3,12,79.4,18.6,2222,89.4,89.33,7,29,26,-0.10000000000000853,6.26,103,146,115,144,299,328,294,"0.22","-0.22",,,13,8,2,1,0,0,4,30.8,1,7.7,2.10364,0.81,0.35127,-0.57091,"89.0",159,0,0,0,5.82,2.56,0.08,2.58,0.308,0,"-0.4",0.286,0.265,"0.4",0.023,0.02200000000000002,0.068,0.031,24.1,"33.1",,,,,,
55,579328,"Kikuchi, Yusei","2022-08-26",661704,55,100,0.25,0.5,0.25,0.75,0.44,0.368,0.223,3,12,91.5,7.7,2421,89.8,90.08,12,28,27,0.29999999999999716,6.8,108,150,128,150,298,324,295,"-2.58","2.58",,,13,6,1,0,0,2,6,46.2,1,7.7,2.22491,0.65836,0.34782,-0.17909,"91.7",167,50,33.33333333333333,15.384615384615385,5.34,2.28,-0.2,1.7,0.308,2,"4.690909091",0.283,0.601,"-4.690909091",0.027,0.025000000000000022,0.149,0.072,42.9,"35.1",,,,,,
54,642232,"Yarbrough, Ryan","2022-09-04",661853,54,100,0.25,0,0.273,0.25,0.288,0.333,0.261,3,12,83.3,18.5,2069,77.6,77.31,8,26,28,-0.29999999999999716,6.46,99,157,115,152,311,326,293,"0.06","-0.06",,,14,11,3,0,0,0,1,7.1,2,14.3,3.42889,0.46944,0.01611,-0.01611,"89.8",133,18.181818181818183,0,0,5.13,3.22,0.15,2.47,0.357,0,"-0.111111111",0.367,0.373,"0.111111111",-0.011,-0.010000000000000009,-0.123,-0.045,30.8,"18.5",,,,,,
54,664042,"Lakins, Travis","2022-05-11",662006,54,100,0.25,0.125,0.333,0.375,0.352,0.352,0.213,2,8,87,19,2276,89.2,88.94,3,22,32,-0.29999999999999716,6,104,152,124,148,301,319,292,"-0.394","0.394",,,10,6,1,1,0,0,2,20,2,20,2.32296,0.56685,-0.26815,-0.26407,"91.1",183,33.33333333333333,16.666666666666664,10,5.84,-1.85,0.36,2.24,0.4,1,"0.72962963",0.371,0.409,"-0.72962963",0.037,0.029000000000000026,-0.034,0,13.6,"39.8",,,,,,
54,676596,"Fleming, Josh","2022-09-14",661770,58,93.1,0.333,0.133,0.357,0.467,0.345,0.297,0.273,5,15,89.2,-8.1,1747,86.3,85.93,10,26,28,-0.3999999999999915,6.48,106,157,109,151,301,331,310,"0.045","-0.045",,,16,14,3,2,0,0,1,6.3,1,6.3,3.11704,0.01302,1.06444,-0.49519,"93.1",108,35.714285714285715,0,0,5.34,2.83,0.66,2.11,0.375,0,"-0.083333333",0.319,0.42,"0.083333333",0.06,0.055999999999999994,0.047,0.048,38.5,"25.8",,,,,,
54,657376,"Schmidt, Clarke","2022-04-19",662896,54,100,0.167,0,0.333,0.167,0.227,0.211,0.136,2,12,80.9,2.2,2583,86,85.56,11,22,32,-0.4000000000000057,6.08,110,150,120,160,287,327,289,"1.136","-1.136",,,14,6,2,0,0,0,6,42.9,1,7.1,3.08093,0.04259,-0.51481,0.18296,"89.4",131,16.666666666666664,0,0,5.62,-1.12,0.04,1.98,0.286,0,"-2.103703704",0.26,0.153,"2.103703704",0.031,0.025999999999999968,0.014,0.016,50,"40.6",,,,,,
53,570488,"Valdez, Phillips","2022-05-01",663363,53,100,0.4,0.1,0.444,0.5,0.462,0.484,0.398,4,10,92.9,19.4,2195,88.2,88.71,2,19,34,0.5,6.84,106,145,113,145,312,333,292,"-1.823","1.823",,,13,9,3,1,0,0,1,7.7,2,15.4,2.6183,0.35547,1.2683,0.07132,"91.4",106,33.33333333333333,11.11111111111111,7.6923076923076925,5.29,-2.15,-0.19,2.63,0.538,1,"3.439622642",0.537,0.566,"-3.439622642",0.002,0.0010000000000000009,-0.066,-0.022,10.5,"22.5",,,,,,
53,657093,"Watkins, Spenser","2022-08-13",661865,53,100,0.4,0.2,0.385,0.6,0.449,0.394,0.351,6,15,89.8,22.6,2341,88.1,87.96,4,28,25,-0.09999999999999432,6.37,98,150,111,149,302,316,292,"-1.82","1.82",,,16,14,5,0,0,1,1,6.3,1,6.3,2.05453,0.93057,-0.14698,-0.13906,"91.7",188,28.57142857142857,7.142857142857142,6.25,6.27,-1.84,0.32,2.55,0.438,1,"3.433962264",0.392,0.523,"-3.433962264",0.049,0.045999999999999985,0.077,0.055,14.3,"55.0",,,,,,
53,630023,"Chirinos, Yonny","2022-09-07",662065,53,100,0.308,0.077,0.444,0.385,0.329,0.306,0.264,4,13,96.4,2.3,1972,91.1,90.63,6,27,26,-0.5,6.17,101,153,111,151,302,326,293,"0.357","-0.357",,,14,9,3,1,0,0,4,28.6,1,7.1,2.1066,0.66774,1.025,0.49346,"93.0",123,55.55555555555556,0,0,6.62,-0.62,-0.05,2.26,0.357,0,"-0.673584906",0.316,0.375,"0.673584906",0.044,0.04099999999999998,0.01,0.023,22.2,"43.9",,,,,,
53,676641,"Sulser, Beau","2022-07-30",663025,53,100,0.231,0.308,0.222,0.538,0.35,0.284,0.214,3,13,82.2,21.1,2117,87.4,87.55,4,21,32,0.09999999999999432,6.44,108,158,119,148,289,314,291,"-1.184","1.184",,,14,10,1,1,0,1,3,21.4,1,7.1,2.22642,0.78679,0.5634,-0.29547,"91.9",168,50,0,0,6.11,-1.74,-0.07,2.19,0.286,0,"2.233962264",0.27,0.383,"-2.233962264",0.017,0.01599999999999996,0.155,0.066,19,"47.3",,,,,,
53,572703,"Bard, Luke","2022-07-11",661878,53,100,0.25,0.083,0.3,0.333,0.286,0.389,0.342,3,12,89.8,14.6,2651,87.3,87.21,10,27,26,-0.09999999999999432,6.37,110,155,110,150,308,322,295,"0.235","-0.235",,,13,10,2,1,0,0,2,15.4,1,7.7,2.34906,0.70113,-0.05231,-0.38731,"91.8",155,40,10,7.6923076923076925,5.58,-1.73,0.38,2.14,0.308,1,"-0.443396226",0.393,0.509,"0.443396226",-0.092,-0.08500000000000002,-0.176,-0.103,37,"34.6",,,,,,
