season,player_id,name,bats,throws
2022,kelej001,Jarred Kelenic,L,L
2022,kellb003,Brad Keller,R,R
2022,kellc002,Carson Kelly,R,R
2022,kellj001,Joe Kelly,R,R
2022,kellm002,Merrill Kelly,R,R
2022,kellm003,Mitch Keller,R,R
2022,kellm004,Michael Kelly,R,R
2022,kellt002,Trevor Kelley,R,R
2022,kellz001,Zack Kelly,R,R
2022,kempt001,Tony Kemp,L,R
2022,kennb002,Buddy Kennedy,R,R
2022,kenni001,Ian Kennedy,R,R
2022,keplm001,Max Kepler,L,L
2022,kerrr001,Ray Kerr,L,L
2022,kersc001,Clayton Kershaw,L,L
2022,keucd001,Dallas Keuchel,L,L
2022,kierk001,Kevin Kiermaier,L,R
2022,kikuy001,Yusei Kikuchi,L,L
2022,kilic001,Caleb Kilian,R,R
2022,kim-h002,Ha-Seong Kim,R,R
2022,kimbc001,Craig Kimbrel,R,R
2022,kinei001,Isiah Kiner-Falefa,R,R
2022,kingj002,John King,L,L
2022,kingm002,Michael King,R,R
2022,kings001,Scott Kingery,R,R
2022,kinlt001,Tyler Kinley,R,R
2022,kirbg001,George Kirby,R,R
2022,kiria001,Alex Kirilloff,L,L
2022,kirka001,Alejandro Kirk,R,R
2022,kitta001,Andrew Kittredge,R,R
2022,klubc001,Corey Kluber,R,R
2022,knapa001,Andrew Knapp,B,R
2022,knebc001,Corey Knebel,R,R
2022,knehr001,Reiss Knehr,L,R
2022,knigd001,Dusten Knight,R,R
2022,kniza001,Andrew Knizner,R,R
2022,kochm001,Matt Koch,L,R
2022,koenj001,Jared Koenig,R,L
2022,kolaa001,Adam Kolarek,L,L
2022,kolom001,Mark Kolozsvary,R,R
2022,kopem001,Michael Kopech,R,R
2022,kowaj001,Jackson Kowar,R,R
2022,kranm001,Max Kranick,R,R
2022,krehj001,Joey Krehbiel,R,R
2022,kreir001,Ryan Kreidler,R,R
2022,kremd001,Dean Kremer,R,R
2022,krizj001,Jason Krizan,L,R
2022,kuhlc001,Chad Kuhl,R,R
2022,kuhnj001,Joel Kuhnel,R,R
2022,kwans001,Steven Kwan,L,L
2022,ladwa001,A. J. Ladwig,R,R
2022,lagaj001,Juan Lagares,R,R
2022,lakit001,Travis Lakins,R,R
2022,lambj001,Jake Lamb,L,R
2022,lambj003,Jimmy Lambert,R,R
2022,lamed001,Dinelson Lamet,R,R
2022,langa001,Alex Lange,R,R
2022,langs001,Shea Langeliers,R,R
2022,larnt001,Trevor Larnach,L,R
2022,larsj001,Jack Larsen,L,L
2022,lastt001,Tommy La Stella,L,R
2022,lauee001,Eric Lauer,R,L
2022,laurr001,Ramon Laureano,R,R
2022,lavab001,Bryan Lavastida,R,R
2022,law-d001,Derek Law,R,R
2022,lawrc001,Casey Lawrence,R,R
2022,lawrj002,Justin Lawrence,R,R
2022,leblc001,Charles Leblanc,R,R
2022,leclj001,Jose Leclerc,R,R
2022,lee-d005,Dylan Lee,L,L
2022,lee-e001,Evan Lee,L,L
2022,lee-k001,Khalil Lee,L,L
2022,lee-k002,Korey Lee,R,R
2022,leitm002,Mark Leiter,R,R
2022,lemad001,DJ LeMahieu,R,R
2022,lemoj001,Jacob Lemoine,R,R
2022,leond003,Dominic Leone,R,R
2022,leons001,Sandy Leon,B,R
2022,lestj002,Josh Lester,L,R
2022,lewik001,Kyle Lewis,R,R
2022,lewir003,Royce Lewis,R,R
2022,libel001,Luis Liberato,L,L
2022,libem001,Matthew Liberatore,L,L
2022,lindf001,Francisco Lindor,B,R
2022,littb002,Brendon Little,L,L
2022,littz001,Zack Littell,R,R
2022,llovm001,Mauricio Llovera,R,R
2022,loaij001,Jonathan Loaisiga,R,R
2022,locat001,Tim Locastro,R,R
2022,lodon001,Nick Lodolo,L,L
2022,loguz001,Zach Logue,L,L
2022,longe001,Evan Longoria,R,R
2022,longs002,Sam Long,L,L
2022,lopea005,Alejo Lopez,B,R
2022,lopec001,Christian Lopes,R,R
2022,lopej004,Jorge Lopez,R,R
2022,lopen001,Nicky Lopez,L,R
2022,lopeo001,Otto Lopez,R,R
2022,lopep002,Pablo Lopez,L,R
2022,loper003,Reynaldo Lopez,R,R
2022,lopey001,Yoan Lopez,R,R
2022,lorem002,Michael Lorenzen,R,R
2022,loupa001,Aaron Loup,L,L
2022,loweb001,Brandon Lowe,L,R
2022,lowej002,Josh Lowe,L,R
2022,lowen001,Nathaniel Lowe,L,R
2022,lowrj001,Jed Lowrie,B,R
2022,lowtz001,Zac Lowther,L,L
2022,luetl001,Lucas Luetge,L,L
2022,lugos001,Seth Lugo,R,R
2022,luplj001,Jordan Luplow,R,R
2022,lux-g001,Gavin Lux,L,R
2022,luzaj001,Jesus Luzardo,L,L
2022,lylej001,Jordan Lyles,R,R
2022,lyncd001,Daniel Lynch,L,L
2022,lynnl001,Lance Lynn,R,R
2022,macha003,Andres Machado,R,R
2022,machd001,Dixon Machado,R,R
2022,machm001,Manny Machado,R,R
2022,machv001,Vimael Machin,L,R
2022,mackd001,David MacKinnon,R,R
2022,madrb002,Bligh Madris,L,R
2022,madrn001,Nick Madrigal,R,R
2022,mahlt001,Tyler Mahle,R,R
2022,maill001,Luke Maile,R,R
2022,maldm001,Martin Maldonado,R,R
2022,manas001,Sean Manaea,R,L
2022,manct001,Trey Mancini,R,R
2022,mannm001,Matt Manning,R,R
2022,manoa001,Alek Manoah,R,R
2022,mantj002,Joe Mantiply,R,L
2022,marct001,Tucupita Marcano,L,R
2022,margm001,Manuel Margot,R,R
2022,marij002,Jake Marisnick,R,R
2022,marir001,Ron Marinaccio,R,R
2022,markp001,Parker Markel,R,R
2022,marqg001,German Marquez,R,R
2022,marrd001,Deven Marrero,R,R
2022,marsb002,Brandon Marsh,L,R
2022,marta006,Adrian Martinez,R,R
2022,martb002,Brett Martin,L,L
2022,martc007,Chris Martin,R,R
2022,martc009,Corbin Martin,R,R
2022,martd006,Davis Martin,L,R
2022,martj006,J. D. Martinez,R,R
2022,martj010,Jose Marte,R,R
2022,martk001,Ketel Marte,B,R
2022,martn002,Nick Martinez,L,R
2022,martr006,Richie Martin,R,R
2022,marts002,Starling Marte,R,R
2022,marts003,Seth Martinez,R,R
2022,marty001,Yunior Marte,R,R
2022,massm001,Michael Massey,L,R
2022,mastm001,Miles Mastrobuoni,L,R
2022,matej003,Jorge Mateo,R,R
2022,mathm002,Mark Mathias,R,R
2022,matij001,J. J. Matijevic,L,R
2022,maton001,Nick Maton,L,R
2022,matop002,Phil Maton,R,R
2022,matzs001,Steven Matz,R,L
2022,matzt001,Tyler Matzek,L,L
2022,may-d003,Dustin May,R,R
2022,may-t001,Trevor May,R,R
2022,mayem001,Mike Mayers,R,R
2022,mayfj001,Jack Mayfield,R,R
2022,mayzt001,Tim Mayza,L,L
2022,mazan001,Nomar Mazara,L,L
2022,mazep001,Patrick Mazeika,L,R
2022,mazzc002,Chris Mazza,R,R
2022,mccaj001,James McCann,R,R
2022,mccaj003,Jake McCarthy,L,L
2022,mccak003,Kirk McCarty,L,L
2022,mccls003,Shane McClanahan,L,L
2022,mccoc001,Chas McCormick,R,L
2022,mccua001,Andrew McCutchen,R,R
2022,mccul002,Lance McCullers,L,R
2022,mcdom002,Mickey McDonald,L,R
2022,mcfat001,T. J. McFarland,L,L
2022,mcgee001,Easton McGee,R,R
2022,mcgej001,Jake McGee,L,L
2022,mcgur002,Reese McGuire,L,R
2022,mchuc001,Collin McHugh,R,R
2022,mckad001,David McKay,R,R
2022,mcker001,Ryan McKenna,R,R
2022,mcket001,Triston McKenzie,R,R
2022,mckib001,Billy McKinney,L,L
2022,mckiz001,Zach McKinstry,L,R
2022,mcmar001,Ryan McMahon,L,R
2022,mcnej002,Jeff McNeil,L,R
2022,meada001,Austin Meadows,L,L
2022,meanj001,John Means,L,L
2022,mearn001,Nick Mears,R,R
2022,media001,Adonis Medina,R,R
2022,megit001,Trevor Megill,L,R
2022,megit002,Tylor Megill,R,R
2022,mejif001,Francisco Mejia,B,R
2022,mejij002,J. C. Mejia,R,R
2022,melam001,Mark Melancon,R,R
2022,melem001,MJ Melendez,L,R
2022,mendd002,Danny Mendick,R,R
2022,menec001,Conner Menez,L,L
2022,menej001,Joey Meneses,R,R
2022,mengd001,Daniel Mengden,R,R
2022,merco003,Oscar Mercado,R,R
2022,mercy001,Yermin Mercedes,R,R
2022,merrj001,Julian Merryweather,R,R
2022,merrw001,Whit Merrifield,R,R
2022,meyej002,Jake Meyers,R,L
2022,meyem001,Max Meyer,L,R
2022,middk001,Keynan Middleton,R,R
2022,mikom001,Miles Mikolas,R,R
2022,milew001,Wade Miley,L,L
2022,milla003,Alec Mills,R,R
2022,millb002,Brad Miller,L,R
2022,millo002,Owen Miller,R,R
2022,mills001,Shelby Miller,R,R
2022,millt003,Tyson Miller,R,R
2022,millw002,Wyatt Mills,R,R
2022,milnh001,Hoby Milner,L,L
2022,milot001,Tommy Milone,L,L
2022,minaj001,Juan Minaya,R,R
2022,minom001,Mike Minor,R,L
2022,minta001,A. J. Minter,L,L
2022,miraj002,Jose Miranda,R,R
2022,misia001,Anthony Misiewicz,R,L
2022,mitcc002,Cal Mitchell,L,L
2022,mitcg001,Garrett Mitchell,L,R
2022,mizec001,Casey Mize,R,R
2022,moliy001,Yadier Molina,R,R
2022,molls001,Sam Moll,L,L
2022,moncy001,Yoan Moncada,B,R
2022,mondn001,Nate Mondou,L,R
2022,mondr003,Adalberto Mondesi,B,R
2022,monim001,Mickey Moniak,L,R
2022,montb001,Bryce Montes de Oca,R,R
2022,monte001,Elehuris Montero,R,R
2022,montf001,Frankie Montas,R,R
2022,montj004,Jordan Montgomery,L,L
2022,montr004,Rafael Montero,R,R
2022,moord002,Dylan Moore,R,R
2022,moorm003,Matt Moore,L,L
2022,morab001,Brian Moran,L,L
2022,morac001,Colin Moran,L,R
2022,moraf002,Francisco Morales,R,R
2022,moraj003,Jovani Moran,L,L
2022,morea001,Adrian Morejon,L,L
2022,morec001,Christopher Morel,R,R
2022,mored002,Dauri Moreta,R,R
2022,moreg001,Gabriel Moreno,R,R
2022,morge001,Eli Morgan,R,R
2022,moror001,Reyes Moronta,R,R
2022,morrc001,Cody Morris,R,R
2022,mortc002,Charlie Morton,R,R
2022,mottt001,Taylor Motter,R,R
2022,mounr001,Ryan Mountcastle,R,R
2022,mousm001,Mike Moustakas,L,R
2022,mullc002,Cedric Mullins,L,L
2022,mullk001,Kyle Muller,R,L
2022,muncm001,Max Muncy,L,R
2022,munoa002,Andres Munoz,R,R
2022,munoy001,Yairo Munoz,R,R
2022,murfp001,Penn Murfee,R,R
2022,murpp001,Patrick Murphy,R,R
2022,murps001,Sean Murphy,R,R
2022,murpt002,Tom Murphy,R,R
2022,musgj001,Joe Musgrove,R,R
2022,mushp001,Parker Mushinski,L,L
2022,muzzs001,Simon Muzziotti,L,L
2022,myerw001,Wil Myers,R,R
2022,nailj001,James Naile,R,R
2022,nanct001,Tommy Nance,R,R
2022,naqut001,Tyler Naquin,L,R
2022,narda001,Andrew Nardi,L,L
2022,narvo001,Omar Narvaez,L,R
2022,naugp001,Packy Naughton,R,L
2022,naylb001,Bo Naylor,L,R
2022,naylj001,Josh Naylor,L,L
2022,neidn001,Nick Neidert,R,R
2022,nelsk001,Kyle Nelson,L,L
2022,nelsn001,Nick Nelson,R,R
2022,nelsr003,Ryne Nelson,R,R
2022,nerih001,Hector Neris,R,R
2022,neuss001,Sheldon Neuse,R,R
2022,nevit001,Tyler Nevin,R,R
2022,newcs001,Sean Newcomb,L,L
2022,newmk001,Kevin Newman,R,R
2022,nidot001,Tomas Nido,R,R
2022,nimmb001,Brandon Nimmo,L,R
2022,nittv001,Vinny Nittoli,R,R
2022,nogos001,Stephen Nogosek,R,R
2022,nolaa001,Aaron Nola,R,R
2022,nolaa002,Austin Nola,R,R
2022,nootl001,Lars Nootbaar,L,R
2022,norrd002,Daniel Norris,L,L
2022,norwj001,James Norwood,R,R
2022,nuned001,Dom Nunez,L,R
2022,oberb002,Bailey Ober,R,R
2022,obrir001,Riley O`Brien,R,R
2022,odayd001,Darren O'Day,R,R
2022,odorj001,Jake Odorizzi,R,R
2022,odorr001,Rougned Odor,L,R
2022,oganc001,Cristofer Ogando,R,R
2022,ohear001,Ryan O'Hearn,L,L
2022,ohopl001,Logan O`Hoppe,R,R
2022,ohtas001,Shohei Ohtani,L,R
2022,okeeb001,Brian O`Keefe,R,R
2022,okers001,Steven Okert,L,L
2022,okeyc001,Chris Okey,R,R
2022,olive001,Edward Olivares,R,R
2022,ollea001,Adam Oller,R,R
2022,olsom001,Matt Olson,L,R
2022,oneit001,Tyler O'Neill,R,R
2022,ort-k001,Kaleb Ort,R,R
2022,orteo001,Oliver Ortega,R,R
2022,orter001,Rafael Ortega,L,R
2022,ortil002,Luis Ortiz,R,R
2022,ortil003,Luis Ortiz,R,R
2022,ottaa001,Adam Ottavino,B,R
2022,ottog001,Glenn Otto,R,R
2022,outmj002,James Outman,L,R
2022,overc001,Connor Overton,L,R
2022,oviej001,Johan Oviedo,R,R
2022,owinc001,Chris Owings,R,R
2022,ozunm001,Marcell Ozuna,R,R
2022,pachc001,Cristian Pache,R,R
2022,paddc001,Chris Paddack,R,R
2022,padin001,Nicholas Padilla,R,R
2022,padlk001,Kevin Padlo,R,R
2022,pagae001,Emilio Pagan,L,R
2022,palaj001,Josh Palacios,L,R
2022,palaj002,Jermaine Palacios,R,R
2022,palar002,Richie Palacios,L,R
2022,palla001,Andre Pallante,R,R
2022,papim001,Michael Papierski,B,R
2022,paree003,Enoli Paredes,R,R
2022,parei001,Isaac Paredes,R,R
2022,parkh001,Hoy Park,L,R
2022,pasqv001,Vinnie Pasquantino,L,L
2022,patil001,Luis Patino,R,R
2022,patts002,Spencer Patton,R,R
2022,payaj001,Joel Payamps,R,R
2022,paytm001,Mark Payton,L,L
2022,peacm001,Matt Peacock,R,R
2022,pedej001,Joc Pederson,L,L
2022,pegue001,Elvis Peguero,R,R
2022,pegul001,Liover Peguero,R,R
2022,penaj004,Jeremy Pena,R,R
2022,pepir001,Ryan Pepiot,R,R
2022,perad001,David Peralta,L,L
2022,peraf001,Freddy Peralta,R,R
2022,perao002,Oswald Peraza,R,R
2022,peraw001,Wily Peralta,R,R
2022,peraw002,Wandy Peralta,L,L
2022,perdg001,Geraldo Perdomo,B,R
2022,perdl002,Luis Perdomo,R,R
2022,perec004,Cionel Perez,R,L
2022,perec005,Carlos Perez,R,R
2022,peref002,Francisco Perez,B,L
2022,perej003,Joe Perez,R,R
2022,perem004,Martin Perez,L,L
2022,perem005,Michael Perez,L,R
2022,pereo002,Oliver Perez,L,L
2022,perer003,Roberto Perez,R,R
2022,peres002,Salvador Perez,R,R
2022,peted001,Dillon Peters,L,L
2022,peted003,David Peterson,L,L
2022,petej002,Jace Peterson,L,R
2022,phamt001,Tommy Pham,R,R
2022,pheld001,David Phelps,R,R
2022,philb002,Brett Phillips,L,R
2022,phile001,Evan Phillips,R,R
2022,pilkk001,Konnor Pilkington,L,L
2022,pillk001,Kevin Pillar,R,R
2022,pinam001,Manny Pina,R,R
2022,pindc001,Chad Pinder,R,R
2022,pinei001,Israel Pineda,R,R
2022,pinem001,Michael Pineda,R,R
2022,pintr003,Rene Pinto,R,R
2022,piscs001,Stephen Piscotty,R,R
2022,piven001,Nick Pivetta,R,R
2022,plasm001,Michael Plassmeyer,L,L
2022,plawk001,Kevin Plawecki,R,R
2022,plesz001,Zach Plesac,R,R
2022,plumn001,Nick Plummer,L,L
2022,pochc001,Colin Poche,L,L
2022,polaj001,Jorge Polanco,B,R
2022,polla001,AJ Pollock,R,R
2022,pop-z001,Zach Pop,R,R
2022,popps001,Sean Poppen,R,R
2022,potec001,Cody Poteet,R,R
2022,pratn001,Nick Pratto,L,L
2022,presr001,Ryan Pressly,R,R
2022,pricd001,David Price,L,L
2022,procf001,Ford Proctor,L,R
2022,profj001,Jurickson Profar,B,R
2022,pruia001,Austin Pruitt,R,R
2022,pujoa001,Albert Pujols,R,R
2022,puk-a001,A. J. Puk,L,L
2022,quanc001,Cal Quantrill,L,R
2022,quijj001,Jose Quijada,L,L
2022,quinj001,Jose Quintana,R,L
2022,quinr003,Roman Quinn,B,R
2022,quire001,Esteban Quiroz,L,R
2022,ragac001,Cole Ragans,L,L
2022,raint003,Tanner Rainey,R,R
2022,raleb001,Brooks Raley,L,L
2022,ralec001,Cal Raleigh,B,R
2022,ralel001,Luke Raley,L,R
2022,ramie004,Erasmo Ramirez,R,R
2022,ramih004,Harold Ramirez,R,R
2022,ramij003,Jose Ramirez,B,R
2022,ramin002,Noe Ramirez,R,R
2022,ramiy002,Yohan Ramirez,R,R
2022,ramoh002,Heliot Ramos,R,R
2022,rasmd002,Drew Rasmussen,R,R
2022,ray-r002,Robbie Ray,L,L
2022,realj001,J. T. Realmuto,R,R
2022,reedj005,Jake Reed,R,R
2022,refsr001,Rob Refsnyder,R,R
2022,reids001,Sean Reid-Foley,R,R
2022,reksz001,Zach Reks,L,R
2022,renda001,Anthony Rendon,R,R
2022,renfh001,Hunter Renfroe,R,R
2022,rengl001,Luis Rengifo,B,R
2022,reyed002,Denyi Reyes,R,R
2022,reyef001,Franmil Reyes,R,R
2022,reyeg002,Gerardo Reyes,R,R
2022,reyep001,Pablo Reyes,R,R
2022,reyev001,Victor Reyes,B,R
2022,reynb001,Bryan Reynolds,B,R
2022,reynm003,Matt Reynolds,R,R
2022,richg002,Garrett Richards,R,R
2022,richt001,Trevor Richards,R,R
2022,riddj001,JT Riddle,L,R
2022,rilea001,Austin Riley,R,R
2022,riose001,Edwin Rios,L,R
2022,rivaa001,Alfonso Rivas,L,L
2022,rivee001,Emmanuel Rivera,R,R
2022,rives002,Sebastian Rivero,R,R
2022,rizza001,Anthony Rizzo,L,L
2022,robed002,David Robertson,R,R
2022,robee001,Ethan Roberts,R,R
2022,robek003,Kramer Robertson,R,R
2022,robel002,Luis Robert,R,R
2022,robic003,Chuckie Robinson,R,R
2022,roblh001,Hansel Robles,R,R
2022,roblv001,Victor Robles,R,R
2022,rodgb002,Brendan Rodgers,R,R
2022,rodoc001,Carlos Rodon,L,L
2022,rodrd001,Dereck Rodriguez,R,R
2022,rodre004,Eduardo Rodriguez,L,L
2022,rodre005,Elvin Rodriguez,R,R
2022,rodrj004,Joely Rodriguez,L,L
2022,rodrj007,Julio Rodriguez,R,R
2022,rodrm001,Manuel Rodriguez,R,R
2022,rodry002,Yerry Rodriguez,R,R
2022,rogej003,Josh Rogers,L,L
2022,roget001,Taylor Rogers,L,L
2022,roget002,Tyler Rogers,R,R
2022,roget003,Trevor Rogers,L,L
2022,rojaj001,Josh Rojas,L,R
2022,rojaj002,Jose Rojas,L,R
2022,rojam002,Miguel Rojas,R,R
2022,romaj004,Jordan Romano,R,R
2022,romej002,JoJo Romero,L,L
2022,romej003,Jhon Romero,R,R
2022,romet001,Tommy Romero,R,R
2022,romia002,Austin Romine,R,R
2022,romos001,Sergio Romo,R,R
2022,ronda001,Angel Rondon,R,R
2022,rookb001,Brent Rooker,R,R
2022,rosaa003,Amed Rosario,R,R
2022,rosae001,Eddie Rosario,L,R
2022,rosae002,Eguy Rosario,R,R
2022,rosek001,Kenny Rosenberg,L,L
2022,rossb001,Bubby Rossman,B,R
2022,ruckm001,Michael Rucker,R,R
2022,ruf-d001,Darin Ruf,R,R
2022,ruize001,Esteury Ruiz,R,R
2022,ruizj001,Jose Ruiz,R,R
2022,ruizk001,Keibert Ruiz,B,R
2022,ruizn001,Norge Ruiz,R,R
2022,rutsa001,Adley Rutschman,B,R
2022,ryanj002,Joe Ryan,R,R
2022,ryu-h001,Hyun Jin Ryu,R,L
2022,sadzc001,Connor Sadzeck,R,R
2022,salec001,Chris Sale,L,L
2022,sampa001,Adrian Sampson,R,R
2022,sanca004,Anibal Sanchez,R,R
2022,sanca006,Aaron Sanchez,R,R
2022,sancc001,Yolmer Sanchez,B,R
2022,sancc002,Cristopher Sanchez,L,L
2022,sancg002,Gary Sanchez,R,R
2022,sancj003,Jesus Sanchez,L,R
2022,sancm001,Miguel Sanchez,R,R
2022,sandc001,Cole Sands,R,R
2022,sandd004,Donny Sands,R,R
2022,sandn001,Nick Sandlin,R,R
2022,sandp002,Patrick Sandoval,L,L
2022,sandp003,Phoenix Sanders,R,R
2022,sanmr001,Reiver Sanmartin,L,L
2022,sanom001,Miguel Sano,R,R
2022,santa003,Anthony Santander,B,R
2022,santc002,Carlos Santana,B,R
2022,santd003,Dennis Santana,R,R
2022,santg001,Gregory Santos,R,R
2022,santt001,Tony Santillan,R,R
2022,sauct001,Tayler Saucedo,L,L
2022,sawah001,Hirokazu Sawamura,R,R
2022,sborj002,Josh Sborz,R,R
2022,schem001,Max Scherzer,R,R
2022,schmc002,Clarke Schmidt,R,R
2022,schoj001,Jonathan Schoop,R,R
2022,schrj001,John Schreiber,R,R
2022,schrm001,Max Schrock,L,R
2022,schwf001,Frank Schwindel,R,R
2022,schwk001,Kyle Schwarber,L,R
2022,scott003,Tanner Scott,R,L
2022,scott004,Tayler Scott,R,R
2022,seabc001,Connor Seabold,R,R
2022,seagc001,Corey Seager,L,R
2022,searj001,JP Sears,R,L
2022,sedlc001,Cody Sedlock,R,R
2022,seguj002,Jean Segura,R,R
2022,selms001,Sam Selman,R,L
2022,semim001,Marcus Semien,R,R
2022,senza001,Antonio Senzatela,R,R
2022,senzn001,Nick Senzel,R,R
2022,servb001,Brian Serven,R,R
2022,sevea002,Anderson Severino,L,L
2022,sevel001,Luis Severino,R,R
2022,sevep001,Pedro Severino,R,R
2022,sewap001,Paul Sewald,R,R
2022,shawb001,Bryan Shaw,B,R
2022,shawt001,Travis Shaw,L,R
2022,sheeg001,Gavin Sheets,L,L
2022,shefj001,Justus Sheffield,L,L
2022,shefj002,Jordan Sheffield,R,R
2022,shorz001,Zack Short,R,R
2022,shrec001,Chasen Shreve,L,L
2022,sianm001,Mike Siani,L,L
2022,sierm002,Magneuris Sierra,L,L
2022,silsc001,Chase Silseth,R,R
2022,simma001,Andrelton Simmons,R,R
2022,simsl001,Lucas Sims,R,R
2022,singb001,Brady Singer,R,R
2022,sirij001,Jose Siri,R,R
2022,skubt001,Tarik Skubal,R,L
2022,slata001,Austin Slater,R,R
2022,smale001,Ethan Small,L,L
2022,smeld001,Devin Smeltzer,R,L
2022,smitc006,Caleb Smith,R,L
2022,smitc007,Chad Smith,R,R
2022,smitc008,Canaan Smith-Njigba,L,R
2022,smitd008,Dominic Smith,L,L
2022,smitd009,Drew Smith,R,R
2022,smitj002,Joe Smith,R,R
2022,smitj007,Josh Smith,L,R
2022,smitk003,Kevin Smith,R,R
2022,smitp002,Pavin Smith,L,L
2022,smitw002,Will Smith,R,L
2022,smitw003,Will Smith,R,R
2022,smyld001,Drew Smyly,L,L
2022,sneak001,Kirby Snead,L,L
2022,snelb001,Blake Snell,L,L
2022,snidc001,Collin Snider,R,R
2022,snydn001,Nicklaus Snyder,R,R
2022,solad001,Donovan Solano,R,R
2022,solan001,Nick Solak,R,R
2022,solej001,Jorge Soler,R,R
2022,soloj001,Jared Solomon,R,R
2022,sosae001,Edmundo Sosa,R,R
2022,sosal001,Lenyn Sosa,R,R
2022,sotog003,Gregory Soto,L,L
2022,sotoj001,Juan Soto,L,L
2022,sotol001,Livan Soto,L,R
2022,sousb001,Bennett Sousa,L,L
2022,souzs001,Steven Souza,R,R
2022,spanc001,Cory Spangenberg,L,R
2022,speig001,Gabe Speier,L,L
2022,sprig001,George Springer,R,R
2022,sprij001,Jeffrey Springs,L,L
2022,stalj001,Jacob Stallings,R,R
2022,stamc001,Craig Stammen,R,R
2022,stanm004,Giancarlo Stanton,R,R
2022,stanr002,Ryne Stanek,R,R
2022,stasc001,Cody Stashak,R,R
2022,stasm001,Max Stassi,R,R
2022,stauj001,Josh Staumont,R,R
2022,stecd001,Drew Steckenrider,R,R
2022,steej002,Justin Steele,L,L
2022,stees001,Spencer Steer,R,R
2022,stefm001,Michael Stefanic,R,R
2022,stepj002,Jackson Stephens,R,R
2022,stepr002,Robert Stephenson,R,R
2022,stept001,Tyler Stephenson,R,R
2022,stept002,Trevor Stephan,R,R
2022,stevc001,Cal Stevenson,L,L
2022,stewd002,DJ Stewart,L,R
2022,stjol001,Locke St. John,L,L
2022,stort001,Trevor Story,R,R
2022,stotb001,Bryson Stott,L,R
2022,stoue001,Eric Stout,L,L
2022,stowk001,Kyle Stowers,L,L
2022,strac001,Chris Stratton,R,R
2022,stram001,Matt Strahm,R,L
2022,stram002,Myles Straw,R,R
2022,stras001,Stephen Strasburg,R,R
2022,strih001,Hunter Strickland,R,R
2022,strir001,Ross Stripling,R,R
2022,stris002,Spencer Strider,R,R
2022,strom001,Marcus Stroman,R,R
2022,strzp001,Peter Strzelecki,R,R
2022,stubg001,Garrett Stubbs,L,R
2022,suare001,Eugenio Suarez,R,R
2022,suarj001,Jose Suarez,L,L
2022,suarr001,Ranger Suarez,L,L
2022,suarr002,Robert Suarez,R,R
2022,sulsb001,Beau Sulser,R,R
2022,sulsc001,Cole Sulser,R,R
2022,suteb001,Brent Suter,L,L
2022,suwij001,Jack Suwinski,L,L
2022,suzuk001,Kurt Suzuki,R,R
2022,suzus001,Seiya Suzuki,R,R
2022,swagt001,Travis Swaggerty,L,L
2022,swand001,Dansby Swanson,R,R
2022,swane001,Erik Swanson,R,R
2022,swarm001,Matt Swarmer,R,R
2022,syndn001,Noah Syndergaard,L,R
2022,szapt001,Thomas Szapucki,R,L
2022,tailj001,Jameson Taillon,R,R
2022,tapid001,Domingo Tapia,R,R
2022,tapir001,Raimel Tapia,L,L
2022,tarnf001,Freddy Tarnok,R,R
2022,tated001,Dillon Tate,R,R
2022,tavel001,Leody Taveras,B,R
2022,taylb004,Blake Taylor,L,L
2022,taylc001,Chris Taylor,R,R
2022,taylm002,Michael Taylor,R,R
2022,taylt002,Tyrone Taylor,R,R
2022,tellr001,Rowdy Tellez,L,L
2022,teper001,Ryan Tepera,R,R
2022,tetrj001,Jackson Tetreault,R,R
2022,thaim001,Matt Thaiss,L,R
2022,thiec001,Caleb Thielbar,R,L
2022,thoma004,Alek Thomas,L,L
2022,thomb003,Bubba Thompson,R,R
2022,thomc003,Cody Thomas,L,R
2022,thomd004,Dillon Thomas,L,L
2022,thomk002,Keegan Thompson,R,R
2022,thoml002,Lane Thomas,R,R
2022,thomm005,Mason Thompson,R,R
2022,thomr007,Ryan Thompson,R,R
2022,thomt002,Trayce Thompson,R,R
2022,thomz001,Zach Thompson,R,R
2022,thomz002,Zack Thompson,L,L
2022,thort001,Tyler Thornburg,R,R
2022,thort002,Trent Thornton,R,R
2022,tinoj001,Jesus Tinoco,R,R
2022,toglm001,Michael Toglia,B,L
2022,tom-k001,Ka'ai Tom,L,R
2022,topaj001,Justin Topa,R,R
2022,torks001,Spencer Torkelson,R,R
2022,toroa001,Abraham Toro,B,R
2022,torrg001,Gleyber Torres,R,R
2022,torrl001,Luis Torrens,R,R
2022,toust001,Touki Toussaint,R,R
2022,tovae001,Ezequiel Tovar,R,R
2022,tramt001,Taylor Trammell,L,L
2022,treib001,Blake Treinen,R,R
2022,treja001,Alan Trejo,R,R
2022,trevj001,Jose Trevino,R,R
2022,trivl001,Lou Trivino,R,R
2022,tromc001,Chadwick Tromp,R,R
2022,troum001,Mike Trout,R,R
2022,tsuty001,Yoshi Tsutsugo,L,R
2022,tuckc001,Cole Tucker,B,R
2022,tuckk001,Kyle Tucker,L,R
2022,tullt001,Tanner Tully,L,L
2022,turnj001,Justin Turner,R,R
2022,turnt001,Trea Turner,R,R
2022,tylek001,Kyle Tyler,R,R
2022,ucete001,Edwin Uceta,R,R
2022,uelme001,Erich Uelmen,R,R
2022,unded001,Duane Underwood,R,R
2022,uptoj001,Justin Upton,R,R
