season,player_id,name,bats,throws
2023,canaa001,Alexander Canario,R,R
2023,candj002,Jeimer Candelario,B,R
2023,canhm001,Mark Canha,R,R
2023,canng001,Griffin Canning,R,R
2023,canoy001,Yennier Cano,R,R
2023,canzd001,Dominic Canzone,L,R
2023,capec001,Conner Capel,L,L
2023,caprv001,Vinny Capra,R,R
2023,caram001,Matt Carasiti,R,R
2023,carav001,Victor Caratini,B,R
2023,carld002,Dylan Carlson,B,L
2023,carld003,Drew Carlton,R,R
2023,carpk001,Kerry Carpenter,L,R
2023,carpm002,Matt Carpenter,L,R
2023,carrc003,Carlos Carrasco,R,R
2023,carrc005,Corbin Carroll,L,L
2023,carte001,Evan Carter,L,R
2023,casac001,Curt Casali,R,R
2023,casat001,Triston Casas,L,R
2023,castd002,Diego Castillo,R,R
2023,castd003,Daniel Castano,L,L
2023,castd004,Diego Castillo,R,R
2023,casth001,Harold Castro,L,R
2023,castj007,Jose Castillo,L,L
2023,castl003,Luis Castillo,R,R
2023,castm002,Miguel Castro,R,R
2023,castm003,Max Castillo,R,R
2023,castn001,Nick Castellanos,R,R
2023,castr006,Rodolfo Castro,B,R
2023,castw003,Willi Castro,B,R
2023,cavej001,Jake Cave,L,L
2023,ceasd001,Dylan Cease,R,R
2023,ceccs001,Slade Cecconi,R,R
2023,cessl001,Luis Cessa,R,R
2023,chafa001,Andrew Chafin,R,L
2023,chany001,Yu Chang,R,R
2023,chapa001,Aroldis Chapman,L,L
2023,chapm001,Matt Chapman,R,R
2023,charj001,J. T. Chargois,B,R
2023,chavj001,Jesse Chavez,R,R
2023,chavm001,Michael Chavis,R,R
2023,chiry001,Yonny Chirinos,R,R
2023,chisj001,Jazz Chisholm,L,R
2023,choij001,Ji Man Choi,L,R
2023,cimba001,Adam Cimber,R,R
2023,cisnj001,Jose Cisnero,R,R
2023,civaa001,Aaron Civale,R,R
2023,clart003,Taylor Clarke,R,R
2023,clase001,Emmanuel Clase,R,R
2023,claua001,Alex Claudio,L,L
2023,cleag001,Garrett Cleavinger,R,L
2023,cleme002,Ernie Clement,R,R
2023,clemk001,Kody Clemens,L,R
2023,clevm001,Mike Clevinger,R,R
2023,cobba001,Alex Cobb,R,R
2023,colao001,Oscar Colas,L,L
2023,coled003,Dylan Coleman,R,R
2023,coleg001,Gerrit Cole,R,R
2023,collz001,Zack Collins,L,R
2023,coloa001,Alex Colome,R,R
2023,confm001,Michael Conforto,L,R
2023,contr001,Roansy Contreras,R,R
2023,contw001,Willson Contreras,R,R
2023,contw002,William Contreras,R,R
2023,coons001,Sam Coonrod,R,R
2023,coopg002,Garrett Cooper,R,R
2023,corbp001,Patrick Corbin,L,L
2023,cordf003,Franchy Cordero,L,R
2023,cordj001,Jimmy Cordero,R,R
2023,corrc001,Carlos Correa,R,R
2023,cortn001,Nestor Cortes,R,L
2023,cosgt001,Tom Cosgrove,L,L
2023,could001,Danny Coulombe,L,L
2023,cousj001,Jake Cousins,R,R
2023,coved001,Dylan Covey,R,R
2023,cowsc001,Colton Cowser,L,R
2023,cox-a001,Austin Cox,L,L
2023,crawb001,Brandon Crawford,L,R
2023,crawj002,J. P. Crawford,L,R
2023,crawk001,Kutter Crawford,R,R
2023,crisc002,Cooper Criswell,R,R
2023,crisn001,Nabil Crismatt,R,R
2023,crocg001,Garrett Crochet,L,L
2023,cronc002,C. J. Cron,R,R
2023,crond001,Declan Cronin,R,R
2023,cronj001,Jake Cronenworth,L,R
2023,cropt001,Tyler Cropley,R,R
2023,crowp001,Pete Crow-Armstrong,L,L
2023,croww001,Wil Crowe,R,R
2023,cruzf002,Fernando Cruz,B,R
2023,cruzn002,Nelson Cruz,R,R
2023,cruzo001,Oneil Cruz,L,R
2023,cruzs001,Steven Cruz,R,R
2023,cuasj001,Jose Cuas,R,R
2023,cuetj001,Johnny Cueto,R,R
2023,culbc001,Charlie Culberson,R,R
2023,currx001,Xzavion Curry,R,R
2023,curtj003,John Curtiss,R,R
2023,cyr-t001,Tyler Cyr,R,R
2023,dahld001,David Dahl,L,R
2023,dalbb001,Bobby Dalbec,R,R
2023,danid001,Davis Daniel,R,R
2023,dannh001,Hagen Danner,R,R
2023,darnt001,Travis d'Arnaud,R,R
2023,darvy001,Yu Darvish,R,R
2023,davih001,Henry Davis,R,R
2023,davij006,J. D. Davis,R,R
2023,davij007,Jonathan Davis,R,R
2023,davin001,Noah Davis,R,R
2023,davit005,Tucker Davidson,L,L
2023,daviz001,Zach Davies,R,R
2023,dazay001,Yonathan Daza,R,R
2023,degrj001,Jacob deGrom,L,R
2023,dejee001,Enmanuel De Jesus,L,L
2023,dejoc001,Chase De Jong,L,R
2023,dejop001,Paul DeJong,R,R
2023,delab001,Bryan De La Cruz,R,R
2023,delae003,Elly De La Cruz,B,R
2023,delaj004,Jason Delay,R,R
2023,delej003,Jose De Leon,R,R
2023,deloe001,Enyel De Los Santos,R,R
2023,deloy001,Yerry De Los Santos,R,R
2023,deluj001,Jonny Deluca,R,R
2023,dermm001,Matt Dermody,R,L
2023,desca001,Anthony DeSclafani,R,R
2023,detmr001,Reid Detmers,L,L
2023,devec001,Chris Devenski,R,R
2023,dever001,Rafael Devers,L,R
2023,diaza003,Aledmys Diaz,R,R
2023,diaza004,Alexis Diaz,R,R
2023,diaze005,Elias Diaz,R,R
2023,diazi001,Isan Diaz,L,R
2023,diazj007,Jhonathan Diaz,L,L
2023,diazj008,Jordan Diaz,R,R
2023,diazm004,Miguel Diaz,R,R
2023,diazy001,Yandy Diaz,R,R
2023,diazy004,Yainer Diaz,R,R
2023,dickc002,Corey Dickerson,L,R
2023,diekj001,Jake Diekman,R,L
2023,dixob001,Brandon Dixon,R,R
2023,doddd001,Dylan Dodd,L,L
2023,domij003,Jasson Dominguez,B,R
2023,domis001,Seranthony Dominguez,R,R
2023,donaj001,Josh Donaldson,R,R
2023,donob001,Brendan Donovan,L,R
2023,dovac001,Camilo Doval,R,R
2023,downj001,Jeter Downs,R,R
2023,doylb001,Brenton Doyle,R,R
2023,doylt001,Tommy Doyle,R,R
2023,dozih001,Hunter Dozier,R,R
2023,drurb001,Brandon Drury,R,R
2023,duard001,Daniel Duarte,R,R
2023,dubis001,Shawn Dubin,R,R
2023,dubom001,Mauricio Dubon,R,R
2023,duffm002,Matt Duffy,R,R
2023,dufft001,Tyler Duffey,R,R
2023,dunnd001,Dane Dunning,R,R
2023,durae002,Ezequiel Duran,R,R
2023,duraj001,Jarren Duran,L,R
2023,duraj002,Jhoan Duran,R,R
2023,duvaa001,Adam Duvall,R,R
2023,eaton001,Nate Eaton,R,R
2023,edenc001,Cam Eden,R,R
2023,edmat001,Tommy Edman,B,R
2023,edwac001,Carl Edwards,R,R
2023,edwax001,Xavier Edwards,B,R
2023,efliz001,Zach Eflin,R,R
2023,eldeb001,Bryce Elder,R,R
2023,ellid002,Drew Ellis,R,R
2023,encac001,Christian Encarnacion-Strand,R,R
2023,engea001,Adam Engel,R,R
2023,englm001,Mason Englert,B,R
2023,eovan001,Nathan Eovaldi,R,R
2023,ercel001,Lucas Erceg,L,R
2023,escoe001,Eduardo Escobar,B,R
2023,espaj001,Jose Espada,R,R
2023,espip001,Paolo Espino,R,R
2023,espis001,Santiago Espinal,R,R
2023,estec001,Carlos Estevez,R,R
2023,estej001,Joey Estes,R,R
2023,estrj002,Jeremiah Estrada,B,R
2023,estrt001,Thairo Estrada,R,R
2023,faeda001,Alex Faedo,R,R
2023,fairp001,Pete Fairbanks,R,R
2023,fairs001,Stuart Fairchild,R,R
2023,faltb001,Bailey Falter,R,L
2023,famij001,Jeurys Familia,R,R
2023,farij001,Jake Faria,R,R
2023,farmb001,Buck Farmer,L,R
2023,farmk001,Kyle Farmer,R,R
2023,faucc001,Calvin Faucher,R,R
2023,felia001,Angel Felipe,R,R
2023,feltr001,Ryan Feltner,R,R
2023,fergc001,Caleb Ferguson,R,L
2023,fermf002,Freddy Fermin,R,R
2023,fermj001,Jose Fermin,R,R
2023,ferrj002,Jose Ferrer,L,L
2023,festm001,Matt Festa,R,R
2023,finnk001,Kyle Finnegan,R,R
2023,fitzt001,Tyler Fitzgerald,R,R
2023,flahj002,Jack Flaherty,R,R
2023,flemj001,Josh Fleming,L,L
2023,fletd002,David Fletcher,R,R
2023,fletd003,Dominic Fletcher,L,L
2023,flexc001,Chris Flexen,R,R
2023,flord002,Dylan Floro,L,R
2023,flore001,Estevan Florial,L,R
2023,florw001,Wilmer Flores,R,R
2023,folej001,Jason Foley,R,R
2023,fordm002,Mike Ford,L,R
2023,fortn001,Nick Fortes,R,R
2023,fralj001,Jake Fraley,L,L
2023,franb002,Bowden Francis,R,R
2023,franj006,J. P. France,R,R
2023,frant002,Ty France,R,R
2023,franw002,Wander Franco,B,R
2023,fraza001,Adam Frazier,L,R
2023,frazc001,Clint Frazier,R,R
2023,freef001,Freddie Freeman,L,R
2023,freek001,Kyle Freeland,L,L
2023,freet001,Tyler Freeman,R,R
2023,frels001,Sal Frelick,L,R
2023,frial001,Luis Frias,R,R
2023,friem001,Max Fried,L,L
2023,friet001,TJ Friedl,L,L
2023,fry-d001,David Fry,R,R
2023,fujis001,Shintaro Fujinami,R,R
2023,fulmc001,Carson Fulmer,R,R
2023,fulmm001,Michael Fulmer,R,R
2023,fundk001,Kody Funderburk,L,L
2023,gaddh001,Hunter Gaddis,R,R
2023,gagem001,Matt Gage,L,L
2023,gallc001,Cam Gallagher,R,R
2023,gallg001,Giovanny Gallegos,R,R
2023,gallj002,Joey Gallo,L,R
2023,gallz001,Zac Gallen,R,R
2023,gameb001,Ben Gamel,L,L
2023,garca003,Avisail Garcia,R,R
2023,garca005,Adolis Garcia,R,R
2023,garcd003,Deivi Garcia,R,R
2023,garcj007,Jose Barrero,R,R
2023,garcl005,Luis Garcia,R,R
2023,garcl006,Luis Garcia,L,R
2023,garcl007,Luis Garcia,R,R
2023,garcm003,Maikel Garcia,R,R
2023,garcr006,Rico Garcia,R,R
2023,garcr008,Robert Garcia,R,L
2023,garcy001,Yimi Garcia,R,R
2023,garlk001,Kyle Garlick,R,R
2023,garra001,Amir Garrett,R,L
2023,garrb001,Braxton Garrett,R,L
2023,garrr001,Reed Garrett,R,R
2023,garrs003,Stone Garrett,R,R
2023,garvm001,Mitch Garver,R,R
2023,garzj001,Justin Garza,R,R
2023,gausk001,Kevin Gausman,L,R
2023,geloz001,Zack Gelof,R,R
2023,germd001,Domingo German,R,R
2023,gibai001,Ian Gibaut,R,R
2023,gibsk002,Kyle Gibson,R,R
2023,gilbl002,Logan Gilbert,R,R
2023,gilbt001,Tyler Gilbert,L,L
2023,gilll001,Logan Gillaspie,R,R
2023,gimea001,Andres Gimenez,L,R
2023,ginkk001,Kevin Ginkel,L,R
2023,gioll001,Lucas Giolito,R,R
2023,gipss001,Sawyer Gipson-Long,R,R
2023,givem001,Mychal Givens,R,R
2023,glast001,Tyler Glasnow,L,R
2023,goldp001,Paul Goldschmidt,R,R
2023,gomba001,Austin Gomber,L,L
2023,gomey001,Yan Gomes,R,R
2023,gomey002,Yoendrys Gomez,R,R
2023,gonst001,Tony Gonsolin,R,R
2023,gonzc002,Chi Chi Gonzalez,R,R
2023,gonzm005,Marco Gonzales,L,L
2023,gonzn001,Nick Gonzales,R,R
2023,gonzo001,Oscar Gonzalez,R,R
2023,gonzr003,Romy Gonzalez,R,R
2023,gonzv001,Victor Gonzalez,L,L
2023,goodh001,Hunter Goodman,R,R
2023,gordn001,Nick Gordon,L,R
2023,gorem001,MacKenzie Gore,L,L
2023,gormn001,Nolan Gorman,L,R
2023,gottt001,Trevor Gott,R,R
2023,grany001,Yasmani Grandal,B,R
2023,gratb002,Brusdar Graterol,R,R
2023,gravk001,Kendall Graveman,R,R
2023,grayj003,Jon Gray,R,R
2023,grayj004,Josiah Gray,R,R
2023,grays001,Sonny Gray,R,R
2023,grayt001,Tristan Gray,L,R
2023,greec003,Chad Green,L,R
2023,greeh001,Hunter Greene,R,R
2023,greer003,Riley Greene,L,L
2023,grees005,Shane Greene,R,R
2023,greiz001,Zack Greinke,R,R
2023,gricr001,Randal Grichuk,R,R
2023,grist001,Trent Grisham,L,L
2023,grisv001,Vaughn Grissom,R,R
2023,grosr001,Robbie Grossman,B,L
2023,grovm001,Michael Grove,R,R
2023,guerj004,Javy Guerra,L,R
2023,guerv002,Vladimir Guerrero,R,R
2023,guill001,Luis Guillorme,L,R
2023,gurrl001,Lourdes Gurriel,R,R
2023,gurry001,Yuli Gurriel,R,R
2023,guthd001,Dalton Guthrie,R,R
2023,haase001,Eric Haase,R,R
2023,hadej001,Josh Hader,L,L
2023,haggs001,Sam Haggerty,B,R
2023,halld003,Darick Hall,L,R
2023,halld004,DL Hall,L,L
2023,hamib001,Billy Hamilton,B,R
2023,hamic001,Caleb Hamilton,R,R
2023,hamid002,David Hamilton,L,R
2023,hamii001,Ian Hamilton,R,R
2023,hampg001,Garrett Hampson,R,R
2023,hance001,Emerson Hancock,R,R
2023,handb001,Brad Hand,L,L
2023,hanib001,Brenan Hanifee,R,R
2023,hanim001,Mitch Haniger,R,R
2023,happi001,Ian Happ,B,R
2023,harpb003,Bryce Harper,L,R
2023,harrh001,Hobie Harris,R,R
2023,harrh002,Hogan Harris,R,L
2023,harrj002,Josh Harrison,R,R
2023,harrk001,Kyle Harrison,R,L
2023,harrm004,Michael Harris,L,L
2023,hartg001,Geoff Hartlieb,R,R
2023,hartg002,Grant Hartwig,R,R
2023,harvh001,Hunter Harvey,R,R
2023,hasea001,Adam Haseley,L,L
2023,hatct001,Thomas Hatch,R,R
2023,hayek001,Ke'Bryan Hayes,R,R
2023,haysa001,Austin Hays,R,R
2023,headb001,Brent Headrick,L,L
2023,heana001,Andrew Heaney,L,L
2023,heart001,Taylor Hearn,L,L
2023,heasj001,Jonathan Heasley,R,R
2023,hedga001,Austin Hedges,R,R
2023,heimj001,Jonah Heim,B,R
2023,heint001,Tyler Heineman,B,R
2023,hellb001,Ben Heller,R,R
2023,helsr001,Ryan Helsley,R,R
2023,hembh001,Heath Hembree,R,R
2023,hendg002,Gunnar Henderson,L,R
2023,hendk001,Kyle Hendricks,R,R
2023,hendl001,Liam Hendriks,R,R
2023,henrt001,Tommy Henry,L,L
2023,hensd002,David Hensley,R,R
2023,hents001,Sam Hentges,L,L
2023,hergj001,Jimmy Herget,R,R
2023,hergk001,Kevin Herget,L,R
2023,hernc006,Carlos Hernandez,R,R
2023,hernd005,Daysbel Hernandez,R,R
2023,herne001,Enrique Hernandez,R,R
2023,hernj004,Jonathan Hernandez,R,R
2023,hernj005,Jose Hernandez,L,L
2023,hernn001,Nick Hernandez,R,R
2023,hernt002,Teoscar Hernandez,R,R
2023,herny003,Yonny Hernandez,B,R
2023,herri001,Ivan Herrera,R,R
2023,herrj003,Jose Herrera,B,R
2023,herrt002,Tim Herrin,L,L
2023,heywj001,Jason Heyward,L,L
2023,hicka001,Aaron Hicks,B,R
2023,hickj002,Jordan Hicks,R,R
2023,higak001,Kyle Higashioka,R,R
2023,hilld002,Derek Hill,R,R
2023,hillg002,Garrett Hill,R,R
2023,hillr001,Rich Hill,L,L
2023,hills005,Sam Hilliard,L,L
2023,hillt002,Tim Hill,R,L
2023,hjels001,Sean Hjelle,R,R
2023,hoeib001,Bryan Hoeing,R,R
2023,hoern001,Nico Hoerner,R,R
2023,hoffj003,Jeff Hoffman,R,R
2023,holdc001,Colin Holderman,R,R
2023,hollg002,Gavin Hollowell,R,R
2023,holmc001,Clay Holmes,R,R
2023,holtt002,Tyler Holton,L,L
2023,honeb001,Brent Honeywell,R,R
2023,hopkt001,TJ Hopkins,R,R
2023,horws001,Spencer Horwitz,L,R
2023,hosme001,Eric Hosmer,L,L
2023,houct001,Tanner Houck,R,R
2023,housa001,Adrian Houser,R,R
2023,howas003,Spencer Howard,R,R
2023,hudsb001,Bryan Hudson,L,L
2023,hudsd001,Daniel Hudson,R,R
2023,hudsd002,Dakota Hudson,R,R
2023,huffs001,Sam Huff,R,R
2023,hughb002,Brandon Hughes,B,L
2023,hummc001,Cooper Hummel,B,R
2023,huntt002,Tommy Hunter,R,R
2023,hurtk001,Kyle Hurt,R,R
2023,ibana001,Andy Ibanez,R,R
2023,igler001,Raisel Iglesias,R,R
2023,indij001,Jonathan India,R,R
2023,ingrk001,Kolton Ingram,L,L
2023,irvic001,Cole Irvin,L,L
2023,irvij001,Jake Irvin,R,R
2023,isbek001,Kyle Isbel,L,R
2023,jacka003,Andre Jackson,R,R
2023,jackj001,Jay Jackson,R,R
2023,jackl001,Luke Jackson,R,R
2023,jackz002,Zach Jackson,R,R
2023,jacoa001,Alek Jacob,L,R
2023,jacqj001,Joe Jacques,L,L
2023,jamed003,Drey Jameson,R,R
2023,jankt001,Travis Jankowski,L,R
2023,jansd001,Danny Jansen,R,R
2023,jansk001,Kenley Jansen,B,R
2023,jarvb001,Bryce Jarvis,L,R
2023,javic001,Cristian Javier,R,R
2023,jax-g001,Griffin Jax,R,R
2023,jeffr002,Ryan Jeffers,R,R
2023,jimed002,Dany Jimenez,R,R
2023,jimee001,Eloy Jimenez,R,R
2023,jimej003,Joe Jimenez,R,R
2023,joe-c001,Connor Joe,R,R
2023,johnb005,Bryce Johnson,B,R
2023,johnp001,Pierce Johnson,R,R
2023,jonej007,Jahmai Jones,R,R
2023,jonen002,Nolan Jones,L,R
2023,joycb001,Ben Joyce,R,R
2023,judga001,Aaron Judge,R,R
2023,julie001,Edouard Julien,L,R
2023,julkc001,Corey Julks,R,R
2023,jungj001,Josh Jung,R,R
2023,junij001,Jakob Junis,R,R
2023,junkj001,Janson Junk,R,R
2023,juste001,Evan Justice,L,L
2023,kahnt001,Tommy Kahnle,R,R
2023,kaisc001,Connor Kaiser,R,R
2023,kaprj001,James Kaprielian,R,R
2023,karcr001,Ricky Karcher,R,R
2023,karij001,James Karinchak,R,R
2023,kaufk001,Karl Kauffmann,R,R
2023,kay-a001,Anthony Kay,L,L
2023,kelej001,Jarred Kelenic,L,L
2023,kellb003,Brad Keller,R,R
2023,kellc002,Carson Kelly,R,R
2023,kellj001,Joe Kelly,R,R
2023,kellk004,Kevin Kelly,R,R
2023,kellm002,Merrill Kelly,R,R
2023,kellm003,Mitch Keller,R,R
2023,kellm004,Michael Kelly,R,R
2023,kellt002,Trevor Kelley,R,R
2023,kellz001,Zack Kelly,R,R
2023,kempt001,Tony Kemp,L,R
2023,kennb001,Brett Kennedy,R,R
2023,kennb002,Buddy Kennedy,R,R
2023,kenni001,Ian Kennedy,R,R
2023,keplm001,Max Kepler,L,L
2023,kerko001,Orion Kerkering,R,R
2023,kerrr001,Ray Kerr,L,L
2023,kersc001,Clayton Kershaw,L,L
2023,kessg001,Grae Kessinger,R,R
2023,keucd001,Dallas Keuchel,L,L
2023,kiebc001,Carter Kieboom,R,R
2023,kierk001,Kevin Kiermaier,L,R
2023,kikuy001,Yusei Kikuchi,L,L
2023,kilic001,Caleb Kilian,R,R
2023,kim-h002,Ha-Seong Kim,R,R
2023,kimbc001,Craig Kimbrel,R,R
2023,kinei001,Isiah Kiner-Falefa,R,R
2023,kingj002,John King,L,L
2023,kingm002,Mike King,R,R
2023,kinlt001,Tyler Kinley,R,R
2023,kirbg001,George Kirby,R,R
2023,kiria001,Alex Kirilloff,L,L
2023,kirka001,Alejandro Kirk,R,R
2023,kitta001,Andrew Kittredge,R,R
2023,kjerh001,Heston Kjerstad,L,R
2023,klubc001,Corey Kluber,R,R
