season,player_id,name,bats,throws
2025,ariag002,Gabriel Arias,R,R
2025,arial001,Luarbert Arias,R,R
2025,armss001,Shawn Armstrong,R,R
2025,arozr001,Randy Arozarena,R,R
2025,arral001,Luis Arraez,L,R
2025,arris001,Spencer Arrighetti,R,R
2025,ashba003,Aaron Ashby,R,L
2025,ashcb001,Braxton Ashcraft,L,R
2025,ashcg001,Graham Ashcraft,L,R
2025,assaj001,Javier Assad,R,R
2025,avand001,Drew Avans,L,L
2025,avill002,Luinder Avila,R,R
2025,azocj001,Jose Azocar,R,R
2025,bachl001,Lake Bachar,R,R
2025,bachs001,Sam Bachman,R,R
2025,backk001,Kyle Backhus,L,L
2025,badda001,Akil Baddoo,L,L
2025,badeh001,Harrison Bader,R,R
2025,bae-j001,Ji Hwan Bae,L,R
2025,baezj001,Javier Baez,R,R
2025,bailp001,Patrick Bailey,B,R
2025,bakeb001,Bryan Baker,R,R
2025,bakel001,Luken Baker,R,R
2025,baldb001,Brooks Baldwin,B,R
2025,baldd001,Drake Baldwin,L,R
2025,ballm001,Moises Ballesteros,L,R
2025,banda001,Anthony Banda,L,L
2025,banfw001,Will Banfield,R,R
2025,bankt001,Tanner Banks,R,L
2025,banud001,David Banuelos,R,R
2025,barch001,Hunter Barco,L,L
2025,barga001,Addison Barger,L,R
2025,barls001,Scott Barlow,R,R
2025,barna001,Austin Barnes,R,R
2025,barnj002,Jacob Barnes,R,R
2025,barnm002,Mason Barnett,R,R
2025,barnt001,Tucker Barnhart,L,R
2025,barrj004,Jorge Barrosa,B,L
2025,bartj003,Joey Bart,R,R
2025,basas001,Samuel Basallo,L,R
2025,bassb002,Brady Basso,R,L
2025,bassc001,Chris Bassitt,R,R
2025,batyb001,Brett Baty,L,R
2025,bauej001,Jake Bauers,L,L
2025,bautf001,Felix Bautista,R,R
2025,baz-s001,Shane Baz,R,R
2025,bazae001,Eduard Bazardo,R,R
2025,beavd001,Dylan Beavers,L,R
2025,beckj003,Jordan Beck,R,R
2025,beckt002,Tristan Beck,R,R
2025,bednd001,David Bednar,L,R
2025,beekj001,Jalen Beeks,L,L
2025,beetc001,Clayton Beeter,R,R
2025,bellb002,Brayan Bello,R,R
2025,bellc002,Cody Bellinger,L,L
2025,bellj005,Josh Bell,B,R
2025,bellv001,Valente Bellozo,R,R
2025,benda001,Anthony Bender,R,R
2025,benia002,Andrew Benintendi,L,L
2025,bensw001,Will Benson,L,L
2025,bergr001,Ryan Bergert,R,R
2025,bernb001,Brennan Bernardino,L,L
2025,bernw002,Warming Bernabel,R,R
2025,berrj001,Jose Berrios,R,R
2025,berrs002,Steward Berroa,B,R
2025,bertj001,Jon Berti,R,R
2025,bettm001,Mookie Betts,R,R
2025,bibet001,Tanner Bibee,R,R
2025,bichb001,Bo Bichette,R,R
2025,bidoo001,Osvaldo Bido,R,R
2025,biebs001,Shane Bieber,R,R
2025,biggc002,Cavan Biggio,L,R
2025,biggh001,Hunter Bigge,R,R
2025,birdh001,Hayden Birdsong,R,R
2025,birdj001,Jake Bird,R,R
2025,bives001,Spencer Bivens,R,R
2025,blacm001,Mason Black,R,R
2025,blacp001,Paul Blackburn,R,R
2025,blact003,Tyler Black,L,R
2025,blalb001,Bradley Blalock,R,R
2025,bland001,Dairon Blanco,R,R
2025,blanr001,Ronel Blanco,R,R
2025,bledj001,JJ Bleday,L,L
2025,blews001,Scott Blewett,R,R
2025,blisr001,Ryan Bliss,R,R
2025,bluba001,AJ Blubaugh,R,R
2025,bogax001,Xander Bogaerts,R,R
2025,bohma001,Alec Bohm,R,R
2025,boltc001,Cody Bolton,R,R
2025,boosc001,Cam Booser,L,L
2025,borur001,Ryan Borucki,L,L
2025,boucs001,Sean Bouchard,R,R
2025,bousc001,Caleb Boushley,R,R
2025,bowdb001,Ben Bowden,L,L
2025,bowlj001,Jonathan Bowlan,R,R
2025,bowmm001,Matthew Bowman,R,R
2025,boydm001,Matt Boyd,L,L
2025,boylj001,Joe Boyle,R,R
2025,bradk001,Kyle Bradish,R,R
2025,bradt002,Taj Bradley,R,R
2025,branr002,Rob Brantly,L,R
2025,brasm001,Matt Brash,R,R
2025,brasr001,Ryan Brasier,R,R
2025,brazh001,Huascar Brazoban,R,R
2025,brebj001,John Brebbia,L,R
2025,brega001,Alex Bregman,R,R
2025,brenw002,Will Brennan,L,L
2025,bridj001,Jonah Bride,R,R
2025,brieb001,Beau Brieske,R,R
2025,brigj002,Jeff Brigham,R,R
2025,brogc001,Connor Brogdon,R,R
2025,broot002,Trenton Brooks,L,L
2025,browb006,Ben Brown,R,R
2025,browh001,Hunter Brown,R,R
2025,browm007,McCade Brown,R,R
2025,brows003,Seth Brown,L,L
2025,brubj001,JT Brubaker,R,R
2025,bruij001,Justin Bruihl,L,L
2025,brujv001,Vidal Brujan,B,R
2025,bryak001,Kris Bryant,R,R
2025,brzyz001,Zach Brzykcy,R,R
2025,bubik001,Kris Bubic,L,L
2025,buehw001,Walker Buehler,R,R
2025,bumma001,Aaron Bummer,L,L
2025,burdn001,Nick Burdi,R,R
2025,burgj001,Jake Burger,R,R
2025,burgj002,Juan Burgos,R,R
2025,burkb001,Brock Burke,L,L
2025,burks001,Sean Burke,R,R
2025,burla001,Alec Burleson,L,L
2025,burnc002,Corbin Burnes,R,R
2025,burnc003,Chase Burns,R,R
2025,burrm001,Mike Burrows,R,R
2025,burrr002,Ryan Burr,R,R
2025,buscm003,Michael Busch,L,R
2025,butll001,Lawrence Butler,L,R
2025,buttj001,Jose Butto,R,R
2025,buxtb001,Byron Buxton,R,R
2025,cabaj001,Jose Caballero,R,R
2025,cabre003,Edward Cabrera,R,R
2025,cabrg001,Genesis Cabrera,L,L
2025,cabro002,Oswaldo Cabrera,B,R
2025,caglj001,Jac Caglianone,L,L
2025,caiso001,Owen Caissie,L,R
2025,calla002,Alex Call,R,R
2025,callt001,Tyler Callihan,L,R
2025,camed001,Daz Cameron,R,R
2025,camen001,Noah Cameron,L,L
2025,camij001,Junior Caminero,R,R
2025,campg001,Gustavo Campero,B,R
2025,campi001,Isaiah Campbell,R,R
2025,campk002,Kristian Campbell,R,R
2025,campl002,Luis Campusano,R,R
2025,canaa001,Alexander Canario,R,R
2025,candj002,Jeimer Candelario,B,R
2025,canhm001,Mark Canha,R,R
2025,canng001,Griffin Canning,R,R
2025,cannj001,Jonathan Cannon,R,R
2025,canoy001,Yennier Cano,R,R
2025,cantj002,Joey Cantillo,L,L
2025,canzd001,Dominic Canzone,L,R
2025,caprv001,Vinny Capra,R,R
2025,carav001,Victor Caratini,B,R
2025,carld002,Dylan Carlson,B,L
2025,carpk001,Kerry Carpenter,L,R
2025,carra002,Alex Carrillo,R,R
2025,carrc003,Carlos Carrasco,R,R
2025,carrc005,Corbin Carroll,L,L
2025,carte001,Evan Carter,L,R
2025,casat001,Triston Casas,L,R
2025,caspb001,Ben Casparius,R,R
2025,castb003,Blas Castano,R,R
2025,castj007,Jose Castillo,L,L
2025,castl003,Luis Castillo,R,R
2025,castl004,Luis Castillo,R,R
2025,castm002,Miguel Castro,R,R
2025,castn001,Nick Castellanos,R,R
2025,castw003,Willi Castro,B,R
2025,cavac001,Cade Cavalli,R,R
2025,ceasd001,Dylan Cease,R,R
2025,ceccs001,Slade Cecconi,R,R
2025,chafa001,Andrew Chafin,R,L
2025,chanb001,Bubba Chandler,B,R
2025,chapa001,Aroldis Chapman,L,L
2025,chapa002,Andres Chaparro,R,R
2025,chapm001,Matt Chapman,R,R
2025,chavj001,Jesse Chavez,R,R
2025,chent001,Tsung-Che Cheng,L,R
2025,chisj001,Jazz Chisholm,L,R
2025,chiva001,Angel Chivilli,R,R
2025,chouj001,Jackson Chourio,R,R
2025,churm001,Marc Church,R,R
2025,churn001,Nathan Church,L,L
2025,civaa001,Aaron Civale,R,R
2025,clard004,Denzel Clarke,R,R
2025,clart003,Taylor Clarke,R,R
2025,clase001,Emmanuel Clase,R,R
2025,clasj001,Jonatan Clase,B,R
2025,cleag001,Garrett Cleavinger,R,L
2025,cleme002,Ernie Clement,R,R
2025,clemk001,Kody Clemens,L,R
2025,clevm001,Mike Clevinger,R,R
2025,colez001,Zach Cole,L,R
2025,colli001,Isaac Collins,B,R
2025,confm001,Michael Conforto,L,R
2025,conig001,Griffin Conine,L,R
2025,contl001,Luis Contreras,R,R
2025,contr001,Roansy Contreras,R,R
2025,contw001,Willson Contreras,R,R
2025,contw002,William Contreras,R,R
2025,cookb002,Billy Cook,R,R
2025,corbp001,Patrick Corbin,L,L
2025,cornj003,Jose Corniell,R,R
2025,corok001,Kenedy Corona,R,R
2025,corrc001,Carlos Correa,R,R
2025,cortc001,Carlos Cortes,L,B
2025,cortn001,Nestor Cortes,R,L
2025,cosgt001,Tom Cosgrove,L,L
2025,could001,Danny Coulombe,L,L
2025,cowsc001,Colton Cowser,L,R
2025,cox-a001,Austin Cox,L,L
2025,crawj002,J. P. Crawford,L,R
2025,crewd001,Dylan Crews,R,R
2025,crimb001,Blaine Crim,R,R
2025,crisc002,Cooper Criswell,R,R
2025,crisn001,Nabil Crismatt,R,R
2025,crocg001,Garrett Crochet,L,L
2025,cronj001,Jake Cronenworth,L,R
2025,crooj001,Jimmy Crooks,L,R
2025,crowp001,Pete Crow-Armstrong,L,L
2025,cruzf002,Fernando Cruz,B,R
2025,cruzo001,Oneil Cruz,L,R
2025,cruzo002,Omar Cruz,L,L
2025,cruzs001,Steven Cruz,R,R
2025,currx001,Xzavion Curry,R,R
2025,curtj003,John Curtiss,R,R
2025,curvl001,Luis Curvelo,R,R
2025,dalbb001,Bobby Dalbec,R,R
2025,danac001,Caden Dana,L,R
2025,danid001,Davis Daniel,R,R
2025,darnd001,Dugan Darnell,L,R
2025,darnt001,Travis d'Arnaud,R,R
2025,darrm002,Michael Darrell-Hicks,R,R
2025,darvy001,Yu Darvish,R,R
2025,davih001,Henry Davis,R,R
2025,davij006,J. D. Davis,R,R
2025,davil002,Logan Davidson,B,R
2025,davin001,Noah Davis,R,R
2025,deanj001,Justin Dean,R,R
2025,degeb001,Brett de Geus,R,R
2025,degrj001,Jacob deGrom,L,R
2025,dejop001,Paul DeJong,R,R
2025,delab001,Bryan De La Cruz,R,R
2025,delac001,Chase DeLauter,L,L
2025,delae003,Elly De La Cruz,B,R
2025,delca001,Adrian Del Castillo,L,R
2025,delej003,Jose De Leon,R,R
2025,deloe001,Enyel De Los Santos,R,R
2025,deloy001,Yerry De los Santos,R,R
2025,deluj001,Jonny DeLuca,R,R
2025,desca001,Anthony DeSclafani,R,R
2025,detmr001,Reid Detmers,L,L
2025,devac002,Cam Devanney,R,R
2025,devec001,Chris Devenski,R,R
2025,dever001,Rafael Devers,L,R
2025,dezez001,Zach Dezenzo,R,R
2025,diaza004,Alexis Diaz,R,R
2025,diaze005,Elias Diaz,R,R
2025,diaze006,Edwin Diaz,R,R
2025,diazj007,Jhonathan Diaz,L,L
2025,diazy001,Yandy Diaz,R,R
2025,diazy004,Yainer Diaz,R,R
2025,diazy005,Yilber Diaz,R,R
2025,dingd001,Dillon Dingler,R,R
2025,dobbh001,Hunter Dobbins,R,R
2025,dobnr001,Randy Dobnak,R,R
2025,doddd001,Dylan Dodd,L,L
2025,dollc001,Chase Dollander,R,R
2025,domij003,Jasson Dominguez,B,R
2025,domis001,Seranthony Dominguez,R,R
2025,donob001,Brendan Donovan,L,R
2025,dovac001,Camilo Doval,R,R
2025,doylb001,Brenton Doyle,R,R
2025,dreyj001,Jack Dreyer,R,L
2025,dubis001,Shawn Dubin,R,R
2025,dubom001,Mauricio Dubon,R,R
2025,dunnb001,Blake Dunn,R,R
2025,dunnd001,Dane Dunning,R,R
2025,dunno001,Oliver Dunn,L,R
2025,durac001,Carlos Duran,R,R
2025,durae002,Ezequiel Duran,R,R
2025,duraj001,Jarren Duran,L,R
2025,duraj002,Jhoan Duran,R,R
2025,durbc002,Caleb Durbin,R,R
2025,earlc001,Connelly Early,L,L
2025,eaton001,Nate Eaton,R,R
2025,ederj001,Jake Eder,L,L
2025,edmat001,Tommy Edman,B,R
2025,edwac001,Carl Edwards,R,R
2025,edwax001,Xavier Edwards,B,R
2025,effrs001,Scott Effross,R,R
2025,efliz001,Zach Eflin,R,R
2025,eiseb001,Brandon Eisert,L,L
2025,eldeb001,Bryce Elder,R,R
2025,eldrb002,Bryce Eldridge,L,R
2025,elkot001,Tim Elko,R,R
2025,ellaf001,Fraser Ellard,L,L
2025,encac001,Christian Encarnacion-Strand,R,R
2025,encaj002,Jerar Encarnacion,R,R
2025,englm001,Mason Englert,B,R
2025,englt001,Tristin English,R,R
2025,ennsd001,Dietrich Enns,L,L
2025,enrin001,Nic Enright,R,R
2025,eovan001,Nathan Eovaldi,R,R
2025,ercel001,Lucas Erceg,L,R
2025,escaj001,J. C. Escarra,L,R
2025,espaj001,Jose Espada,R,R
2025,espis001,Santiago Espinal,R,R
2025,estec001,Carlos Estevez,R,R
2025,estej001,Joey Estes,R,R
2025,estrj002,Jeremiah Estrada,B,R
2025,estrl002,Lazaro Estrada,R,R
2025,estrt001,Thairo Estrada,R,R
2025,evanl001,Logan Evans,R,R
2025,fairp001,Pete Fairbanks,R,R
2025,fairs001,Stuart Fairchild,R,R
2025,faltb001,Bailey Falter,R,L
2025,farmk001,Kyle Farmer,R,R
2025,farrm001,Mitch Farris,L,L
2025,faucc001,Calvin Faucher,R,R
2025,fedde001,Erick Fedde,R,R
2025,feduh001,Hunter Feduccia,L,R
2025,feltr001,Ryan Feltner,R,R
2025,fergc001,Caleb Ferguson,R,L
2025,fergt001,Tyler Ferguson,R,R
2025,fermf002,Freddy Fermin,R,R
2025,fermj001,Jose Fermin,R,R
2025,fermj002,Jose Fermin,R,R
2025,fernj007,Julian Fernandez,R,R
2025,fernr001,Ryan Fernandez,R,R
2025,ferny001,Yanquiel Fernandez,L,L
2025,ferrj002,Jose Ferrer,L,L
2025,festd001,David Festa,R,R
2025,festm001,Matt Festa,R,R
2025,feyej001,J. P. Feyereisen,R,R
2025,finnk001,Kyle Finnegan,R,R
2025,fishb002,Braydon Fisher,R,R
2025,fittr001,Richard Fitts,R,R
2025,fitzr001,Ryan Fitzgerald,L,R
2025,fitzt001,Tyler Fitzgerald,R,R
2025,flahj002,Jack Flaherty,R,R
2025,fletd003,Dominic Fletcher,L,L
2025,flexc001,Chris Flexen,R,R
2025,florr004,Rafael Flores,R,R
2025,florw001,Wilmer Flores,R,R
2025,fluhm001,Mason Fluharty,R,L
2025,fordh001,Harry Ford,R,R
2025,fortn001,Nick Fortes,R,R
2025,foscj001,Justin Foscue,R,R
2025,fralj001,Jake Fraley,L,L
2025,franb002,Bowden Francis,R,R
2025,franj006,J. P. France,R,R
2025,frant002,Ty France,R,R
2025,fraza001,Adam Frazier,L,R
2025,freea001,Alex Freeland,B,R
2025,freec002,Caleb Freeman,R,R
2025,freec003,Cody Freeman,R,R
2025,freef001,Freddie Freeman,L,R
2025,freek001,Kyle Freeland,L,L
2025,freet001,Tyler Freeman,R,R
2025,frels001,Sal Frelick,L,R
2025,friem001,Max Fried,L,L
2025,friet001,TJ Friedl,L,L
2025,fry-d001,David Fry,R,R
2025,fuend001,Didier Fuentes,R,R
2025,fulfb001,Braxton Fulford,R,R
2025,fulmc001,Carson Fulmer,R,R
2025,fulmm001,Michael Fulmer,R,R
2025,fundk001,Kody Funderburk,L,L
2025,gaddh001,Hunter Gaddis,R,R
2025,gagem001,Matt Gage,L,L
2025,gallz001,Zac Gallen,R,R
2025,garag001,Gerson Garabito,R,R
2025,garca005,Adolis Garcia,R,R
2025,garca006,Aramis Garcia,R,R
2025,garcb002,Brandyn Garcia,L,L
2025,garcj007,Jose Barrero,R,R
2025,garcj008,Jhostynxon Garcia,R,R
2025,garcl005,Luis Garcia,R,R
2025,garcl006,Luis Garcia,L,R
2025,garcl007,Luis Garcia,R,R
2025,garcm003,Maikel Garcia,R,R
2025,garcr006,Rico Garcia,R,R
2025,garcr008,Robert Garcia,R,L
2025,garcy001,Yimi Garcia,R,R
2025,garrr001,Reed Garrett,R,R
2025,garvm001,Mitch Garver,R,R
2025,garzj001,Justin Garza,R,R
2025,gaspm001,Mickey Gasper,B,R
2025,gassr001,Robert Gasser,L,L
2025,gausk001,Kevin Gausman,L,R
2025,geloz001,Zack Gelof,R,R
2025,gerbj001,Joey Gerber,R,R
2025,gervp001,Paul Gervase,R,R
2025,gibai001,Ian Gibaut,R,R
2025,gibsc001,Cade Gibson,L,L
2025,gibsk002,Kyle Gibson,R,R
2025,gil-l001,Luis Gil,R,R
2025,gilbd001,Drew Gilbert,L,L
2025,gilbl001,Lucas Gilbreath,L,L
2025,gilbl002,Logan Gilbert,R,R
2025,gilbt001,Tyler Gilbert,L,L
2025,gillc003,Connor Gillispie,R,R
2025,gilll001,Logan Gillaspie,R,R
2025,gimea001,Andres Gimenez,L,R
2025,ginkk001,Kevin Ginkel,L,R
2025,ginnj001,J. T. Ginn,R,R
2025,gioll001,Lucas Giolito,R,R
2025,gipss001,Sawyer Gipson-Long,R,R
2025,glast001,Tyler Glasnow,L,R
2025,goldp001,Paul Goldschmidt,R,R
2025,gomba001,Austin Gomber,L,L
2025,gomey002,Yoendrys Gomez,R,R
2025,gonst001,Tony Gonsolin,R,R
2025,gonzn001,Nick Gonzales,R,R
2025,gonzo001,Oscar Gonzalez,R,R
2025,gonzr003,Romy Gonzalez,R,R
2025,gonzw002,Wikelman Gonzalez,R,R
2025,goodh001,Hunter Goodman,R,R
2025,gordc001,Colton Gordon,L,L
2025,gordt002,Tanner Gordon,L,R
2025,gorem001,MacKenzie Gore,L,L
2025,gormn001,Nolan Gorman,L,R
2025,gorsm001,Matt Gorski,R,R
2025,gracg001,Gordon Graceffo,R,R
2025,grana001,Andre Granillo,R,R
2025,gravk001,Kendall Graveman,R,R
2025,grayj003,Jon Gray,R,R
2025,grays001,Sonny Gray,R,R
2025,grayt001,Tristan Gray,L,R
2025,greec003,Chad Green,L,R
2025,greeh001,Hunter Greene,R,R
2025,greer003,Riley Greene,L,L
2025,gricr001,Randal Grichuk,R,R
2025,grist001,Trent Grisham,L,L
2025,guens001,Sean Guenther,L,L
2025,guerl001,Luis Guerrero,R,R
2025,guerv002,Vladimir Guerrero,R,R
2025,guill001,Luis Guillorme,L,R
2025,gurrl001,Lourdes Gurriel,R,R
2025,gurry001,Yuli Gurriel,R,R
2025,gustr001,Ryan Gusto,R,R
2025,guzmd002,Denzer Guzman,R,R
2025,haase001,Eric Haase,R,R
2025,hadej001,Josh Hader,L,L
2025,hagej002,Justin Hagenman,R,R
2025,haggs001,Sam Haggerty,B,R
2025,hahnj001,Jesse Hahn,R,R
2025,halld004,DL Hall,L,L
2025,halpp001,Petey Halpin,L,R
2025,halvs001,Seth Halvorsen,R,R
2025,hamed001,Dom Hamel,R,R
2025,hamid002,David Hamilton,L,R
2025,hamii001,Ian Hamilton,R,R
2025,hampg001,Garrett Hampson,R,R
2025,hance001,Emerson Hancock,R,R
2025,handm001,Maverick Handley,R,R
2025,hanib001,Brenan Hanifee,R,R
2025,happi001,Ian Happ,B,R
2025,harpb003,Bryce Harper,L,R
2025,harrb002,Brett Harris,R,R
2025,harrd003,Dustin Harris,L,R
2025,harrh002,Hogan Harris,R,L
2025,harrh003,Hayden Harris,L,L
2025,harrk001,Kyle Harrison,R,L
2025,harrm004,Michael Harris,L,L
2025,harrt002,Tom Harrington,R,R
2025,hartg001,Geoff Hartlieb,R,R
2025,hartk002,Kyle Hart,L,L
2025,harvh001,Hunter Harvey,R,R
2025,hassr002,Robert Hassell,L,L
2025,hatct001,Thomas Hatch,R,R
2025,hayek001,Ke'Bryan Hayes,R,R
2025,haysa001,Austin Hays,R,R
2025,headb001,Brent Headrick,L,L
2025,heana001,Andrew Heaney,L,L
2025,hedga001,Austin Hedges,R,R
2025,heimj001,Jonah Heim,B,R
2025,heint001,Tyler Heineman,B,R
2025,helmm001,Michael Helman,R,R
2025,helsr001,Ryan Helsley,R,R
2025,hendg002,Gunnar Henderson,L,R
2025,hendk001,Kyle Hendricks,R,R
2025,hendl001,Liam Hendriks,R,R
2025,hendl002,Logan Henderson,R,R
2025,henrc001,Cole Henry,R,R
2025,henre001,Edgardo Henriquez,R,R
2025,henrr001,Ronny Henriquez,R,R
2025,henrt001,Tommy Henry,L,L
2025,hergj001,Jimmy Herget,R,R
2025,hergk001,Kevin Herget,L,R
2025,hernc006,Carlos Hernandez,R,R
2025,hernd005,Daysbel Hernandez,R,R
2025,hernd006,Darell Hernaiz,R,R
2025,herne001,Enrique Hernandez,R,R
2025,hernh001,Heriberto Hernandez,R,R
2025,hernn001,Nick Hernandez,R,R
2025,hernt002,Teoscar Hernandez,R,R
2025,herri001,Ivan Herrera,R,R
2025,herrj003,Jose Herrera,B,R
2025,herrt002,Tim Herrin,L,L
2025,heuec001,Codi Heuer,R,R
2025,heywj001,Jason Heyward,L,L
2025,hickb003,Brewer Hicklen,R,R
2025,hickj002,Jordan Hicks,R,R
2025,hickl001,Liam Hicks,L,R
2025,higak001,Kyle Higashioka,R,R
2025,hilld002,Derek Hill,R,R
2025,hillj002,Jaden Hill,R,R
2025,hillr001,Rich Hill,L,L
2025,hills005,Sam Hilliard,L,L
2025,hillt002,Tim Hill,R,L
2025,hindr001,Rece Hinds,R,R
2025,hiray002,Yaramil Hiraldo,R,R
2025,hiurk001,Keston Hiura,R,R
2025,hjels001,Sean Hjelle,R,R
2025,hodgp001,Porter Hodge,R,R
2025,hoeib001,Bryan Hoeing,R,R
2025,hoern001,Nico Hoerner,R,R
2025,hoffa001,Andrew Hoffmann,R,R
2025,hoffj003,Jeff Hoffman,R,R
2025,hoffn001,Nolan Hoffman,R,R
2025,hoglg001,Gunnar Hoglund,L,R
2025,holdc001,Colin Holderman,R,R
2025,hollg002,Gavin Hollowell,R,R
2025,hollj003,Jackson Holliday,L,R
2025,holmc001,Clay Holmes,R,R
2025,holmg001,Grant Holmes,L,R
2025,holmg002,Grant Holman,R,R
2025,holtt002,Tyler Holton,L,L
2025,hornb002,Bailey Horn,L,L
2025,hortc001,Cade Horton,R,R
2025,horws001,Spencer Horwitz,L,R
2025,hoskr001,Rhys Hoskins,R,R
2025,houct001,Tanner Houck,R,R
2025,housa001,Adrian Houser,R,R
2025,housb001,Brady House,R,R
2025,hudsb001,Bryan Hudson,L,L
2025,huffs001,Sam Huff,R,R
2025,hummc001,Cooper Hummel,B,R
2025,hurtb001,Brant Hurter,L,L
2025,hurtj001,Jacob Hurtubise,L,R
2025,ibana001,Andy Ibanez,R,R
2025,iglej001,Jose Iglesias,R,R
2025,igler001,Raisel Iglesias,R,R
2025,imans001,Shota Imanaga,L,L
2025,indij001,Jonathan India,R,R
2025,irvij001,Jake Irvin,R,R
2025,isbek001,Kyle Isbel,L,R
2025,jacka002,Alex Jackson,R,R
2025,jackj002,Jeremiah Jackson,R,R
2025,jackl001,Luke Jackson,R,R
2025,jacoa001,Alek Jacob,L,R
2025,jamed003,Drey Jameson,R,R
2025,jankt001,Travis Jankowski,L,R
2025,jansd001,Danny Jansen,R,R
2025,jansk001,Kenley Jansen,B,R
2025,jarvb001,Bryce Jarvis,L,R
2025,javic001,Cristian Javier,R,R
2025,jax-g001,Griffin Jax,R,R
2025,jeffr002,Ryan Jeffers,R,R
2025,jensc001,Carter Jensen,L,R
2025,jimel003,Leo Jimenez,R,R
2025,jobej001,Jackson Jobe,R,R
2025,joe-c001,Connor Joe,R,R
2025,johnb005,Bryce Johnson,B,R
2025,johnd006,Daniel Johnson,L,L
2025,johnp001,Pierce Johnson,R,R
2025,johnr010,Ryan Johnson,B,R
2025,johns003,Seth Johnson,R,R
2025,johnt003,Troy Johnston,L,L
2025,joneg003,Greg Jones,B,R
2025,jonej007,Jahmai Jones,R,R
2025,jonen002,Nolan Jones,L,R
2025,joycb001,Ben Joyce,R,R
2025,judga001,Aaron Judge,R,R
2025,julie001,Edouard Julien,L,R
2025,julkc001,Corey Julks,R,R
2025,jungj001,Josh Jung,R,R
2025,jungj002,Jace Jung,L,R
2025,junij001,Jakob Junis,R,R
2025,junkj001,Janson Junk,R,R
2025,kahnt001,Tommy Kahnle,R,R
2025,kaisc001,Connor Kaiser,R,R
2025,karrk001,Kyle Karros,R,R
2025,kavan001,Niko Kavadas,L,R
2025,kayfc001,C. J. Kayfus,L,L
2025,keasl001,Luke Keaschall,R,R
2025,keird001,DaShawn Keirsey,L,L
2025,keitc001,Colt Keith,L,R
2025,kelej001,Jarred Kelenic,L,L
2025,kellb003,Brad Keller,R,R
2025,kellc001,Casey Kelly,R,R
2025,kellc002,Carson Kelly,R,R
2025,kellk004,Kevin Kelly,R,R
2025,kellm002,Merrill Kelly,R,R
2025,kellm003,Mitch Keller,R,R
2025,kellm004,Michael Kelly,R,R
2025,kellz001,Zack Kelly,R,R
2025,kempo001,Otto Kemp,R,R
2025,kennb002,Buddy Kennedy,R,R
2025,kentz001,Zak Kent,R,R
2025,keplm001,Max Kepler,L,L
2025,kerko001,Orion Kerkering,R,R
2025,kersc001,Clayton Kershaw,L,L
2025,kiebc001,Carter Kieboom,R,R
2025,kikuy001,Yusei Kikuchi,L,L
2025,kim-h002,Ha-Seong Kim,R,R
2025,kim-h003,Hyeseong Kim,L,R
2025,kimbc001,Craig Kimbrel,R,R
2025,kinei001,Isiah Kiner-Falefa,R,R
