season,player_id,name,bats,throws
2021,andet002,Tyler Anderson,L,L
2021,andet003,Tanner Anderson,R,R
2021,andre001,Elvis Andrus,R,R
2021,andrj001,John Andreoli,R,R
2021,andrm001,Matt Andriese,R,R
2021,andum001,Miguel Andujar,R,R
2021,antot001,Tejay Antone,R,R
2021,aquia001,Aristides Aquino,R,R
2021,arauj001,Jonathan Arauz,B,R
2021,archc001,Chris Archer,R,R
2021,arcio002,Orlando Arcia,R,R
2021,arenn001,Nolan Arenado,R,R
2021,arihk001,Kohei Arihara,R,R
2021,armss001,Shawn Armstrong,R,R
2021,arozr001,Randy Arozarena,R,R
2021,arral001,Luis Arraez,L,R
2021,arrij001,Jake Arrieta,R,R
2021,arroc001,Christian Arroyo,R,R
2021,arteh001,Humberto Arteaga,R,R
2021,ashba003,Aaron Ashby,R,L
2021,astuw001,Willians Astudillo,R,R
2021,avila001,Alex Avila,L,R
2021,avill001,Luis Avilan,L,L
2021,avilp001,Pedro Avila,R,R
2021,axfoj001,John Axford,R,R
2021,badda001,Akil Baddoo,L,L
2021,badeh001,Harrison Bader,R,R
2021,baezj001,Javier Baez,R,R
2021,baezp001,Pedro Baez,R,R
2021,bakeb001,Bryan Baker,R,R
2021,balda001,Alberto Baldonado,L,L
2021,banda001,Anthony Banda,L,L
2021,barac001,Caleb Baragar,R,L
2021,bardd001,Daniel Bard,R,R
2021,barlj001,Joe Barlow,R,R
2021,barls001,Scott Barlow,R,R
2021,barna001,Austin Barnes,R,R
2021,barnc002,Charlie Barnes,L,L
2021,barnj002,Jacob Barnes,R,R
2021,barnm001,Matt Barnes,R,R
2021,barnt001,Tucker Barnhart,L,R
2021,barrj003,Jaime Barria,R,R
2021,barrk002,Kyle Barraclough,R,R
2021,barrl001,Luis Barrera,L,L
2021,barrm004,Manny Barreda,R,R
2021,barrt004,Tres Barrera,R,R
2021,bartj003,Joey Bart,R,R
2021,bassa001,Anthony Bass,R,R
2021,bassc001,Chris Bassitt,R,R
2021,bauej001,Jake Bauers,L,L
2021,bauet001,Trevor Bauer,R,R
2021,baumm001,Mike Baumann,R,R
2021,baz-s001,Shane Baz,R,R
2021,bazae001,Eduard Bazardo,R,R
2021,beasj001,Jeremy Beasley,R,R
2021,beatm001,Matt Beaty,L,R
2021,bednd001,David Bednar,L,R
2021,bedrc001,Cam Bedrosian,R,R
2021,beedt001,Tyler Beede,R,R
2021,beers001,Seth Beer,L,R
2021,bella001,Andrew Bellatti,R,R
2021,bellc002,Cody Bellinger,L,L
2021,bellj005,Josh Bell,B,R
2021,beltb001,Brandon Belt,L,L
2021,bemba001,Anthony Bemboom,L,R
2021,benda001,Anthony Bender,R,R
2021,benia002,Andrew Benintendi,L,L
2021,benjw001,Wes Benjamin,R,L
2021,bergt001,Travis Bergen,L,L
2021,berrj001,Jose Berrios,R,R
2021,bertj001,Jon Berti,R,R
2021,betad001,Dellin Betances,R,R
2021,betta001,Alec Bettinger,R,R
2021,bettm001,Mookie Betts,R,R
2021,biagj001,Joe Biagini,R,R
2021,bichb001,Bo Bichette,R,R
2021,bickp001,Phil Bickford,R,R
2021,biddj001,Jesse Biddle,L,L
2021,biebs001,Shane Bieber,R,R
2021,bielb001,Brandon Bielak,L,R
2021,biggc002,Cavan Biggio,L,R
2021,bishb001,Braden Bishop,R,R
2021,blacc001,Charlie Blackmon,L,L
2021,blacp001,Paul Blackburn,R,R
2021,blana002,Alex Blandino,R,R
2021,blant002,Travis Blankenhorn,L,R
2021,bleir001,Richard Bleier,L,L
2021,blews001,Scott Blewett,R,R
2021,bogax001,Xander Bogaerts,R,R
2021,bohma001,Alec Bohm,R,R
2021,bolar001,Ronald Bolanos,R,R
2021,bolts001,Skye Bolt,B,R
2021,bonij002,Jorge Bonifacio,R,R
2021,borur001,Ryan Borucki,L,L
2021,bosta001,Akeem Bostick,R,R
2021,boted002,David Bote,R,R
2021,bowdb001,Ben Bowden,L,L
2021,boxbb001,Brad Boxberger,R,R
2021,boydm001,Matt Boyd,L,L
2021,bracb001,Brad Brach,R,R
2021,brada001,Archie Bradley,R,R
2021,bradb002,Bobby Bradley,L,R
2021,bradj001,Jackie Bradley,L,R
2021,branm003,Michael Brantley,L,L
2021,branr002,Rob Brantly,L,R
2021,brasr001,Ryan Brasier,R,R
2021,braus002,Steven Brault,L,L
2021,brebj001,John Brebbia,L,R
2021,brega001,Alex Bregman,R,R
2021,brenb003,Brandon Brennan,R,R
2021,brenj001,Jake Brentz,L,L
2021,brewc002,Colten Brewer,R,R
2021,brica001,Austin Brice,R,R
2021,brinl001,Lewis Brinson,R,R
2021,britz001,Zach Britton,L,L
2021,brogc001,Connor Brogdon,R,R
2021,brosm001,Mike Brosseau,R,R
2021,brotr001,Rex Brothers,L,L
2021,brows003,Seth Brown,L,L
2021,brubj001,JT Brubaker,R,R
2021,brucj001,Jay Bruce,L,L
2021,bruij001,Justin Bruihl,L,L
2021,brujv001,Vidal Brujan,B,R
2021,bryak001,Kris Bryant,R,R
2021,bubik001,Kris Bubic,L,L
2021,buchr001,Ryan Buchter,L,L
2021,buehw001,Walker Buehler,R,R
2021,bukaj001,J.B. Bukauskas,R,R
2021,bumgm001,Madison Bumgarner,R,L
2021,bumma001,Aaron Bummer,L,L
2021,bundd001,Dylan Bundy,B,R
2021,burdz001,Zack Burdi,R,R
2021,burgj001,Jake Burger,R,R
2021,burna003,Andy Burns,R,R
2021,burnc002,Corbin Burnes,R,R
2021,burrb002,Beau Burrows,R,R
2021,burrr002,Ryan Burr,R,R
2021,bushm001,Matt Bush,R,R
2021,buted001,Drew Butera,R,R
2021,buxtb001,Byron Buxton,R,R
2021,cabra002,Asdrubal Cabrera,B,R
2021,cabre003,Edward Cabrera,R,R
2021,cabrg001,Genesis Cabrera,L,L
2021,cabrm001,Miguel Cabrera,R,R
2021,cahit001,Trevor Cahill,R,R
2021,cainl001,Lorenzo Cain,R,R
2021,calhk001,Kole Calhoun,L,L
2021,calhw001,Willie Calhoun,L,R
2021,camad001,Daniel Camarena,L,L
2021,camaj001,Johan Camargo,B,R
2021,camed001,Daz Cameron,R,R
2021,campe001,Eric Campbell,R,R
2021,campl002,Luis Campusano,R,R
2021,campp001,Paul Campbell,L,R
2021,candj002,Jeimer Candelario,B,R
2021,canhm001,Mark Canha,R,R
2021,canng001,Griffin Canning,R,R
2021,carav001,Victor Caratini,B,R
2021,carld002,Dylan Carlson,B,L
2021,carld003,Drew Carlton,R,R
2021,carpm002,Matt Carpenter,L,R
2021,carrc003,Carlos Carrasco,R,R
2021,casac001,Curt Casali,R,R
2021,casta005,Anthony Castro,R,R
2021,castd002,Diego Castillo,R,R
2021,castd003,Daniel Castano,L,L
2021,caste001,Erick Castillo,R,R
2021,casth001,Harold Castro,L,R
2021,casth002,Humberto Castellanos,R,R
2021,casti001,Ivan Castillo,B,R
2021,castj006,Jason Castro,L,R
2021,castk002,Kervin Castro,R,R
2021,castl003,Luis Castillo,R,R
2021,castm002,Miguel Castro,R,R
2021,castn001,Nick Castellanos,R,R
2021,castr005,Ryan Castellani,R,R
2021,castr006,Rodolfo Castro,B,R
2021,casts001,Starlin Castro,R,R
2021,castw003,Willi Castro,B,R
2021,cavej001,Jake Cave,L,L
2021,ceasd001,Dylan Cease,R,R
2021,celeg001,Gilberto Celestino,R,L
2021,cessl001,Luis Cessa,R,R
2021,chacj001,Jhoulys Chacin,R,R
2021,chafa001,Andrew Chafin,R,L
2021,chany001,Yu Chang,R,R
2021,chapa001,Aroldis Chapman,L,L
2021,chapm001,Matt Chapman,R,R
2021,charj001,J.T. Chargois,B,R
2021,chatt001,Tyler Chatwood,R,R
2021,chavj001,Jesse Chavez,R,R
2021,chavm001,Michael Chavis,R,R
2021,chirr001,Robinson Chirinos,R,R
2021,chisj001,Jazz Chisholm,L,R
2021,choij001,Ji-Man Choi,L,R
2021,cimba001,Adam Cimber,R,R
2021,cishs001,Steve Cishek,R,R
2021,cisnj001,Jose Cisnero,R,R
2021,ciufn001,Nick Ciuffo,L,R
2021,civaa001,Aaron Civale,R,R
2021,clart003,Taylor Clarke,R,R
2021,clase001,Emmanuel Clase,R,R
2021,claua001,Alex Claudio,L,L
2021,clays001,Sam Clay,L,L
2021,cleag001,Garrett Cleavinger,R,L
2021,cleme002,Ernie Clement,R,R
2021,clipt001,Tyler Clippard,R,R
2021,cobba001,Alex Cobb,R,R
2021,codyk001,Kyle Cody,R,R
2021,colea002,A. J. Cole,R,R
2021,coled003,Dylan Coleman,R,R
2021,coleg001,Gerrit Cole,R,R
2021,collz001,Zack Collins,L,R
2021,coloa001,Alex Colome,R,R
2021,confm001,Michael Conforto,L,R
2021,conla001,Adam Conley,L,L
2021,contr001,Roansy Contreras,R,R
2021,contw001,Willson Contreras,R,R
2021,contw002,William Contreras,R,R
2021,coons001,Sam Coonrod,R,R
2021,coopg002,Garrett Cooper,R,R
2021,corbp001,Patrick Corbin,L,L
2021,cordf003,Franchy Cordero,L,R
2021,corrc001,Carlos Correa,R,R
2021,cortn001,Nestor Cortes,R,L
2021,cottj001,Jharel Cotton,R,R
2021,could001,Daniel Coulombe,L,L
2021,cousj001,Jake Cousins,R,R
2021,craiw001,Will Craig,R,R
2021,crawb001,Brandon Crawford,L,R
2021,crawj002,J.P. Crawford,L,R
2021,crawk001,Kutter Crawford,R,R
2021,crick001,Kyle Crick,L,R
2021,crics001,Stefan Crichton,R,R
2021,crisc002,Cooper Criswell,R,R
2021,crisn001,Nabil Crismatt,R,R
2021,crocg001,Garrett Crochet,L,L
2021,cronc002,C. J. Cron,R,R
2021,cronj001,Jake Cronenworth,L,R
2021,crouh001,Hans Crouse,L,R
2021,croww001,Wil Crowe,R,R
2021,cruzn002,Nelson Cruz,R,R
2021,cruzo001,Oneil Cruz,L,R
2021,cuetj001,Johnny Cueto,R,R
2021,culbc001,Charlie Culberson,R,R
2021,curtj003,John Curtiss,R,R
2021,dahld001,David Dahl,L,R
2021,dalbb001,Bobby Dalbec,R,R
2021,darnt001,Travis d'Arnaud,R,R
2021,darvy001,Yu Darvish,R,R
2021,davia003,Austin Davis,L,L
2021,davij006,J.D. Davis,R,R
2021,davij007,Jonathan Davis,R,R
2021,davij008,Jaylin Davis,R,R
2021,davik003,Khris Davis,R,R
2021,davit004,Taylor Davis,R,R
2021,davit005,Tucker Davidson,L,L
2021,daviw001,Wade Davis,R,R
2021,daviz001,Zach Davies,R,R
2021,dawsr001,Ronnie Dawson,L,R
2021,daytg001,Grant Dayton,L,L
2021,dazay001,Yonathan Daza,R,R
2021,deana001,Austin Dean,R,R
2021,degeb001,Brett de Geus,R,R
2021,degoa001,Alex De Goti,R,R
2021,degrj001,Jacob deGrom,L,R
2021,deicg001,Greg Deichmann,L,R
2021,dejoc001,Chase De Jong,L,R
2021,dejop001,Paul DeJong,R,R
2021,delab001,Bryan De La Cruz,R,R
2021,delej003,Jose De Leon,R,R
2021,deloe001,Enyel De Los Santos,R,R
2021,delpm001,Miguel Del Pozo,L,L
2021,desca001,Anthony DeSclafani,R,R
2021,deshd002,Delino DeShields,R,R
2021,detmr001,Reid Detmers,L,L
2021,detwr001,Ross Detwiler,R,L
2021,devec001,Chris Devenski,R,R
2021,devej001,Jose Devers,L,R
2021,dever001,Rafael Devers,L,R
2021,diaza003,Aledmys Diaz,R,R
2021,diaze005,Elias Diaz,R,R
2021,diaze006,Edwin Diaz,R,R
2021,diazi001,Isan Diaz,L,R
2021,diazj007,Jhonathan Diaz,L,L
2021,diazl001,Lewin Diaz,L,L
2021,diazm004,Miguel Diaz,R,R
2021,diazy001,Yandy Diaz,R,R
2021,diazy002,Yennsy Diaz,R,R
2021,dicka001,Alex Dickerson,L,L
2021,dickb001,Brandon Dickson,R,R
2021,dickc002,Corey Dickerson,L,R
2021,diekj001,Jake Diekman,R,L
2021,difow001,Wilmer Difo,B,R
2021,diplm001,Marcos Diplan,R,R
2021,dobnr001,Randy Dobnak,R,R
2021,dohyk001,Kyle Dohy,L,L
2021,dolir001,Rafael Dolis,R,R
2021,domis001,Seranthony Dominguez,R,R
2021,donaj001,Josh Donaldson,R,R
2021,dools001,Sean Doolittle,L,L
2021,doror001,Ryan Dorow,R,R
2021,dovac001,Camilo Doval,R,R
2021,dozih001,Hunter Dozier,R,R
2021,drurb001,Brandon Drury,R,R
2021,dubom001,Mauricio Dubon,R,R
2021,duffd001,Danny Duffy,L,L
2021,duffm002,Matt Duffy,R,R
2021,dufft001,Tyler Duffey,R,R
2021,duggr001,Robert Dugger,R,R
2021,duggs001,Steven Duggar,L,R
2021,dunnd001,Dane Dunning,R,R
2021,dunnj002,Justin Dunn,R,R
2021,duplj001,Jon Duplantier,L,R
2021,duraj001,Jarren Duran,L,R
2021,duvaa001,Adam Duvall,R,R
2021,dysoj001,Jarrod Dyson,L,R
2021,eatoa002,Adam Eaton,L,L
2021,edmat001,Tommy Edman,B,R
2021,edwac001,Carl Edwards,R,R
2021,effrs001,Scott Effross,R,R
2021,efliz001,Zach Eflin,R,R
2021,eickj001,Jerad Eickhoff,R,R
2021,elles001,Seth Elledge,R,R
2021,ellic001,Chris Ellis,L,R
2021,ellid002,Drew Ellis,R,R
2021,emank001,Kent Emanuel,L,L
2021,engea001,Adam Engel,R,R
2021,ennsd001,Dietrich Enns,L,L
2021,eovan001,Nathan Eovaldi,R,R
2021,escoa003,Alcides Escobar,R,R
2021,escoe001,Eduardo Escobar,B,R
2021,eshet001,Tom Eshelman,R,R
2021,espip001,Paolo Espino,R,R
2021,espir001,Raynel Espinal,R,R
2021,espis001,Santiago Espinal,R,R
2021,estec001,Carlos Estevez,R,R
2021,estrt001,Thairo Estrada,R,R
2021,evand003,Demarcus Evans,R,R
2021,evanp001,Phillip Evans,R,R
2021,fairp001,Pete Fairbanks,R,R
2021,fairs001,Stuart Fairchild,R,R
2021,faltb001,Bailey Falter,R,L
2021,famij001,Jeurys Familia,R,R
2021,fargj001,Johneshwy Fargas,R,R
2021,farij001,Jacob Faria,R,R
2021,farmb001,Buck Farmer,L,R
2021,farmk001,Kyle Farmer,R,R
2021,farrl001,Luke Farrell,L,R
2021,fedde001,Erick Fedde,R,R
2021,felim001,Michael Feliz,R,R
2021,felim002,Mario Feliciano,R,R
2021,felin001,Neftali Feliz,R,R
2021,feltr001,Ryan Feltner,R,R
2021,fernj006,Junior Fernandez,R,R
2021,fernj007,Julian Fernandez,R,R
2021,feyej001,J. P. Feyereisen,R,R
2021,fierm001,Mike Fiers,R,R
2021,finnk001,Kyle Finnegan,R,R
2021,fishd001,Derek Fisher,L,R
2021,flaaj001,Jay Flaa,R,R
2021,flahj002,Jack Flaherty,R,R
2021,flemj001,Josh Fleming,R,L
2021,fleta001,Aaron Fletcher,L,L
2021,fletd002,David Fletcher,R,R
2021,flexc001,Chris Flexen,R,R
2021,florb002,Bernardo Flores,L,L
2021,flord002,Dylan Floro,L,R
2021,flore001,Estevan Florial,L,R
2021,florw001,Wilmer Flores,R,R
2021,folej001,Jason Foley,R,R
2021,foltm001,Mike Foltynewicz,R,R
2021,fordm002,Mike Ford,L,R
2021,fortn001,Nick Fortes,R,R
2021,fostm001,Matt Foster,R,R
2021,fowld001,Dexter Fowler,B,R
2021,fowld002,Dustin Fowler,L,L
2021,fralj001,Jake Fraley,L,L
2021,franm004,Maikel Franco,R,R
2021,frans001,Seth Frankoff,R,R
2021,frant002,Ty France,R,R
2021,franw002,Wander Franco,B,R
2021,fraza001,Adam Frazier,L,R
2021,frazc001,Clint Frazier,R,R
2021,frazt001,Todd Frazier,R,R
2021,freef001,Freddie Freeman,L,R
2021,freek001,Kyle Freeland,L,L
2021,freem002,Mike Freeman,L,R
2021,frial001,Luis Frias,R,R
2021,friem001,Max Fried,L,L
2021,friet001,TJ Friedl,L,L
2021,fry-j001,Jace Fry,L,L
2021,fry-p001,Paul Fry,L,L
2021,fuenj001,Joshua Fuentes,R,R
2021,fulmc001,Carson Fulmer,R,R
2021,fulmm001,Michael Fulmer,R,R
2021,funkk001,Kyle Funkhouser,R,R
2021,gallc001,Cam Gallagher,R,R
2021,gallg001,Giovanny Gallegos,R,R
2021,gallj002,Joey Gallo,L,R
2021,gallz001,Zac Gallen,R,R
2021,galvf001,Freddy Galvis,B,R
2021,gameb001,Ben Gamel,L,L
2021,gantj002,John Gant,R,R
2021,garca003,Avisail Garcia,R,R
2021,garca005,Adolis Garcia,R,R
2021,garca006,Aramis Garcia,R,R
2021,garcb001,Bryan Garcia,R,R
2021,garcd003,Deivi Garcia,R,R
2021,garce001,Edgar Garcia,R,R
2021,garcj006,Jarlin Garcia,L,L
2021,garcj007,Jose Barrero,R,R
2021,garcl004,Leury Garcia,B,R
2021,garcl005,Luis Garcia,R,R
2021,garcl006,Luis Garcia,L,R
2021,garcl007,Luis Garcia,R,R
2021,garcr005,Robel Garcia,B,R
2021,garcr007,Rony Garcia,R,R
2021,garcy001,Yimi Garcia,R,R
2021,gardb001,Brett Gardner,L,L
2021,garlk001,Kyle Garlick,R,R
2021,garnd001,Dustin Garneau,R,R
2021,garra001,Amir Garrett,R,L
2021,garrb001,Braxton Garrett,R,L
2021,garvm001,Mitch Garver,R,R
2021,garzj001,Justin Garza,R,R
2021,garzr001,Ralph Garza,R,R
2021,gausk001,Kevin Gausman,L,R
2021,germd001,Domingo German,R,R
2021,giamt001,Trent Giambrone,R,R
2021,gibai001,Ian Gibaut,R,R
2021,gibsk002,Kyle Gibson,R,R
2021,gil-l001,Luis Gil,R,R
2021,gilbl001,Lucas Gilbreath,L,L
2021,gilbl002,Logan Gilbert,R,R
2021,gilbt001,Tyler Gilbert,L,L
2021,gimea001,Andres Gimenez,L,R
2021,ginkk001,Kevin Ginkel,L,R
2021,gioll001,Lucas Giolito,R,R
2021,gittc001,Chris Gittens,R,R
2021,givem001,Mychal Givens,R,R
2021,glast001,Tyler Glasnow,L,R
2021,godlz001,Zack Godley,R,R
2021,godoj001,Jose Godoy,L,R
2021,goldp001,Paul Goldschmidt,R,R
2021,gomba001,Austin Gomber,L,L
2021,gomey001,Yan Gomes,R,R
2021,gonss001,Stephen Gonsalves,L,L
2021,gonst001,Tony Gonsolin,R,R
2021,gonzc002,Chi Chi Gonzalez,R,R
2021,gonze004,Erik Gonzalez,R,R
2021,gonzl005,Luis Gonzalez,L,L
2021,gonzm002,Marwin Gonzalez,B,R
2021,gonzm005,Marco Gonzales,L,L
2021,gonzr003,Romy Gonzalez,R,R
2021,gonzv001,Victor Gonzalez,L,L
2021,goodb001,Brian Goodwin,L,R
2021,goodn002,Niko Goodrum,B,R
2021,gordn001,Nick Gordon,L,R
2021,goret001,Terrance Gore,R,R
2021,gosea001,Anthony Gose,L,L
2021,gossp001,Phil Gosselin,R,R
2021,gouda001,Ashton Goudeau,R,R
2021,grany001,Yasmani Grandal,B,R
2021,gratb002,Brusdar Graterol,R,R
2021,gravk001,Kendall Graveman,R,R
2021,grayj003,Jon Gray,R,R
2021,grayj004,Josiah Gray,R,R
2021,grays001,Sonny Gray,R,R
2021,greec003,Chad Green,L,R
2021,greec004,Conner Greene,R,R
2021,grees005,Shane Greene,R,R
2021,gregd001,Didi Gregorius,L,R
2021,greig001,Grayson Greiner,R,R
2021,greiz001,Zack Greinke,R,R
2021,gricr001,Randal Grichuk,R,R
2021,grist001,Trent Grisham,L,L
2021,grosr001,Robbie Grossman,B,L
2021,gselr001,Robert Gsellman,R,R
2021,gudur001,Reymin Guduan,L,L
2021,guens001,Sean Guenther,L,L
2021,guerd001,Deolis Guerra,R,R
2021,guerj002,Javy Guerra,R,R
2021,guerj003,Junior Guerra,R,R
2021,guerj004,Javy Guerra,L,R
2021,guerv002,Vladimir Guerrero,R,R
2021,guill001,Luis Guillorme,L,R
2021,guilp001,Preston Guilmet,R,R
2021,gurrl001,Lourdes Gurriel,R,R
2021,gurry001,Yuli Gurriel,R,R
2021,gusht001,Taylor Gushue,B,R
2021,gustj001,Jandel Gustave,R,R
2021,gutik001,Kelvin Gutierrez,R,R
2021,gutiv001,Vladimir Gutierrez,R,R
2021,guzmj006,Jorge Guzman,R,R
2021,guzmr001,Ronald Guzman,L,L
2021,haase001,Eric Haase,R,R
2021,hadej001,Josh Hader,L,L
2021,hagej001,Jake Hager,R,R
2021,haggs001,Sam Haggerty,B,R
2021,hahnj001,Jesse Hahn,R,R
2021,haled001,David Hale,R,R
2021,hamib001,Billy Hamilton,B,R
2021,hammj003,JD Hammer,R,R
2021,hampg001,Garrett Hampson,R,R
2021,handb001,Brad Hand,L,L
2021,hanhe001,Eric Hanhold,R,R
2021,hanim001,Mitch Haniger,R,R
2021,happi001,Ian Happ,B,R
2021,happj001,J. A. Happ,L,L
2021,hardb001,Blaine Hardy,L,L
2021,harpb003,Bryce Harper,L,R
2021,harpr001,Ryne Harper,R,R
2021,harrj002,Josh Harrison,R,R
2021,harrm003,Monte Harrison,R,R
2021,harrw002,Will Harris,R,R
2021,hartg001,Geoff Hartlieb,R,R
2021,hartr001,Ryan Hartman,L,L
2021,harvh001,Hunter Harvey,R,R
2021,harvm001,Matt Harvey,R,R
2021,hasea001,Adam Haseley,L,L
2021,hatct001,Thomas Hatch,R,R
2021,hayek001,Ke'Bryan Hayes,R,R
2021,haysa001,Austin Hays,R,R
2021,headl001,Louis Head,R,R
2021,heana001,Andrew Heaney,L,L
2021,heart001,Taylor Hearn,L,L
2021,heasj001,Jon Heasley,R,R
2021,heatn002,Nick Heath,L,L
2021,hedga001,Austin Hedges,R,R
2021,heimj001,Jonah Heim,B,R
2021,heins001,Scott Heineman,R,R
2021,helsr001,Ryan Helsley,R,R
2021,hembh001,Heath Hembree,R,R
2021,hendk001,Kyle Hendricks,R,R
2021,hendl001,Liam Hendriks,R,R
2021,hendr003,Ryan Hendrix,R,R
2021,henrp001,Payton Henry,R,R
2021,hents001,Sam Hentges,L,L
2021,hereg002,Guillermo Heredia,R,L
2021,hergj001,Jimmy Herget,R,R
2021,hermm001,Michael Hermosillo,R,R
2021,hernc005,Cesar Hernandez,B,R
2021,hernc006,Carlos Hernandez,R,R
2021,hernd004,Darwinzon Hernandez,L,L
2021,herne001,Enrique Hernandez,R,R
2021,herne002,Elieser Hernandez,R,R
2021,hernt002,Teoscar Hernandez,R,R
2021,herny002,Yadiel Hernandez,L,R
2021,herny003,Yonny Hernandez,B,R
2021,herro001,Odubel Herrera,L,R
2021,hessd001,David Hess,R,R
2021,heuec001,Codi Heuer,R,R
2021,heywj001,Jason Heyward,L,L
2021,hicka001,Aaron Hicks,B,R
2021,hickj001,John Hicks,R,R
2021,hickj002,Jordan Hicks,R,R
2021,higak001,Kyle Higashioka,R,R
2021,higgp001,P.J. Higgins,R,R
2021,hildt001,Trevor Hildenberger,R,R
2021,hilld002,Derek Hill,R,R
2021,hillr001,Rich Hill,L,L
2021,hills005,Sam Hilliard,L,L
2021,hillt002,Tim Hill,R,L
2021,hiurk001,Keston Hiura,R,R
2021,hoern001,Nico Hoerner,R,R
2021,hoffj003,Jeff Hoffman,R,R
2021,holab001,Bryan Holaday,R,R
2021,holld003,Derek Holland,B,L
2021,hollg001,Greg Holland,R,R
2021,hollj002,Jordan Holloway,R,R
2021,holmc001,Clay Holmes,R,R
2021,holtb002,Brock Holt,L,R
2021,honeb001,Brent Honeywell,R,R
2021,hoskr001,Rhys Hoskins,R,R
2021,hosme001,Eric Hosmer,L,L
2021,houct001,Tanner Houck,R,R
2021,housa001,Adrian Houser,R,R
2021,howas002,Sam Howard,R,L
2021,howas003,Spencer Howard,R,R
2021,hoyij001,Jared Hoying,L,R
2021,hoytj001,James Hoyt,R,R
2021,hudsd001,Daniel Hudson,R,R
2021,hudsd002,Dakota Hudson,R,R
2021,huntt002,Tommy Hunter,R,R
2021,hurss001,Scott Hurst,L,R
2021,hutcd001,Drew Hutchison,L,R
2021,ibana001,Andy Ibanez,R,R
2021,iglej001,Jose Iglesias,R,R
2021,igler001,Raisel Iglesias,R,R
2021,incie001,Ender Inciarte,L,L
2021,indij001,Jonathan India,R,R
2021,irvic001,Cole Irvin,L,L
2021,isbek001,Kyle Isbel,L,R
2021,iveyt001,Tyler Ivey,R,R
2021,jacka002,Alex Jackson,R,R
2021,jacka003,Andre Jackson,R,R
2021,jackj001,Jay Jackson,R,R
2021,jackl001,Luke Jackson,R,R
2021,jamej002,Josh James,R,R
2021,jankt001,Travis Jankowski,L,R
2021,jannm001,Mickey Jannis,R,R
2021,jansd001,Danny Jansen,R,R
2021,jansk001,Kenley Jansen,B,R
2021,javic001,Cristian Javier,R,R
2021,jax-g001,Griffin Jax,R,R
2021,jay-j001,Jon Jay,L,L
2021,jeffd001,Daulton Jefferies,L,R
2021,jeffr002,Ryan Jeffers,R,R
2021,jewej001,Jake Jewell,R,R
2021,jimee001,Eloy Jimenez,R,R
2021,jimej003,Joe Jimenez,R,R
2021,joe-c001,Connor Joe,R,R
2021,johnd005,D.J. Johnson,L,R
2021,johnd006,Daniel Johnson,L,L
2021,johnp001,Pierce Johnson,R,R
2021,joned003,Damon Jones,L,L
2021,jonej006,JaCoby Jones,R,R
2021,jonej007,Jahmai Jones,R,R
2021,jonen001,Nate Jones,R,R
2021,jonet005,Taylor Jones,R,R
2021,joycm001,Matt Joyce,L,R
2021,judga001,Aaron Judge,R,R
2021,junij001,Jakob Junis,R,R
2021,junkj001,Janson Junk,R,R
2021,kaprj001,James Kaprielian,R,R
2021,karij001,James Karinchak,R,R
2021,kay-a001,Anthony Kay,L,L
