season,player_id,name,bats,throws
2024,andrm001,Matt Andriese,R,R
2024,andum001,Miguel Andujar,R,R
2024,antot001,Tejay Antone,R,R
2024,aranj001,Jonathan Aranda,L,R
2024,arcio002,Orlando Arcia,R,R
2024,arenn001,Nolan Arenado,R,R
2024,ariag002,Gabriel Arias,R,R
2024,armss001,Shawn Armstrong,R,R
2024,arozr001,Randy Arozarena,R,R
2024,arral001,Luis Arraez,L,R
2024,arris001,Spencer Arrighetti,R,R
2024,ashba003,Aaron Ashby,R,L
2024,ashcg001,Graham Ashcraft,L,R
2024,assaj001,Javier Assad,R,R
2024,aviln001,Nick Avila,R,R
2024,avilp001,Pedro Avila,R,R
2024,azocj001,Jose Azocar,R,R
2024,bachl001,Lake Bachar,R,R
2024,badda001,Akil Baddoo,L,L
2024,badeh001,Harrison Bader,R,R
2024,bae-j001,Ji Hwan Bae,L,R
2024,baezj001,Javier Baez,R,R
2024,bailp001,Patrick Bailey,B,R
2024,bakeb001,Bryan Baker,R,R
2024,baked003,Darren Baker,L,R
2024,bakel001,Luken Baker,R,R
2024,baldb001,Brooks Baldwin,B,R
2024,banda001,Anthony Banda,L,L
2024,bankt001,Tanner Banks,R,L
2024,banud001,David Banuelos,R,R
2024,barga001,Addison Barger,L,R
2024,barls001,Scott Barlow,R,R
2024,barna001,Austin Barnes,R,R
2024,barnj002,Jacob Barnes,R,R
2024,barnm001,Matt Barnes,R,R
2024,barnt001,Tucker Barnhart,L,R
2024,barrj004,Jorge Barrosa,B,L
2024,bartj003,Joey Bart,R,R
2024,bassb002,Brady Basso,R,L
2024,bassc001,Chris Bassitt,R,R
2024,battm001,Matthew Batten,R,R
2024,batyb001,Brett Baty,L,R
2024,bauej001,Jake Bauers,L,L
2024,baumm001,Mike Baumann,R,R
2024,baz-s001,Shane Baz,R,R
2024,bazae001,Eduard Bazardo,R,R
2024,beckj003,Jordan Beck,R,R
2024,beckt002,Tristan Beck,R,R
2024,bednd001,David Bednar,L,R
2024,beedt001,Tyler Beede,R,R
2024,beekj001,Jalen Beeks,L,L
2024,beetc001,Clayton Beeter,R,R
2024,bellb002,Brayan Bello,R,R
2024,bellc002,Cody Bellinger,L,L
2024,bellj005,Josh Bell,B,R
2024,bellv001,Valente Bellozo,R,R
2024,benda001,Anthony Bender,R,R
2024,benia002,Andrew Benintendi,L,L
2024,bensw001,Will Benson,L,L
2024,bermj001,Jonathan Bermudez,L,L
2024,bernb001,Brennan Bernardino,L,L
2024,berrj001,Jose Berrios,R,R
2024,berrp001,Prelander Berroa,R,R
2024,berrs002,Steward Berroa,B,R
2024,bertj001,Jon Berti,R,R
2024,bethc001,Christian Bethancourt,R,R
2024,bettm001,Mookie Betts,R,R
2024,bibet001,Tanner Bibee,R,R
2024,bichb001,Bo Bichette,R,R
2024,bickp001,Phil Bickford,R,R
2024,bidoo001,Osvaldo Bido,R,R
2024,biebs001,Shane Bieber,R,R
2024,bielb001,Brandon Bielak,L,R
2024,biggc002,Cavan Biggio,L,R
2024,biggh001,Hunter Bigge,R,R
2024,birdh001,Hayden Birdsong,R,R
2024,birdj001,Jake Bird,R,R
2024,bives001,Spencer Bivens,R,R
2024,blacc001,Charlie Blackmon,L,L
2024,blacm001,Mason Black,R,R
2024,blacp001,Paul Blackburn,R,R
2024,blact002,Ty Blach,R,L
2024,blact003,Tyler Black,L,R
2024,blalb001,Bradley Blalock,R,R
2024,bland001,Dairon Blanco,R,R
2024,blanr001,Ronel Blanco,R,R
2024,blant002,Travis Blankenhorn,L,R
2024,bledj001,JJ Bleday,L,L
2024,blews001,Scott Blewett,R,R
2024,blisr001,Ryan Bliss,R,R
2024,blosj001,Jake Bloss,R,R
2024,bogax001,Xander Bogaerts,R,R
2024,bohma001,Alec Bohm,R,R
2024,boltc001,Cody Bolton,R,R
2024,boosc001,Cam Booser,L,L
2024,borur001,Ryan Borucki,L,L
2024,boted002,David Bote,R,R
2024,boucs001,Sean Bouchard,R,R
2024,bousc001,Caleb Boushley,R,R
2024,bowlj001,Jonathan Bowlan,R,R
2024,bowmm001,Matthew Bowman,R,R
2024,boydm001,Matt Boyd,L,L
2024,boylj001,Joe Boyle,R,R
2024,bradc003,Cody Bradford,L,L
2024,bradk001,Kyle Bradish,R,R
2024,bradt002,Taj Bradley,R,R
2024,branr002,Rob Brantly,L,R
2024,brasr001,Ryan Brasier,R,R
2024,brazh001,Huascar Brazoban,R,R
2024,brebj001,John Brebbia,L,R
2024,brega001,Alex Bregman,R,R
2024,brenw002,Will Brennan,L,L
2024,brewc002,Colten Brewer,R,R
2024,bridj001,Jonah Bride,R,R
2024,brieb001,Beau Brieske,R,R
2024,britj003,Jhony Brito,R,R
2024,brogc001,Connor Brogdon,R,R
2024,brooa001,Aaron Brooks,R,R
2024,broot002,Trenton Brooks,L,L
2024,browb006,Ben Brown,R,R
2024,browh001,Hunter Brown,R,R
2024,brows003,Seth Brown,L,L
2024,bruij001,Justin Bruihl,L,L
2024,brujv001,Vidal Brujan,B,R
2024,bryak001,Kris Bryant,R,R
2024,brzyz001,Zach Brzykcy,R,R
2024,bubik001,Kris Bubic,L,L
2024,buchd001,David Buchanan,R,R
2024,buehw001,Walker Buehler,R,R
2024,bukaj001,J. B. Bukauskas,R,R
2024,bumma001,Aaron Bummer,L,L
2024,burdn001,Nick Burdi,R,R
2024,burgj001,Jake Burger,R,R
2024,burgr001,Raymond Burgos,L,L
2024,burkb001,Brock Burke,L,L
2024,burks001,Sean Burke,R,R
2024,burla001,Alec Burleson,L,L
2024,burnc002,Corbin Burnes,R,R
2024,burrm001,Mike Burrows,R,R
2024,burrr002,Ryan Burr,R,R
2024,buscm003,Michael Busch,L,R
2024,busea001,Alan Busenitz,R,R
2024,bushk001,Ky Bush,L,L
2024,butll001,Lawrence Butler,L,R
2024,buttj001,Jose Butto,R,R
2024,buxtb001,Byron Buxton,R,R
2024,cabaj001,Jose Caballero,R,R
2024,cabbt001,Trey Cabbage,L,R
2024,cabre003,Edward Cabrera,R,R
2024,cabrg001,Genesis Cabrera,L,L
2024,cabro002,Oswaldo Cabrera,B,R
2024,calhw001,Willie Calhoun,L,R
2024,calla002,Alex Call,R,R
2024,camaj002,Jair Camargo,R,R
2024,camed001,Daz Cameron,R,R
2024,camij001,Junior Caminero,R,R
2024,campg001,Gustavo Campero,B,R
2024,campi001,Isaiah Campbell,R,R
2024,campl002,Luis Campusano,R,R
2024,canaa001,Alexander Canario,R,R
2024,candj002,Jeimer Candelario,B,R
2024,canhm001,Mark Canha,R,R
2024,canng001,Griffin Canning,R,R
2024,cannj001,Jonathan Cannon,R,R
2024,canoy001,Yennier Cano,R,R
2024,cantj002,Joey Cantillo,L,L
2024,canzd001,Dominic Canzone,L,R
2024,capec001,Conner Capel,L,L
2024,caprv001,Vinny Capra,R,R
2024,caram001,Matt Carasiti,R,R
2024,carav001,Victor Caratini,B,R
2024,carld002,Dylan Carlson,B,L
2024,carpk001,Kerry Carpenter,L,R
2024,carpm002,Matt Carpenter,L,R
2024,carrc003,Carlos Carrasco,R,R
2024,carrc005,Corbin Carroll,L,L
2024,carte001,Evan Carter,L,R
2024,casac001,Curt Casali,R,R
2024,casat001,Triston Casas,L,R
2024,caspb001,Ben Casparius,R,R
2024,castd002,Diego Castillo,R,R
2024,castd004,Diego Castillo,R,R
2024,casth002,Humberto Castellanos,R,R
2024,castl003,Luis Castillo,R,R
2024,castm002,Miguel Castro,R,R
2024,castn001,Nick Castellanos,R,R
2024,castw003,Willi Castro,B,R
2024,cavej001,Jake Cave,L,L
2024,ceasd001,Dylan Cease,R,R
2024,ceccs001,Slade Cecconi,R,R
2024,chafa001,Andrew Chafin,R,L
2024,chapa001,Aroldis Chapman,L,L
2024,chapa002,Andres Chaparro,R,R
2024,chapm001,Matt Chapman,R,R
2024,charj001,J. T. Chargois,B,R
2024,chavj001,Jesse Chavez,R,R
2024,chiry001,Yonny Chirinos,R,R
2024,chisj001,Jazz Chisholm,L,R
2024,chiva001,Angel Chivilli,R,R
2024,chouj001,Jackson Chourio,R,R
2024,churm001,Marc Church,R,R
2024,cimba001,Adam Cimber,R,R
2024,cisnj001,Jose Cisnero,R,R
2024,civaa001,Aaron Civale,R,R
2024,clase001,Emmanuel Clase,R,R
2024,clasj001,Jonatan Clase,B,R
2024,cleag001,Garrett Cleavinger,R,L
2024,cleme002,Ernie Clement,R,R
2024,clemk001,Kody Clemens,L,R
2024,clevm001,Mike Clevinger,R,R
2024,cobba001,Alex Cobb,R,R
2024,colao001,Oscar Colas,L,L
2024,coled003,Dylan Coleman,R,R
2024,coleg001,Gerrit Cole,R,R
2024,colli001,Isaac Collins,B,R
2024,confm001,Michael Conforto,L,R
2024,conig001,Griffin Conine,L,R
2024,contl001,Luis Contreras,R,R
2024,contr001,Roansy Contreras,R,R
2024,contw001,Willson Contreras,R,R
2024,contw002,William Contreras,R,R
2024,cookb002,Billy Cook,R,R
2024,coopg002,Garrett Cooper,R,R
2024,corbp001,Patrick Corbin,L,L
2024,corrc001,Carlos Correa,R,R
2024,cortn001,Nestor Cortes,R,L
2024,cosgt001,Tom Cosgrove,L,L
2024,could001,Danny Coulombe,L,L
2024,cousj001,Jake Cousins,R,R
2024,cowsc001,Colton Cowser,L,R
2024,crawb001,Brandon Crawford,L,R
2024,crawj002,J. P. Crawford,L,R
2024,crawk001,Kutter Crawford,R,R
2024,crewd001,Dylan Crews,R,R
2024,crisc002,Cooper Criswell,R,R
2024,crisj001,Jeff Criswell,R,R
2024,crisn001,Nabil Crismatt,R,R
2024,crocg001,Garrett Crochet,L,L
2024,crond001,Declan Cronin,R,R
2024,cronj001,Jake Cronenworth,L,R
2024,crouh001,Hans Crouse,L,R
2024,crowp001,Pete Crow-Armstrong,L,L
2024,cruzf002,Fernando Cruz,B,R
2024,cruzo001,Oneil Cruz,L,R
2024,cruzs001,Steven Cruz,R,R
2024,cuasj001,Jose Cuas,R,R
2024,cuetj001,Johnny Cueto,R,R
2024,currx001,Xzavion Curry,R,R
2024,curtj003,John Curtiss,R,R
2024,dahld001,David Dahl,L,R
2024,dalbb001,Bobby Dalbec,R,R
2024,danac001,Caden Dana,L,R
2024,danid001,Davis Daniel,R,R
2024,darnt001,Travis d'Arnaud,R,R
2024,darvy001,Yu Darvish,R,R
2024,davia003,Austin Davis,L,L
2024,davih001,Henry Davis,R,R
2024,davij006,J. D. Davis,R,R
2024,davin001,Noah Davis,R,R
2024,davit005,Tucker Davidson,L,L
2024,degeb001,Brett de Geus,R,R
2024,degrj001,Jacob deGrom,L,R
2024,dejop001,Paul DeJong,R,R
2024,delab001,Bryan De La Cruz,R,R
2024,delae003,Elly De La Cruz,B,R
2024,delaj004,Jason Delay,R,R
2024,delca001,Adrian Del Castillo,L,R
2024,deloe001,Enyel De Los Santos,R,R
2024,delol003,Luis De Los Santos,R,R
2024,deloz001,Zach DeLoach,L,R
2024,deluj001,Jonny DeLuca,R,R
2024,detmr001,Reid Detmers,L,L
2024,devec001,Chris Devenski,R,R
2024,devej001,Jose Devers,L,R
2024,dever001,Rafael Devers,L,R
2024,dezez001,Zach Dezenzo,R,R
2024,diaza003,Aledmys Diaz,R,R
2024,diaza004,Alexis Diaz,R,R
2024,diaze005,Elias Diaz,R,R
2024,diaze006,Edwin Diaz,R,R
2024,diazj007,Jhonathan Diaz,L,L
2024,diazm004,Miguel Diaz,R,R
2024,diazy001,Yandy Diaz,R,R
2024,diazy004,Yainer Diaz,R,R
2024,diazy005,Yilber Diaz,R,R
2024,diekj001,Jake Diekman,R,L
2024,dingd001,Dillon Dingler,R,R
2024,dobnr001,Randy Dobnak,R,R
2024,doddd001,Dylan Dodd,L,L
2024,domij003,Jasson Dominguez,B,R
2024,domis001,Seranthony Dominguez,R,R
2024,donob001,Brendan Donovan,L,R
2024,dovac001,Camilo Doval,R,R
2024,doylb001,Brenton Doyle,R,R
2024,drisl001,Logan Driscoll,L,R
2024,drurb001,Brandon Drury,R,R
2024,duard001,Daniel Duarte,R,R
2024,dubis001,Shawn Dubin,R,R
2024,dubom001,Mauricio Dubon,R,R
2024,duffm002,Matt Duffy,R,R
2024,dufft001,Tyler Duffey,R,R
2024,dunnb001,Blake Dunn,R,R
2024,dunnd001,Dane Dunning,R,R
2024,dunno001,Oliver Dunn,L,R
2024,dunsp001,Parker Dunshee,R,R
2024,durae002,Ezequiel Duran,R,R
2024,duraj001,Jarren Duran,L,R
2024,duraj002,Jhoan Duran,R,R
2024,duvaa001,Adam Duvall,R,R
2024,ederj001,Jake Eder,L,L
2024,edmat001,Tommy Edman,B,R
2024,edwac001,Carl Edwards,R,R
2024,edwax001,Xavier Edwards,B,R
2024,effrs001,Scott Effross,R,R
2024,efliz001,Zach Eflin,R,R
2024,eiseb001,Brandon Eisert,L,L
2024,eldeb001,Bryce Elder,R,R
2024,ellaf001,Fraser Ellard,L,L
2024,ellid003,Duke Ellis,L,L
2024,emank001,Kent Emanuel,L,L
2024,encac001,Christian Encarnacion-Strand,R,R
2024,encaj002,Jerar Encarnacion,R,R
2024,englm001,Mason Englert,B,R
2024,eovan001,Nathan Eovaldi,R,R
2024,ercel001,Lucas Erceg,L,R
2024,espip001,Paolo Espino,R,R
2024,espis001,Santiago Espinal,R,R
2024,estec001,Carlos Estevez,R,R
2024,estej001,Joey Estes,R,R
2024,estrj002,Jeremiah Estrada,B,R
2024,estrt001,Thairo Estrada,R,R
2024,fabis001,Sandro Fabian,R,R
2024,faeda001,Alex Faedo,R,R
2024,fairp001,Pete Fairbanks,R,R
2024,fairs001,Stuart Fairchild,R,R
2024,faltb001,Bailey Falter,R,L
2024,farmb001,Buck Farmer,L,R
2024,farmk001,Kyle Farmer,R,R
2024,faucc001,Calvin Faucher,R,R
2024,fedde001,Erick Fedde,R,R
2024,feduh001,Hunter Feduccia,L,R
2024,feigb001,Brady Feigl,R,L
2024,feltr001,Ryan Feltner,R,R
2024,fergc001,Caleb Ferguson,R,L
2024,fergt001,Tyler Ferguson,R,R
2024,fermf002,Freddy Fermin,R,R
2024,fermj001,Jose Fermin,R,R
2024,fernr001,Ryan Fernandez,R,R
2024,ferrj002,Jose Ferrer,L,L
2024,festd001,David Festa,R,R
2024,festm001,Matt Festa,R,R
2024,feyej001,J. P. Feyereisen,R,R
2024,finnk001,Kyle Finnegan,R,R
2024,fittr001,Richard Fitts,R,R
2024,fitzt001,Tyler Fitzgerald,R,R
2024,flahj002,Jack Flaherty,R,R
2024,flemj001,Josh Fleming,L,L
2024,fletd002,David Fletcher,R,R
2024,fletd003,Dominic Fletcher,L,L
2024,flexc001,Chris Flexen,R,R
2024,flord002,Dylan Floro,L,R
2024,flore001,Estevan Florial,L,R
2024,florw001,Wilmer Flores,R,R
2024,folej001,Jason Foley,R,R
2024,fordm002,Mike Ford,L,R
2024,fortn001,Nick Fortes,R,R
2024,foscj001,Justin Foscue,R,R
2024,fostm001,Matt Foster,R,R
2024,fralj001,Jake Fraley,L,L
2024,franb002,Bowden Francis,R,R
2024,franj006,J. P. France,R,R
2024,frant002,Ty France,R,R
2024,fraza001,Adam Frazier,L,R
2024,freef001,Freddie Freeman,L,R
2024,freek001,Kyle Freeland,L,L
2024,freet001,Tyler Freeman,R,R
2024,frels001,Sal Frelick,L,R
2024,frial001,Luis Frias,R,R
2024,friem001,Max Fried,L,L
2024,friet001,TJ Friedl,L,L
2024,fry-d001,David Fry,R,R
2024,fulmc001,Carson Fulmer,R,R
2024,fundk001,Kody Funderburk,L,L
2024,gaddh001,Hunter Gaddis,R,R
2024,gallg001,Giovanny Gallegos,R,R
2024,gallj002,Joey Gallo,L,R
2024,gallz001,Zac Gallen,R,R
2024,gameb001,Ben Gamel,L,L
2024,garag001,Gerson Garabito,R,R
2024,garca003,Avisail Garcia,R,R
2024,garca005,Adolis Garcia,R,R
2024,garca006,Aramis Garcia,R,R
2024,garcd003,Deivi Garcia,R,R
2024,garcl005,Luis Garcia,R,R
2024,garcl006,Luis Garcia,L,R
2024,garcm003,Maikel Garcia,R,R
2024,garcr008,Robert Garcia,R,L
2024,garcy001,Yimi Garcia,R,R
2024,garra001,Amir Garrett,R,L
2024,garrb001,Braxton Garrett,R,L
2024,garrr001,Reed Garrett,R,R
2024,garrs003,Stone Garrett,R,R
2024,garvm001,Mitch Garver,R,R
2024,gaspm001,Mickey Gasper,B,R
2024,gassr001,Robert Gasser,L,L
2024,gausk001,Kevin Gausman,L,R
2024,geloz001,Zack Gelof,R,R
2024,gentt001,Tyler Gentry,R,R
2024,germd001,Domingo German,R,R
2024,gibai001,Ian Gibaut,R,R
2024,gibsk002,Kyle Gibson,R,R
2024,gil-l001,Luis Gil,R,R
2024,gilbl001,Lucas Gilbreath,L,L
2024,gilbl002,Logan Gilbert,R,R
2024,gilbt001,Tyler Gilbert,L,L
2024,gillc003,Connor Gillispie,R,R
2024,gilll001,Logan Gillaspie,R,R
2024,gimea001,Andres Gimenez,L,R
2024,ginkk001,Kevin Ginkel,L,R
2024,ginnj001,J. T. Ginn,R,R
2024,glast001,Tyler Glasnow,L,R
2024,goldp001,Paul Goldschmidt,R,R
2024,gomba001,Austin Gomber,L,L
2024,gomey001,Yan Gomes,R,R
2024,gomey002,Yoendrys Gomez,R,R
2024,gonzm005,Marco Gonzales,L,L
2024,gonzn001,Nick Gonzales,R,R
2024,gonzr003,Romy Gonzalez,R,R
2024,gonzv001,Victor Gonzalez,L,L
2024,goodh001,Hunter Goodman,R,R
2024,goodn002,Niko Goodrum,B,R
2024,gordn001,Nick Gordon,L,R
2024,gordt002,Tanner Gordon,L,R
2024,gorem001,MacKenzie Gore,L,L
2024,gormn001,Nolan Gorman,L,R
2024,gosea001,Anthony Gose,L,L
2024,gracg001,Gordon Graceffo,R,R
2024,grany001,Yasmani Grandal,B,R
2024,gratb002,Brusdar Graterol,R,R
2024,grayj003,Jon Gray,R,R
2024,grayj004,Josiah Gray,R,R
2024,grays001,Sonny Gray,R,R
2024,grayt001,Tristan Gray,L,R
2024,greec003,Chad Green,L,R
2024,greeh001,Hunter Greene,R,R
2024,greer003,Riley Greene,L,L
2024,gricr001,Randal Grichuk,R,R
2024,grist001,Trent Grisham,L,L
2024,grisv001,Vaughn Grissom,R,R
2024,grosr001,Robbie Grossman,B,L
2024,grovm001,Michael Grove,R,R
2024,guens001,Sean Guenther,L,L
2024,guerl001,Luis Guerrero,R,R
2024,guerv002,Vladimir Guerrero,R,R
2024,guill001,Luis Guillorme,L,R
2024,gurrl001,Lourdes Gurriel,R,R
2024,gurry001,Yuli Gurriel,R,R
2024,gutiv001,Vladimir Gutierrez,R,R
2024,haase001,Eric Haase,R,R
2024,hadej001,Josh Hader,L,L
2024,haggs001,Sam Haggerty,B,R
2024,halld004,DL Hall,L,L
2024,halvs001,Seth Halvorsen,R,R
2024,hamid002,David Hamilton,L,R
2024,hamii001,Ian Hamilton,R,R
2024,hampg001,Garrett Hampson,R,R
2024,hance001,Emerson Hancock,R,R
2024,hanib001,Brenan Hanifee,R,R
2024,hanim001,Mitch Haniger,R,R
2024,happi001,Ian Happ,B,R
2024,harpb003,Bryce Harper,L,R
2024,harrb002,Brett Harris,R,R
2024,harrd003,Dustin Harris,L,R
2024,harrh002,Hogan Harris,R,L
2024,harrk001,Kyle Harrison,R,L
2024,harrm004,Michael Harris,L,L
2024,hartg001,Geoff Hartlieb,R,R
2024,hartg002,Grant Hartwig,R,R
2024,harvh001,Hunter Harvey,R,R
2024,hayek001,Ke'Bryan Hayes,R,R
2024,haysa001,Austin Hays,R,R
2024,headb001,Brent Headrick,L,L
2024,heana001,Andrew Heaney,L,L
2024,heasj001,Jonathan Heasley,R,R
2024,hedga001,Austin Hedges,R,R
2024,heimj001,Jonah Heim,B,R
2024,heint001,Tyler Heineman,B,R
2024,hellb001,Ben Heller,R,R
2024,helmm001,Michael Helman,R,R
2024,helsr001,Ryan Helsley,R,R
2024,hendg002,Gunnar Henderson,L,R
2024,hendk001,Kyle Hendricks,R,R
2024,henlb002,Blair Henley,R,R
2024,henre001,Edgardo Henriquez,R,R
2024,henrr001,Ronny Henriquez,R,R
2024,henrt001,Tommy Henry,L,L
2024,hensd002,David Hensley,R,R
2024,hents001,Sam Hentges,L,L
2024,hergj001,Jimmy Herget,R,R
2024,hergk001,Kevin Herget,L,R
2024,hernc006,Carlos Hernandez,R,R
2024,hernd005,Daysbel Hernandez,R,R
2024,hernd006,Darell Hernaiz,R,R
2024,herne001,Enrique Hernandez,R,R
2024,herne002,Elieser Hernandez,R,R
2024,hernj004,Jonathan Hernandez,R,R
2024,hernj005,Jose Hernandez,L,L
2024,hernn001,Nick Hernandez,R,R
2024,hernt002,Teoscar Hernandez,R,R
2024,herri001,Ivan Herrera,R,R
2024,herrj003,Jose Herrera,B,R
2024,herrt002,Tim Herrin,L,L
2024,herzd001,DJ Herz,R,L
2024,heywj001,Jason Heyward,L,L
2024,hicka001,Aaron Hicks,B,R
2024,hickb003,Brewer Hicklen,R,R
2024,hickj002,Jordan Hicks,R,R
2024,higak001,Kyle Higashioka,R,R
2024,hilld002,Derek Hill,R,R
2024,hillj002,Jaden Hill,R,R
2024,hillr001,Rich Hill,L,L
2024,hills005,Sam Hilliard,L,L
2024,hillt002,Tim Hill,R,L
2024,hindr001,Rece Hinds,R,R
2024,hiurk001,Keston Hiura,R,R
2024,hjels001,Sean Hjelle,R,R
2024,hodgp001,Porter Hodge,R,R
2024,hoeib001,Bryan Hoeing,R,R
2024,hoern001,Nico Hoerner,R,R
2024,hoffj003,Jeff Hoffman,R,R
2024,holdc001,Colin Holderman,R,R
2024,hollg002,Gavin Hollowell,R,R
2024,hollj003,Jackson Holliday,L,R
2024,holmc001,Clay Holmes,R,R
2024,holmg001,Grant Holmes,L,R
2024,holmg002,Grant Holman,R,R
2024,holtt002,Tyler Holton,L,L
2024,honeb001,Brent Honeywell,R,R
2024,hornb002,Bailey Horn,L,L
2024,horws001,Spencer Horwitz,L,R
2024,hoskr001,Rhys Hoskins,R,R
2024,houct001,Tanner Houck,R,R
2024,housa001,Adrian Houser,R,R
2024,howas003,Spencer Howard,R,R
2024,hudsb001,Bryan Hudson,L,L
2024,hudsd001,Daniel Hudson,R,R
2024,hudsd002,Dakota Hudson,R,R
2024,hudsj002,Joe Hudson,R,R
2024,huffs001,Sam Huff,R,R
2024,hughb002,Brandon Hughes,B,L
2024,hummc001,Cooper Hummel,B,R
2024,hurtb001,Brant Hurter,L,L
2024,hurtj001,Jacob Hurtubise,L,R
2024,hurtk001,Kyle Hurt,R,R
2024,ibana001,Andy Ibanez,R,R
2024,iglej001,Jose Iglesias,R,R
2024,igler001,Raisel Iglesias,R,R
2024,imans001,Shota Imanaga,L,L
2024,indij001,Jonathan India,R,R
2024,iriaj001,Jairo Iriarte,R,R
2024,irvic001,Cole Irvin,L,L
2024,irvij001,Jake Irvin,R,R
2024,isbek001,Kyle Isbel,L,R
2024,jacka002,Alex Jackson,R,R
2024,jackj001,Jay Jackson,R,R
2024,jackl001,Luke Jackson,R,R
2024,jacoa001,Alek Jacob,L,R
2024,jacqj001,Joe Jacques,L,L
2024,jankt001,Travis Jankowski,L,R
2024,jansd001,Danny Jansen,R,R
2024,jansk001,Kenley Jansen,B,R
2024,jarvb001,Bryce Jarvis,L,R
2024,javic001,Cristian Javier,R,R
2024,jax-g001,Griffin Jax,R,R
2024,jay-t001,Tyler Jay,L,L
2024,jeffd001,Daulton Jefferies,L,R
2024,jeffr002,Ryan Jeffers,R,R
2024,jimed002,Dany Jimenez,R,R
2024,jimee001,Eloy Jimenez,R,R
2024,jimej003,Joe Jimenez,R,R
2024,jimel003,Leo Jimenez,R,R
2024,jobej001,Jackson Jobe,R,R
2024,joe-c001,Connor Joe,R,R
2024,johnb005,Bryce Johnson,B,R
2024,johnd006,Daniel Johnson,L,L
2024,johnp001,Pierce Johnson,R,R
2024,johns003,Seth Johnson,R,R
2024,joneg003,Greg Jones,B,R
2024,jonej007,Jahmai Jones,R,R
2024,jonej008,Jared Jones,L,R
2024,jonen002,Nolan Jones,L,R
2024,jordl001,Levi Jordan,R,R
2024,joycb001,Ben Joyce,R,R
2024,judga001,Aaron Judge,R,R
2024,julie001,Edouard Julien,L,R
2024,julkc001,Corey Julks,R,R
2024,jungj001,Josh Jung,R,R
2024,jungj002,Jace Jung,L,R
2024,junij001,Jakob Junis,R,R
2024,junkj001,Janson Junk,R,R
2024,juste001,Evan Justice,L,L
2024,kahnt001,Tommy Kahnle,R,R
2024,kavan001,Niko Kavadas,L,R
2024,keird001,DaShawn Keirsey,L,L
2024,keitc001,Colt Keith,L,R
2024,kelej001,Jarred Kelenic,L,L
2024,kellb003,Brad Keller,R,R
2024,kellc001,Casey Kelly,R,R
2024,kellc002,Carson Kelly,R,R
2024,kellj001,Joe Kelly,R,R
2024,kellk004,Kevin Kelly,R,R
2024,kellm002,Merrill Kelly,R,R
2024,kellm003,Mitch Keller,R,R
2024,kellm004,Michael Kelly,R,R
2024,kellz001,Zack Kelly,R,R
2024,kempt001,Tony Kemp,L,R
2024,kennb002,Buddy Kennedy,R,R
2024,keplm001,Max Kepler,L,L
2024,kerko001,Orion Kerkering,R,R
2024,kerrr001,Ray Kerr,L,L
2024,kersc001,Clayton Kershaw,L,L
2024,kessg001,Grae Kessinger,R,R
2024,keucd001,Dallas Keuchel,L,L
2024,kierk001,Kevin Kiermaier,L,R
2024,kikuy001,Yusei Kikuchi,L,L
2024,kilic001,Caleb Kilian,R,R
2024,kim-h002,Ha-Seong Kim,R,R
2024,kimbc001,Craig Kimbrel,R,R
