player_id,player_name,game_date,game_pk,pa,woba,xwoba,so,bb,hrs,k_percent,bb_percent,hardhit_percent,swing_miss_percent,pitcher_run_value_per_100,obp
669456,"Bieber, Shane",2023-03-30,718767,23.0,0.262,0.341,3.0,0.0,0.0,13.0,0.0,50.0,23.8,2.190804598,0.261
608566,"Márquez, Germán",2023-03-30,718778,24.0,0.25,0.272,5.0,0.0,0.0,20.8,0.0,70.58823529411765,24.4,0.093103448,0.227
656302,"Cease, Dylan",2023-03-30,718768,22.0,0.113,0.213,10.0,0.0,0.0,45.5,0.0,54.54545454545454,32.6,4.463953488,0.136
664285,"Valdez, Framber",2023-03-30,718768,22.0,0.29,0.276,4.0,0.0,0.0,18.2,0.0,50.0,23.1,1.527058824,0.318
641154,"López, Pablo",2023-03-30,718775,21.0,0.235,0.248,8.0,3.0,0.0,38.1,14.3,44.44444444444444,44.7,1.898823529,0.286
666201,"Manoah, Alek",2023-03-30,718772,21.0,0.551,0.437,3.0,2.0,2.0,14.3,9.5,37.5,30.0,-4.972941176,0.524
571578,"Corbin, Patrick",2023-03-30,718780,20.0,0.431,0.483,3.0,3.0,0.0,15.0,15.0,50.0,27.8,-2.354117647,0.5
656849,"Peterson, David",2023-03-31,718771,22.0,0.435,0.329,5.0,1.0,1.0,22.7,4.5,31.25,28.9,-0.760714286,0.409
669160,"May, Dustin",2023-03-31,718765,25.0,0.148,0.294,4.0,1.0,0.0,16.0,4.0,45.0,18.2,4.689285714,0.16
668881,"Greene, Hunter",2023-03-30,718773,18.0,0.444,0.393,8.0,3.0,1.0,44.4,16.7,42.85714285714285,21.1,-0.921686747,0.444
664299,"Javier, Cristian",2023-03-31,718764,23.0,0.4,0.284,6.0,1.0,0.0,26.1,4.3,25.0,35.8,-1.47804878,0.391
425844,"Greinke, Zack",2023-03-30,718775,23.0,0.329,0.266,4.0,1.0,0.0,17.4,4.3,27.77777777777778,20.0,0.60375,0.348
446372,"Kluber, Corey",2023-03-30,718782,19.0,0.581,0.506,4.0,4.0,2.0,21.1,21.1,54.54545454545454,16.2,-4.47875,0.526
502043,"Gibson, Kyle",2023-03-30,718782,21.0,0.37,0.399,3.0,1.0,0.0,14.3,4.8,37.5,15.8,-0.53164557,0.381
628711,"Urías, Julio",2023-03-30,718770,21.0,0.22,0.301,6.0,0.0,0.0,28.6,0.0,50.0,21.4,1.444303797,0.238
622491,"Castillo, Luis",2023-03-30,718767,19.0,0.046,0.15,6.0,0.0,0.0,31.6,0.0,38.46153846153847,29.5,5.765789474,0.053
607536,"Freeland, Kyle",2023-03-31,718766,21.0,0.194,0.219,1.0,1.0,0.0,4.8,4.8,31.57894736842105,6.1,3.494594595,0.19
518876,"Kelly, Merrill",2023-03-31,718765,17.0,0.341,0.468,4.0,4.0,0.0,23.5,23.5,66.66666666666666,31.6,-0.277027027,0.412
594798,"deGrom, Jacob",2023-03-30,718779,17.0,0.522,0.276,7.0,0.0,1.0,41.2,0.0,30.0,27.8,-3.447945205,0.353
666205,"Muller, Kyle",2023-03-30,718769,19.0,0.222,0.313,3.0,1.0,0.0,15.8,5.3,46.66666666666666,13.9,2.279166667,0.263
605400,"Nola, Aaron",2023-03-30,718779,17.0,0.377,0.363,4.0,2.0,1.0,23.5,11.8,45.45454545454545,14.7,-0.427777778,0.353
683769,"Gaddis, Hunter",2023-03-31,718763,18.0,0.384,0.301,4.0,1.0,0.0,22.2,5.6,33.33333333333333,13.2,-1.308571429,0.389
686753,"Jameson, Drey",2023-03-31,718765,17.0,0.293,0.406,5.0,3.0,1.0,29.4,17.6,77.77777777777779,48.1,0.483333333,0.294
623167,"Flexen, Chris",2023-03-31,718763,18.0,0.332,0.45,1.0,3.0,0.0,5.6,16.7,42.85714285714285,45.5,-0.181818182,0.389
608331,"Fried, Max",2023-03-30,718780,13.0,0.299,0.2,2.0,0.0,0.0,15.4,0.0,27.27272727272727,17.4,1.734883721,0.308
543135,"Eovaldi, Nathan",2023-04-29,718374,29.0,0.095,0.125,8.0,0.0,0.0,27.6,0.0,28.57142857142857,22.4,5.038938053,0.107
656302,"Cease, Dylan",2023-04-16,718553,30.0,0.302,0.299,5.0,5.0,0.0,16.7,16.7,45.0,20.0,-0.373451327,0.367
668881,"Greene, Hunter",2023-04-29,718377,24.0,0.316,0.182,10.0,3.0,0.0,41.7,12.5,30.0,44.6,-0.677678571,0.375
660271,"Ohtani, Shohei",2023-04-05,718691,25.0,0.275,0.306,8.0,4.0,0.0,32.0,16.0,45.45454545454545,35.0,1.056756757,0.36
554430,"Wheeler, Zack",2023-04-23,718458,25.0,0.218,0.282,11.0,3.0,0.0,44.0,12.0,40.0,39.0,1.816216216,0.28
571927,"Matz, Steven",2023-04-15,718568,25.0,0.29,0.337,6.0,5.0,1.0,24.0,20.0,57.14285714285714,25.6,0.993636364,0.32
656427,"Flaherty, Jack",2023-04-28,718382,25.0,0.422,0.335,7.0,2.0,1.0,28.0,8.0,20.0,32.6,-1.672727273,0.417
664285,"Valdez, Framber",2023-04-28,718389,28.0,0.331,0.383,3.0,0.0,1.0,10.7,0.0,40.0,16.4,-1.40733945,0.286
502171,"Cobb, Alex",2023-04-24,718446,33.0,0.203,0.248,4.0,1.0,0.0,12.1,3.0,42.85714285714285,7.8,3.448623853,0.212
665795,"Cabrera, Edward",2023-04-29,718375,22.0,0.329,0.293,12.0,5.0,1.0,54.5,22.7,80.0,41.9,-1.106422018,0.364
666157,"Lodolo, Nick",2023-04-01,718756,24.0,0.33,0.233,9.0,2.0,0.0,37.5,8.3,38.46153846153847,45.8,0.169724771,0.375
605135,"Bassitt, Chris",2023-04-07,718670,26.0,0.279,0.331,5.0,5.0,1.0,19.2,19.2,18.75,19.6,0.798165138,0.308
543037,"Cole, Gerrit",2023-04-16,718557,29.0,0.088,0.263,10.0,1.0,0.0,34.5,3.4,38.88888888888889,33.3,5.172477064,0.107
542881,"Anderson, Tyler",2023-04-28,718386,28.0,0.272,0.313,7.0,3.0,1.0,25.0,10.7,38.88888888888889,35.1,1.003669725,0.286
607625,"Lugo, Seth",2023-04-09,718648,25.0,0.288,0.274,5.0,4.0,0.0,20.0,16.0,43.75,22.9,0.716513761,0.36
450203,"Morton, Charlie",2023-04-25,718429,26.0,0.206,0.29,9.0,2.0,1.0,34.6,7.7,33.33333333333333,35.0,2.392592593,0.2
592332,"Gausman, Kevin",2023-04-29,718379,27.0,0.222,0.164,13.0,1.0,0.0,48.1,3.7,30.76923076923077,48.3,2.67962963,0.259
608337,"Giolito, Lucas",2023-04-12,718605,26.0,0.278,0.25,7.0,2.0,0.0,26.9,7.7,12.5,26.0,1.567592593,0.308
664285,"Valdez, Framber",2023-04-10,718632,27.0,0.309,0.353,5.0,5.0,1.0,18.5,18.5,43.75,25.0,-0.340186916,0.333
656605,"Keller, Mitch",2023-04-05,718702,26.0,0.203,0.201,7.0,2.0,0.0,26.9,7.7,11.76470588235294,19.2,2.097196262,0.231
608331,"Fried, Max",2023-04-23,718462,23.0,0.222,0.224,5.0,3.0,0.0,21.7,13.0,33.33333333333333,15.0,1.560747664,0.261
605400,"Nola, Aaron",2023-04-28,718389,27.0,0.14,0.227,6.0,0.0,1.0,22.2,0.0,23.809523809523807,21.2,3.761682243,0.111
458681,"Lynn, Lance",2023-04-18,718525,29.0,0.376,0.349,7.0,3.0,0.0,24.1,10.3,42.10526315789473,20.0,-0.717757009,0.448
605135,"Bassitt, Chris",2023-04-13,718593,25.0,0.297,0.323,7.0,3.0,0.0,28.0,12.0,42.85714285714285,20.8,0.485981308,0.32
686610,"Waldichuk, Ken",2023-04-12,718599,26.0,0.278,0.272,4.0,3.0,0.0,15.4,11.5,36.84210526315789,21.2,0.5,0.308
543243,"Gray, Sonny",2023-04-24,718442,24.0,0.183,0.225,8.0,2.0,0.0,33.3,8.3,50.0,38.3,2.602803738,0.208
656756,"Montgomery, Jordan",2023-04-24,718446,26.0,0.224,0.267,6.0,1.0,0.0,23.1,3.8,22.22222222222222,26.5,1.654205607,0.269
543475,"Lyles, Jordan",2023-04-06,718686,25.0,0.415,0.346,9.0,0.0,2.0,36.0,0.0,31.25,18.9,-2.943396226,0.32
621076,"Kaprielian, James",2023-04-09,718655,26.0,0.531,0.452,6.0,3.0,3.0,23.1,11.5,50.0,18.5,-4.890566038,0.462
666157,"Lodolo, Nick",2023-04-08,718668,27.0,0.148,0.187,12.0,2.0,0.0,44.4,7.4,23.07692307692308,31.3,2.95754717,0.192
592836,"Walker, Taijuan",2023-04-09,718652,21.0,0.309,0.313,5.0,5.0,0.0,23.8,23.8,27.27272727272727,19.6,0.038095238,0.381
448179,"Hill, Rich",2023-04-17,718535,24.0,0.34,0.322,7.0,2.0,1.0,29.2,8.3,40.0,24.4,-1.09047619,0.333
641745,"Keller, Brad",2023-04-12,718595,25.0,0.222,0.254,7.0,1.0,1.0,28.0,4.0,37.5,26.8,1.07047619,0.2
543101,"DeSclafani, Anthony",2023-04-15,718571,26.0,0.261,0.348,5.0,0.0,1.0,19.2,0.0,66.66666666666666,19.1,0.361904762,0.231
605483,"Snell, Blake",2023-04-25,718426,23.0,0.354,0.394,5.0,5.0,1.0,21.7,21.7,30.76923076923077,27.5,-0.831428571,0.391
680686,"Gray, Josiah",2023-04-30,718367,24.0,0.212,0.254,6.0,3.0,0.0,25.0,12.5,20.0,28.9,2.1,0.25
657277,"Webb, Logan",2023-04-17,718544,27.0,0.343,0.263,6.0,0.0,1.0,22.2,0.0,40.0,24.5,-0.417142857,0.333
477132,"Kershaw, Clayton",2023-04-18,718516,25.0,0.106,0.203,9.0,0.0,0.0,36.0,0.0,25.0,27.9,4.118095238,0.12
663776,"Sandoval, Patrick",2023-04-26,718408,28.0,0.268,0.228,5.0,0.0,1.0,17.9,0.0,13.636363636363637,30.5,1.88952381,0.25
615698,"Quantrill, Cal",2023-04-14,718592,28.0,0.279,0.327,3.0,2.0,1.0,10.7,7.1,39.130434782608695,14.3,-0.455769231,0.286
656629,"Kopech, Michael",2023-04-21,718486,25.0,0.382,0.335,9.0,4.0,1.0,36.0,16.0,58.333333333333336,38.1,-1.495192308,0.4
506433,"Darvish, Yu",2023-04-10,718634,27.0,0.276,0.243,5.0,1.0,0.0,18.5,3.7,30.0,23.9,1.697115385,0.296
669160,"May, Dustin",2023-04-28,718382,22.0,0.28,0.298,4.0,4.0,0.0,18.2,18.2,50.0,17.6,0.726923077,0.318
656427,"Flaherty, Jack",2023-04-23,718450,25.0,0.321,0.361,9.0,2.0,1.0,36.0,8.0,69.23076923076923,46.0,0.165384615,0.32
554430,"Wheeler, Zack",2023-04-29,718372,23.0,0.193,0.256,7.0,1.0,0.0,30.4,4.3,21.428571428571427,25.5,2.569230769,0.217
671106,"Allen, Logan",2023-04-30,718370,22.0,0.257,0.326,8.0,2.0,0.0,36.4,9.1,33.33333333333333,23.1,0.880769231,0.273
450203,"Morton, Charlie",2023-04-08,718659,25.0,0.384,0.405,6.0,3.0,1.0,24.0,12.0,28.57142857142857,25.5,-3.026923077,0.4
518516,"Bumgarner, Madison",2023-04-07,718671,25.0,0.448,0.432,5.0,6.0,2.0,20.0,24.0,42.85714285714285,24.4,-2.008737864,0.44
592767,"Smyly, Drew",2023-04-21,718491,24.0,0.037,0.056,10.0,0.0,0.0,41.7,0.0,7.142857142857142,37.5,5.549514563,0.042
446372,"Kluber, Corey",2023-04-19,718505,26.0,0.413,0.402,4.0,2.0,2.0,15.4,7.7,33.33333333333333,26.9,-2.323300971,0.385
693821,"Elder, Bryce",2023-04-10,718636,24.0,0.265,0.25,7.0,1.0,0.0,29.2,4.2,37.5,28.6,1.219417476,0.292
592332,"Gausman, Kevin",2023-04-23,718465,24.0,0.125,0.243,11.0,0.0,0.0,45.8,0.0,61.53846153846154,31.5,4.266019417,0.125
621244,"Berríos, José",2023-04-25,718433,25.0,0.169,0.239,9.0,1.0,0.0,36.0,4.0,26.666666666666668,34.0,3.400970874,0.2
669022,"Gore, MacKenzie",2023-04-19,718518,23.0,0.285,0.311,7.0,4.0,1.0,30.4,17.4,33.33333333333333,37.5,0.532038835,0.304
641154,"López, Pablo",2023-04-16,718557,27.0,0.323,0.33,7.0,1.0,1.0,25.9,3.7,33.33333333333333,25.5,0.603883495,0.333
448179,"Hill, Rich",2023-04-29,718383,27.0,0.34,0.358,5.0,0.0,0.0,18.5,0.0,33.33333333333333,25.0,-0.36407767,0.308
458681,"Lynn, Lance",2023-04-29,718373,24.0,0.23,0.295,10.0,2.0,1.0,41.7,8.3,50.0,36.5,2.101941748,0.208
592332,"Gausman, Kevin",2023-04-12,718603,28.0,0.264,0.243,11.0,0.0,2.0,39.3,0.0,64.70588235294117,33.3,0.850485437,0.179
680686,"Gray, Josiah",2023-04-11,718614,23.0,0.326,0.37,3.0,2.0,1.0,13.0,8.7,37.5,20.0,0.380582524,0.348
664285,"Valdez, Framber",2023-04-04,718705,28.0,0.29,0.264,9.0,1.0,0.0,32.1,3.6,44.44444444444444,34.0,0.569902913,0.321
543037,"Cole, Gerrit",2023-04-05,718699,23.0,0.222,0.245,8.0,3.0,0.0,34.8,13.0,33.33333333333333,30.2,2.570873786,0.261
650644,"Civale, Aaron",2023-04-07,718677,27.0,0.36,0.441,5.0,1.0,0.0,18.5,3.7,57.14285714285714,21.6,-0.254368932,0.37
669456,"Bieber, Shane",2023-04-22,718473,24.0,0.325,0.395,4.0,4.0,1.0,16.7,16.7,50.0,25.5,-1.094174757,0.333
686610,"Waldichuk, Ken",2023-04-18,718523,23.0,0.298,0.306,5.0,3.0,0.0,21.7,13.0,33.33333333333333,25.5,0.823529412,0.348
660271,"Ohtani, Shohei",2023-04-21,718485,23.0,0.137,0.185,11.0,2.0,0.0,47.8,8.7,30.0,42.3,3.449019608,0.174
642547,"Peralta, Freddy",2023-04-09,718650,26.0,0.239,0.312,7.0,3.0,0.0,26.9,11.5,46.66666666666666,22.7,1.900980392,0.28
680686,"Gray, Josiah",2023-04-06,718682,27.0,0.314,0.208,6.0,1.0,0.0,22.2,3.7,20.0,36.5,0.647058824,0.333
506433,"Darvish, Yu",2023-04-23,718456,22.0,0.238,0.293,5.0,4.0,0.0,22.7,18.2,38.46153846153847,23.9,1.489215686,0.273
656629,"Kopech, Michael",2023-04-09,718653,23.0,0.197,0.463,5.0,3.0,0.0,21.7,13.0,60.0,27.7,2.389215686,0.217
608337,"Giolito, Lucas",2023-04-18,718543,19.0,0.075,0.26,7.0,1.0,0.0,36.8,5.3,50.0,24.5,3.869607843,0.105
657277,"Webb, Logan",2023-04-27,718409,27.0,0.296,0.359,7.0,1.0,1.0,25.9,3.7,47.368421052631575,24.5,0.561764706,0.296
571510,"Boyd, Matthew",2023-04-29,718401,26.0,0.341,0.292,3.0,1.0,1.0,11.5,3.8,22.727272727272727,30.8,-1.056862745,0.346
669330,"Wells, Tyler",2023-04-26,718416,21.0,0.272,0.292,7.0,1.0,1.0,33.3,4.8,38.46153846153847,18.2,0.982352941,0.238
502043,"Gibson, Kyle",2023-04-27,718405,23.0,0.383,0.322,3.0,2.0,0.0,13.0,8.7,33.33333333333333,20.8,-1.792156863,0.435
608337,"Giolito, Lucas",2023-04-23,718457,28.0,0.352,0.396,5.0,2.0,2.0,17.9,7.1,55.00000000000001,28.8,-1.345098039,0.286
675911,"Strider, Spencer",2023-04-24,718443,27.0,0.065,0.189,13.0,0.0,0.0,48.1,0.0,35.714285714285715,47.7,5.083168317,0.074
608344,"Irvin, Cole",2023-04-08,718664,21.0,0.351,0.365,5.0,4.0,0.0,23.8,19.0,50.0,18.5,-0.583168317,0.381
656302,"Cease, Dylan",2023-04-22,718477,20.0,0.426,0.322,5.0,1.0,1.0,25.0,5.0,46.15384615384615,22.9,-1.301980198,0.4
666201,"Manoah, Alek",2023-04-16,718556,28.0,0.475,0.379,5.0,4.0,1.0,17.9,14.3,44.44444444444444,23.3,-3.999009901,0.5
676664,"Sears, JP",2023-04-21,718490,24.0,0.319,0.318,11.0,2.0,1.0,45.8,8.3,70.0,33.3,-0.159405941,0.333
668933,"Ashcraft, Graham",2023-04-26,718424,26.0,0.251,0.31,3.0,4.0,0.0,11.5,15.4,11.11111111111111,27.5,1.253465347,0.308
657006,"Steele, Justin",2023-04-14,718575,25.0,0.223,0.332,8.0,1.0,2.0,32.0,4.0,31.25,34.0,1.998019802,0.16
675911,"Strider, Spencer",2023-04-06,718681,22.0,0.323,0.343,9.0,3.0,1.0,40.9,13.6,50.0,42.9,0.17029703,0.318
668881,"Greene, Hunter",2023-04-12,718601,26.0,0.321,0.209,10.0,0.0,0.0,38.5,0.0,46.66666666666666,38.9,0.491089109,0.308
666157,"Lodolo, Nick",2023-04-18,718526,29.0,0.604,0.401,4.0,1.0,3.0,13.8,3.4,57.14285714285714,14.0,-7.53960396,0.552
458681,"Lynn, Lance",2023-04-24,718444,22.0,0.363,0.41,4.0,3.0,1.0,18.2,13.6,40.0,31.1,-0.723762376,0.364
607259,"Martinez, Nick",2023-04-07,718676,23.0,0.354,0.452,4.0,5.0,1.0,17.4,21.7,35.714285714285715,24.4,-0.073267327,0.391
669022,"Gore, MacKenzie",2023-04-26,718412,25.0,0.224,0.197,10.0,2.0,0.0,40.0,8.0,23.07692307692308,38.8,1.544554455,0.24
573186,"Stroman, Marcus",2023-04-18,718523,22.0,0.16,0.272,5.0,2.0,0.0,22.7,9.1,26.666666666666668,23.4,3.442,0.182
592351,"Gray, Jon",2023-04-09,718642,24.0,0.354,0.404,4.0,3.0,1.0,16.7,12.5,31.25,21.3,-0.312,0.375
628711,"Urías, Julio",2023-04-16,718547,26.0,0.385,0.332,6.0,1.0,2.0,23.1,3.8,31.57894736842105,27.1,-4.701,0.346
605483,"Snell, Blake",2023-04-12,718610,25.0,0.455,0.391,5.0,5.0,2.0,20.0,20.0,53.333333333333336,26.3,-4.072,0.44
477132,"Kershaw, Clayton",2023-04-12,718612,25.0,0.247,0.229,4.0,2.0,0.0,16.0,8.0,26.31578947368421,22.0,0.93,0.28
506433,"Darvish, Yu",2023-04-16,718549,27.0,0.182,0.276,12.0,2.0,0.0,44.4,7.4,23.07692307692308,41.3,3.404,0.222
547179,"Lorenzen, Michael",2023-04-26,718419,26.0,0.406,0.314,5.0,2.0,1.0,19.2,7.7,41.17647058823529,18.2,-1.597,0.4
601713,"Pivetta, Nick",2023-04-28,718395,22.0,0.364,0.419,5.0,2.0,1.0,22.7,9.1,42.85714285714285,18.3,-0.798,0.364
601713,"Pivetta, Nick",2023-04-21,718483,24.0,0.363,0.311,7.0,1.0,1.0,29.2,4.2,50.0,26.7,-0.707,0.333
605182,"Clevinger, Mike",2023-04-25,718433,25.0,0.417,0.296,3.0,3.0,1.0,12.0,12.0,31.57894736842105,16.3,-1.524,0.4
645261,"Alcantara, Sandy",2023-04-04,718714,30.0,0.111,0.235,5.0,1.0,0.0,16.7,3.3,25.0,26.8,5.595,0.133
605400,"Nola, Aaron",2023-04-11,718619,26.0,0.403,0.314,6.0,0.0,1.0,23.1,0.0,35.0,21.2,-2.342,0.346
607625,"Lugo, Seth",2023-04-21,718484,25.0,0.269,0.366,6.0,1.0,0.0,24.0,4.0,55.55555555555556,16.7,1.621,0.28
666201,"Manoah, Alek",2023-04-28,718392,24.0,0.429,0.363,7.0,4.0,1.0,29.2,16.7,33.33333333333333,28.9,-1.528,0.458
663460,"Bubic, Kris",2023-04-15,718563,25.0,0.455,0.422,3.0,1.0,1.0,12.0,4.0,61.90476190476191,15.4,-3.481,0.44
656288,"Canning, Griffin",2023-04-19,718504,21.0,0.321,0.342,4.0,3.0,1.0,19.0,14.3,42.85714285714285,31.0,0.233,0.333
592826,"Velasquez, Vince",2023-04-23,718463,25.0,0.126,0.174,10.0,2.0,0.0,40.0,8.0,15.384615384615383,32.6,4.17,0.16
641771,"Kuhl, Chad",2023-04-29,718399,22.0,0.53,0.474,4.0,4.0,0.0,18.2,18.2,46.15384615384615,36.6,-3.973,0.571
622491,"Castillo, Luis",2023-04-22,718464,24.0,0.346,0.331,8.0,2.0,0.0,33.3,8.3,57.14285714285714,36.5,-0.358,0.375
657746,"Ryan, Joe",2023-04-19,718505,25.0,0.342,0.4,3.0,1.0,1.0,12.0,4.0,60.0,20.7,-1.595,0.32
666200,"Luzardo, Jesús",2023-04-17,718544,21.0,0.37,0.291,6.0,2.0,0.0,28.6,9.5,46.15384615384615,26.0,-1.246,0.381
641482,"Cortes, Nestor",2023-04-30,718356,23.0,0.475,0.365,7.0,4.0,3.0,30.4,17.4,58.333333333333336,33.3,-2.813,0.391
656756,"Montgomery, Jordan",2023-04-08,718660,26.0,0.169,0.175,9.0,2.0,0.0,34.6,7.7,26.666666666666668,30.4,3.499,0.192
656302,"Cease, Dylan",2023-04-05,718695,22.0,0.249,0.325,8.0,5.0,1.0,36.4,22.7,55.55555555555556,44.7,0.171717172,0.273
656302,"Cease, Dylan",2023-04-27,718396,22.0,0.523,0.506,3.0,2.0,1.0,13.6,9.1,58.82352941176471,22.9,-3.476767677,0.5
676477,"Whitlock, Garrett",2023-04-16,718559,23.0,0.191,0.256,5.0,2.0,0.0,21.7,8.7,18.75,33.3,2.828282828,0.217
579328,"Kikuchi, Yusei",2023-04-09,718644,22.0,0.546,0.389,6.0,1.0,3.0,27.3,4.5,53.333333333333336,29.2,-4.857575758,0.455
680570,"Rodriguez, Grayson",2023-04-11,718618,23.0,0.351,0.436,6.0,4.0,0.0,26.1,17.4,38.46153846153847,28.3,-1.01010101,0.435
669456,"Bieber, Shane",2023-04-28,718395,27.0,0.255,0.28,4.0,2.0,0.0,14.8,7.4,57.14285714285714,15.4,1.357575758,0.259
622491,"Castillo, Luis",2023-04-04,718706,21.0,0.185,0.26,6.0,2.0,0.0,28.6,9.5,53.84615384615385,36.2,2.782828283,0.19
686613,"Brown, Hunter",2023-04-15,718562,27.0,0.216,0.313,5.0,1.0,0.0,18.5,3.7,50.0,22.4,1.845454545,0.259
669456,"Bieber, Shane",2023-04-10,718637,27.0,0.281,0.412,4.0,3.0,0.0,14.8,11.1,50.0,32.5,1.346464646,0.296
458681,"Lynn, Lance",2023-04-06,718687,25.0,0.565,0.468,5.0,3.0,3.0,20.0,12.0,47.05882352941176,21.4,-6.173737374,0.48
664299,"Javier, Cristian",2023-04-05,718696,23.0,0.192,0.247,5.0,0.0,0.0,21.7,0.0,38.88888888888889,18.0,2.47979798,0.217
518876,"Kelly, Merrill",2023-04-06,718683,25.0,0.366,0.371,4.0,4.0,0.0,16.0,16.0,35.294117647058826,25.6,-0.767676768,0.4
596133,"Weaver, Luke",2023-04-25,718434,28.0,0.487,0.388,8.0,2.0,3.0,28.6,7.1,58.82352941176471,42.2,-5.201010101,0.393
642547,"Peralta, Freddy",2023-04-21,718483,24.0,0.333,0.312,4.0,2.0,1.0,16.7,8.3,44.44444444444444,25.5,0.480808081,0.304
666200,"Luzardo, Jesús",2023-04-05,718701,27.0,0.203,0.152,10.0,1.0,0.0,37.0,3.7,31.25,40.8,2.027272727,0.222
669302,"Gilbert, Logan",2023-04-18,718517,23.0,0.321,0.226,8.0,0.0,2.0,34.8,0.0,40.0,19.5,0.067676768,0.217
593958,"Rodriguez, Eduardo",2023-04-18,718541,27.0,0.136,0.17,10.0,0.0,0.0,37.0,0.0,17.647058823529413,24.6,4.376767677,0.154
608379,"Wacha, Michael",2023-04-26,718407,20.0,0.285,0.328,5.0,1.0,1.0,25.0,5.0,28.57142857142857,23.4,-0.128282828,0.25
601713,"Pivetta, Nick",2023-04-15,718576,22.0,0.432,0.361,4.0,3.0,1.0,18.2,13.6,46.15384615384615,23.7,-1.177777778,0.429
656302,"Cease, Dylan",2023-04-10,718640,25.0,0.22,0.319,6.0,2.0,0.0,24.0,8.0,46.66666666666666,24.4,0.128571429,0.28
518876,"Kelly, Merrill",2023-04-11,718611,22.0,0.251,0.363,7.0,4.0,1.0,31.8,18.2,40.0,31.0,1.425510204,0.273
607625,"Lugo, Seth",2023-04-27,718406,23.0,0.398,0.348,3.0,0.0,2.0,13.0,0.0,47.368421052631575,13.7,-3.759183673,0.348
663559,"Falter, Bailey",2023-04-25,718430,24.0,0.344,0.41,7.0,0.0,2.0,29.2,0.0,70.58823529411765,20.0,-0.296938776,0.25
605182,"Clevinger, Mike",2023-04-02,718740,23.0,0.269,0.298,8.0,3.0,0.0,34.8,13.0,55.55555555555556,29.5,1.326530612,0.348
657006,"Steele, Justin",2023-04-25,718426,20.0,0.202,0.225,5.0,2.0,0.0,25.0,10.0,38.46153846153847,20.5,1.948979592,0.25
693821,"Elder, Bryce",2023-04-21,718489,24.0,0.258,0.353,6.0,1.0,0.0,25.0,4.2,68.75,26.1,0.724489796,0.292
641154,"López, Pablo",2023-04-11,718616,27.0,0.137,0.192,10.0,1.0,0.0,37.0,3.7,31.25,37.0,4.564285714,0.148
605400,"Nola, Aaron",2023-04-16,718554,26.0,0.278,0.299,4.0,3.0,0.0,15.4,11.5,36.84210526315789,26.0,0.295918367,0.308
