player_id,player_name,game_date,game_pk,pa,woba,xwoba,so,bb,hrs,k_percent,bb_percent,hardhit_percent,swing_miss_percent,pitcher_run_value_per_100,obp
573186,"Stroman, Marcus",2024-03-30,746410,25.0,0.255,0.325,4.0,2.0,0.0,16.0,8.0,23.52941176470588,29.5,0.865346535,0.28
668881,"Greene, Hunter",2024-03-30,746736,22.0,0.343,0.32,7.0,4.0,0.0,31.8,18.2,27.27272727272727,36.2,-0.706,0.409
669923,"Kirby, George",2024-03-29,745276,24.0,0.131,0.224,8.0,2.0,0.0,33.3,8.3,21.428571428571427,34.7,3.961616162,0.167
663903,"Singer, Brady",2024-03-31,746332,27.0,0.218,0.228,10.0,1.0,0.0,37.0,3.7,14.285714285714285,42.2,2.685714286,0.222
657277,"Webb, Logan",2024-03-28,745445,24.0,0.222,0.274,5.0,2.0,0.0,20.8,8.3,23.52941176470588,26.7,1.644329897,0.292
669432,"Rogers, Trevor",2024-03-31,746090,26.0,0.371,0.286,6.0,4.0,0.0,23.1,15.4,18.75,30.2,-0.96185567,0.423
666142,"Ragans, Cole",2024-03-28,746335,26.0,0.293,0.335,9.0,3.0,1.0,34.6,11.5,64.28571428571429,37.3,-0.813402062,0.308
607200,"Fedde, Erick",2024-03-31,746815,20.0,0.372,0.33,7.0,1.0,2.0,35.0,5.0,33.33333333333333,28.2,0.025,0.3
656288,"Canning, Griffin",2024-03-30,747063,23.0,0.398,0.389,2.0,1.0,1.0,8.7,4.3,45.0,17.8,-1.363541667,0.348
605135,"Bassitt, Chris",2024-03-29,745117,24.0,0.357,0.312,6.0,2.0,1.0,25.0,8.3,53.333333333333336,23.8,-0.992631579,0.375
677960,"Weathers, Ryan",2024-03-30,746087,22.0,0.41,0.312,5.0,2.0,0.0,22.7,9.1,35.714285714285715,29.5,-1.55212766,0.455
641585,"France, J.P.",2024-03-31,746413,24.0,0.28,0.268,5.0,1.0,0.0,20.8,4.2,27.77777777777778,34.2,0.519148936,0.292
676272,"Miller, Bobby",2024-03-29,746167,21.0,0.117,0.144,11.0,1.0,0.0,52.4,4.8,33.33333333333333,22.0,3.882795699,0.143
642547,"Peralta, Freddy",2024-03-29,745848,19.0,0.144,0.188,8.0,1.0,1.0,42.1,5.3,30.0,29.5,2.568478261,0.105
641793,"Littell, Zack",2024-03-30,745119,22.0,0.223,0.224,6.0,2.0,0.0,27.3,9.1,14.285714285714285,22.9,1.822826087,0.273
548389,"Stripling, Ross",2024-03-29,745682,24.0,0.394,0.297,6.0,2.0,1.0,25.0,8.3,31.25,20.9,-2.551086957,0.375
621244,"Berríos, José",2024-03-28,745116,23.0,0.343,0.302,6.0,1.0,1.0,26.1,4.3,46.66666666666666,23.3,0.642857143,0.304
669302,"Gilbert, Logan",2024-03-30,745278,26.0,0.176,0.201,8.0,1.0,0.0,30.8,3.8,29.411764705882355,30.2,3.996703297,0.192
596295,"Gomber, Austin",2024-03-30,747221,22.0,0.458,0.402,3.0,3.0,2.0,13.6,13.6,37.5,22.0,-3.368131868,0.409
622491,"Castillo, Luis",2024-03-28,745283,23.0,0.373,0.338,5.0,2.0,1.0,21.7,8.7,43.75,14.6,-2.485714286,0.348
682243,"Miller, Bryce",2024-03-31,745279,22.0,0.409,0.429,6.0,2.0,2.0,27.3,9.1,64.28571428571429,38.1,-1.893406593,0.364
664299,"Javier, Cristian",2024-03-29,746412,23.0,0.2,0.186,6.0,1.0,0.0,26.1,4.3,12.5,22.2,2.82,0.217
607259,"Martinez, Nick",2024-03-31,746739,23.0,0.358,0.334,3.0,1.0,1.0,13.0,4.3,44.44444444444444,19.6,-0.683333333,0.364
675911,"Strider, Spencer",2024-03-29,745604,20.0,0.26,0.279,8.0,2.0,1.0,40.0,10.0,40.0,39.1,0.978888889,0.25
668678,"Gallen, Zac",2024-03-28,747224,21.0,0.261,0.404,3.0,2.0,0.0,14.3,9.5,60.0,38.5,1.027777778,0.286
579328,"Kikuchi, Yusei",2024-03-30,745119,22.0,0.388,0.357,4.0,3.0,1.0,18.2,13.6,33.33333333333333,24.4,-1.861111111,0.409
683003,"Jones, Jared",2024-03-30,746087,23.0,0.191,0.273,10.0,2.0,0.0,43.5,8.7,63.63636363636363,45.8,1.711235955,0.217
554430,"Wheeler, Zack",2024-03-29,745604,23.0,0.208,0.191,5.0,0.0,0.0,21.7,0.0,44.44444444444444,34.0,1.923595506,0.217
650633,"King, Michael",2024-03-31,745438,21.0,0.369,0.443,6.0,7.0,1.0,28.6,33.3,50.0,15.4,-1.235227273,0.429
543135,"Eovaldi, Nathan",2024-03-28,745039,22.0,0.29,0.344,3.0,1.0,0.0,13.6,4.5,47.05882352941176,13.6,0.596590909,0.273
672282,"Detmers, Reid",2024-03-31,747062,21.0,0.217,0.261,7.0,3.0,0.0,33.3,14.3,30.0,43.6,1.659090909,0.286
615698,"Quantrill, Cal",2024-03-29,747223,24.0,0.472,0.402,1.0,1.0,2.0,4.2,4.2,45.45454545454545,10.0,-6.405681818,0.417
676440,"Bibee, Tanner",2024-03-30,745684,22.0,0.414,0.449,4.0,5.0,0.0,18.2,22.7,46.15384615384615,31.6,-1.859090909,0.5
686613,"Brown, Hunter",2024-03-30,746410,18.0,0.273,0.288,5.0,2.0,0.0,27.8,11.1,54.54545454545454,18.2,0.038636364,0.333
621112,"Blackburn, Paul",2024-03-31,745683,25.0,0.133,0.231,3.0,1.0,0.0,12.0,4.0,28.57142857142857,22.5,4.610227273,0.16
622663,"Severino, Luis",2024-03-30,745850,27.0,0.416,0.334,6.0,0.0,1.0,22.2,0.0,38.095238095238095,13.7,-2.95,0.407
656427,"Flaherty, Jack",2024-03-31,746815,23.0,0.252,0.263,7.0,0.0,1.0,30.4,0.0,33.33333333333333,31.7,1.966666667,0.217
607074,"Rodón, Carlos",2024-03-29,746412,21.0,0.326,0.379,4.0,3.0,0.0,19.0,14.3,42.85714285714285,22.9,0.024137931,0.381
668868,"Thompson, Zack",2024-03-29,746167,23.0,0.458,0.326,4.0,2.0,3.0,17.4,8.7,35.294117647058826,23.3,-2.708045977,0.348
676979,"Crochet, Garrett",2024-03-28,746821,23.0,0.192,0.2,8.0,0.0,0.0,34.8,0.0,40.0,25.0,2.966666667,0.217
694297,"Pfaadt, Brandon",2024-03-31,747222,21.0,0.279,0.222,6.0,0.0,0.0,28.6,0.0,23.07692307692308,17.4,0.879310345,0.333
663372,"Feltner, Ryan",2024-03-31,747222,22.0,0.366,0.369,4.0,2.0,1.0,18.2,9.1,40.0,27.1,-2.737209302,0.364
664285,"Valdez, Framber",2024-03-28,746418,23.0,0.403,0.384,5.0,6.0,0.0,21.7,26.1,36.36363636363637,32.1,-2.270930233,0.522
607625,"Lugo, Seth",2024-03-30,746333,22.0,0.144,0.288,4.0,1.0,0.0,18.2,4.5,37.5,29.3,2.880232558,0.182
650644,"Civale, Aaron",2024-03-29,745117,22.0,0.245,0.245,6.0,1.0,1.0,27.3,4.5,26.666666666666668,14.7,0.269767442,0.227
527048,"Pérez, Martín",2024-03-29,746091,21.0,0.368,0.388,2.0,3.0,0.0,9.5,14.3,62.5,25.7,-1.974418605,0.429
666200,"Luzardo, Jesús",2024-03-28,746089,19.0,0.246,0.259,8.0,2.0,1.0,42.1,10.5,33.33333333333333,46.2,1.484705882,0.211
656302,"Cease, Dylan",2024-03-30,745436,19.0,0.205,0.214,6.0,2.0,0.0,31.6,10.5,36.36363636363637,31.6,0.664705882,0.211
694813,"Stone, Gavin",2024-03-31,746166,23.0,0.329,0.265,6.0,1.0,0.0,26.1,4.3,12.5,34.8,-0.016470588,0.364
656605,"Keller, Mitch",2024-03-28,746089,27.0,0.334,0.342,3.0,2.0,0.0,11.1,7.4,38.095238095238095,28.0,-1.550588235,0.37
500779,"Quintana, Jose",2024-03-29,745848,21.0,0.373,0.324,4.0,2.0,1.0,19.0,9.5,53.333333333333336,12.9,-0.716470588,0.381
696136,"Wicks, Jordan",2024-03-31,745035,22.0,0.343,0.327,6.0,3.0,0.0,27.3,13.6,23.07692307692308,43.2,-1.324705882,0.364
605397,"Musgrove, Joe",2024-03-29,745435,26.0,0.398,0.437,3.0,1.0,1.0,11.5,3.8,50.0,27.9,-2.748809524,0.423
607067,"Rea, Colin",2024-03-31,745845,22.0,0.28,0.377,2.0,2.0,0.0,9.1,9.1,44.44444444444444,17.0,1.176190476,0.318
641154,"López, Pablo",2024-03-28,746335,24.0,0.227,0.256,7.0,0.0,1.0,29.2,0.0,41.17647058823529,33.3,2.820238095,0.167
676710,"Crawford, Kutter",2024-03-30,745278,22.0,0.152,0.236,7.0,1.0,0.0,31.8,4.5,42.85714285714285,24.4,3.676190476,0.182
601713,"Pivetta, Nick",2024-03-29,745276,21.0,0.182,0.278,10.0,0.0,1.0,47.6,0.0,45.45454545454545,39.5,2.692857143,0.143
680570,"Rodriguez, Grayson",2024-03-30,747063,22.0,0.245,0.369,9.0,1.0,1.0,40.9,4.5,58.333333333333336,36.6,1.45952381,0.227
678394,"Bello, Brayan",2024-03-28,745283,20.0,0.333,0.338,2.0,0.0,1.0,10.0,0.0,35.294117647058826,21.6,-1.232142857,0.3
624133,"Suarez, Ranger",2024-03-31,745602,18.0,0.271,0.208,7.0,1.0,1.0,38.9,5.6,30.0,23.3,0.915662651,0.222
669373,"Skubal, Tarik",2024-03-28,746821,21.0,0.126,0.19,6.0,0.0,0.0,28.6,0.0,33.33333333333333,40.8,4.192771084,0.143
605400,"Nola, Aaron",2024-03-30,745599,24.0,0.577,0.328,3.0,1.0,2.0,12.5,4.2,36.84210526315789,19.0,-6.220481928,0.5
669456,"Bieber, Shane",2024-03-28,745687,22.0,0.209,0.235,11.0,1.0,0.0,50.0,4.5,30.0,42.9,1.984337349,0.227
519242,"Sale, Chris",2024-03-31,745602,22.0,0.349,0.429,7.0,2.0,1.0,31.8,9.1,41.66666666666667,29.3,-0.710843373,0.364
676664,"Sears, JP",2024-03-30,745684,20.0,0.442,0.388,1.0,2.0,0.0,5.0,10.0,43.75,20.0,-2.534939759,0.45
669330,"Wells, Tyler",2024-03-31,747062,23.0,0.242,0.38,7.0,0.0,1.0,30.4,0.0,50.0,34.8,0.703658537,0.217
641302,"Alexander, Tyler",2024-03-31,745115,23.0,0.408,0.41,4.0,2.0,2.0,17.4,8.7,29.411764705882355,15.8,-2.123170732,0.348
671106,"Allen, Logan",2024-03-29,745682,21.0,0.399,0.322,3.0,0.0,2.0,14.3,0.0,27.77777777777778,31.1,-0.592682927,0.286
669203,"Burnes, Corbin",2024-03-28,747060,19.0,0.108,0.123,11.0,0.0,1.0,57.9,0.0,37.5,33.3,2.440243902,0.053
607192,"Glasnow, Tyler",2024-03-28,746165,22.0,0.165,0.238,5.0,1.0,1.0,22.7,4.5,31.25,31.0,2.871604938,0.136
621107,"Eflin, Zach",2024-03-28,745116,25.0,0.408,0.344,5.0,1.0,3.0,20.0,4.0,50.0,25.0,-3.539506173,0.32
571927,"Matz, Steven",2024-03-31,746166,22.0,0.33,0.381,3.0,2.0,0.0,13.6,9.1,50.0,28.2,0.327160494,0.364
593423,"Montas, Frankie",2024-03-28,746737,21.0,0.168,0.166,4.0,0.0,0.0,19.0,0.0,23.52941176470588,21.1,3.807407407,0.19
663855,"Hicks, Jordan",2024-03-30,745436,20.0,0.203,0.259,6.0,1.0,0.0,30.0,5.0,33.33333333333333,23.5,2.512345679,0.25
676477,"Whitlock, Garrett",2024-03-31,745279,19.0,0.197,0.218,8.0,0.0,0.0,42.1,0.0,20.0,19.4,2.339506173,0.211
657746,"Ryan, Joe",2024-03-30,746333,20.0,0.204,0.22,5.0,1.0,0.0,25.0,5.0,42.85714285714285,23.7,2.848148148,0.2
661269,"Gutierrez, Vladimir",2024-03-31,746090,17.0,0.305,0.278,4.0,2.0,1.0,23.5,11.8,18.181818181818183,28.9,-0.04375,0.294
663623,"Irvin, Jake",2024-03-31,746739,21.0,0.411,0.413,4.0,2.0,0.0,19.0,9.5,71.42857142857143,19.4,-1.91,0.429
674072,"Henry, Tommy",2024-03-30,747221,19.0,0.432,0.4,4.0,2.0,1.0,21.1,10.5,46.15384615384615,22.0,-3.025,0.421
680686,"Gray, Josiah",2024-03-28,746737,22.0,0.54,0.398,6.0,2.0,2.0,27.3,9.1,71.42857142857143,39.5,-4.74875,0.455
471911,"Carrasco, Carlos",2024-03-31,745683,21.0,0.386,0.269,3.0,1.0,0.0,14.3,4.8,25.0,29.7,-1.044303797,0.381
518876,"Kelly, Merrill",2024-03-29,747223,22.0,0.19,0.278,8.0,0.0,1.0,36.4,0.0,35.714285714285715,28.6,2.878481013,0.136
506433,"Darvish, Yu",2024-03-28,745445,20.0,0.292,0.299,7.0,1.0,0.0,35.0,5.0,75.0,22.2,0.617948718,0.3
656731,"Megill, Tylor",2024-03-31,745845,18.0,0.341,0.332,4.0,3.0,0.0,22.2,16.7,33.33333333333333,32.4,-1.096153846,0.412
622072,"Wood, Alex",2024-03-28,745687,18.0,0.504,0.361,3.0,1.0,0.0,16.7,5.6,53.84615384615385,28.1,-3.85,0.5
607192,"Glasnow, Tyler",2024-03-20,745444,20.0,0.226,0.312,3.0,4.0,0.0,15.0,20.0,30.76923076923077,35.1,1.938961039,0.3
647336,"Soroka, Michael",2024-03-30,746818,24.0,0.437,0.44,0.0,3.0,1.0,0.0,12.5,33.33333333333333,10.3,-3.848051948,0.417
674003,"Bradford, Cody",2024-03-30,745037,18.0,0.25,0.233,6.0,1.0,1.0,33.3,5.6,27.27272727272727,26.3,1.790789474,0.222
641482,"Cortes, Nestor",2024-03-28,746418,22.0,0.333,0.338,5.0,2.0,1.0,22.7,9.1,53.333333333333336,29.7,0.030263158,0.318
690986,"Harrison, Kyle",2024-03-29,745435,23.0,0.364,0.351,5.0,0.0,2.0,21.7,0.0,50.0,13.9,-0.568421053,0.261
657376,"Schmidt, Clarke",2024-03-31,746413,21.0,0.385,0.387,5.0,0.0,1.0,23.8,0.0,50.0,28.6,-2.778666667,0.333
650633,"King, Michael",2024-03-21,746175,17.0,0.42,0.328,5.0,3.0,1.0,29.4,17.6,71.42857142857143,33.3,-1.948,0.412
571945,"Mikolas, Miles",2024-03-28,746165,20.0,0.513,0.379,5.0,2.0,2.0,25.0,10.0,38.46153846153847,17.1,-3.741891892,0.45
669084,"Hall, DL",2024-03-30,745850,20.0,0.428,0.444,1.0,2.0,1.0,5.0,10.0,50.0,17.2,-1.805479452,0.45
543294,"Hendricks, Kyle",2024-03-30,745037,21.0,0.572,0.479,2.0,2.0,2.0,9.5,9.5,29.411764705882355,6.7,-5.019444444,0.524
506433,"Darvish, Yu",2024-03-20,745444,17.0,0.225,0.289,3.0,3.0,0.0,17.6,17.6,30.0,18.8,1.4625,0.294
628317,"Maeda, Kenta",2024-03-30,746818,17.0,0.651,0.517,2.0,1.0,3.0,11.8,5.9,57.14285714285714,20.5,-6.163380282,0.471
458681,"Lynn, Lance",2024-03-30,746168,17.0,0.248,0.26,5.0,1.0,0.0,29.4,5.9,36.36363636363637,33.3,1.094285714,0.294
571578,"Corbin, Patrick",2024-03-30,746736,18.0,0.532,0.373,2.0,1.0,2.0,11.1,5.6,50.0,30.6,-6.149275362,0.444
592332,"Gausman, Kevin",2024-03-31,745115,16.0,0.228,0.416,6.0,0.0,1.0,37.5,0.0,55.55555555555556,34.3,-0.114492754,0.188
808967,"Yamamoto, Yoshinobu",2024-03-30,746168,17.0,0.126,0.227,5.0,0.0,0.0,29.4,0.0,45.45454545454545,30.0,4.323529412,0.118
678906,"Teng, Kai-Wei",2024-03-31,745438,16.0,0.396,0.419,4.0,3.0,0.0,25.0,18.8,55.55555555555556,26.9,-1.194117647,0.438
640462,"Puk, A.J.",2024-03-29,746091,14.0,0.511,0.474,1.0,6.0,0.0,7.1,42.9,14.285714285714285,30.0,-3.929411765,0.643
657006,"Steele, Justin",2024-03-28,745039,18.0,0.24,0.242,6.0,1.0,0.0,33.3,5.6,45.45454545454545,25.0,1.241791045,0.235
592351,"Gray, Jon",2024-03-31,745035,21.0,0.483,0.494,2.0,3.0,1.0,9.5,14.3,62.5,12.0,-3.173134328,0.476
663559,"Falter, Bailey",2024-03-31,746090,20.0,0.459,0.417,2.0,3.0,2.0,10.0,15.0,33.33333333333333,20.7,-2.347761194,0.4
660761,"Suarez, José",2024-03-28,747060,14.0,0.259,0.419,2.0,1.0,1.0,14.3,7.1,45.45454545454545,17.9,-0.331147541,0.214
663776,"Sandoval, Patrick",2024-03-28,747060,14.0,0.503,0.353,2.0,2.0,0.0,14.3,14.3,10.0,23.1,-4.9,0.571
605397,"Musgrove, Joe",2024-03-21,746175,17.0,0.466,0.535,2.0,2.0,0.0,11.8,11.8,50.0,20.0,-3.225,0.529
641149,"Parsons, Wes",2024-03-29,745117,14.0,0.328,0.361,1.0,1.0,0.0,7.1,7.1,25.0,17.6,-1.379661017,0.357
663773,"Hoeing, Bryan",2024-03-29,746091,15.0,0.213,0.356,4.0,1.0,0.0,26.7,6.7,30.0,25.0,2.826315789,0.2
687765,"Spence, Mitch",2024-03-29,745682,13.0,0.352,0.325,3.0,3.0,0.0,23.1,23.1,42.85714285714285,32.0,-0.451785714,0.385
641726,"Jefferies, Daulton",2024-03-31,745438,16.0,0.712,0.31,1.0,0.0,2.0,6.3,0.0,40.0,6.7,-10.190909091,0.563
641927,"Ober, Bailey",2024-03-31,746332,14.0,0.944,0.716,1.0,1.0,3.0,7.1,7.1,58.333333333333336,4.3,-11.571698113,0.714
686826,"Jarvis, Bryce",2024-03-30,747221,14.0,0.371,0.295,4.0,2.0,1.0,28.6,14.3,50.0,30.8,-1.062745098,0.357
607536,"Freeland, Kyle",2024-03-28,747224,17.0,0.672,0.556,2.0,1.0,1.0,11.8,5.9,50.0,23.1,-9.259183673,0.647
676962,"Brown, Ben",2024-03-30,745037,12.0,0.611,0.559,1.0,2.0,1.0,8.3,16.7,66.66666666666666,27.3,-6.559090909,0.583
547184,"Kelly, Michael",2024-03-28,745687,12.0,0.454,0.451,1.0,2.0,0.0,8.3,16.7,37.5,20.0,-3.286363636,0.5
670990,"Ramírez, Yohan",2024-03-31,745845,15.0,0.444,0.399,2.0,2.0,0.0,13.3,13.3,45.45454545454545,33.3,-3.56097561,0.467
675627,"Grove, Michael",2024-03-21,746175,13.0,0.462,0.416,2.0,0.0,0.0,15.4,0.0,50.0,20.8,-3.6775,0.538
658648,"Avila, Pedro",2024-03-31,745438,12.0,0.222,0.342,2.0,1.0,0.0,16.7,8.3,37.5,36.8,2.22,0.25
667755,"Soriano, José",2024-03-31,747062,12.0,0.188,0.287,2.0,2.0,0.0,16.7,16.7,25.0,31.6,2.485294118,0.25
605135,"Bassitt, Chris",2024-04-09,744957,27.0,0.309,0.329,8.0,4.0,1.0,29.6,14.8,40.0,24.5,-0.731304348,0.333
624133,"Suarez, Ranger",2024-04-16,745593,32.0,0.214,0.228,8.0,1.0,0.0,25.0,3.1,21.73913043478261,29.5,2.599107143,0.25
656302,"Cease, Dylan",2024-04-16,746004,24.0,0.233,0.371,7.0,5.0,0.0,29.2,20.8,41.66666666666667,35.9,1.272727273,0.292
650633,"King, Michael",2024-04-17,746005,26.0,0.121,0.183,10.0,2.0,0.0,38.5,7.7,21.428571428571427,39.5,3.83853211,0.154
607200,"Fedde, Erick",2024-04-28,746805,32.0,0.253,0.202,9.0,0.0,1.0,28.1,0.0,39.130434782608695,25.0,2.119444444,0.219
615698,"Quantrill, Cal",2024-04-21,746568,27.0,0.226,0.274,4.0,5.0,0.0,14.8,18.5,27.77777777777778,26.7,1.214814815,0.296
668678,"Gallen, Zac",2024-04-08,746569,23.0,0.337,0.197,10.0,0.0,0.0,43.5,0.0,53.84615384615385,31.3,-0.048148148,0.348
641793,"Littell, Zack",2024-04-17,745105,25.0,0.344,0.311,7.0,0.0,1.0,28.0,0.0,33.33333333333333,27.1,-0.580373832,0.32
678394,"Bello, Brayan",2024-04-14,746975,23.0,0.341,0.353,8.0,2.0,1.0,34.8,8.7,53.84615384615385,23.2,-0.627102804,0.348
663903,"Singer, Brady",2024-04-22,746319,26.0,0.336,0.41,5.0,3.0,1.0,19.2,11.5,33.33333333333333,24.4,0.190654206,0.308
554430,"Wheeler, Zack",2024-04-09,745195,28.0,0.269,0.286,5.0,1.0,1.0,17.9,3.6,31.818181818181817,22.8,0.097196262,0.25
657277,"Webb, Logan",2024-04-23,745348,30.0,0.224,0.267,4.0,1.0,0.0,13.3,3.3,40.0,25.9,2.885849057,0.233
554430,"Wheeler, Zack",2024-04-20,745590,26.0,0.115,0.2,8.0,2.0,0.0,30.8,7.7,20.0,27.6,3.760377358,0.154
605400,"Nola, Aaron",2024-04-26,745424,32.0,0.263,0.351,10.0,1.0,1.0,31.3,3.1,47.61904761904761,26.9,2.044339623,0.25
669854,"Blanco, Ronel",2024-04-01,746409,29.0,0.048,0.155,7.0,2.0,0.0,24.1,6.9,20.0,33.9,5.915238095,0.069
450203,"Morton, Charlie",2024-04-08,747142,25.0,0.361,0.37,4.0,5.0,1.0,16.0,20.0,25.0,22.4,-0.557142857,0.4
543135,"Eovaldi, Nathan",2024-04-20,747135,27.0,0.384,0.423,6.0,6.0,0.0,22.2,22.2,38.46153846153847,34.0,-0.721904762,0.481
668881,"Greene, Hunter",2024-04-10,746728,27.0,0.361,0.251,9.0,1.0,2.0,33.3,3.7,40.0,28.3,-1.557142857,0.333
666142,"Ragans, Cole",2024-04-30,744942,26.0,0.215,0.242,9.0,3.0,0.0,34.6,11.5,28.57142857142857,28.0,1.988571429,0.269
542881,"Anderson, Tyler",2024-04-24,746244,24.0,0.356,0.396,7.0,4.0,1.0,29.2,16.7,41.66666666666667,31.8,-0.406666667,0.375
668933,"Ashcraft, Graham",2024-04-14,746810,24.0,0.241,0.229,8.0,2.0,0.0,33.3,8.3,21.428571428571427,28.0,0.600961538,0.292
656605,"Keller, Mitch",2024-04-25,745512,24.0,0.372,0.376,7.0,2.0,1.0,29.2,8.3,57.14285714285714,20.9,-1.443269231,0.375
665871,"Assad, Javier",2024-04-08,745432,21.0,0.294,0.32,7.0,3.0,1.0,33.3,14.3,20.0,25.0,0.399038462,0.3
666200,"Luzardo, Jesús",2024-04-20,746893,24.0,0.226,0.32,6.0,3.0,0.0,25.0,12.5,33.33333333333333,30.0,1.540384615,0.25
671096,"Abbott, Andrew",2024-04-17,745267,25.0,0.36,0.266,6.0,3.0,2.0,24.0,12.0,31.25,15.6,-2.767307692,0.28
650644,"Civale, Aaron",2024-04-21,745759,27.0,0.389,0.403,5.0,5.0,0.0,18.5,18.5,47.05882352941176,20.5,-1.698076923,0.481
543135,"Eovaldi, Nathan",2024-04-03,745114,24.0,0.191,0.192,8.0,1.0,0.0,33.3,4.2,0.0,35.4,2.939805825,0.208
607625,"Lugo, Seth",2024-04-26,746482,25.0,0.161,0.235,9.0,2.0,0.0,36.0,8.0,35.714285714285715,31.0,3.146601942,0.2
554430,"Wheeler, Zack",2024-04-25,746724,22.0,0.165,0.256,8.0,4.0,0.0,36.4,18.2,40.0,36.4,2.687378641,0.227
671096,"Abbott, Andrew",2024-04-12,746812,24.0,0.178,0.303,3.0,0.0,0.0,12.5,0.0,38.095238095238095,16.3,2.745631068,0.167
622491,"Castillo, Luis",2024-04-14,745271,24.0,0.337,0.316,9.0,0.0,1.0,37.5,0.0,46.66666666666666,41.1,0.469902913,0.292
663623,"Irvin, Jake",2024-04-24,744864,26.0,0.505,0.422,3.0,1.0,0.0,11.5,3.8,59.09090909090909,25.0,-4.093203883,0.5
622491,"Castillo, Luis",2024-04-30,745260,25.0,0.133,0.253,7.0,1.0,0.0,28.0,4.0,52.94117647058824,32.8,3.697087379,0.16
500779,"Quintana, Jose",2024-04-05,746733,26.0,0.335,0.426,4.0,4.0,1.0,15.4,15.4,38.88888888888889,15.0,-0.254901961,0.346
657376,"Schmidt, Clarke",2024-04-19,745758,23.0,0.35,0.348,7.0,0.0,1.0,30.4,0.0,64.28571428571429,28.9,0.161764706,0.348
674072,"Henry, Tommy",2024-04-05,747143,25.0,0.357,0.416,5.0,2.0,1.0,20.0,8.0,47.05882352941176,25.5,-2.300980392,0.36
641482,"Cortes, Nestor",2024-04-20,745760,26.0,0.212,0.181,9.0,0.0,0.0,34.6,0.0,35.294117647058826,30.9,2.542156863,0.24
641712,"Hudson, Dakota",2024-04-13,744953,26.0,0.308,0.352,5.0,3.0,1.0,19.2,11.5,50.0,21.6,0.207843137,0.308
669022,"Gore, MacKenzie",2024-04-25,744867,23.0,0.395,0.379,4.0,2.0,1.0,17.4,8.7,29.411764705882355,30.9,-0.72745098,0.391
622491,"Castillo, Luis",2024-04-25,745027,23.0,0.331,0.392,6.0,2.0,2.0,26.1,8.7,53.333333333333336,35.7,-1.546078431,0.261
686563,"Cannon, Jonathan",2024-04-27,746803,24.0,0.48,0.335,5.0,2.0,2.0,20.8,8.3,35.294117647058826,30.0,-2.797058824,0.417
656302,"Cease, Dylan",2024-04-05,745361,24.0,0.235,0.303,7.0,2.0,0.0,29.2,8.3,33.33333333333333,30.6,0.83627451,0.25
657277,"Webb, Logan",2024-04-18,745356,23.0,0.107,0.294,5.0,1.0,0.0,21.7,4.3,52.94117647058824,18.2,3.915686275,0.13
641482,"Cortes, Nestor",2024-04-08,745761,26.0,0.068,0.159,6.0,0.0,0.0,23.1,0.0,15.0,26.8,5.168627451,0.077
519242,"Sale, Chris",2024-04-13,746082,29.0,0.307,0.283,7.0,3.0,1.0,24.1,10.3,22.22222222222222,34.0,0.319607843,0.31
669854,"Blanco, Ronel",2024-04-27,746560,26.0,0.307,0.304,8.0,2.0,1.0,30.8,7.7,45.45454545454545,39.6,-0.017647059,0.32
622663,"Severino, Luis",2024-04-29,745832,27.0,0.11,0.21,5.0,2.0,0.0,18.5,7.4,31.57894736842105,24.5,4.418811881,0.148
592332,"Gausman, Kevin",2024-04-17,744948,21.0,0.302,0.326,6.0,3.0,0.0,28.6,14.3,33.33333333333333,29.8,0.383168317,0.333
548389,"Stripling, Ross",2024-04-15,745677,25.0,0.356,0.298,4.0,2.0,0.0,16.0,8.0,36.84210526315789,20.0,-0.511881188,0.333
676477,"Whitlock, Garrett",2024-04-06,746248,20.0,0.314,0.431,4.0,4.0,0.0,20.0,20.0,41.66666666666667,11.1,0.125742574,0.4
640455,"Manaea, Sean",2024-04-24,745346,21.0,0.299,0.286,6.0,4.0,0.0,28.6,19.0,36.36363636363637,27.9,-0.131683168,0.381
458681,"Lynn, Lance",2024-04-16,745674,27.0,0.246,0.358,1.0,1.0,1.0,3.7,3.7,44.0,16.3,1.927722772,0.222
680570,"Rodriguez, Grayson",2024-04-29,747046,25.0,0.274,0.328,3.0,3.0,0.0,12.0,12.0,31.57894736842105,21.1,1.148514851,0.32
663776,"Sandoval, Patrick",2024-04-09,746250,24.0,0.316,0.322,6.0,3.0,0.0,25.0,12.5,33.33333333333333,31.8,-0.385148515,0.333
621244,"Berríos, José",2024-04-08,744956,25.0,0.169,0.309,6.0,1.0,0.0,24.0,4.0,38.88888888888889,27.7,3.459405941,0.2
607192,"Glasnow, Tyler",2024-04-21,746154,29.0,0.213,0.208,10.0,0.0,0.0,34.5,0.0,42.10526315789473,24.5,3.498019802,0.241
669022,"Gore, MacKenzie",2024-04-01,744875,25.0,0.319,0.335,6.0,2.0,0.0,24.0,8.0,26.666666666666668,34.1,0.356435644,0.36
650644,"Civale, Aaron",2024-04-16,745108,23.0,0.293,0.25,8.0,0.0,2.0,34.8,0.0,26.666666666666668,32.0,-1.978217822,0.217
622491,"Castillo, Luis",2024-04-08,744956,25.0,0.42,0.299,6.0,1.0,0.0,24.0,4.0,27.77777777777778,21.6,-1.961386139,0.4
